,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19971231,19961231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1256021957.79,931294520.97,618845031.98,297076070.65,1027879210.33,741285388.66,452845288.94,212739071.59,915625717.76,642671745.82,435456356.27,245669935.04,796806691.52,492261642.76,252253064.16,96800775.23,1382755815.61,1209571356.05,915495223.20,466626468.87,1668036041.63,1199861186.67,763199477.64,372722186.35,1402221159.00,954726598.38,618662009.37,310322390.30,1221385421.83,906777348.89,605856442.16,326619300.03,1079038019.87,798945585.66,545308967.93,302027251.94,1110729268.69,842938107.18,552982272.96,276114284.79,1109621075.82,829322545.97,535085691.02,269933369.93,991069964.43,738718853.45,492280628.19,267426909.44,823237884.35,593348522.75,393483596.13,204165625.88,863033423.22,560661512.11,343988920.25,174154095.99,696672963.92,514699045.79,336897205.28,167364079.46,184546774.47,78692524.70,41162374.82,15186269.32,77444144.68,49759311.91,29523281.12,13322043.28,77019380.98,44302908.68,26939990.66,12308993.83,77510237.15,38252939.87,85980049.24,34905500.93,83946936.49,32104716.92,79080421.56,50184501.93,23136151.16,0.0
2,营业收入,1256021957.79,931294520.97,618845031.98,297076070.65,1027879210.33,741285388.66,452845288.94,212739071.59,915625717.76,642671745.82,435456356.27,245669935.04,796806691.52,492261642.76,252253064.16,96800775.23,1382755815.61,1209571356.05,915495223.20,466626468.87,1668036041.63,1199861186.67,763199477.64,372722186.35,1402221159.00,954726598.38,618662009.37,310322390.30,1221385421.83,906777348.89,605856442.16,326619300.03,1079038019.87,798945585.66,545308967.93,302027251.94,1110729268.69,842938107.18,552982272.96,276114284.79,1109621075.82,829322545.97,535085691.02,269933369.93,991069964.43,738718853.45,492280628.19,267426909.44,823237884.35,593348522.75,393483596.13,204165625.88,861841830.09,559851086.42,343544412.11,173966219.32,696482195.72,514439831.15,336685716.76,167231404.94,182662148.07,77053957.77,40070980.47,14635458.51,75079508.96,48065488.75,28384807.97,12758415.20,74490534.33,42147672.56,25507825.11,11528626.74,74659338.19,36843074.53,83122877.26,34208552.13,82966800.82,32026625.18,78114399.80,49870548.13,23136151.16,0.0
3,二、营业总成本,902990999.11,658568612.48,438681176.50,215562525.53,841841157.83,535010109.65,332850338.92,162167910.68,733944334.90,537399476.40,365203734.83,182479219.67,609341914.96,378742185.87,200800254.83,74645139.68,1306064676.98,1160468486.91,883333218.38,456638070.87,1643964042.15,1166289118.22,739815798.12,363142660.14,1395657912.57,942323556.39,609075547.23,306765917.19,1216129223.47,897139179.66,598932188.99,323392156.33,1073164235.94,795725013.82,545369220.45,304256164.92,1100081292.37,839773518.61,554309466.43,275569498.31,1106043055.75,823323330.77,533308922.44,269764247.72,997692149.03,744054416.18,494366918.90,270707190.70,962779906.44,666593184.78,449892291.76,212555544.86,875907835.89,563595747.09,349622490.02,176364860.17,744186813.65,514833216.59,337967037.52,166777859.28,182605633.62,75134560.08,39887753.64,15263294.05,81862552.29,45863403.97,27519141.37,13088788.50,69629063.42,40503485.26,23221238.84,11957047.80,60068302.13,27318682.59,55190841.14,22708974.67,51629156.16,21768307.60,48512038.37,29164549.22,15814387.10,0.0
4,营业成本,206642991.36,148885772.91,96457175.77,45887421.93,206373404.25,152553654.31,92773608.69,44185303.03,239580227.99,165865474.33,107922997.59,57462431.19,188575556.37,104820199.04,32239617.49,7814524.81,935464908.77,914494382.69,713744881.92,384903449.90,1328315199.73,965096201.27,610456463.36,304093091.24,1122457546.27,775646059.84,500308343.43,263750032.27,978014515.30,739266680.29,500012143.50,274471359.16,885167238.87,665513669.40,461562059.32,260040931.67,918834452.86,700874492.91,462256022.49,236813549.92,921117575.01,694970803.96,450377148.04,235866674.89,841518564.03,631541139.02,423470150.01,235859749.95,722224587.72,519487637.44,345915344.79,182340584.91,639167319.54,446150211.44,282317057.72,146901279.36,578520317.93,431749124.38,283432823.16,142722029.32,98952522.59,20027108.07,5839769.05,2238826.22,17627342.01,12444038.19,5229910.44,2615359.56,13963159.40,6560669.46,4382614.48,2286271.85,9556402.74,4564749.30,13762670.34,5682181.46,15832284.51,5542223.16,10899520.49,8642494.11,5147993.70,0.0
5,营业税金及附加,14957240.63,11243080.12,8557943.85,4431952.86,12651809.68,9081556.85,5486548.51,2271019.36,15726921.11,10470762.98,7336404.73,3830137.94,10409357.25,5746617.32,3122530.22,1467387.94,9781512.71,6691800.45,4837103.99,1265737.65,7970362.64,5856937.70,3460901.09,1415487.32,6626945.06,4328314.79,2973219.16,981774.76,6347294.44,4249396.36,2718165.41,1203814.28,4745021.50,3010787.01,1748849.46,856630.79,4260247.77,3071282.75,2005657.59,751527.83,3544039.80,2391431.59,1469820.61,379123.85,2181969.72,1372950.18,777369.27,373004.28,1546156.11,985915.84,646370.63,292736.75,2553422.78,1293371.38,715453.47,297557.14,1557336.69,1026385.13,668562.84,295256.25,1021945.29,677980.06,324901.44,79902.20,181706.99,73331.96,49011.74,29115.88,121665.07,62828.75,27740.94,11760.26,101062.51,27851.19,97090.43,54066.79,195344.70,87102.34,188305.91,35762.76,35423.04,0.0
6,销售费用,623038239.75,459483136.81,307110847.42,150838074.45,484290481.52,339474788.37,211624860.91,103229930.44,376867387.76,278558909.98,189344847.00,109916632.03,357123531.83,234407219.74,131834219.10,59008589.17,315528542.64,206246849.34,141208287.40,58462162.64,246249366.79,162154828.02,105568380.39,49755135.15,207409179.73,131707936.47,84511116.62,32483570.23,180708466.22,123116620.31,76069086.78,36879061.94,138036399.42,93541965.91,59324168.90,30663298.46,132298965.54,101592881.07,64052065.00,26109721.75,147189006.86,94904749.01,61411287.45,24022451.06,103902831.82,71367672.91,43090368.09,22658786.66,144134295.18,99976874.72,72275019.57,20669126.45,183773137.44,84645496.63,45230198.32,17318768.91,93686322.48,57176702.06,38055674.39,16883427.35,52863640.55,35558174.70,20339952.49,7826510.74,37704865.33,15658340.36,10743746.81,4918694.32,34238165.18,17304299.43,8347789.02,5099450.23,32504399.78,14036973.34,31117545.66,11358666.93,28288272.33,11783213.74,30519742.81,16517047.13,7887542.55,0.0
7,管理费用,58830029.50,39032530.60,24621998.04,12353294.63,54904845.21,41414326.53,29480904.45,15169872.55,50754218.00,34182409.07,22108711.19,9744210.06,43770779.03,26326480.61,29239339.46,7363710.33,48294259.13,33378670.35,22919241.22,12149204.09,54003041.21,28853555.76,17260628.98,7266075.40,42944242.19,23333627.29,16550322.64,8048116.02,34089127.33,24123850.64,16224187.25,8997890.13,38782275.15,28546925.71,18979603.93,11434179.88,36617657.42,26445427.07,19590469.94,10620977.49,33913608.03,24906042.49,15214696.06,7921451.56,32395633.91,24972554.05,16829626.60,9191904.21,43160334.96,30797368.10,18424004.11,6221344.53,37963993.00,23083883.78,15605723.79,9017645.51,56061794.09,19295170.05,13896774.24,5772715.23,27366903.18,17842852.69,12415008.01,4274163.28,20670741.20,12523246.79,8341523.52,4252948.91,16453964.25,13390760.97,8313350.48,3139991.02,16364883.04,8111907.94,13251818.17,8433229.75,8662910.92,2818102.26,3692707.01,2758979.36,2059654.41,0.0
8,财务费用,-11551873.57,-7819046.09,-2335505.07,-862772.65,-11212407.92,-8786210.12,-7781613.28,-2688214.70,45248247.41,47042244.30,37210545.23,1525808.45,8409463.62,7189702.92,4112617.83,-1522605.04,-2658548.97,-772115.59,194214.34,-142483.41,-624637.04,3374923.14,1147884.85,-199539.52,8429647.62,6491985.15,3916912.53,1534758.83,8199503.36,5289840.51,2815814.50,1840030.82,4615691.61,3824854.92,2467727.97,1261035.36,6127517.38,4061235.26,2677051.86,1273721.32,4939568.32,3502877.02,2185263.32,1574546.36,10130137.55,9507991.37,4907296.28,2623745.60,11774179.14,8713722.69,5999886.67,3031752.22,12449963.13,8422783.86,5754056.72,2829609.25,14361042.46,5585834.97,1913202.89,1104431.13,2400622.01,1028444.56,968122.65,843891.61,5677896.76,5164446.67,3154948.86,1272669.83,4852109.52,3184926.65,2149743.92,1419574.44,1541554.06,577200.82,-3038283.46,-2819170.26,-1349656.30,1537666.10,3211762.15,1210265.86,683773.40,0.0
