9,研发费用,34906917.44,15400333.14,10129700.99,280737.72,9777085.98,989646.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,10904547.06,65926521.14,28759404.97,16810524.44,9236426.33,59900652.87,19527545.80,10870335.02,3939067.30,47020331.68,14138192.76,11632393.25,6328431.51,22024541.91,9125933.23,7198579.55,6391609.89,20284865.73,14381666.89,9621866.21,4194345.20,33451428.28,16366539.73,11469742.22,5308451.74,7152238.04,6794158.32,2141764.94,-744114.80,6602452.11,5376516.44,2313151.60,758797.80,689977.69,3376560.45,3592876.99,-38790.69,3823740.29,1683297.34,2563239.14,-253634.56,-5387125.80,885961.72,1684718.89,314367.67,3984228.77,7037319.76,3140553.13,0,0,0,0,0,0,0,0,0,0,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,5057513.34,649780.72,528967.97,336812.75,-3499528.79,-1973294.47,-945500.83,-1229224.21,9610838.51,684874.92,469062.17,266862.75,16186686.27,11376523.36,3844568.09,3453955.34,5018988.31,3522573.05,1952392.28,0,70693518.54,71855035.76,37825076.63,3969.39,10635795.43,170024.85,102345.36,1648965.85,7650547.93,5688178.83,3881484.76,1856669.26,8414548.15,20740390.21,26565.98,0,14403.67,21334.53,17772.40,0,5019541.71,5009530.38,13425.16,0,14968859.79,1045.73,1045.73,0,1609.83,-4604.88,-4928.03,0,0,0,0,0,0,0,0,0,0,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0.00,0,1364.83,-7879.27,-7879.27,0,-68705.81,0,0,0,-43359.02,0,0,0,0,0,0,0,62984214.94,65378698.75,33121556.03,3969.39,258402.28,170024.85,167026.86,167026.86,246297.64,167026.86,128953.68,0,32802.14,0,0,0,14403.67,0,17772.40,0,5019541.71,0,13425.16,0,14968859.79,0,0,0,1609.83,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,309395826.54,181528585.53,118678424.41,51687001.02,251153700.28,121040380.52,86707756.72,28482795.44,206944993.84,95265748.72,69855542.62,28348022.19,162269851.55,73110988.33,57219945.47,28848225.89,149277345.31,87585682.09,62053230.50,21057028.90,118535142.00,83987125.51,60433335.59,16097117.23,95714996.68,52005831.43,44059581.86,18214624.69,72495754.68,52142510.77,47009483.49,16161909.78,73326609.64,66312217.73,61296304.45,23263895.68,111322342.04,78920243.05,58946007.70,21085734.07,100934292.90,73455598.53,53917404.77,18358988.04,100260866.33,77045732.15,59224124.68,20946027.74,86241825.30,67398492.36,46537755.49,22959852.02,82585466.25,57565352.49,41714034.98,15943546.25,69646600.75,47917250.50,39827040.45,68675719.06,60149765.65,0.0
16,加:营业外收入,1023267.07,1228311.23,459245.56,116505.53,2941931.47,2071947.92,978072.96,993713.04,1225609.93,2544758.12,2657783.52,924044.60,29126960.58,56985209.81,48663192.22,1659221.86,9420188.69,6858241.75,3599932.48,843417.76,7363419.04,5944994.70,4147309.08,2265476.96,6933118.60,4474711.32,2564232.40,1864703.82,3112540.31,5474821.90,1700482.65,1163211.46,8042153.55,934606.88,881602.00,51700.00,3298939.41,2346852.38,2105535.47,432960.65,1722427.96,489760.09,200270.15,419219.32,678486.78,654373.78,536650.03,377875.80,700146.41,401872.36,338542.93,118600.00,393973.76,183591.76,88103.76,42107.76,459821.58,459821.58,0,228677.71,150550.71,0.0
17,减：营业外支出,4468945.43,2585397.17,1633411.02,1052986.21,2380007.85,6277786.06,939280.15,444281.24,5330872.84,1189790.08,2062749.71,1682985.96,9651670.86,29656768.80,26040268.00,1785274.47,3617069.80,1383291.40,1034708.06,24705.08,2213279.77,1758535.39,1189671.38,21061.96,2624913.92,2375325.17,1849461.54,948566.17,3348625.10,1360083.19,1210273.76,985533.15,4223331.16,4083477.64,3129765.65,980353.37,2803366.25,1974267.27,1007920.37,508509.49,550425.85,293302.32,20551.72,477463.40,1225444.19,3058148.32,2564525.34,1686946.52,2481071.47,1642385.09,799095.32,445576.34,1331942.34,930227.31,652399.57,247825.89,1371173.13,981947.09,994308.86,3631680.01,1911651.39,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,381482.78,379169.98,69039.64,855016.41,19684472.29,19590058.77,516991.80,228107.96,221736.13,119746.19,0,433293.83,99373.99,99373.99,0,444789.64,443941.64,443941.64,0,1399018.44,0,0,0,925097.12,0,851694.13,0,435802.89,0,415.07,0,32563.33,0,0,0,43658.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
19,四、利润总额,305950148.18,180171499.59,117504258.95,50750520.34,251715623.90,116834542.38,86746549.53,29032227.24,202839730.93,96620716.76,70450576.43,27589080.83,181745141.27,100439429.34,79842869.69,28722173.28,155080464.20,93060632.44,64618454.92,21875741.58,123685281.27,88173584.82,63390973.29,18341532.23,100023201.36,54105217.58,44774352.72,19130762.34,72259669.89,56257249.48,47499692.38,16339588.09,77145432.03,63163346.97,59048140.80,22335242.31,111817915.20,79292828.16,60043622.80,21010185.23,102106295.01,73652056.30,54097123.20,18300743.96,99713908.92,74641957.61,57196249.37,19636957.02,84460900.24,66157979.63,46077203.10,22632875.68,81647497.67,56818716.94,41149739.17,15737828.12,68735249.20,47395124.99,38832731.59,65272716.76,58388664.97,0.0
20,减：所得税费用,60357624.29,52612541.52,28681593.15,17524313.84,47750740.86,26496582.39,23807016.36,6150870.99,43187750.13,24496705.39,18539579.26,7830049.04,45645350.96,33547793.57,29030690.50,9692020.01,45766251.96,25055832.44,13849117.96,3128896.23,24604524.42,20936946.22,13247838.73,1359053.89,9692992.37,6327049.22,5615245.70,4063134.03,14750679.06,13099604.54,12233587.21,3731031.02,6424277.53,5497602.07,9228539.98,4302676.76,20477163.41,12403372.74,10363846.10,3464279.80,16331334.11,11529538.25,8740219.03,2891299.50,22357368.48,18663234.83,14133049.15,4953214.66,7265691.77,10196794.45,6920345.66,3477448.25,13919061.34,8811257.87,7111472.40,2360641.12,11387254.61,7109268.75,6355244.47,11537251.93,0,0.0
21,五、净利润,245592523.89,127558958.07,88822665.80,33226206.50,203964883.04,90337959.99,62939533.17,22881356.25,159651980.80,72124011.37,51910997.17,19759031.79,136099790.31,66891635.77,50812179.19,19030153.27,109314212.24,68004800.00,50769336.96,18746845.35,99080756.85,67236638.60,50143134.56,16982478.34,90330208.99,47778168.36,39159107.02,15067628.31,57508990.83,43157644.94,35266105.17,12608557.07,70721154.50,57665744.90,49819600.82,18032565.55,91340751.79,66889455.42,49679776.70,17545905.43,85774960.90,62122518.05,45356904.17,15409444.46,77356540.44,55978722.78,43063200.22,14683742.36,77195208.47,55961185.18,39156857.44,19155427.43,67728436.33,48007459.07,34038266.77,13377187.00,57347994.59,40285856.24,32477487.12,53735464.83,58388664.97,0.0
22,归属于母公司所有者的净利润,234009087.42,118087126.02,83557053.33,30989586.88,200748565.63,89306968.73,62788066.00,22661695.68,158102642.43,70528486.42,51420005.08,20420416.61,134651196.16,67753169.94,51322356.94,19416866.78,108422578.13,67236056.05,50860622.34,19093739.42,98226883.11,66345877.21,49674754.38,17021262.62,89241057.09,46656301.08,38781690.87,15189668.46,57118201.58,42799995.23,35404430.40,12682021.85,70961928.07,57989361.65,50035376.69,18241064.03,90770410.50,66080671.74,49479094.53,17690782.85,85453292.63,61897619.26,45229284.40,15351803.84,77421505.13,56040652.83,43023345.69,14699547.84,77231373.87,55973231.33,39156857.44,19155427.43,67728436.33,48007459.07,34038266.77,13377187.00,57347994.59,40285856.24,32477487.12,53735464.83,58388664.97,0.0
23,少数股东损益,11583436.47,9471832.05,5265612.47,2236619.62,3216317.41,1030991.26,151467.17,219660.57,1549338.37,1595524.95,490992.09,-661384.82,1448594.15,-861534.17,-510177.75,-386713.51,891634.11,768743.95,-91285.38,-346894.07,853873.74,890761.39,468380.18,-38784.28,1089151.90,1121867.28,377416.15,-122040.15,390789.25,357649.71,-138325.23,-73464.78,-240773.57,-323616.75,-215775.87,-208498.48,570341.29,808783.68,200682.17,-144877.42,321668.27,224898.79,127619.77,57640.62,-64964.69,-61930.05,39854.53,-15805.48,-36165.40,-12046.15,0,0,0,0,0,0,0,0,0,0,0,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.194600,0.098200,0.069500,0.025800,0.167000,0.074300,0.052200,0.018800,0.131500,0.058700,0.042800,0.034000,0.224000,0.112700,0.085400,0.032300,0.180400,0.111800,0.084600,0.031800,0.163400,0.110000,0.082600,0.030000,0.148100,0.080000,0.064400,0.030000,0.113800,0.090000,0.070000,0.030000,0.200500,0.160000,0.150000,0.050000,0.273100,0.200000,0.150000,0.050000,0.257100,0.190000,0.140000,0.060000,0.320000,0.250000,0.200000,0.066800,0.351100,0.254400,0.178000,0.090000,0,0,0,0.100000,0,0,0,0,0,0.0
26,稀释每股收益(元/股),0.194600,0.098200,0.069500,0.025800,0.167000,0.074300,0.052200,0.018800,0.131500,0.058700,0.042800,0.034000,0.224000,0.112700,0.085400,0.032300,0.180400,0.111800,0.084600,0.031800,0.163400,0.110000,0.082600,0.030000,0.148100,0.080000,0.064400,0.030000,0.113800,0.090000,0.070000,0.030000,0.200500,0.160000,0.150000,0.050000,0.273100,0.200000,0.150000,0.050000,0.257100,0.190000,0.140000,0.060000,0.320000,0.250000,0.200000,0.066800,0.351100,0.254400,0.178000,0.090000,0,0,0,0.100000,0,0,0,0,0,0.0
27,七、其他综合收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50245588.94,0,0,0,3978980.87,0,0,0,6012480.04,0,0,0,40254128.03,-10064232.57,-8507465.81,493749.48,4741847.73,0,3230516.87,0,-8312198.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,245592523.89,127558958.07,88822665.80,33226206.50,203964883.04,90337959.99,62939533.17,22881356.25,159651980.80,72124011.37,51910997.17,19759031.79,136099790.31,66891635.77,50812179.19,19030153.27,109314212.24,68004800.00,50769336.96,18746845.35,48835167.91,67236638.60,50143134.56,16982478.34,94309189.86,47778168.36,39159107.02,15067628.31,63521470.87,43157644.94,35266105.17,12608557.07,110975282.53,47601512.33,41312135.01,18526315.03,96082599.52,66889455.42,52910293.57,17545905.43,77462762.25,62122518.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
29,归属于母公司所有者的综合收益总额,234009087.42,118087126.02,83557053.33,30989586.88,200748565.63,89306968.73,62788066.00,22661695.68,158102642.43,70528486.42,51420005.08,20420416.61,134651196.16,67753169.94,51322356.94,19416866.78,108422578.13,67236056.05,50860622.34,19093739.42,47981294.17,66345877.21,49674754.38,17021262.62,93220037.96,46656301.08,38781690.87,15189668.46,63130681.62,42799995.23,35404430.40,12682021.85,111216056.10,47925129.08,41527910.88,18734813.51,95512258.23,66080671.74,52709611.40,17690782.85,77141093.98,61897619.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,归属于少数股东的综合收益总额,11583436.47,9471832.05,5265612.47,2236619.62,3216317.41,1030991.26,151467.17,219660.57,1549338.37,1595524.95,490992.09,-661384.82,1448594.15,-861534.17,-510177.75,-386713.51,891634.11,768743.95,-91285.38,-346894.07,853873.74,890761.39,468380.18,-38784.28,1089151.90,1121867.28,377416.15,-122040.15,390789.25,357649.71,-138325.23,-73464.78,-240773.57,-323616.75,-215775.87,-208498.48,570341.29,808783.68,200682.17,-144877.42,321668.27,224898.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
