,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20151231,20141231,20131231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,624818726.64,428028507.10,238091365.02,970881275.67,706604307.82,472976608.17,220154512.79,831504545.73,638430302.85,429839924.86,148852592.26,951005500.46,688629546.16,724353671.16,732851591.17,719961088.77,0.0
2,营业收入,624818726.64,428028507.10,238091365.02,970881275.67,706604307.82,472976608.17,220154512.79,831504545.73,638430302.85,429839924.86,148852592.26,951005500.46,688629546.16,724353671.16,732851591.17,719961088.77,0.0
3,二、营业总成本,569808167.60,399634153.49,222416651.67,924244415.74,641934064.75,433796712.89,201970528.29,757944436.76,573998570.01,383913656.24,133092383.12,860838806.23,628495949.37,655497667.29,671391023.18,666317602.52,0.0
4,营业成本,436593647.14,303778908.77,173934319.01,721049751.77,521412073.90,351072571.34,162975315.31,599852755.23,458279476.34,309451243.42,110084344.70,721702821.84,526110498.43,516625563.25,538179017.30,536492804.82,0.0
5,营业税金及附加,5099326.64,3588772.57,1264840.36,7989961.84,5133219.65,3628966.96,1772502.41,7902424.53,5462005.79,3670602.82,635021.27,6136202.81,3918787.65,6784344.56,3223897.66,4401270.08,0.0
6,销售费用,22256554.35,16461533.21,6750011.43,27720056.94,19385838.22,13688636.55,5293582.51,18534094.27,12836437.43,9149216.96,4306010.05,13817743.51,10041228.94,13207102.62,16327094.26,15663681.18,0.0
7,管理费用,68254767.22,45614991.20,23276908.20,96068068.19,64925724.83,56841976.09,27585705.05,106366151.39,74273381.06,45808873.71,16265898.06,102501343.56,73245192.38,83085192.56,80770408.15,76841203.31,0.0
8,财务费用,12194560.78,12418436.86,13461498.86,9253438.73,3891257.99,3256778.15,4866766.52,22332323.98,15876234.51,10943886.05,1801109.04,10620494.35,10530834.26,35279303.37,33907634.31,28442510.23,0.0
9,研发费用,25409311.47,17771510.88,6088437.56,38491730.08,25513154.69,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,-2359363.75,23671408.19,1672795.47,5307783.80,-523343.51,2956687.36,7271034.88,4889833.28,0,6060200.16,4649407.71,516160.93,-1017028.50,4476132.90,0.0
11,公允价值变动收益,-5601202.24,-2440892.31,4768498.30,2219972.94,-1122212.20,8274472.30,6083747.20,1569821.80,-1533595.00,-1533595.00,0,3191802.70,-1079678.50,-2869682.70,254486.61,196686.64,0.0
12,投资收益,11290175.44,8220296.34,4274262.31,5255753.71,2551160.59,2112814.97,74790.00,-1460628.39,-810606.89,-289698.89,83451.11,-6256673.64,-1347238.24,656239.08,0,3470.34,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,59118053.56,39879241.89,24717473.96,54136971.25,66099191.46,49267377.72,24342521.70,73082538.50,62600096.75,44615540.53,15843660.25,87101823.29,57706680.05,66642560.25,61715054.60,53843643.23,0.0
16,加:营业外收入,4318666.47,3862826.59,637140.99,5144397.42,4642029.77,3705647.10,99563.86,9360414.16,5750236.64,1428530.77,951795.54,16587117.47,12824620.96,13755675.54,4125623.67,3365861.76,0.0
17,减：营业外支出,175733.47,37587.00,42487.12,646600.48,484746.44,115275.11,61444.81,400678.15,738339.30,580038.76,8686.08,1138524.86,408726.58,1036008.90,1927886.92,810652.21,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
19,四、利润总额,63260986.56,43704481.48,25312127.83,58634768.19,70256474.79,52857749.71,24380640.75,82042274.51,67611994.09,45464032.54,16786769.71,102550415.90,70122574.43,79362226.89,63912791.35,56398852.78,0.0
20,减：所得税费用,12869265.66,8267665.60,4252123.11,19326535.67,13803405.80,11423701.59,6198243.82,14970088.71,14548570.94,8617495.72,4534483.72,24745070.84,16629577.33,15218345.02,13477707.92,9262884.80,0.0
21,五、净利润,50391720.90,35436815.88,21060004.72,39308232.52,56453068.99,41434048.12,18182396.93,67072185.80,53063423.15,36846536.82,12252285.99,77805345.06,53492997.10,64143881.87,50435083.43,47135967.98,0.0
22,归属于母公司所有者的净利润,50391437.71,35436532.69,21060045.90,38976781.27,56126507.88,41107715.93,18242052.16,67185462.55,52948550.20,37005645.83,12377141.06,76677815.62,52950106.30,64402576.20,50526237.76,47525879.59,0.0
23,少数股东损益,283.19,283.19,-41.18,331451.25,326561.11,326332.19,-59655.23,-113276.75,114872.95,-159109.01,-124855.07,1127529.44,542890.80,-258694.33,-91154.33,-389911.61,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.680000,0.480000,0.280000,0.520000,0.750000,0.550000,0.240000,1.140000,0.950000,0.660000,0.220000,1.370000,0.950000,1.280000,1.010000,0.950000,0.0
26,稀释每股收益(元/股),0.680000,0.480000,0.280000,0.520000,0.750000,0.550000,0.240000,1.140000,0.950000,0.660000,0.220000,1.370000,0.950000,1.280000,1.010000,0.950000,0.0
27,七、其他综合收益,1155903.98,887459.99,-2057047.37,1349521.37,239838.19,613861.41,3782836.00,-1364597.25,-199579.62,-296764.78,-443912.65,87368.33,-85354.87,-1188575.61,-370337.29,1056031.13,0.0
28,八、综合收益总额,51547624.88,36324275.87,19002957.35,40657753.89,56692907.18,42047909.53,22024888.16,65707588.55,52863843.53,36549772.04,11933228.41,77892713.39,53407642.23,62955306.26,50064746.14,48191999.11,0.0
29,归属于母公司所有者的综合收益总额,51547341.69,36323992.68,19002998.53,40326302.64,56366346.07,41721577.34,22084543.39,65820865.30,52748970.58,36708881.05,12058083.48,76765183.95,52864751.43,63214000.59,50155900.47,48581910.72,0.0
30,归属于少数股东的综合收益总额,283.19,283.19,-41.18,331451.25,326561.11,326332.19,-59655.23,-113276.75,114872.95,-159109.01,-124855.07,1127529.44,542890.80,-258694.33,-91154.33,-389911.61,0.0
