,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20011231,20001231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,58690952000.00,43386440000.00,21294618000.00,55821504000.00,41077480000.00,28123823000.00,12158955000.00,38335087000.00,28159070000.00,19207820000.00,9376807000.00,23280072000.00,16489661000.00,11220090000.00,5227483000.00,23366869000.00,18486529000.00,13696852000.00,6275211000.00,30364721000.00,26738608000.00,19721477000.00,10088222000.00,37327890000.00,29901730000.00,22084817000.00,11229918000.00,46830535000.00,40699467606.08,31760306530.73,14677801875.88,50776301487.57,41303142489.20,30363251552.52,13988363292.47,33954939086.19,25903963266.36,16946000474.85,7178294450.85,16495879324.30,12717748954.23,7495297230.93,2847293052.52,13745256113.43,10869090030.90,7192949427.19,2664380022.02,9144950843.99,6975281993.52,4393632828.38,1872422572.44,4593242042.96,3352133786.23,2201868234.69,850440843.89,2545372607.44,1907075277.88,1284931721.69,518121625.66,2675421579.48,2149201900.16,1569919137.18,583900800.21,2103110792.73,1543217688.56,932632769.12,296895329.62,986626477.90,616001125.58,409105234.28,555467224.14,395771331.35,0.0
2,营业收入,58690952000.00,43386440000.00,21294618000.00,55821504000.00,41077480000.00,28123823000.00,12158955000.00,38335087000.00,28159070000.00,19207820000.00,9376807000.00,23280072000.00,16489661000.00,11220090000.00,5227483000.00,23366869000.00,18486529000.00,13696852000.00,6275211000.00,30364721000.00,26738608000.00,19721477000.00,10088222000.00,37327890000.00,29901730000.00,22084817000.00,11229918000.00,46830535000.00,40699467606.08,31760306530.73,14677801875.88,50776301487.57,41303142489.20,30363251552.52,13988363292.47,33954939086.19,25903963266.36,16946000474.85,7178294450.85,16495879324.30,12717748954.23,7495297230.93,2847293052.52,13745256113.43,10869090030.90,7192949427.19,2664380022.02,9144950843.99,6975281993.52,4393632828.38,1872422572.44,4574461245.34,3331373079.39,2189559296.67,844465512.95,2537397262.04,1892449570.75,1272321400.49,511509078.67,2656229801.43,2144926995.99,1566334173.10,582459064.09,2088012347.37,1535792644.91,927008428.31,294659660.68,984562359.06,614504601.65,409348748.89,550345110.30,392611056.55,0.0
3,二、营业总成本,47234284000.00,34683091000.00,17551913000.00,48532357000.00,34721038000.00,23843934000.00,10669913000.00,35958522000.00,26115760000.00,17877986000.00,8496337000.00,23702649000.00,16675475000.00,11420660000.00,5603586000.00,23451719000.00,18594423000.00,13406357000.00,6228085000.00,30039187000.00,25224712000.00,18269395000.00,9094924000.00,34525806000.00,26589302000.00,18944751000.00,9541476000.00,40755155000.00,34153065962.99,25830696406.50,11382118061.11,41001672081.87,31889071190.16,23071897277.24,10713284289.76,27150687777.90,20287920918.10,13331397255.60,5965894847.82,13844509860.15,10602697171.79,6419060492.38,2506776282.09,11965716167.42,9196866543.79,5955644671.69,2159320497.20,7579933513.39,5753209639.47,3551082049.83,1491520206.95,3994459316.80,2878466195.70,1912123732.63,783773574.46,2298665306.14,1695728356.40,1124458488.72,471673306.93,2323096555.60,1849842325.95,1327129857.24,493881279.37,1713848742.14,1271065389.96,755146053.71,241156890.77,759248190.16,479269698.12,314859728.42,454175031.54,327554147.95,0.0
4,营业成本,39595164000.00,29347757000.00,14753931000.00,38727958000.00,28276797000.00,19224833000.00,8278397000.00,26805853000.00,19675975000.00,13472485000.00,6324221000.00,17179402000.00,12120288000.00,8167296000.00,3872702000.00,17576770000.00,13758007000.00,10039431000.00,4587168000.00,22538670000.00,19760213000.00,14233534000.00,7175887000.00,27552694000.00,21362155000.00,15193994000.00,7444796000.00,31963252000.00,27102679182.42,20500146140.40,9037922689.75,32252231386.79,25677042583.56,18786840794.18,8745229252.89,21441837544.23,16224618956.62,10574648457.24,4759929831.08,11161083139.17,8707779177.69,5217503488.65,1975611805.30,9627563791.06,7647271978.69,4972900492.85,1806849457.16,5984197545.55,4517193700.95,2829079825.47,1191294112.32,2935343403.40,2137518240.05,1402418857.05,560676506.01,1649150440.87,1228547808.68,817455459.59,346030822.00,1802829020.94,1461760944.53,1063798949.04,376406524.18,1229119261.90,904958075.40,528860343.95,154933031.38,481563605.70,300212022.40,201864538.31,267622770.36,208857335.02,0.0
5,营业税金及附加,285875000.00,216355000.00,87252000.00,326364000.00,234312000.00,157089000.00,61938000.00,279220000.00,240333000.00,162074000.00,57206000.00,219562000.00,79301000.00,59150000.00,27714000.00,121130000.00,74159000.00,45331000.00,18229000.00,183149000.00,130314000.00,89546000.00,20419000.00,233027000.00,176475000.00,140484000.00,51747000.00,166806000.00,131188535.70,94613559.86,29532635.38,259517624.48,226300142.52,165842175.85,66330173.13,131236358.24,95464566.09,64300489.17,20733374.92,49101371.78,40758874.87,22030322.01,11286699.58,17779549.65,5044978.64,3089655.17,970765.86,6922655.67,5579639.97,4480100.71,87956.33,13294205.48,10274894.54,8446742.86,1640855.94,10100183.64,6122942.12,5657434.08,2104251.94,14169132.94,11491466.77,7497099.58,2800974.69,10400064.54,6307124.86,2909235.94,247706.38,6809525.00,3914762.46,3637716.05,4607045.39,3216045.46,0.0
6,销售费用,4067554000.00,3010708000.00,1436939000.00,4446632000.00,3433076000.00,2558686000.00,1084476000.00,3832257000.00,2663646000.00,1881328000.00,1020674000.00,2359066000.00,1458441000.00,956640000.00,433548000.00,1939278000.00,1562881000.00,1126557000.00,515715000.00,2872171000.00,2053651000.00,1438534000.00,720548000.00,3044347000.00,2303130000.00,1700100000.00,929824000.00,3974131000.00,3295233140.54,2305276241.86,1180532954.66,4215999607.50,3093293910.87,2320874100.82,1011798878.95,3204830452.07,2220999619.66,1433875398.09,608283787.91,1680754421.73,1140678811.39,711396815.43,272633543.94,1331461615.15,940759055.09,593620966.71,213920474.98,882913514.04,680592515.69,399978408.76,138850687.72,568682217.18,390212025.38,270321336.96,112124255.35,322815149.02,232378251.21,148896487.32,55121500.42,230238413.61,160667068.91,102975063.44,47561528.54,232006898.14,196636995.20,113242315.56,45246154.87,146155133.31,100538190.39,59875387.47,86532666.51,50383333.60,0.0
7,管理费用,1394623000.00,908069000.00,458162000.00,2045899000.00,1287243000.00,1268181000.00,627744000.00,2533138000.00,1771052000.00,1156217000.00,512508000.00,2120805000.00,1510437000.00,1072977000.00,527869000.00,2002766000.00,1651001000.00,1136504000.00,560635000.00,2532522000.00,1917298000.00,1295487000.00,624874000.00,2945451000.00,2062481000.00,1392332000.00,707405000.00,3367239000.00,2563839447.16,1683334230.09,760008648.02,3063136998.47,2002470489.53,1392504520.92,691414618.07,1921501525.37,1218963410.89,789075633.47,337394562.29,770653769.95,511175623.80,331374842.75,165336394.07,771779548.28,578374768.18,400274778.68,208156114.32,503929452.50,369228386.83,221046060.99,123140953.60,358832615.34,257372221.95,177319773.00,82917873.35,213555438.23,153713433.06,104358625.23,45618380.68,222533043.19,183473267.87,132241177.59,58675596.79,221109063.30,144969069.51,95426398.74,34686187.90,105746044.25,61253128.95,40353563.32,77656998.88,48640249.15,0.0
8,财务费用,-141151000.00,11278000.00,122353000.00,135645000.00,96823000.00,230209000.00,425110000.00,1319034000.00,1107478000.00,763069000.00,335011000.00,875393000.00,1147123000.00,895081000.00,598207000.00,1321217000.00,1142480000.00,754117000.00,427733000.00,1230348000.00,884960000.00,725840000.00,432897000.00,324949000.00,458379000.00,282890000.00,235520000.00,1358481000.00,1224385015.14,817730491.18,93614306.22,807268230.00,581156493.75,159132899.96,-33429122.83,298327253.42,221239075.40,235693351.55,64264251.25,88685280.26,80283452.91,64723176.27,82234082.05,132889637.37,-34464961.64,-74768156.91,-70800210.27,120973033.37,101424455.13,64278122.83,38146496.98,118306875.40,83088813.78,53617022.76,26414083.81,103044094.38,74965921.33,48090482.50,22798351.89,53326944.92,32449577.87,20617567.59,8436655.17,21213454.26,18194124.99,14707759.52,6043810.24,18973881.90,13351593.92,9128523.27,17755550.40,16457184.72,0.0
