,报表日期,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20151231,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20101231,20091231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,988899220.10,4083024996.24,2835767725.38,2027955651.90,1132550699.39,3605825417.64,2384955174.08,1648527567.68,908421652.18,2779004649.90,1917896974.00,1293915235.48,639510519.65,2269067455.33,1630940261.88,1053575103.40,2056373597.21,1094095390.55,552032162.03,1926398393.00,1508448632.17,971862723.14,517452492.70,1467101504.44,1176479004.58,795305908.34,398794761.74,1142039318.22,748196418.73,532480000.00,348999185.04,884746712.63,572379281.89,368275454.42,0.0
2,营业收入,988899220.10,4083024996.24,2835767725.38,2027955651.90,1132550699.39,3605825417.64,2384955174.08,1648527567.68,908421652.18,2779004649.90,1917896974.00,1293915235.48,639510519.65,2269067455.33,1630940261.88,1053575103.40,2056373597.21,1094095390.55,552032162.03,1926398393.00,1508448632.17,971862723.14,517452492.70,1467101504.44,1176479004.58,795305908.34,398794761.74,998652708.17,664335884.37,468330000.00,348999185.04,761145691.32,492928588.76,300982023.00,0.0
3,二、营业总成本,972277617.37,3905524946.45,2704124907.22,1918710077.95,1088860112.50,3510751503.64,2346063398.76,1590700719.13,892976753.27,2690228282.34,1809656590.17,1199783617.48,637500046.38,2154605994.02,1568339110.96,1028488556.78,2017368948.34,1102094179.26,588388146.40,1883591224.68,1510598501.11,979598492.88,564664889.22,1466550763.19,1224323314.60,795237787.01,424098785.00,1089989188.01,721351176.76,496280000.00,329673333.41,832396890.37,525961223.90,336957206.98,0.0
4,营业成本,832420470.00,3242898174.76,2243754695.25,1615280194.05,927117588.26,2909457987.99,1921528724.80,1308870058.14,747235129.14,2170861290.14,1506348740.73,994420316.80,511517708.34,1687374477.69,1244216500.30,784468375.62,1563324776.46,878019190.60,470063522.74,1585837870.52,1287039146.15,838333084.12,484779801.16,1214165627.93,1056767794.63,692645000.33,366573593.22,922161800.92,602874465.32,420790000.00,287585645.93,699971144.60,420212010.06,244186481.01,0.0
5,营业税金及附加,4475825.43,20325038.39,14401966.09,10184726.94,5033470.67,19509633.22,12690983.59,9408011.76,4179832.58,19971108.79,11346524.18,9243102.32,4547432.25,26222751.03,23420338.65,17089716.79,36445950.52,9976176.86,4524852.33,25589533.47,4668623.97,1213160.54,629596.44,27978427.54,2093023.31,1583611.45,864591.05,2783540.07,2121680.04,0,1451870.53,2295338.41,2629827.95,1966964.51,0.0
6,销售费用,29172589.45,160026342.75,105267853.56,65275491.47,35997192.09,133584680.28,95067891.86,60938542.06,36908024.71,119784841.58,83934264.99,56865335.94,31648856.84,101119134.49,70300590.88,46407017.97,97015491.92,51794244.21,29171167.58,76143502.11,56984398.41,34732631.75,18839607.64,59539881.09,40550891.35,25179369.13,14081541.03,38669708.38,26906148.60,16680000.00,9253263.86,31952490.44,25254291.00,21363054.45,0.0
7,管理费用,56976047.01,294989177.68,200278116.01,134602292.45,72122662.86,259659628.20,177949017.53,115280927.60,61332649.81,240451967.69,163289838.63,112132690.19,57082275.57,208631213.51,146754831.60,105165590.94,221732039.04,98781908.11,55007033.83,137862321.18,96450679.99,65704047.47,40072266.47,112365722.59,81765437.34,55918613.59,34123035.74,88646024.47,63089810.91,42990000.00,24581536.96,79695953.78,60068084.69,54669686.88,0.0
8,财务费用,49009216.42,186809733.21,140422276.31,93367373.04,45582424.82,165024469.50,121063076.94,78314046.69,36880775.43,139751361.62,101635834.46,69964679.97,32073551.54,142512118.11,103961768.24,68042121.74,118704315.31,63522839.48,29621749.92,77681923.22,65457498.09,39615569.00,20343617.51,50656707.09,42192992.67,19911192.51,8456023.96,37728114.17,26359071.89,15820000.00,6801016.13,18481963.14,17797010.20,14771020.13,0.0
