,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,19991231,19981231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1036252599.22,718568845.70,338391255.03,1700106368.49,1175822504.00,797343369.03,357799317.83,1643373662.20,1039046021.60,686689736.93,312719282.16,1437271455.84,944185040.16,603687744.71,277633513.80,993939119.41,750998300.60,512527930.68,271217256.14,1189795410.47,933686480.14,625401838.23,278502032.21,1186172974.04,879748032.70,595536411.96,284218013.05,1203072415.51,890631012.54,585944982.13,259935318.41,1323532678.74,1025887350.06,665686519.65,336327808.91,1602528977.12,1125637098.06,710456150.44,330176674.24,1312862772.99,927036452.67,580689710.13,253720164.47,1137313683.27,842823087.63,579681547.61,274987732.90,1038689835.68,743660697.82,453822014.45,182471930.33,797308282.99,596435605.20,373084851.15,146930675.62,570814756.75,431346407.51,281320907.59,141056317.67,502568868.93,348004484.92,206813116.33,89749804.32,376141200.02,268762921.22,170840835.90,79352072.55,349541227.64,255330502.23,164860313.52,78560875.33,274612886.09,130090511.92,230193143.72,210664104.15,191500280.47,0.0
2,营业收入,1036252599.22,718568845.70,338391255.03,1700106368.49,1175822504.00,797343369.03,357799317.83,1643373662.20,1039046021.60,686689736.93,312719282.16,1437271455.84,944185040.16,603687744.71,277633513.80,993939119.41,750998300.60,512527930.68,271217256.14,1189795410.47,933686480.14,625401838.23,278502032.21,1186172974.04,879748032.70,595536411.96,284218013.05,1203072415.51,890631012.54,585944982.13,259935318.41,1323532678.74,1025887350.06,665686519.65,336327808.91,1602528977.12,1125637098.06,710456150.44,330176674.24,1312862772.99,927036452.67,580689710.13,253720164.47,1137313683.27,842823087.63,579681547.61,274987732.90,1038689835.68,743660697.82,453822014.45,182471930.33,797308282.99,596435605.20,373084851.15,146930675.62,570814756.75,431346407.51,281320907.59,141056317.67,502554795.24,347776865.72,206591279.64,89741274.12,375759142.26,268573921.22,170651835.90,79163072.55,348508337.46,254915362.08,164860313.52,78560875.33,274612886.09,130090511.92,230193143.72,210664104.15,191500280.47,0.0
3,二、营业总成本,943535802.93,633944638.30,303836259.16,1539476347.41,1048316898.79,711521083.93,320347374.24,1501976743.06,929508874.20,614606904.79,281362849.89,1322732324.80,854512351.93,545780353.32,246360972.18,971633974.14,720321117.12,488983645.94,258152208.71,1159625666.81,883235924.57,585495646.61,261470043.66,1128605985.90,808813743.50,540448296.70,265527893.89,1130569474.72,812737185.90,531675391.92,238805067.61,1242973815.72,937323890.15,603923243.46,309152348.72,1477232729.68,1011415824.81,627896193.27,301000576.43,1188714187.96,815995184.25,505878754.25,218243763.94,1021876741.68,719992213.80,499250535.63,243435864.81,905229740.74,622842120.14,374639971.04,154376888.52,702892309.60,513902878.16,322327849.28,131269149.84,511706266.53,381334101.15,251463465.90,126702266.54,441606831.90,299267475.61,177909506.80,76685657.32,319567448.36,225813525.78,144508539.05,67563835.77,291462952.34,209511122.91,134305182.01,65777402.47,230828820.82,106155111.18,190754409.62,174014315.27,158558026.75,0.0
4,营业成本,763973996.68,515716598.41,240209997.90,1245084321.21,857285773.78,590712171.70,271471952.85,1241556275.39,764410416.25,509409392.28,230113242.91,1085894454.50,694214618.94,439356709.22,199008604.16,805423345.11,576038558.53,403310511.78,214835354.30,1000150722.61,759857019.82,508294450.87,224969280.34,972260414.10,670160488.46,461126755.30,227809994.33,981256519.32,690202590.04,461783890.67,207851652.91,1136259302.82,837308767.69,545951634.69,282262003.22,1375857486.17,904963983.45,585627970.08,281448737.05,1091823307.11,752275936.18,466457077.23,200168546.02,921310511.74,659994282.31,460000005.59,222999092.68,838331458.66,579270419.58,343946887.09,141017288.43,651396099.98,476940891.50,299484496.21,121177353.05,471716952.67,356231376.17,234621628.22,116748874.44,405927165.76,275358675.77,163475074.59,70992874.67,295268128.24,210903581.12,134890718.80,63101565.02,269879141.26,194729391.93,124539858.44,60004375.78,212759171.78,97168960.93,173627993.53,159101414.28,141840205.55,0.0
5,营业税金及附加,4265538.76,3577173.60,1208654.60,17363239.46,3534055.68,1884490.01,348623.20,11012807.62,2839210.89,1759020.71,467811.12,11205999.68,3137556.07,2363335.49,863419.40,5368390.90,3475349.80,2542613.09,919521.13,5585557.55,3453526.59,1876850.87,713896.56,5785748.80,3507191.72,1546495.66,771435.87,4021158.99,2992888.10,2017018.86,964158.45,4103152.14,2431550.80,1649906.83,684555.70,4056272.36,2622722.18,1423793.07,631096.03,4636546.78,2389668.92,960253.21,344190.69,3546320.01,2347832.47,1605924.96,832848.95,3609223.78,2345301.89,1545089.74,336751.25,2770664.28,1035270.24,500583.81,111934.91,2431035.93,351330.55,275767.89,65374.57,2149846.44,320474.92,261210.82,81267.88,2244243.50,522550.10,420615.54,184624.82,1258522.05,198384.65,184834.65,119318.22,1083421.69,482762.27,1317283.88,1566854.03,717762.26,0.0
6,销售费用,14521070.64,9014673.84,4771841.63,21053008.46,15638814.19,10333125.00,3617979.89,23466949.68,17154738.55,11519927.92,5428778.98,20121160.94,14108343.62,8550766.27,3807987.40,11853467.55,8566125.30,6025037.29,2725837.94,14260477.13,8618543.62,6233827.15,2564380.45,12697594.92,9379694.29,7031796.86,2121814.71,13772088.51,8958803.90,4460470.42,2267808.52,13640100.53,9709680.86,5752793.10,2632588.57,11306855.50,6903221.94,4738394.70,2866952.21,11434281.79,7486798.63,4986414.61,2496622.79,9876641.32,7083712.41,4949810.06,2385242.86,11475759.25,8232666.52,5853318.31,2692128.10,9932115.26,6128524.71,3898570.16,2184909.22,8075551.20,6221105.77,4222819.01,2570934.03,8336241.27,5891545.95,3957446.28,1456164.36,7441162.42,5346217.26,3252834.27,1618083.92,7867729.84,5859988.17,4057273.53,1922243.09,4379667.36,1916099.02,4860484.51,4773946.45,4710931.88,0.0
7,管理费用,58974575.47,35908805.35,20124966.28,91669794.01,57190266.71,53919298.08,23060989.79,104646669.92,61918777.34,41628569.28,20422931.65,99396988.86,64796572.00,44482219.37,16492736.63,65394241.59,62014722.49,32973997.32,18781638.96,46464686.67,54491313.61,33720521.67,14412888.40,42571651.25,68797883.78,31362306.03,13687787.48,41240563.16,57034984.34,27166042.61,11931475.73,35582030.14,50082524.15,27813113.52,13237535.00,31208935.92,62885107.48,13335163.73,5845438.26,28085820.04,18470670.19,11652436.22,6197211.42,27143190.67,15554232.95,9851897.39,5928332.64,20636549.13,12363826.31,8014026.52,3737830.87,18943258.30,14338849.92,8943678.72,3340056.23,14557127.76,9211332.00,3503548.05,2619428.56,13669490.81,8505339.88,5112606.78,2558410.66,11547213.67,6863382.43,4709188.14,2274488.97,11052530.08,8154949.45,5651421.46,2882091.42,9414779.97,4132586.94,6714596.05,4723710.49,8685746.08,0.0
8,财务费用,66155568.82,45319999.79,27026743.72,59004381.74,69539383.75,45184688.97,19179296.36,117012474.32,76826015.20,46426235.62,24733351.14,99375892.30,74471566.26,48147780.01,23202955.29,86916217.37,60560870.84,40467923.38,19990591.69,81357122.79,60455668.64,39330863.54,17892450.69,69805355.88,53125439.14,36228837.85,21136861.50,61519867.74,46776628.97,31634584.36,15789972.00,53430271.58,37791366.65,24159621.59,10335666.23,43548181.19,32320154.13,21050236.06,10349352.88,42850329.00,32710649.67,22280205.86,11713659.32,45935569.11,35012153.66,22842897.63,11087282.71,26938005.87,19148812.24,13258310.43,6270070.24,19850171.78,15459341.79,9500520.38,4454896.43,14925598.97,9318956.66,8839702.73,4697654.94,11524087.62,9191439.09,5103168.33,1596939.75,3066700.53,2177794.87,1235182.30,385073.04,1405029.11,568408.71,-128206.07,849373.96,3191780.02,2454702.02,4234051.65,3848390.02,2603380.98,0.0
9,研发费用,35645052.56,24407387.31,10335791.47,52204150.59,35055968.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,158263.56,53097451.94,10072636.04,9487310.17,2668532.15,4281566.13,6359715.97,3863758.98,196734.09,6737828.52,3783695.04,2879542.96,2985269.30,-3321688.38,9665490.16,3663563.08,899264.69,11807100.06,-3640147.71,-3960867.49,917147.22,25485220.95,3843046.11,3152105.00,0,28759277.00,6771290.55,4613385.00,0,-41041.49,0,-1403826.27,0,11254998.54,1720635.63,1720635.63,-141000.00,9883903.24,2661460.66,-457632.88,-2676466.30,14064508.83,0,0,203064.97,4238744.05,1481093.60,2022338.95,322819.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,公允价值变动收益,0,0,0,0.00,0,0,0,23363.83,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-88225.00,24015.01,24015.01,24015.01,88225.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,250781222.81,248707293.86,589918.09,3051708.58,4811519.60,3860327.45,300623.26,7851833.93,70294.28,91609.53,-10365.20,2887232.37,87668.31,-2626.01,-25229.43,1191203.32,-74410.41,-137226.84,0,413786.20,-152778.83,-12201.08,0,225494.44,35629.64,-87716.06,0,48886642.58,48970292.19,49075015.32,0,12586970.42,8189100.71,8176301.71,0,18282770.71,0,0,0,-1569151.05,0,0,-184381.03,-615330.59,-456491.32,-171369.00,0,0,0,0,0,167843.90,167843.90,0,0,-127558.91,0,0,0,-59639.98,-59610.89,-39608.56,-19808.89,-82506.84,-60685.68,-38871.08,-16766.05,-48138.17,-34439.83,0,0,0,0,0,0,0,0.0
13,其中:对联营企业和合营企业的投资收益,-11048.85,-4717.58,-21027.56,-57484.79,-445836.36,-5704.98,-6679.48,-3042.78,-64415.85,-43100.60,-10365.20,-617.93,-16017.15,-38606.83,-25229.43,-73238.67,-74410.41,-137226.84,0,-107413.58,-152778.83,-12201.08,0,225494.44,35629.64,-87716.06,0,48886642.58,48970292.19,0,0,12586970.42,8189100.71,0,0,0,0,0,0,-1579794.89,0,0,0,-615330.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,342001117.81,332829271.27,35244913.96,172961409.77,144773688.19,99290212.55,37752566.85,151535685.39,109607441.68,72174441.67,31346067.07,117426363.41,89760356.54,57904765.38,31247312.19,23496348.59,30602773.07,23407057.90,13065047.43,30583529.86,50297776.74,39893990.54,17031988.55,57792482.58,70969918.84,55000399.20,18690119.16,121389583.37,126864118.83,103344605.53,21130250.80,93145833.44,96752560.62,69939577.90,27175460.19,143490793.15,114245288.26,82583972.18,29200112.82,122667658.98,111041268.42,74810955.88,35292019.50,114821611.00,122374382.51,80259642.98,31551868.09,133460094.94,120818577.68,79182043.41,28095041.81,97652045.29,84918798.94,52755229.87,17659753.78,65610341.31,55012306.36,34857441.69,14354051.13,61557397.05,49332398.42,29519000.97,13699338.11,57791244.82,43188709.76,26593425.77,12071470.73,58030137.13,45784939.49,30555131.51,12783472.86,45074065.27,23935400.74,39438734.10,36649788.88,32942253.72,0.0
