,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20051231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,700879071.12,480397065.98,185618048.24,919089774.84,649918407.71,417078631.05,180465435.95,902009904.59,619230580.45,415363308.20,154788886.58,835631594.00,601723520.03,395240659.71,156145617.81,931110719.15,673709318.19,437807744.26,168172892.25,969651243.69,686721026.47,443168446.95,158220369.84,944540032.63,666757092.00,447855553.54,160293657.11,884960249.70,645352214.51,436421578.72,177461778.56,873311610.52,642038981.71,428403662.64,172655859.20,720810557.49,524691990.66,339447698.08,128545632.20,579783481.97,405194557.89,253222634.99,99089298.70,552917306.91,449537522.61,295265373.89,120277411.02,555476633.57,415628878.22,266114343.47,99557612.89,461183010.40,358779343.11,0.0
2,营业收入,700879071.12,480397065.98,185618048.24,919089774.84,649918407.71,417078631.05,180465435.95,902009904.59,619230580.45,415363308.20,154788886.58,835631594.00,601723520.03,395240659.71,156145617.81,931110719.15,673709318.19,437807744.26,168172892.25,969651243.69,686721026.47,443168446.95,158220369.84,944540032.63,666757092.00,447855553.54,160293657.11,884960249.70,645352214.51,436421578.72,177461778.56,873311610.52,642038981.71,428403662.64,172655859.20,720810557.49,524691990.66,339447698.08,128545632.20,579783481.97,405194557.89,253222634.99,99089298.70,552917306.91,449537522.61,295265373.89,120277411.02,555476633.57,415628878.22,266114343.47,99557612.89,461183010.40,358779343.11,0.0
3,二、营业总成本,596230704.44,401198312.11,156840813.21,797788061.66,528907944.89,323657229.43,146739741.69,735464873.51,476860722.47,326404182.55,132114323.52,591237719.69,428703725.32,282687632.58,130544677.87,646639872.87,463434247.43,325142097.74,140449306.98,740133858.94,511374835.49,342466024.47,138092181.56,773952592.12,547522216.40,384768658.19,146519010.47,812764800.92,588299878.09,403260426.17,173322436.32,825413874.09,610143157.45,406892393.33,168129161.44,651841494.45,473889761.95,312256299.67,123682166.56,531622474.26,370872406.07,240082342.37,97880093.65,532997715.87,431795009.93,285832220.55,116821434.06,522859420.97,393264248.07,252007516.63,99462361.99,435863222.20,334601216.46,0.0
4,营业成本,485475609.05,326197961.47,114087865.95,622545978.86,444874254.91,274268179.14,115715836.83,575611962.14,369186455.96,251688226.80,100696178.88,474602769.84,345107345.58,222477771.68,93662492.44,533739919.12,381758962.97,266936800.73,110892734.93,612526616.07,432681397.89,286538880.17,108975004.63,645923748.39,463247285.83,320057957.33,116566649.36,688699119.49,499111445.36,342331446.41,147690308.58,714018675.95,531468382.94,354951953.89,142200432.65,554002069.70,402980514.78,264140530.26,99938329.78,448642112.23,311724142.05,201044084.02,86635067.90,466119950.10,382785324.47,253135012.39,104252682.00,463109964.47,351854094.22,226908904.31,89252828.17,389347170.15,300132616.47,0.0
5,营业税金及附加,7514555.21,5026947.27,1827977.69,11766164.26,7721977.23,5579579.41,2034611.23,13332133.15,8266524.01,6318691.40,2149087.82,10542277.57,5712580.73,3580996.59,1469267.98,8146463.28,5548640.59,3386233.38,918524.82,7137702.14,4966087.51,3469033.07,664743.00,4720998.62,3027849.24,2277187.61,509425.95,4906590.50,3414321.06,2402239.81,475922.57,2751422.33,1719350.65,1141792.14,223744.49,2526908.18,1835041.68,1141952.40,342477.70,3036901.86,2420792.46,1715390.51,769317.22,1669358.61,926900.39,694649.17,289329.98,2595917.28,1611792.51,582725.27,0,1235322.00,1071476.61,0.0
6,销售费用,29841425.39,14265584.09,3265220.12,47737790.63,22988821.58,13783368.52,3214940.53,36624606.98,21640638.92,13717064.57,5871304.93,35788802.03,22579385.60,16174119.79,6722289.56,37463918.68,26231495.00,16419328.56,7730515.94,40026211.29,26448811.00,17810763.40,8991692.04,43012245.99,26992367.55,21077435.76,6455854.41,43268950.84,30113355.14,21991984.38,8182471.07,43796276.93,31102025.58,20497735.95,12868264.68,40310990.52,29004344.30,20435856.52,10078108.14,29793723.37,20362091.26,14769896.37,3919662.75,26338443.64,17899005.22,10548635.46,3633906.82,26133054.99,18096205.49,12908882.65,3855141.05,20141601.73,15075556.48,0.0
7,管理费用,52971549.49,28942291.08,14149372.67,63859709.34,44137043.14,38346246.11,17277811.14,97463053.69,67496526.20,48607002.26,21566731.84,90855683.82,62302622.40,44070830.12,24972114.55,87928329.44,59820715.36,41001672.05,22101119.10,83718427.77,50086101.32,36178220.79,20109776.14,77817775.48,51403823.43,35969008.17,20159742.54,69690889.61,48570570.81,31111604.21,15054981.15,60503355.88,42143852.25,26736201.08,11859966.15,50561377.91,36116009.01,24077235.70,12361995.01,48438990.92,34069547.01,20858526.25,6401726.50,30313262.78,21400132.63,13546570.16,5734571.67,22788930.87,15933916.81,6149799.21,4653846.10,19427503.81,13776936.84,0.0
8,财务费用,-3370411.86,11418793.41,14724683.35,-9956810.91,-15169867.92,-11571898.98,7416428.41,6920384.93,5614525.38,991654.32,-727260.16,-22386235.39,-11518137.32,-7940746.90,790751.96,-20799067.05,-12722322.24,-4630569.94,-1698576.12,-4391283.09,-4116610.94,-2813943.24,-801868.44,1610141.36,852316.54,2130926.10,932110.69,5689877.16,3697181.39,2427311.14,1415478.82,4405361.25,2666800.76,1752469.31,967178.04,3584069.53,2275311.59,737262.12,276817.86,931834.88,738886.59,452251.45,167820.11,7842056.86,6615971.80,5351901.05,2910943.59,8573673.89,5768239.04,3699406.68,1700546.67,5129767.85,3900875.03,0.0
