,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19961231,19951231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,150611076000.00,105975591000.00,48243536000.00,163008472000.00,119190485000.00,76308193000.00,32333709000.00,151227775000.00,119218615000.00,80624244000.00,39746029000.00,101982213000.00,64777318000.00,24635218000.00,11768360000.00,69007382000.00,38454334000.00,25143406000.00,8439899000.00,63922738000.00,47933380000.00,32428612000.00,15102662000.00,58726589000.00,41455306000.00,26188026000.00,10771368645.00,59673546400.00,42111203996.00,29208210443.00,14395533552.00,48768344872.00,32606044914.00,20757126245.00,9339829632.00,34844387552.00,24950719751.00,15601343956.00,7031835329.00,21500352215.00,15338487160.00,9663874893.00,4431608759.00,26123551645.00,20419704936.00,12854551885.00,5552257727.00,16595832427.00,11913885610.00,7778210254.00,3777886890.00,13296596582.00,9499220280.00,6527436104.00,2871989132.00,12749204034.00,9373538616.00,6700536534.00,3466657533.00,12248195312.00,8568803360.00,5352524251.00,2361650383.00,8708252540.00,6626478758.00,4461160082.00,2019370985.00,8085412127.00,5967734304.00,3799627206.00,1768617591.00,6495836284.00,3105630072.00,4808140309.00,2165649828.00,4089440384.00,2169184000.00,4373913302.00,2061221000.00,3754729597.00,3623913228.00,2740910971.00,0.0
2,营业收入,150611076000.00,105975591000.00,48243536000.00,163008472000.00,119190485000.00,76308193000.00,32333709000.00,151227775000.00,119218615000.00,80624244000.00,39746029000.00,101982213000.00,64777318000.00,24635218000.00,11768360000.00,69007382000.00,38454334000.00,25143406000.00,8439899000.00,63922738000.00,47933380000.00,32428612000.00,15102662000.00,58726589000.00,41455306000.00,26188026000.00,10771368645.00,59673546400.00,42111203996.00,29208210443.00,14395533552.00,48768344872.00,32606044914.00,20757126245.00,9339829632.00,34844387552.00,24950719751.00,15601343956.00,7031835329.00,21500352215.00,15338487160.00,9663874893.00,4431608759.00,26123551645.00,20419704936.00,12854551885.00,5552257727.00,16595832427.00,11913885610.00,7778210254.00,3777886890.00,13224295672.00,9438076407.00,6486152242.00,2856301801.00,12705529905.00,9336585713.00,6676644921.00,3453162112.00,12209163529.00,8540636747.00,5332663629.00,2350745792.00,8665232204.00,6584855636.00,4427879818.00,2007673447.00,8055258906.00,5943134909.00,3780370046.00,1760361148.00,6469352955.00,3086004912.00,4780580876.00,2148897507.00,4069515058.00,2166532000.00,4333226100.00,2055153000.00,3730668135.00,3608985239.00,2726994327.00,0.0
3,二、营业总成本,141023524000.00,98638102000.00,44691912000.00,149564494000.00,109887099000.00,69817993000.00,29023523000.00,143271165000.00,113355656000.00,76573627000.00,37574466000.00,100393857000.00,64398585000.00,24854156000.00,11774855000.00,68788460000.00,37073458000.00,24930664000.00,8339101000.00,61293044000.00,46145739000.00,31986507000.00,15144783000.00,58489112000.00,43448381000.00,30652574000.00,10097733626.00,55411645387.00,38764867859.00,25731661267.00,11376074701.00,36672595951.00,24151753851.00,13725351814.00,5952850475.00,22871281596.00,16409544777.00,12151246990.00,4331279981.00,16206637288.00,11329702703.00,7111058527.00,3281181658.00,17319829196.00,11353548213.00,7601717189.00,3542254648.00,12216988538.00,8862564457.00,5864533812.00,2716472949.00,10191105302.00,6782813735.00,4495412833.00,1973326461.00,8835947095.00,6323183455.00,4222692261.00,2272444504.00,8044812450.00,5614508461.00,3702715436.00,1759979523.00,7027772815.00,5317892533.00,3584817772.00,1615384114.00,6565272193.00,4690548478.00,2921246436.00,1292233943.00,5299163517.00,2482005750.00,3736758053.00,1637152320.00,2994036911.00,1594210000.00,3259262324.00,1573284000.00,2657809153.00,2508391679.00,2099186511.00,0.0
4,营业成本,129951504000.00,91271131000.00,40725459000.00,131238948000.00,95521264000.00,60363738000.00,24834568000.00,126087976000.00,103285447000.00,70760277000.00,34721942000.00,88944366000.00,57122653000.00,20018287000.00,9593028000.00,58990384000.00,30315653000.00,20215590000.00,6072899000.00,51703996000.00,38954672000.00,26853095000.00,12514432000.00,45611198000.00,32456144000.00,20576404000.00,8144736550.00,45298387476.00,32279542376.00,21252225417.00,9795510394.00,28965643836.00,18243718128.00,11163831239.00,4616924546.00,18905963347.00,13390857106.00,8323738833.00,3588459376.00,12220217097.00,8487296499.00,5237777697.00,2357157760.00,13107308548.00,8782833696.00,5844185029.00,2376363930.00,8731303260.00,6448233428.00,4249847298.00,1807969160.00,6790533878.00,4482592051.00,2940473641.00,1268255714.00,5907119918.00,4172236262.00,2758267900.00,1214801222.00,5086472309.00,3293703701.00,2126610767.00,1050399560.00,4014696200.00,3058237114.00,1999944009.00,941393989.00,3593511138.00,2584131075.00,1572614620.00,687837928.00,3016717921.00,1362218643.00,1958324058.00,905532721.00,1678311200.00,1022751000.00,2009019169.00,1005281000.00,1578662042.00,1530911045.00,1342400053.00,0.0
5,营业税金及附加,1586902000.00,1107580000.00,530670000.00,2418992000.00,1870388000.00,1303885000.00,667912000.00,3056525000.00,1548725000.00,1103513000.00,532606000.00,1646180000.00,624189000.00,424723000.00,187412000.00,784578000.00,569490000.00,392915000.00,176433000.00,617197000.00,385684000.00,285523000.00,124358000.00,576370000.00,416418000.00,280304000.00,119791410.00,635828414.00,462509865.00,352827576.00,163649878.00,600267202.00,448642453.00,292806238.00,125883575.00,517119476.00,363121387.00,247822838.00,103057414.00,428288973.00,308740393.00,202973116.00,100084929.00,392277177.00,309247908.00,192387138.00,96175565.00,298168161.00,213431242.00,141916649.00,66660227.00,280330911.00,208860307.00,138120360.00,66345344.00,258504729.00,187348363.00,125034009.00,59003302.00,231340630.00,168137272.00,105889028.00,39430582.00,124018200.00,85088086.00,53654994.00,24672746.00,140473141.00,69333365.00,50489605.00,32677576.00,99704041.00,47335555.00,76380272.00,41119715.00,68040058.00,42894000.00,52759165.00,23177000.00,46327702.00,54562965.00,42932741.00,0.0
6,销售费用,4263218000.00,2842436000.00,1475076000.00,6000093000.00,4574357000.00,2911137000.00,1486423000.00,3848289000.00,2467385000.00,1461968000.00,712580000.00,2580383000.00,1903768000.00,1135573000.00,568327000.00,2824452000.00,2017139000.00,1262608000.00,647487000.00,3126905000.00,2302932000.00,1568210000.00,773614000.00,2991351000.00,2139592000.00,1520793000.00,718413469.00,3244749779.00,1823042526.00,1118775189.00,585861092.00,2438720163.00,1734726732.00,1176264366.00,605387287.00,1774436355.00,1195715632.00,652225641.00,276347896.00,577810555.00,416338158.00,228736279.00,110851687.00,687119617.00,421959379.00,301093111.00,125090140.00,685702764.00,537012456.00,401762863.00,204850917.00,1037997906.00,735293875.00,519847693.00,230390385.00,997377040.00,717070646.00,538394458.00,279331360.00,1473128158.00,1139580607.00,807195975.00,289555562.00,1659074791.00,1293695813.00,903853042.00,375832455.00,1647447268.00,1248634438.00,781281891.00,0,1551609369.00,735642914.00,1168691771.00,456336972.00,718274056.00,309149000.00,641918843.00,269416000.00,466481486.00,355442818.00,286841010.00,0.0
7,管理费用,3136539000.00,1984621000.00,1118353000.00,5766544000.00,4502837000.00,3155991000.00,1156184000.00,4389348000.00,4035551000.00,2027773000.00,1029524000.00,3628101000.00,3120741000.00,2137385000.00,821195000.00,3738518000.00,2767892000.00,1875008000.00,973414000.00,4459592000.00,3275019000.00,2342926000.00,1213086000.00,3996084000.00,2998544000.00,2134273000.00,1036551689.00,4961878925.00,3876969819.00,2632232285.00,1083519097.00,4129399172.00,2941036082.00,1918072635.00,875187863.00,3798388729.00,2652609738.00,1690975045.00,739141478.00,3156153842.00,2290818201.00,1543832869.00,753244851.00,2903913990.00,1782727980.00,1254512746.00,889265719.00,2578630006.00,1780607925.00,1141364185.00,612005217.00,2118379216.00,1376217739.00,919559240.00,423319489.00,1627752362.00,1208671596.00,805420279.00,718681055.00,1298030947.00,1020656766.00,671022623.00,376168617.00,1188613205.00,845798260.00,599243171.00,257389695.00,1134279470.00,743956704.00,485864557.00,364179559.00,665965451.00,344387680.00,554130939.00,250486606.00,543357891.00,219706000.00,495446987.00,214332000.00,414939891.00,425972715.00,332408898.00,0.0
8,财务费用,1951773000.00,1353559000.00,810658000.00,3392796000.00,3266681000.00,1937327000.00,865574000.00,3665654000.00,2028140000.00,1270231000.00,577082000.00,2219457000.00,1620940000.00,1044851000.00,604023000.00,2051920000.00,1274232000.00,1015654000.00,457091000.00,1374356000.00,1119929000.00,806077000.00,449731000.00,3204459000.00,3168943000.00,3898648000.00,182070520.00,459648274.00,323488797.00,375976324.00,-252465760.00,256672783.00,783630456.00,-826611273.00,-270532796.00,-2217300020.00,-1192279086.00,1236618072.00,-375726183.00,-162198893.00,-233320287.00,-161418375.00,-40157569.00,233579001.00,28404723.00,-18835362.00,55359294.00,-72451450.00,-116720594.00,-70357183.00,24987428.00,-36136609.00,-20150237.00,-22588101.00,-14984471.00,45193046.00,37856588.00,-4424385.00,627565.00,-44159594.00,-7569885.00,-8002957.00,4425202.00,41370419.00,35073260.00,28122556.00,16095229.00,49561176.00,44492896.00,30995763.00,207538880.00,-34833265.00,-7579042.00,-20768987.00,-16323694.00,-13946294.00,-290000.00,60118160.00,61078000.00,151398032.00,141502136.00,94603809.00,0.0
9,研发费用,133588000.00,78775000.00,30877000.00,157561000.00,58465000.00,43966000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
