,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,19991231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业收入,269703000000.00,207730000000.00,138301000000.00,68739000000.00,248555000000.00,188221000000.00,126146000000.00,61296000000.00,220897000000.00,165703000000.00,112666000000.00,57075000000.00,209025000000.00,160291000000.00,112919000000.00,58252000000.00,201471000000.00,156224000000.00,104135000000.00,50747000000.00,165863000000.00,125027000000.00,84260000000.00,40871000000.00,132604000000.00,97531000000.00,64057000000.00,30849000000.00,113367000000.00,85181000000.00,57119000000.00,28385000000.00,96157000000.00,70290000000.00,46056000000.00,22323000000.00,71377000000.00,51298000000.00,32934000000.00,15620000000.00,51446000000.00,37832000000.00,24673000000.00,11935000000.00,55308000000.00,42524000000.00,28750000000.00,13712000000.00,40958000000.00,28173000000.00,17488000000.00,7806000000.00,25083779000.00,17056041000.00,10933247000.00,5050000000.00,23597210000.00,16976419000.00,10877213000.00,5193174000.00,19314642000.00,13388036000.00,8817055000.00,4185000000.00,13202220000.00,9210352000.00,5906816000.00,2780254000.00,9603025000.00,6674838000.00,4401258000.00,2109108000.00,6288789000.00,3383564000.00,5063184000.00,4111062000.00,0.0
2,利息净收入,173090000000.00,131224000000.00,87407000000.00,43369000000.00,160384000000.00,117972000000.00,77012000000.00,37939000000.00,144852000000.00,107385000000.00,70896000000.00,34914000000.00,134595000000.00,100722000000.00,67477000000.00,34306000000.00,136729000000.00,101159000000.00,66104000000.00,33389000000.00,112000000000.00,82267000000.00,53858000000.00,26183000000.00,98913000000.00,72572000000.00,47441000000.00,23044000000.00,88374000000.00,65790000000.00,43641000000.00,21548000000.00,76307000000.00,55624000000.00,35716000000.00,17357000000.00,57076000000.00,40869000000.00,26343000000.00,12514000000.00,40364000000.00,29007000000.00,18623000000.00,9481000000.00,46885000000.00,35800000000.00,24125000000.00,11873000000.00,33902000000.00,23364000000.00,14696000000.00,6825000000.00,21508957000.00,14687457000.00,9428454000.00,4426000000.00,13612408000.00,9903828000.00,6444004000.00,3084279000.00,11570229000.00,8218774000.00,5408751000.00,2506932000.00,7527158000.00,5198715000.00,3372903000.00,1548120000.00,5244298000.00,3707167000.00,2519740000.00,1191827000.00,3994777000.00,1835381000.00,3183827000.00,2651644000.00,0.0
3,其中：利息收入,292994000000.00,219424000000.00,144517000000.00,71609000000.00,270911000000.00,200344000000.00,131175000000.00,64589000000.00,242005000000.00,178008000000.00,116393000000.00,57060000000.00,215481000000.00,161930000000.00,108857000000.00,55881000000.00,234722000000.00,176897000000.00,118359000000.00,59719000000.00,222834000000.00,165345000000.00,106277000000.00,50491000000.00,173495000000.00,125679000000.00,80383000000.00,38584000000.00,150101000000.00,112054000000.00,73819000000.00,36006000000.00,121245000000.00,87206000000.00,55082000000.00,26162000000.00,84513000000.00,60847000000.00,39226000000.00,18794000000.00,65838000000.00,48333000000.00,31502000000.00,15978000000.00,72635000000.00,54146000000.00,35778000000.00,17478000000.00,51585000000.00,35546000000.00,22284000000.00,10611000000.00,33989915000.00,23890214000.00,15270693000.00,7241000000.00,22652113000.00,16143795000.00,10410317000.00,4906346000.00,18325464000.00,13295452000.00,8767780000.00,4100023000.00,12466169000.00,8688072000.00,5524280000.00,2609648000.00,8859414000.00,6201290000.00,4219962000.00,1964910000.00,8071086000.00,3930992000.00,6756936000.00,5727982000.00,0.0
4,减：利息支出,119904000000.00,88200000000.00,57110000000.00,28240000000.00,110527000000.00,82372000000.00,54163000000.00,26650000000.00,97153000000.00,70623000000.00,45497000000.00,22146000000.00,80886000000.00,61208000000.00,41380000000.00,21575000000.00,97993000000.00,75738000000.00,52255000000.00,26330000000.00,110834000000.00,83078000000.00,52419000000.00,24308000000.00,74582000000.00,53107000000.00,32942000000.00,15540000000.00,61727000000.00,46264000000.00,30178000000.00,14458000000.00,44938000000.00,31582000000.00,19366000000.00,8805000000.00,27437000000.00,19978000000.00,12883000000.00,6280000000.00,25474000000.00,19326000000.00,12879000000.00,6497000000.00,25750000000.00,18346000000.00,11653000000.00,5605000000.00,17683000000.00,12182000000.00,7588000000.00,3786000000.00,12480958000.00,9202757000.00,5842239000.00,2815000000.00,9039705000.00,6239967000.00,3966313000.00,1822067000.00,6755235000.00,5076678000.00,3359029000.00,1593091000.00,4939011000.00,3489357000.00,2151377000.00,1061528000.00,3615116000.00,2494123000.00,1700222000.00,773083000.00,4076309000.00,2095611000.00,3573109000.00,3076338000.00,0.0
5,手续费及佣金净收入,71493000000.00,57159000000.00,38971000000.00,19158000000.00,66480000000.00,52981000000.00,37469000000.00,18921000000.00,64018000000.00,49334000000.00,34750000000.00,18640000000.00,60865000000.00,49236000000.00,37779000000.00,19824000000.00,53419000000.00,44977000000.00,31097000000.00,15633000000.00,44696000000.00,34246000000.00,23702000000.00,11611000000.00,29184000000.00,21706000000.00,14164000000.00,6473000000.00,19739000000.00,14652000000.00,9732000000.00,4840000000.00,15628000000.00,11865000000.00,8163000000.00,3922000000.00,11330000000.00,8143000000.00,5346000000.00,2416000000.00,7993000000.00,6178000000.00,4042000000.00,1737000000.00,7744000000.00,5858000000.00,4094000000.00,1928000000.00,6439000000.00,4386000000.00,2664000000.00,950000000.00,2513929000.00,1724285000.00,1124152000.00,474000000.00,1567048000.00,1016237000.00,598117000.00,269088000.00,888686000.00,607012000.00,421406000.00,183319000.00,559447000.00,376504000.00,280034000.00,136724000.00,371862000.00,245082000.00,139566000.00,55267000.00,289448000.00,131761000.00,269210000.00,145181000.00,0.0
6,其中:手续费及佣金收入,79047000000.00,62596000000.00,42512000000.00,20906000000.00,73046000000.00,57620000000.00,40398000000.00,20363000000.00,69908000000.00,53599000000.00,37526000000.00,20001000000.00,66003000000.00,52640000000.00,39991000000.00,20866000000.00,57798000000.00,48131000000.00,33240000000.00,16654000000.00,48543000000.00,36800000000.00,25335000000.00,12404000000.00,31365000000.00,23211000000.00,15083000000.00,6903000000.00,21167000000.00,15686000000.00,10411000000.00,5152000000.00,16924000000.00,12756000000.00,8746000000.00,4216000000.00,12409000000.00,8944000000.00,5836000000.00,2625000000.00,9153000000.00,7038000000.00,4588000000.00,1983000000.00,8776000000.00,6567000000.00,4534000000.00,2119000000.00,7258000000.00,4920000000.00,3012000000.00,1107000000.00,2987639000.00,2052239000.00,1321991000.00,558000000.00,1855993000.00,1183595000.00,698126000.00,308261000.00,1186786000.00,805937000.00,532065000.00,230243000.00,793520000.00,490897000.00,354323000.00,151090000.00,532971000.00,314754000.00,185870000.00,75555000.00,406958000.00,180647000.00,364676000.00,204625000.00,0.0
7,减：手续费及佣金支出,7554000000.00,5437000000.00,3541000000.00,1748000000.00,6566000000.00,4639000000.00,2929000000.00,1442000000.00,5890000000.00,4265000000.00,2776000000.00,1361000000.00,5138000000.00,3404000000.00,2212000000.00,1042000000.00,4379000000.00,3154000000.00,2143000000.00,1021000000.00,3847000000.00,2554000000.00,1633000000.00,793000000.00,2181000000.00,1505000000.00,919000000.00,430000000.00,1428000000.00,1034000000.00,679000000.00,312000000.00,1296000000.00,891000000.00,583000000.00,294000000.00,1079000000.00,801000000.00,490000000.00,209000000.00,1160000000.00,860000000.00,546000000.00,246000000.00,1032000000.00,709000000.00,440000000.00,191000000.00,819000000.00,534000000.00,348000000.00,157000000.00,473710000.00,327954000.00,197839000.00,84000000.00,288945000.00,167358000.00,100009000.00,39173000.00,298100000.00,198925000.00,110659000.00,46924000.00,234073000.00,114393000.00,74289000.00,14366000.00,161109000.00,69672000.00,46304000.00,20288000.00,117510000.00,48886000.00,95466000.00,59444000.00,0.0
8,汇兑收益,3259000000.00,2974000000.00,1326000000.00,491000000.00,3538000000.00,2757000000.00,1559000000.00,-386000000.00,1934000000.00,1697000000.00,1605000000.00,1073000000.00,2857000000.00,1687000000.00,939000000.00,493000000.00,2398000000.00,1665000000.00,324000000.00,112000000.00,2467000000.00,2220000000.00,2130000000.00,1180000000.00,891000000.00,486000000.00,714000000.00,-286000000.00,1296000000.00,1238000000.00,836000000.00,436000000.00,1516000000.00,1086000000.00,764000000.00,372000000.00,1356000000.00,921000000.00,644000000.00,413000000.00,1252000000.00,888000000.00,534000000.00,309000000.00,1153000000.00,594000000.00,287000000.00,-302000000.00,226000000.00,132000000.00,18000000.00,136000000.00,607273000.00,474830000.00,302122000.00,130000000.00,509171000.00,377533000.00,224989000.00,91230000.00,341523000.00,264085000.00,169200000.00,93858000.00,299176000.00,203100000.00,126281000.00,54708000.00,156974000.00,115245000.00,65755000.00,29542000.00,123485000.00,56876000.00,85551000.00,56335000.00,0.0
