,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19931231,19921231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1083492664.74,472836173.15,199628684.48,345410350.35,187352342.15,107530306.34,80987934.76,757885725.53,639998758.73,273395408.20,105001149.00,1053529409.92,708031859.80,560878292.08,121254638.15,957379300.71,547842794.67,406067268.56,152944871.77,230299675.35,130975771.74,107139493.99,39387420.00,362384421.77,211498888.34,139088793.59,15050757.37,188168272.25,70912364.71,45250940.01,17418292.48,184058441.12,79951750.95,31383660.09,11898894.24,151867806.29,76379632.03,51486817.20,21488533.51,146852497.64,99829441.19,67996909.72,24224629.92,120215888.97,73425084.69,45237452.47,18176265.98,129789980.36,54672316.73,41211343.86,13993958.94,102690188.63,70899851.45,51292180.05,11419903.31,185887328.20,227617481.33,153397880.33,50940978.27,248251923.93,164219557.02,100132440.45,42665721.43,235971886.21,158481674.85,96437698.76,31308906.39,209881181.12,80654525.42,37751373.94,0,166632779.88,93841469.37,241794076.94,223475472.50,418118814.23,185499032.41,423584190.00,99680610.35,161623477.79,78064148.47,163290043.59,79899347.05,175363061.28,96419017.06,113005191.71,75468308.99,49185002.05,0.0
2,营业收入,1083492664.74,472836173.15,199628684.48,345410350.35,187352342.15,107530306.34,80987934.76,757885725.53,639998758.73,273395408.20,105001149.00,1053529409.92,708031859.80,560878292.08,121254638.15,957379300.71,547842794.67,406067268.56,152944871.77,230299675.35,130975771.74,107139493.99,39387420.00,362384421.77,211498888.34,139088793.59,15050757.37,188168272.25,70912364.71,45250940.01,17418292.48,184058441.12,79951750.95,31383660.09,11898894.24,151867806.29,76379632.03,51486817.20,21488533.51,146852497.64,99829441.19,67996909.72,24224629.92,120215888.97,73425084.69,45237452.47,18176265.98,129789980.36,54672316.73,41211343.86,13993958.94,98638149.49,68480213.25,49681579.65,11033231.71,183132351.74,225144968.06,151774691.56,50166970.60,245685843.52,162766548.12,98859611.30,42110833.68,231855100.66,155583126.43,94248703.70,30675757.90,206081221.68,79269917.92,36636435.91,0,165533196.79,93467983.37,241115949.06,223247295.36,416644105.05,184466082.53,423142921.00,99512676.83,158045686.83,77840655.58,162700534.59,79528737.62,175233231.29,96403204.78,111234464.83,75468308.99,49185002.05,0.0
3,二、营业总成本,956824609.14,429077104.11,194549636.02,1077931899.59,390046637.79,205923989.35,127944909.74,1885825047.30,634444490.17,326358219.06,135834656.04,1128459291.32,682682200.94,535725227.73,157689230.18,939413946.62,536273087.82,395168353.82,151306695.72,279364994.79,141626496.21,110755852.83,43094342.19,350567509.15,209763048.52,138369101.90,22875189.96,185547189.80,80592960.32,50388082.15,21284594.65,176373604.54,76683389.10,37191606.48,16263191.77,146519464.11,76248807.85,52234425.60,21691185.43,151304461.49,96086912.19,65725123.72,25621232.10,130589683.66,78962028.30,42518081.95,16247756.68,131486687.48,52330345.24,38941497.55,15393538.31,126292091.57,74625685.05,47871077.35,14507682.39,239431004.78,200578527.65,138931270.89,46954786.67,230682677.24,140765561.54,88596523.54,33856530.94,201579488.52,133317605.29,85544951.77,30065360.91,170484529.10,77311734.45,38046991.90,0,171374594.21,94993686.39,242064831.95,223481287.16,425131127.41,195899093.28,396440998.00,98425204.13,153343670.17,0,156167074.42,0,161319450.25,88542481.88,106045664.53,72724345.38,45264031.57,0.0
4,营业成本,819099578.68,336945527.03,141765755.19,299814227.49,172452117.77,101664685.03,73571352.71,719481054.51,450111798.55,202550728.12,81483088.15,763265747.19,508085253.75,404178511.25,88704612.89,757157903.09,463112718.39,347334098.85,128999597.30,189319056.58,102160941.64,86320037.97,32374211.40,251290229.75,142726009.91,93523357.74,7658230.53,123655874.29,44760178.84,27321860.68,9615175.34,118438379.16,49478999.30,19285876.95,6617804.90,97880447.33,47214239.74,32869561.02,12602786.08,98369540.70,61982476.79,41686151.25,15647771.07,73490000.40,42083358.84,24515384.22,8566181.91,82576112.04,29829687.48,22004385.00,7306925.29,54480864.43,44770777.68,27118744.50,7336101.92,134013402.08,134364763.60,93345432.14,28257646.82,155900407.10,104194966.29,64589078.97,23943093.16,147100615.38,99717568.45,64786701.33,23211633.44,147418252.85,65728899.04,32339119.46,0,148791498.88,85841305.15,224954136.62,204008640.62,376960292.20,169103139.08,370541568.00,89534397.65,133809583.42,0,139958504.78,0,145215320.86,81282633.91,95590572.05,68260364.06,42372094.05,0.0
5,营业税金及附加,1643492.21,1293331.95,912115.85,2817658.30,1929977.25,1423118.33,1219760.11,2507789.03,1895917.24,1251885.08,-6512501.54,9301618.72,-8313072.72,767583.85,1969562.04,25215713.59,12873722.32,9646061.38,4117533.60,4384856.27,3027899.48,2461975.65,1216400.14,5794106.50,3635810.84,2668021.95,15053.84,1762691.98,105350.27,72970.17,33852.61,1598933.44,213461.79,39755.48,-25599.19,1284361.80,327156.60,306564.87,137010.65,877821.35,479064.10,397102.47,121310.07,527213.55,374768.05,299792.48,118583.25,1614635.89,329098.93,366901.30,104266.18,1464356.55,1282308.63,1230259.23,36682.96,6155365.04,499647.44,355369.75,206750.89,1071794.89,574944.14,311071.17,188939.24,1502139.03,810006.84,562671.87,144965.40,658694.72,272507.29,104284.47,0,7373.96,5743.47,63537.45,22283.41,3548.63,2018.70,3288.00,19371.82,159706.74,0,419049.83,0,245892.84,90831.86,53545.97,110017.81,65977.61,0.0
6,销售费用,4460644.23,2886152.40,1389157.61,32674082.34,19359110.96,14961393.62,10829457.97,41527020.74,27927738.42,21385772.57,15012876.91,30805642.89,21261660.53,15067736.13,8649652.81,15152045.50,9825725.23,6057473.98,3298102.50,11782057.84,8668617.32,6090510.93,2940315.20,32177269.04,17359737.18,11289550.17,5452141.15,21200886.65,9825385.55,6641207.41,3777828.52,23077192.12,7032491.86,4408241.49,3468513.86,17892137.41,7844582.24,5494070.59,2976713.12,18674738.81,12476034.52,9501879.86,3985734.49,12520501.33,9595713.05,6309410.75,2547025.40,17171597.51,7967606.17,5850919.68,2965162.39,16359491.03,14505112.05,10781042.84,2817072.56,18459125.80,17672989.49,12810883.90,6347690.87,17014061.31,8901817.74,5930419.35,2808035.51,13941619.89,6878628.36,4295811.31,1466375.37,8158040.17,2911285.88,967549.28,586281.16,4000833.04,1981983.09,3256930.02,4076886.87,10001279.28,4488472.08,9478778.00,2714710.73,4662659.55,0,4437577.42,0,3762185.13,1545712.77,3494303.85,0,0,0.0
7,管理费用,66230448.11,40408397.09,21680107.65,141611871.30,83944601.46,55752389.80,29864475.11,125722216.56,84524907.22,55812104.23,28560280.23,117418487.02,77763914.91,52319967.32,25714104.87,81899077.99,45370253.33,31241218.45,15423808.59,61787560.84,31991893.96,18141594.57,8282545.76,59053578.05,44625348.19,28069796.78,9308911.33,37293092.69,24501001.80,15434500.78,7409845.33,29410522.83,21052725.29,12981837.03,5993471.60,27872906.57,20351608.86,13239885.07,5803765.34,27550517.66,20251509.06,13802746.04,5780939.17,26382581.13,17545585.69,11051210.30,4846972.99,18749806.48,14264661.97,10443432.71,4902694.44,46359254.19,9655537.89,5434558.87,3883523.52,72164174.07,36736797.16,23112052.88,10337639.15,45922431.05,22391130.59,12979904.43,5529913.65,31878065.28,20128431.12,12400033.33,4244795.09,8559969.74,5428641.45,2938728.70,1644333.06,10601344.72,3137231.65,5279293.06,10521266.98,31868127.45,19562908.54,14194129.00,3970432.70,9320937.20,0,8599072.98,0,6358177.66,3276445.67,3597095.40,2482608.24,2825959.91,0.0
8,财务费用,64012434.36,46807360.78,28652813.20,64961850.64,34687445.67,24090909.49,12459863.84,55456978.73,53461226.89,28834827.21,17290912.29,92354283.86,79923458.11,58855491.01,32489145.40,33059302.55,5090668.55,889501.16,-532346.27,-8434709.43,-5743040.21,-3579935.93,-1745044.01,-3422997.73,-256707.99,956761.61,440853.11,2028002.37,1401043.86,917543.11,447892.85,1409016.12,965710.86,475895.53,209000.60,849813.76,511220.41,324344.05,170910.24,1059474.50,897827.72,337244.10,128477.30,700874.39,494790.97,342284.20,168993.13,804006.65,-60709.31,275858.86,114490.01,7628125.37,4411948.80,3306471.91,434301.43,8638937.79,11304329.96,9307532.22,1805058.94,10773982.89,4702702.78,4786049.62,1386549.38,7157048.94,5782970.52,3499733.93,997591.61,5689571.62,2970400.79,1697309.99,574013.09,7973543.61,4027423.03,8392621.14,4733895.62,6174103.56,2742554.88,2223235.00,2186291.23,5390783.26,0,2752869.41,0,5737873.76,2346857.67,3310147.26,1871355.27,0,0.0
