,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19971231,19961231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,188644669.75,128548731.55,61692328.00,245065271.02,169723891.45,109872781.40,57004267.47,251732422.90,187786744.66,127103027.49,72175028.22,261696812.87,194484205.27,127973388.38,57809874.15,272220737.10,219552381.33,180065944.93,109476675.90,666471248.23,515894027.68,360167704.17,179351512.05,680945339.16,510847359.97,311188797.60,144179333.92,716493716.41,498318312.67,305724487.65,168035060.04,555989050.04,404635783.25,231857637.09,111566218.09,453529291.19,329705176.17,203835790.77,113458304.86,658981734.58,514635054.77,315029435.90,155844470.47,764027385.78,611126181.35,399979991.64,205641147.45,916277643.35,704962117.59,448573205.03,197724732.89,976819086.43,649779476.60,496455141.54,227943077.40,939987331.74,573520193.09,349511061.82,133162969.72,777392331.32,539418357.66,346304067.05,152713739.71,652812304.52,497385155.54,337251145.90,168123574.80,614326540.26,469493547.68,329167430.86,175001168.96,841955268.04,478544737.21,789357984.16,445455084.33,536776389.24,263137244.74,421187889.26,406125004.78,242546184.57,0.0
2,营业收入,188644669.75,128548731.55,61692328.00,245065271.02,169723891.45,109872781.40,57004267.47,251732422.90,187786744.66,127103027.49,72175028.22,261696812.87,194484205.27,127973388.38,57809874.15,272220737.10,219552381.33,180065944.93,109476675.90,666471248.23,515894027.68,360167704.17,179351512.05,680945339.16,510847359.97,311188797.60,144179333.92,716493716.41,498318312.67,305724487.65,168035060.04,555989050.04,404635783.25,231857637.09,111566218.09,453529291.19,329705176.17,203835790.77,113458304.86,658981734.58,514635054.77,315029435.90,155844470.47,764027385.78,611126181.35,399979991.64,205641147.45,916277643.35,704962117.59,448573205.03,197724732.89,975175147.00,640615554.67,488030161.59,227677853.10,938032754.78,566711741.59,348995514.62,132527554.47,773998692.96,537025384.36,345486782.53,151917403.09,649454403.54,492489474.86,333946058.16,165554560.60,609793100.40,464323134.40,324177220.72,173501409.09,835373006.92,478203577.87,783776671.87,444553254.38,533942778.15,263034255.49,416696469.61,405002598.28,241256321.60,0.0
3,二、营业总成本,203969238.71,133664188.93,58467712.08,355890311.08,179242101.05,119301113.46,56136126.19,236251288.03,163970686.01,107179397.95,58537507.49,253078438.61,191813504.04,128724428.03,72508407.51,590088980.51,442198545.74,401325182.60,118144941.10,674121294.14,515547985.93,361006103.81,178170332.13,665879290.35,507775309.90,318054959.18,148621358.84,765980833.07,518678325.14,308044207.79,172225171.49,535359215.49,393045843.52,216235941.14,106301329.03,433748323.04,306930760.44,186465149.44,107926444.71,639665997.19,496100288.07,290326226.71,144428749.29,735178871.55,590513296.07,353322992.72,203066210.91,1181674130.55,999585313.73,528542537.46,199965217.50,1015400170.16,624834922.00,478030406.97,218267127.55,920024678.56,549488693.50,329565283.49,124239844.27,745928798.14,509567936.75,320837245.65,140808252.84,618823116.57,452688169.55,303056661.17,151256943.40,545316364.38,413590599.24,286672410.73,154750731.25,739677773.46,425550227.45,683349150.57,390507437.38,445015907.79,221644537.87,357828107.86,342713126.14,214224350.59,0.0
4,营业成本,183864144.74,118697190.86,51563139.94,207062837.32,142951085.62,92458873.04,48626634.02,190047476.29,145410349.60,96231548.43,51103263.45,212869247.05,167688662.47,112355025.96,60720623.59,251534119.65,199619390.38,166625692.36,95760678.77,604800339.01,472858345.56,329678080.88,166851510.50,608460403.05,468151351.08,293697199.03,135688853.30,667020393.56,477583609.39,280591797.34,158436350.58,469453837.57,356268658.39,191653458.41,93100005.35,380384583.43,277335836.55,167302015.94,96174296.15,559038174.66,433528929.73,271889139.10,130784993.27,661857282.19,532023583.67,353322992.72,183562360.57,1114865669.73,667208478.63,403246815.01,185799582.64,907340389.29,569429636.03,437378553.83,201522132.51,832652031.36,489701936.43,287921299.56,110116682.51,674746810.03,460388886.79,287439370.49,123501620.04,551216724.69,410254922.51,276924407.63,131510481.72,513750506.23,391312179.07,270048764.81,150761053.12,701397489.71,407624989.65,651296432.72,372419024.81,421404383.48,207905394.16,335272501.45,318806233.57,197008945.22,0.0
5,营业税金及附加,3178733.33,2272708.40,1299980.56,5444321.70,4177392.42,2830271.83,1462874.19,4894842.68,3810928.49,2583833.11,1408496.45,6437802.38,1758609.85,1066373.19,373395.05,1548540.01,3389751.25,750633.42,2195937.57,3774105.17,6195000.12,2075717.81,2082259.03,6463052.17,4751779.38,3014126.22,1603119.73,7256570.06,5385040.98,3706106.56,1901124.51,7120971.85,5149925.41,3254902.25,1583172.87,5712984.03,3863985.25,2324931.22,1227819.56,6326338.22,4600178.45,3251349.75,1500538.78,7839273.12,6256264.51,3989076.99,1625650.01,6622098.80,4887535.76,2953088.73,966075.75,6309004.87,4292196.90,2750059.33,1261622.88,6089538.36,1079190.62,611542.10,771808.31,3045179.20,685654.97,598615.37,409295.92,1421189.37,615663.18,287064.84,16374.39,1606674.79,298441.00,1067974.74,625231.00,3635667.18,1530499.04,3206276.04,1655906.30,3165562.63,1642359.74,2324695.53,2643082.86,1245983.66,0.0
6,销售费用,731972.60,490137.17,207150.72,729312.11,543598.67,351799.97,172681.64,859102.33,647441.00,443127.48,248635.49,987245.54,761814.98,531145.03,291871.49,2771086.07,2596278.92,1972863.79,1349442.44,8060211.27,5697120.61,3603901.75,1642513.62,6856497.26,4883568.63,2839984.08,1196632.91,7468555.32,5475200.75,3546039.36,1691428.95,6855636.82,5120048.73,3012972.91,1380559.49,6025868.01,4501280.90,2357692.14,2041768.62,7526677.30,5943608.06,3688926.27,1937702.49,8985938.79,10926847.84,7895089.85,5689180.54,11746537.84,7721414.47,4648091.76,2275052.73,20740244.50,14681620.50,8634305.21,4222143.12,24123815.78,16991713.22,10148595.42,6222658.60,20823279.30,19155284.83,11018764.14,7457308.70,22989460.51,17733665.05,11749491.04,8670060.02,15149753.90,13935066.03,9175547.31,1699727.64,11693646.84,5665319.84,8541017.04,5077815.39,8608340.98,3435010.39,6603437.95,9297445.87,5117161.79,0.0
7,管理费用,16668048.15,12335817.72,5128271.92,24385364.89,17527234.34,12379295.05,5837405.92,22088316.40,15537509.77,10526788.93,4473388.84,20934879.06,17645417.04,13461604.24,8237541.47,63247615.40,43760335.11,39220677.60,18307723.58,37864302.41,19943303.76,16888878.04,7352831.70,36861351.01,24062143.74,17067962.42,9245208.11,42264995.55,25309235.37,17216814.20,8511795.76,29891551.35,19638179.88,13399698.88,7509852.15,24378622.96,14479123.23,8929966.06,5661792.82,24825164.50,13964129.93,10143666.65,5445338.73,24013678.21,12691721.16,9659476.66,5249002.41,16456288.64,126063549.00,100465029.03,4681566.98,45854443.53,14979179.77,12768417.64,4904068.76,30555792.68,22961231.06,15221423.21,2566571.53,36084343.14,19985464.91,15287688.17,6914812.93,36271591.24,17636551.61,12751334.64,4658045.01,15643014.38,4911391.86,4408713.30,1384410.42,19045762.22,8107636.95,18125292.43,9253607.13,18999331.15,6533330.00,10823391.63,10637315.43,9639709.61,0.0
8,财务费用,-473660.11,-131665.22,-57012.65,-267942.41,-162112.32,-79013.68,-22934.14,-95093.78,-44636.23,-764.29,-10083.99,112828.07,143996.29,49088.01,2643.29,1555881.45,532534.68,455060.03,531158.74,2488852.95,1538447.25,756244.80,241217.28,2516312.00,2326467.07,1766447.94,887544.79,6276196.27,4925238.65,3316085.08,1684471.69,8624393.47,6869031.11,4992458.35,2727739.17,10239837.78,7650383.42,5898234.80,2820767.56,16257927.04,12988620.90,9181346.94,4760176.02,30671961.23,28614878.89,14919715.68,6940017.38,31041991.71,20701947.47,17229512.93,6242939.40,35156087.97,21452288.80,16499070.96,6357160.28,26603500.38,18754622.17,15662423.20,4562123.32,11229186.47,9352645.25,6492807.48,2525215.25,6924150.76,6447367.20,1344363.02,6401982.26,-833584.92,3133521.28,1971410.57,280309.07,3905207.51,2621781.97,2353330.63,2101083.75,-6849932.69,2128443.58,2804081.30,1329048.41,1212550.31,0.0
