,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,18442687582.11,12540288865.90,7328459850.64,3461264711.41,17249233752.53,11692456238.35,6312715775.55,2978683723.35,12485975568.12,7785229329.05,4668349699.47,2288946643.68,8724412328.64,5366794471.39,3003437584.37,1521864565.54,8434185180.40,5900653198.84,3798779271.72,1824549041.68,6389598039.78,3867190702.04,2237633896.83,1194510443.67,4402498844.33,2313294501.52,1427549822.70,830255215.27,3195230918.58,1951945808.97,1232698566.96,725992943.40,2246320151.62,1317235608.34,824460102.66,403441763.48,1316018484.34,835823739.03,467129429.05,225374724.51,872406776.62,596147866.17,331321397.87,126769016.62,775120357.74,603285017.27,338313614.09,158211701.95,762417233.95,492296659.15,273913513.26,125006363.65,870565318.12,634556087.24,403745971.35,198298196.17,676058863.92,400602840.36,258943535.00,128292990.37,178149613.73,21660633.08,13024497.86,5522757.03,28758050.79,20311669.69,13451743.94,5436372.80,39076337.02,28085680.44,19665811.36,11515254.42,76974491.76,14454295.84,28257410.24,13614114.27,161262215.30,13412523.32,37447529.61,12994688.18,28899006.95,10865603.09,25871615.21,13403798.65,33183938.71,6739836.44,12455111.69,25923730.95,0.0
2,营业收入,18442687582.11,12540288865.90,7328459850.64,3461264711.41,17249233752.53,11692456238.35,6312715775.55,2978683723.35,12485975568.12,7785229329.05,4668349699.47,2288946643.68,8724412328.64,5366794471.39,3003437584.37,1521864565.54,8434185180.40,5900653198.84,3798779271.72,1824549041.68,6389598039.78,3867190702.04,2237633896.83,1194510443.67,4402498844.33,2313294501.52,1427549822.70,830255215.27,3195230918.58,1951945808.97,1232698566.96,725992943.40,2246320151.62,1317235608.34,824460102.66,403441763.48,1316018484.34,835823739.03,467129429.05,225374724.51,872406776.62,596147866.17,331321397.87,126769016.62,775120357.74,603285017.27,338313614.09,158211701.95,762417233.95,492296659.15,273913513.26,125006363.65,869202264.64,633856779.23,403266724.34,198163937.30,676105397.56,400608565.88,258963730.34,128323003.66,178126370.62,21660633.08,13024497.86,5522757.03,28758050.79,20311669.69,13451743.94,5436372.80,39076337.02,28085680.44,19665811.36,11515254.42,47112491.76,14454295.84,28257410.24,13614114.27,161262215.30,13412523.32,37447529.61,12994688.18,28899006.95,10865603.09,25642725.18,13403798.65,33183938.71,6739836.44,12455111.69,16428730.95,0.0
3,二、营业总成本,17607328119.13,11976762190.15,7041885301.91,3348246381.73,16595085342.95,11251066158.99,6110654514.56,2857999366.68,11994809753.60,7475659115.10,4473909428.23,2166173622.92,8305800334.69,5148595707.74,2885808169.84,1456912827.32,8086643346.41,5628413412.33,3616084444.28,1729728127.96,6014623627.63,3636639435.07,2092992573.86,1110148759.14,4069852649.82,2126626826.60,1309149716.65,757630053.10,2961658224.16,1819206605.29,1157751712.69,668942467.77,2061952073.45,1201915828.95,749234546.14,359908611.61,1246870938.67,769227470.45,429992190.15,208661640.82,910230322.38,635175005.68,349380238.24,134794174.32,769059983.73,589490755.34,335554431.77,155637408.49,761995377.98,492273917.29,273459567.50,129252603.14,834127192.34,609262695.34,388575624.10,186492457.68,646156024.27,378127469.60,242831723.72,119412248.77,171255566.95,27624197.09,19217443.76,8708151.74,49645645.48,35786579.69,24672568.04,10695789.08,72169286.58,40219998.82,28171592.34,16133795.23,65579185.80,21122100.42,42686782.52,17621051.57,144539786.66,19837209.58,58575762.19,19338014.08,37736653.76,0,28627712.61,0,32565323.19,0,17001491.01,15395999.09,0.0
4,营业成本,16900676221.32,11461377113.42,6742684003.50,3206685375.24,15835095165.03,10738195200.05,5833402480.59,2752893938.73,11387129775.54,7106181676.84,4250941522.93,2064048678.59,7877415530.84,4867787079.31,2714873843.88,1373739293.62,7681939046.19,5354525843.96,3420243531.28,1640315059.02,5706276531.81,3440553076.04,1971171450.28,1046791293.96,3762968643.84,1927001890.19,1176934324.66,689921991.69,2663509829.19,1614540960.36,1014768151.14,590393522.45,1782526796.89,1042441332.62,643477943.93,307554370.08,1046141181.33,687348590.31,390030468.40,188363501.37,784669775.92,537690624.56,292825865.42,134794174.32,663998610.19,518062265.84,295912139.53,137308529.67,664422928.38,428454085.14,236337145.85,108700083.66,732956815.53,536775667.71,343747698.73,166921180.55,577229635.89,335170315.06,218033252.90,108644968.55,142927137.65,11082045.12,6483377.26,3062889.06,15831621.03,10824358.64,7121345.95,3160579.12,28312915.98,19387026.46,12639590.28,8786716.46,28493456.13,6733125.20,15067440.01,6917305.41,118757650.68,8188111.86,20992986.69,5474577.04,13861726.47,0,10087962.88,0,18339873.04,0,0,3277431.52,0.0
5,营业税金及附加,38743733.31,28386045.15,20310818.03,15185425.83,30442657.52,16471604.70,10973210.18,8812106.55,11608348.99,6931305.73,4731598.20,2871812.64,17117352.50,9942537.82,7078689.41,5892508.49,67995457.11,44996824.84,27831022.76,8988392.86,12530318.28,5225856.44,3063228.50,1729274.53,14541239.31,6108370.92,5020635.85,2388843.31,6994376.95,5658949.19,4897886.73,3246043.98,7366939.21,4716876.79,3214579.63,1520957.91,818657.37,2577.39,2577.39,2577.39,39188.88,20408.77,14823.40,8026.44,46375.74,20537.54,10692.65,3553.58,34503.02,29861.87,27852.37,20730.99,119978.73,80079.04,45816.69,26975.77,299334.06,270949.08,184639.47,84630.65,971199.20,884837.69,537582.33,237109.74,1137117.00,835674.44,560045.86,239097.71,1204453.59,787698.50,593395.30,261385.50,1944690.32,660459.96,1053488.53,537495.01,3070393.17,1005356.78,1202810.45,487178.38,1106871.34,0,1147533.30,0,1689529.19,0,628983.17,667634.80,0.0
6,销售费用,131994691.48,89962417.17,49232709.29,18137155.13,103755089.41,70379280.95,39197426.45,20888813.75,98913274.67,64134739.14,39928381.79,19251558.13,75122632.19,52634517.82,32271126.78,15210348.27,81916701.35,59722011.68,43942161.56,25314118.12,68199907.57,49766069.53,32653892.05,17700777.18,66371000.35,40710095.84,25128315.11,12967496.75,68743402.96,51807514.00,39516770.74,24140737.97,72428844.33,36099923.00,22033791.29,10643862.79,32780844.97,12667861.43,7263218.16,3542559.84,17406986.91,12157907.36,7972798.72,4070387.38,17721914.89,12736419.47,7266796.81,3185248.39,27049445.15,20207423.45,12747519.92,6150172.89,31407205.63,22183506.40,14253109.44,6987647.30,27896027.41,18846491.02,10878946.98,4062520.41,6384745.05,348804.25,276026.39,113738.40,864045.17,588527.32,394308.94,278311.88,1347749.08,950462.56,584713.05,219797.58,865831.01,457277.42,1008430.71,467470.03,1592411.63,877896.31,1703191.23,699052.43,1794158.66,0,982801.84,0,312520.89,0,0,0,0.0
7,管理费用,216148821.50,152368904.40,84589979.87,37764018.35,187057581.21,121945608.08,203109511.61,100631825.93,501199954.01,307497091.48,186857073.49,80451710.36,329609655.41,226787784.45,144226440.88,66587636.57,259328250.36,183818804.95,127033602.19,63645518.40,212478516.27,141214751.01,87031117.30,39649541.30,217834187.10,150206791.02,102387987.57,52138988.20,219717511.80,138622314.78,99208030.85,51459042.12,168737545.48,110881339.63,72803347.57,34661602.06,112446828.24,58368365.34,30677051.58,14581942.30,56762489.75,44383919.80,27799977.76,10879287.77,53949908.03,39487720.61,24168639.25,10909366.93,49743051.76,35563831.29,20058714.23,12475914.60,61779292.60,45341226.64,27327866.94,10884699.14,35689545.85,20197698.54,11151459.68,5307939.29,15591440.50,10799529.24,8638857.44,3613846.73,23849694.86,16167104.11,11578987.47,5199715.41,31398962.96,11660487.50,9221939.65,4337899.99,21431526.87,8024620.45,20279569.34,6829488.26,14848982.33,7224119.37,18575776.09,5306562.97,13341568.12,0,10858119.54,0,10195024.42,0,10525849.19,10381867.91,0.0
8,财务费用,23428540.77,17528197.70,9986103.89,15131689.12,101191093.98,82765640.89,26873570.34,-23454746.28,-17335613.13,-10157164.53,-4578992.26,-99598.60,-16607949.05,-10934848.67,-11144308.99,-3892271.24,-17926713.25,-16192103.00,-7610191.71,-8534960.44,602665.41,-3690580.64,-4026651.21,4803371.58,8181193.75,2964727.72,-505761.51,212733.15,256637.30,-3357164.17,-882596.16,-356751.75,2859120.87,3812895.00,3825692.97,1615332.28,10340008.69,7796404.80,4747320.59,2147148.09,9413872.52,9167481.52,6263446.52,3340595.67,20152174.46,13871619.97,7178442.39,4230709.92,11024379.96,6542821.09,2802744.43,1811988.35,7863899.85,4882215.55,3201132.30,1671954.92,5041481.06,3642015.90,2583424.69,1312189.87,5381044.55,4508980.79,3281600.34,1680567.81,7963167.42,7370915.18,5017879.82,1818084.96,9905204.97,7434323.80,5131954.06,2527995.70,12843681.47,5246617.39,5277853.93,2869292.86,6216848.61,2541725.26,16100997.73,7370643.26,7632329.17,0,5551295.05,0,2028375.65,0,5846658.65,1069064.86,0.0
