,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20121231,20111231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,3862895992.99,2439960719.13,1355801817.80,240011251.44,1001777014.18,526071469.50,409795798.99,160900944.40,1392514721.37,892247727.13,591005973.16,325978900.56,1113256479.73,870456235.21,577704592.48,328475918.21,1014423359.09,724951673.28,351887771.37,201019072.02,1075381949.06,627611186.50,507325605.27,198412312.20,1086699781.34,645381133.89,1206007334.53,1124451840.38,0.0
2,营业收入,3862895992.99,2439960719.13,1355801817.80,240011251.44,1001777014.18,526071469.50,409795798.99,160900944.40,1392514721.37,892247727.13,591005973.16,325978900.56,1113256479.73,870456235.21,577704592.48,328475918.21,1014423359.09,724951673.28,351887771.37,201019072.02,1075381949.06,627611186.50,507325605.27,198412312.20,1086699781.34,645381133.89,1206007334.53,1124451840.38,0.0
3,二、营业总成本,3788024311.02,2371171921.33,1342440858.35,257747967.95,989216657.38,564778093.60,425836041.42,181907426.50,1388794573.18,965470464.32,478499643.06,260283004.16,932770760.52,707755973.59,482665970.56,278641762.59,948024868.79,660213236.81,343892144.97,195697564.87,973911143.47,571551136.13,419575992.21,164071261.10,924427078.39,562565849.95,817016166.57,724356126.54,0.0
4,营业成本,3524641296.78,2181976017.29,1228988516.74,204768208.41,752711931.19,397725288.27,324063981.97,133748852.09,994182868.02,612210953.85,376377673.83,210878994.45,694916028.38,547855789.54,382161737.64,230828013.33,730447067.08,504546447.27,240819856.13,139985436.84,730175386.87,387852544.80,299918858.63,107352064.64,678931066.12,401452109.22,558007436.82,506021679.35,0.0
5,营业税金及附加,41603427.65,30214199.18,18347058.10,6577431.39,32166586.41,20508733.37,12315610.89,4684177.71,43364210.90,32358596.10,20527683.61,9731985.83,23655201.66,1625360.65,95114.78,38640.75,771435.14,553200.92,257525.21,53149.48,1780585.60,1323367.54,655456.52,122966.59,1615606.08,1271458.06,1584454.19,2047022.73,0.0
6,销售费用,17849945.11,13583750.16,4783464.79,2680989.31,11234430.65,8201433.99,3272395.97,1581104.56,5350689.93,2405300.58,1486839.22,567931.84,2280620.81,1613240.48,1103319.92,531709.24,3914761.22,2799264.84,1941002.82,1192171.77,4320410.65,2893999.48,1686767.14,392163.75,2035760.71,3085735.57,4610942.03,4915283.59,0.0
7,管理费用,164734845.57,120814805.17,74090423.53,34897947.38,158801702.56,115855635.57,74666856.40,36213665.94,172924148.25,108410160.84,68332388.56,32819804.76,187278041.32,138414138.57,86250878.97,41118989.98,179577450.15,128103133.81,83353771.11,44158711.80,188435472.53,141556208.71,92014250.43,45402042.15,209800384.93,139709592.86,227760012.04,207774455.40,0.0
8,财务费用,32874831.18,23425099.61,15534629.85,7056645.52,25439772.44,17702527.41,11242700.53,4869308.53,22420036.12,17007772.33,11540235.87,6126040.20,21615926.30,15245292.62,11117979.67,5782310.32,31649659.13,23661737.23,16316986.40,9705016.68,49199287.82,36549668.67,24413563.99,10802023.97,27829484.73,16828747.54,16987928.86,4001752.15,0.0
9,研发费用,6319964.73,1158049.92,696765.34,1114641.92,8419433.20,4650708.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,652104.02,442800.93,133766.48,274495.66,810317.67,150552619.96,193077680.62,234821.97,158247.08,3024942.05,3002151.73,1936939.58,342098.97,1664496.07,549452.74,1203003.30,603078.30,1395148.39,1375346.93,887095.50,0,4214775.82,218206.70,8065392.63,-404066.68,0.0
11,公允价值变动收益,1400300.00,4941050.00,1091500.00,1027800.00,-1051200.00,219400.00,193250.00,264700.00,-3348950.00,178604.00,202300.00,-60146.00,3348950.00,-2972500.00,-2628500.00,-2628500.00,0,0,0,0,0,0,27500.00,0,0,0,0,0,0.0
12,投资收益,-3159841.97,-10394080.30,-11129202.16,-953320.47,283734.67,1059185.16,1067008.26,797222.68,4646923.79,2132436.31,221246.31,319049.20,-17553741.44,-20527025.90,-9509494.30,-5620600.72,12041877.24,8714915.65,8550445.78,9311293.21,5781142.49,6941225.82,5223300.58,-856948.00,-464261.23,-512437.10,6461908.57,662391.36,0.0
