,报表日期,20190930,20190630,20181231,20180930,20180630,20171231,20170630,20161231,20160630,20151231,20150630,20141231,20140630,20131231,20130630,20121231,20120630,20111231,20110630,20101231,20100630,20091231,20090630,20081231,20080630,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,530484754.00,363969130.00,577695680.00,441880309.00,360773014.00,669098740.00,428040223.00,571265331.00,316159964.00,538528606.00,177978937.00,197511955.00,50123028.00,123167413.00,15742228.00,49071083.00,27450542.00,113906063.00,48619738.36,48563958.19,38756870.39,50377831.29,20501964.88,128891698.92,88692201.16,0.0
2,营业收入,530484754.00,363969130.00,577695680.00,441880309.00,360773014.00,669098740.00,428040223.00,571265331.00,316159964.00,538528606.00,177978937.00,197511955.00,50123028.00,123167413.00,15742228.00,49071083.00,27450542.00,113906063.00,48619738.36,48563958.19,38756870.39,50377831.29,20501964.88,128891698.92,88692201.16,0.0
3,二、营业总成本,410000570.00,268590664.00,444587609.00,338860368.00,242257599.00,520417227.00,283176855.00,433723533.00,231727522.00,419940009.00,128683399.00,196163481.00,49862934.00,157231459.00,29637825.00,79136036.00,34988180.00,113183660.00,52696282.54,87841240.03,34646976.29,96382003.23,24763121.46,127510349.59,82399400.96,0.0
4,营业成本,67095387.00,42377625.00,84074276.00,59567656.00,38964288.00,77920972.00,35018405.00,64060962.00,36326539.00,61054157.00,19417452.00,27161338.00,2659221.00,17561806.00,3459850.00,10466256.00,6321947.00,14887127.00,6984556.33,8460883.45,1404091.77,11142485.94,4114379.45,61040462.58,45760951.46,0.0
5,营业税金及附加,8979548.00,6513548.00,8156754.00,6138974.00,3568130.00,7322276.00,2599820.00,6862649.00,3152176.00,4981631.00,1714260.00,1734613.00,139361.00,2963489.00,1033027.00,2432265.00,1440786.00,6025606.00,2531675.38,2647420.35,2051422.89,2600215.22,0,7049515.80,0,0.0
6,销售费用,243464890.00,162833460.00,263471317.00,203827161.00,152269676.00,352008423.00,200704520.00,276175974.00,144660862.00,290873304.00,81133381.00,104591615.00,24911398.00,92485530.00,13188078.00,25551981.00,11771040.00,47430611.00,25333545.64,35074863.14,15357478.12,21082099.84,6674204.29,31902068.90,23932907.34,0.0
7,管理费用,39127319.00,23846848.00,45780357.00,37229750.00,27473883.00,81515806.00,44354057.00,86256669.00,47260797.00,82360832.00,25772302.00,61750646.00,22139833.00,44271591.00,11972710.00,38998043.00,15459256.00,42770438.00,17843262.89,39122407.23,15722678.53,40175616.03,14040476.00,26768640.26,12369077.03,0.0
8,财务费用,-6750334.00,-1334329.00,-367856.00,194771.00,1014313.00,873508.00,489588.00,322665.00,296767.00,655371.00,226684.00,129716.00,13121.00,-4729.00,-15840.00,-95266.00,-4849.00,95899.00,3242.30,231546.31,111304.98,-259920.33,-278663.48,425437.90,336465.13,0.0
