,报表日期,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20171231,20161231,19700101
0,单位,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,28656496.57,212833556.40,132724100.00,74487153.09,22624273.31,175693964.16,84763998.25,152356645.78,119816459.60,0.0
2,营业收入,28656496.57,212833556.40,132724100.00,74487153.09,22624273.31,175693964.16,84763998.25,152356645.78,119816459.60,0.0
3,二、营业总成本,27026915.13,168383980.33,0,68454925.63,20813646.11,131188723.69,65361822.74,120487928.63,92019860.20,0.0
4,营业成本,13659777.00,103720360.25,0,36178149.59,9933320.04,89262259.30,42174253.73,83940852.50,55691672.15,0.0
5,营业税金及附加,295605.52,2092440.62,0,1107857.00,585653.46,1653063.08,998134.97,1728454.23,1440855.47,0.0
6,销售费用,1614019.79,4332967.74,0,2176575.48,857869.36,3390664.93,2145741.81,3949238.74,3246322.52,0.0
7,管理费用,5018645.78,26371536.71,0,15998971.57,4248563.85,11583423.93,8244937.99,10706744.12,12430008.50,0.0
8,财务费用,-165035.68,799237.22,0,542245.71,224724.11,54820.13,-665727.34,623.97,976780.57,0.0
9,研发费用,6603902.72,31067437.79,0,12451126.28,4963515.29,20394510.12,12464481.58,15501161.41,12385417.55,0.0
10,资产减值损失,0,0,0,0,0,4849982.20,0,4660853.66,5848803.44,0.0
11,公允价值变动收益,2818154.65,653400.60,0,300847.37,35026.99,0,0,0,0,0.0
12,投资收益,0,3274.12,0,-21900.92,0,749245.52,686908.62,126339.26,37621.92,0.0
13,其中:对联营企业和合营企业的投资收益,0,3274.12,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,9755032.59,44386428.99,21798000.00,9104814.81,6831896.71,55955851.80,26711708.65,37714827.03,27951582.69,0.0
16,加:营业外收入,512.78,157174.01,0,47529.29,34042.56,134992.68,4112.07,145503.69,5264291.99,0.0
17,减：营业外支出,0.05,432819.11,0,43397.03,9862.56,14741.46,56.75,237077.10,42266.87,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,0.0
19,四、利润总额,9755545.32,44110783.89,21501800.00,9108947.07,6856076.71,56076103.02,26715763.97,37623253.62,33173607.81,0.0
20,减：所得税费用,539819.19,3035889.65,0,413288.23,515931.70,4498317.66,2105186.79,4549974.18,4549653.36,0.0
21,五、净利润,9215726.13,41074894.24,19196700.00,8695658.84,6340145.01,51577785.36,24610577.18,33073279.44,28623954.45,0.0
22,归属于母公司所有者的净利润,9215726.13,41074894.24,19196700.00,8695658.84,6340145.01,51577785.36,24610577.18,33073279.44,28623954.45,0.0
23,少数股东损益,0,0,0,0,0,0,0,0,0,0.0
24,六、每股收益,,,,,,,,,,
25,基本每股收益(元/股),0.110000,0.630000,0,0.130000,0.100000,0.790000,0.380000,0.510000,0.440000,0.0
26,稀释每股收益(元/股),0.110000,0.630000,0,0.130000,0.100000,0.790000,0,0.510000,0.440000,0.0
27,七、其他综合收益,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,9215726.13,41074894.24,0,8695658.84,6340145.01,51577785.36,24610577.18,33073279.44,28623954.45,0.0
29,归属于母公司所有者的综合收益总额,9215726.13,41074894.24,0,8695658.84,6340145.01,51577785.36,24610577.18,33073279.44,28623954.45,0.0
30,归属于少数股东的综合收益总额,0,0,0,0,0,0,0,0,0,0.0
