,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20011231,20001231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,75077806000.00,58904374914.00,43860558000.00,29650896518.00,113447438000.00,82311703856.00,52581847000.00,25663947589.00,111727442000.00,82337116074.00,52294573000.00,25424179989.00,106617858000.00,77795565326.00,48431938000.00,23450974208.00,104877631000.00,74334517444.00,46855275000.00,23397637369.00,101296620000.00,69382447487.00,43895662000.00,21209469832.00,85504345000.00,61224137649.00,39130545000.00,18495301496.00,69628669043.00,48606221722.00,29809054196.00,14548964316.00,60834135423.00,43883757748.00,27354897907.00,13373986527.00,51869879626.00,36220417067.00,23166483067.00,11916277037.00,44295163060.00,30679347428.00,17526142896.00,7723641149.00,38419264000.00,28983710788.00,18539974637.00,8903670735.00,39067561000.00,28298458005.00,18434505380.00,9088939470.00,47091775000.00,34935068549.00,23644244434.00,11959224543.00,51871568547.00,36666215789.00,24510867188.00,11768687366.00,40387452320.00,25938344369.00,14813990871.00,7268291086.00,28316505367.00,19338914163.00,12751540000.00,6847737422.00,22228220000.00,12953730000.00,11236750000.00,0.0
2,营业收入,74933086000.00,58817666092.00,43781614000.00,29600956875.00,113360076000.00,82237144880.00,52523748000.00,25629844055.00,111577362000.00,82214734366.00,52174517000.00,25370059000.00,106473500000.00,77692981261.00,48342464177.00,23399109354.00,104579482000.00,74110662814.00,46683833755.00,23310170004.00,101028675160.00,69210580147.00,43792872886.00,21154718856.00,85324085862.00,61096099667.00,39062059883.00,18467146683.00,69448351000.00,48460000560.00,29712649485.00,14505757979.00,60751550000.00,43831418298.00,27327807223.00,13357773543.00,51833565796.00,36201596246.00,23158330000.00,11913228523.00,44287216287.00,30674286494.00,17522920243.00,7722705721.00,38413783000.00,28980460729.00,18538326085.00,8903516382.00,39062607000.00,28293733235.00,18429780610.00,9087098655.00,46967485000.00,34827966897.00,23576358952.00,11922155836.00,51675606107.00,36530675971.00,24416623913.00,11730749022.00,40282232711.00,25803319198.00,14763076615.00,7229427547.00,28254258408.00,19267332124.00,12705680000.00,6817288415.00,22116510000.00,12768660000.00,11077970000.00,0.0
3,二、营业总成本,76906488000.00,59149896807.00,43741256000.00,29397234192.00,113699686000.00,82097834144.00,52717148000.00,25520120772.00,111704484000.00,80194172371.00,51099511000.00,25618134856.00,108841821000.00,79215778192.00,49545807000.00,24040509226.00,105061376000.00,73779201537.00,46075050000.00,22956296350.00,100042014000.00,68361620827.00,43227362000.00,21048817353.00,84592678000.00,60576344030.00,38744956000.00,18309135739.00,69647747000.00,48753267618.00,29909933626.00,14572267212.00,59927074000.00,43092263405.00,26821591271.00,13152670418.00,52201114718.00,36843640384.00,23386883000.00,11862170451.00,43756357378.00,30420710467.00,17404223534.00,7738176120.00,38274372000.00,28795297726.00,18403559034.00,8883746451.00,39210900000.00,28463863709.00,18518691356.00,9130998859.00,49865894000.00,35951816369.00,24815878911.00,12140922625.00,54463560673.00,38745628383.00,25814367343.00,12427516636.00,40087946636.00,25305249638.00,14045209927.00,6785229008.00,26961119714.00,18446384451.00,12064180000.00,6487002508.00,20598520000.00,12483080000.00,10785610000.00,0.0
4,营业成本,66337117000.00,51216771448.00,37357128000.00,24435034582.00,92605589000.00,67608559930.00,42918658000.00,20641198558.00,88663843000.00,65218105547.00,41293978000.00,20748653201.00,88470113000.00,65049796327.00,41039419000.00,19905270675.00,87282839000.00,61581571628.00,38307563000.00,19144025570.00,83281098000.00,56836159754.00,36092847000.00,17784749582.00,70358812000.00,50352493127.00,32220801000.00,15308403488.00,58108009000.00,40890808237.00,24964600701.00,12130068480.00,51119264000.00,37199508930.00,23205691113.00,11354594481.00,44534509005.00,31489697162.00,20022066000.00,10248266340.00,37551410049.00,25986393522.00,14758844738.00,6523854454.00,32374591000.00,24514685783.00,15605900468.00,7426440216.00,32608974000.00,23950044573.00,15587475381.00,7584475928.00,39994772000.00,29626647783.00,20129230430.00,10127928007.00,43942735399.00,31531670412.00,20867822621.00,9987703658.00,32820980881.00,21098888765.00,11789460453.00,5644042504.00,22863714365.00,15594947742.00,10242940000.00,5575452075.00,17086340000.00,9903670000.00,8763790000.00,0.0
5,营业税金及附加,330588000.00,289281187.00,241189000.00,194829143.00,661262000.00,476751931.00,318542000.00,158904425.00,665342000.00,389449216.00,250384000.00,133630195.00,505929000.00,345202360.00,181008000.00,82362980.00,468792000.00,322401452.00,166803000.00,93130388.00,518464000.00,356615791.00,238960000.00,115119209.00,466747000.00,304186502.00,197244000.00,62198256.00,409372000.00,259538147.00,176725986.00,92636024.00,454477000.00,279780944.00,160387251.00,70299312.00,121358230.00,45128329.00,25672000.00,11148552.00,48852341.00,33143235.00,24384513.00,13738732.00,43469000.00,24172533.00,16969864.00,10296128.00,65893000.00,41714487.00,35661977.00,19483541.00,18504000.00,17742663.00,8974276.00,4848841.00,16477099.00,11733658.00,6011919.00,3340833.00,72719982.00,12463776.00,7742223.00,3742111.00,21813225.00,15592033.00,9510000.00,5266903.00,22880000.00,21190000.00,20810000.00,0.0
6,销售费用,2857489000.00,2582419684.00,2382736000.00,2182421040.00,8887021000.00,6591710312.00,4450980000.00,2087965694.00,9511064000.00,6982715656.00,4617614000.00,2175173339.00,9628123000.00,6891909503.00,4120841000.00,1942723308.00,9032297000.00,6368357584.00,4174242000.00,1922881460.00,8814890000.00,6262178392.00,3949309000.00,1746258479.00,8080951611.00,5833262241.00,3758236000.00,1792931073.00,6583132000.00,4691947257.00,2889958953.00,1533739606.00,5456940000.00,3904998055.00,2440962074.00,1192209286.00,5100939968.00,3682624280.00,2233486000.00,1055665581.00,3890034414.00,2920026803.00,1680371959.00,723602107.00,3632060000.00,2742966600.00,1792721047.00,949895506.00,4093884000.00,2930726368.00,1913905614.00,954453995.00,6127535000.00,3897965131.00,2660849448.00,1329936025.00,6549751640.00,4499285937.00,3080315025.00,1595307182.00,4707046403.00,2863280107.00,1566251919.00,811795323.00,2803423582.00,1914535092.00,1260020000.00,608683148.00,2298310000.00,1714640000.00,1313470000.00,0.0
7,管理费用,1895088000.00,1559794269.00,1266510000.00,900923674.00,4299607000.00,2761324355.00,3911801000.00,1873461501.00,9456040000.00,5999524699.00,3911987000.00,2146326243.00,8492341000.00,5569964910.00,3433746000.00,1658456475.00,6792993000.00,4674705810.00,3061019000.00,1502156417.00,6088897000.00,4005891780.00,2445188000.00,1099495377.00,4996753160.00,3515615924.00,2241005000.00,1005270355.00,3838736000.00,2432820917.00,1479679463.00,717450018.00,2799651000.00,1778885538.00,1090765503.00,522964358.00,2161278888.00,1475748262.00,949126000.00,450944654.00,1977185307.00,1357183083.00,849077267.00,389709693.00,1807115000.00,1258044057.00,850809872.00,440208775.00,2042956000.00,1302316417.00,834776409.00,501264860.00,3476339000.00,2273762246.00,1936690164.00,649255005.00,3626474862.00,2492656281.00,1743631632.00,794766036.00,2506528652.00,1290221701.00,666393311.00,325518626.00,1208528153.00,875261553.00,513280000.00,276916304.00,1128480000.00,810890000.00,652050000.00,0.0
8,财务费用,1248801000.00,885378869.00,604714000.00,309514284.00,973261000.00,472001280.00,441312000.00,451802288.00,1665275000.00,1111140134.00,811233000.00,359594206.00,816305000.00,745509920.00,487188000.00,343542844.00,967064000.00,550476873.00,237221000.00,184375326.00,950606000.00,583242650.00,303311000.00,196868062.00,177931000.00,156726616.00,70851000.00,59711901.00,351296000.00,294343825.00,254101406.00,47755719.00,-63205000.00,-124864251.00,-122783903.00,-11552418.00,32846322.00,62042717.00,112082000.00,58070460.00,120821202.00,56580319.00,42091915.00,53292330.00,264136000.00,202113164.00,100902062.00,53642155.00,270498000.00,205785635.00,131475314.00,61174980.00,248744000.00,135698546.00,80134593.00,28954747.00,328121673.00,210282095.00,116586146.00,46398927.00,-19329282.00,40395289.00,15362021.00,130444.00,63640389.00,46048031.00,38430000.00,20684078.00,62510000.00,32690000.00,35490000.00,0.0
9,研发费用,3396805000.00,2603121743.00,1880667000.00,1162045199.00,4677579000.00,3255976562.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,791112000.00,0,314341000.00,171248740.00,1523119000.00,883711527.00,634518000.00,289785490.00,1663499000.00,418740981.00,181943000.00,41092110.00,857019000.00,562183801.00,241143000.00,86921083.00,470419000.00,223179584.00,103817000.00,96922663.00,340684000.00,298511871.00,185916000.00,100352241.00,475186000.00,388389749.00,248825000.00,80582012.00,341652000.00,171613955.00,134309587.00,50047378.00,158071000.00,53240202.00,46201336.00,23994349.00,249141387.00,88109982.00,44239000.00,37888656.00,167958334.00,67317289.00,49408798.00,33951831.00,152859000.00,53242044.00,36255721.00,3263671.00,128695000.00,33276229.00,15396661.00,10160448.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,公允价值变动收益,473673000.00,360480571.00,295530000.00,-55490496.00,-3879000.00,-211675899.00,-103911000.00,89554383.00,309429000.00,98616790.00,131012000.00,96814078.00,-12268000.00,110405069.00,91154000.00,153433002.00,-192802000.00,-132758172.00,-56674000.00,-37102750.00,85896000.00,5670908.00,-64430000.00,-37999894.00,36335000.00,9137448.00,33104000.00,14192958.00,-33383000.00,-59591469.00,-20315649.00,11883574.00,-1929000.00,2086842.00,-21418546.00,4895176.00,-51379159.00,-46656626.00,28764000.00,-12840646.00,-103058377.00,-84305016.00,-56332003.00,-16196363.00,-79705000.00,-95433695.00,-86271507.00,168476034.00,217256000.00,313839801.00,-5157775.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,3442554000.00,2582149708.00,2005739000.00,536480452.00,2167254000.00,1554782242.00,1093958000.00,480997437.00,2438692000.00,1537178119.00,799245000.00,328879282.00,2345601000.00,1834283400.00,691382000.00,268624302.00,1709882000.00,910867808.00,624822000.00,296301427.00,773495000.00,402129280.00,288677000.00,210171452.00,326244000.00,311766921.00,237671000.00,129628373.00,294323000.00,254169481.00,62620629.00,-15052562.00,315753000.00,248622708.00,45973584.00,36663656.00,225318579.00,122176069.00,45315000.00,28399526.00,154714328.00,123205475.00,98715183.00,36781163.00,435107000.00,398007886.00,385485801.00,374781444.00,125836000.00,63707756.00,41465034.00,18194336.00,-129271000.00,-137403084.00,-98199316.00,3507673.00,1003058139.00,-110630568.00,-88744736.00,-29483452.00,-117903440.00,-27713740.00,-33488446.00,-15873614.00,-73790961.00,-38453391.00,-56420000.00,-21839093.00,-140950000.00,128310000.00,12560000.00,0.0
13,其中:对联营企业和合营企业的投资收益,1657471000.00,1050534922.00,654004000.00,233511429.00,1360268000.00,975423924.00,615227000.00,193147151.00,1098218000.00,579387518.00,386544000.00,150776963.00,916309000.00,597654368.00,378956000.00,157094169.00,636977000.00,273026791.00,139408000.00,-12255927.00,48339000.00,-54122300.00,-58633000.00,7866035.00,-81327000.00,-26887159.00,-45000.00,517449.00,16337000.00,1097035.00,-3693525.00,-12192194.00,39497000.00,14834605.00,6224812.00,15826487.00,4858038.00,2143802.00,14956000.00,13567230.00,20219357.00,11921251.00,8032966.00,4878753.00,30448000.00,18531756.00,21743506.00,24466114.00,34971000.00,17643789.00,6028765.00,-788213.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,-12499000.00,-11364959.00,-11065000.00,-2170320.00,-47714000.00,-46156011.00,-24065000.00,-11582672.00,-22303000.00,-17285136.00,-9630000.00,-2231752.00,19166000.00,7875908.00,7824000.00,-1883959.00,7365000.00,-77242.00,-4501000.00,-2713946.00,-748000.00,1131343.00,965000.00,534073.00,934000.00,963413.00,664000.00,810775.00,1333000.00,1184952.00,657153.00,178803.00,-606000.00,-609769.00,118584.00,315179.00,-237552.00,74449.00,308000.00,433080.00,265779.00,64242.00,84730.00,105265.00,-3930000.00,-3949608.00,-4034222.00,-2534381.00,-7033000.00,-3752045.00,-3422095.00,1973284.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,3976839000.00,3707647491.00,2992717000.00,1197088206.00,4092202000.00,3212636170.00,1883205000.00,1057635768.00,4112924000.00,3761453476.00,2115689000.00,229506741.00,128536000.00,532351511.00,-323509000.00,-169361673.00,1340700000.00,1333348301.00,1343872000.00,697825750.00,2113249000.00,1429758191.00,893510140.00,333358110.00,1275180000.00,969661401.00,657028000.00,330797863.00,243195509.00,48717068.00,-57917297.00,-26293081.00,1220279751.00,1041594124.00,557980258.00,263190120.00,-157533224.00,-547629425.00,-146013896.00,70098546.00,590727412.00,297601662.00,164387272.00,6155094.00,496364000.00,487037645.00,431595675.00,560647381.00,192720000.00,208389808.00,-51300812.00,-21891769.00,-2836587000.00,-1136200229.00,-1262928072.00,-171186784.00,-1529109762.00,-2143155301.00,-1349664988.00,-665065563.00,308134816.00,703786981.00,770544969.00,474823669.00,1312308771.00,864030764.00,635870000.00,339153924.00,1544170000.00,621780000.00,474620000.00,0.0
16,加:营业外收入,128609000.00,128111130.00,46113000.00,30958150.00,956809000.00,393308150.00,346754000.00,22298944.00,840251000.00,309767049.00,171387000.00,713091412.00,2848441000.00,2018595699.00,1297441000.00,615324401.00,2629273000.00,1847065328.00,1075378000.00,518687873.00,2994856000.00,2191114538.00,1420356000.00,762054490.00,2477039473.00,1301839160.00,770673000.00,351084462.00,1443122000.00,957265339.00,693566382.00,185860238.00,937431000.00,681281191.00,519198122.00,232681279.00,1145035597.00,868461252.00,505403000.00,138883188.00,449786341.00,195413330.00,130868594.00,64759935.00,267891000.00,149248666.00,79960320.00,24461114.00,357333000.00,227921402.00,148669318.00,60181911.00,183124000.00,35976706.00,15821909.00,4620180.00,182983469.00,42977320.00,21392828.00,10010907.00,25887687.00,20081209.00,10175211.00,5356720.00,70347156.00,97489781.00,67160000.00,52136742.00,12880000.00,7840000.00,20150000.00,0.0
17,减：营业外支出,49645000.00,23468759.00,18820000.00,8628523.00,104631000.00,63678620.00,44203000.00,22512259.00,163435000.00,115255093.00,64696000.00,16324315.00,180008000.00,149341504.00,32276000.00,5717656.00,101269000.00,61778458.00,46115000.00,17089057.00,49084000.00,29871445.00,11780000.00,2849224.00,123756105.00,94015939.00,67490000.00,4348978.00,46176000.00,30521158.00,12386916.00,3975080.00,114954000.00,95037460.00,65482309.00,57791916.00,214662312.00,95695906.00,70727000.00,33968230.00,65839416.00,60916532.00,44669593.00,15980111.00,105026000.00,38794675.00,17026312.00,4771818.00,97480000.00,93030649.00,81171230.00,7865429.00,675911000.00,482689341.00,475541197.00,23594133.00,119150899.00,75161219.00,40555219.00,14178803.00,45174810.00,25479674.00,15133508.00,3497885.00,31002922.00,51377726.00,25840000.00,15571028.00,122930000.00,25850000.00,21670000.00,0.0
