,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,5947048829.19,3448919999.86,1805817752.33,8179620906.93,6927463855.77,3767494805.65,1798527949.48,8045318644.19,6240065776.46,3404658918.62,1620115079.24,6636010096.37,5030209868.54,2602127009.03,1229367437.12,4934501672.41,3725267634.87,304492654.41,158284341.48,593921436.86,422920851.49,290190692.63,157319031.83,646788255.00,451442714.97,286712718.64,144040526.17,548051236.78,405341243.15,264010559.35,142279184.23,516526512.69,359168626.90,226923077.28,114043410.04,412982087.44,285093127.67,185793780.19,96147759.90,287885114.04,668279327.90,467754754.13,267408674.37,732639417.85,633322355.43,434947002.95,259132465.18,736935518.94,526166462.06,355606894.28,192145251.12,708079347.94,502811232.76,357722951.09,218446230.82,653823166.04,460235189.15,314192457.89,169272383.65,389727683.60,272041206.33,174196550.95,98487233.61,296186161.36,389449528.61,268972557.17,147791639.93,571072605.37,438915398.82,310480851.98,154310950.88,634873474.26,432205260.09,843179746.99,403478951.41,725962532.73,391455778.84,912896891.54,400915318.03,804862992.17,400373138.86,500412623.30,418654208.26,250617548.83,0.0
2,营业收入,5947048829.19,3448919999.86,1805817752.33,8179620906.93,6927463855.77,3767494805.65,1798527949.48,8045318644.19,6240065776.46,3404658918.62,1620115079.24,6636010096.37,5030209868.54,2602127009.03,1229367437.12,4934501672.41,3725267634.87,304492654.41,158284341.48,593921436.86,422920851.49,290190692.63,157319031.83,646788255.00,451442714.97,286712718.64,144040526.17,548051236.78,405341243.15,264010559.35,142279184.23,516526512.69,359168626.90,226923077.28,114043410.04,412982087.44,285093127.67,185793780.19,96147759.90,287885114.04,668279327.90,467754754.13,267408674.37,732639417.85,633322355.43,434947002.95,259132465.18,736935518.94,526166462.06,355606894.28,192145251.12,708079347.94,502811232.76,357722951.09,218446230.82,597049535.96,439622610.72,308338312.58,157246535.56,379690027.08,249147079.85,159774886.11,92411436.50,285859253.29,378602908.28,262296100.47,146699101.00,557974497.63,429290104.84,301667596.63,154136854.34,629451470.66,431716131.10,842570224.17,398075821.98,719340483.58,388690409.28,901384103.77,400246103.13,804862992.17,400373138.86,500412623.30,418654208.26,250617548.83,0.0
3,二、营业总成本,5782126850.12,3412818437.31,1801348292.64,7905523267.68,6508928363.18,3622004885.46,1745229433.17,7834801464.06,5847355076.50,3274426886.17,1570661528.39,6329273862.66,4717495066.41,2509000277.35,1189615312.46,4643779217.51,3493685956.85,268959439.22,135766993.76,541303111.48,389654950.10,264181829.17,132212064.85,579029649.24,403710341.90,253627701.05,122974983.92,500174610.44,363212947.58,238203069.51,123630840.76,471653878.00,323532840.05,204680920.64,102697589.91,355075047.75,246533786.74,164893016.07,80102194.70,259421293.96,650994409.00,449110683.99,257411758.39,691256759.68,628234449.20,426332915.11,250496096.22,722352703.36,517874118.91,355983368.24,189779642.51,696326902.84,502058774.93,354785960.41,216348682.81,757553868.66,452170350.14,307693768.55,168352787.62,389479678.30,261167386.12,167152314.79,92316605.05,286588399.53,376769875.16,259671312.03,143169388.00,546931728.32,412471596.10,291457705.06,146674889.99,597453293.43,408849113.71,790266741.69,380356754.52,683875744.35,370850431.53,858307384.96,384754587.84,773445623.57,0,486077615.55,409784378.33,242200416.18,0.0
4,营业成本,4970542668.01,2886073179.95,1537534455.09,6699218032.02,5660896039.28,3078820739.88,1475253555.77,6597375085.04,5109544994.95,2782953951.49,1344821594.63,5432267089.42,4094965995.96,2102525663.15,988090561.57,3979328931.70,3016682991.99,159479085.96,81785921.23,320115355.37,229510293.24,155222136.46,79857788.41,338511444.81,233528268.37,146206284.02,70944461.61,298258381.96,215512965.74,142312990.75,74749756.50,288682004.99,199338679.84,124877020.08,61240933.61,240366479.44,161860611.08,104096963.80,51793428.70,166089044.63,513633765.36,356639019.53,204950935.88,506904451.34,485105555.31,330489512.28,197146577.64,560016352.50,405771388.44,277760947.93,149173848.49,539404887.55,381225491.46,265616654.84,173909749.61,521499173.33,366991300.73,253750754.38,139066875.77,308038581.85,212204480.78,134681028.64,77162195.69,212212207.30,329146819.51,227706094.31,127436687.26,491245075.58,371523549.94,265926807.81,133553147.45,557116931.80,384304701.04,748001911.10,357061663.74,653664178.21,352693122.36,833668819.08,369256186.60,749603397.37,0,463450939.78,395097982.91,235244546.69,0.0
5,营业税金及附加,10850119.11,6252835.30,3295175.57,19361720.32,12819370.39,8305657.03,4059861.66,17405668.99,10686819.91,6764509.74,2899322.99,25578569.34,19369737.56,16369467.51,10954213.24,43698562.54,31707167.43,5257524.82,2650388.37,12211697.05,8635943.71,4918441.82,2948574.68,13752616.01,9591759.00,5995807.17,2981397.05,11496127.63,9022603.50,5812235.85,3076793.96,12413966.70,8320473.45,5373749.24,2588280.44,9719653.88,6543329.23,4000355.84,1956744.84,5402311.37,6421788.06,4566087.14,2440883.05,8659882.75,6656370.04,4176591.18,2388078.89,6115348.70,3942527.27,2203876.84,784872.05,6880774.82,4262468.47,3237400.56,2321744.43,6036509.26,718893.32,575921.90,339070.13,3274411.05,919012.75,653814.27,343884.31,1562419.35,729930.16,477756.04,252378.65,1831448.82,1118734.51,900411.19,130570.14,1906131.42,702677.19,1398448.19,232375.79,398700.33,0,200582.96,143511.52,345177.27,0,359730.13,235819.24,77519.02,0.0
6,销售费用,528195252.84,352233964.66,188334818.46,722459623.91,548137289.25,349852214.16,182557312.54,621956904.80,443805303.80,293000507.22,131681115.37,527962540.93,367497478.90,239034189.88,112565054.99,369385094.78,258729438.23,49005936.71,24657270.53,88677973.01,62525867.71,42686434.04,22241742.08,102204188.80,74035125.09,46678038.06,23807131.25,83914352.16,64896074.42,43799958.74,22260055.90,87857367.52,56137199.12,38272002.16,19498378.19,59276127.65,50463623.05,31905623.54,14901396.18,34914988.69,63382006.58,44432672.87,28793835.33,66576759.99,52460313.98,40737357.48,23041671.33,66573617.67,46891616.59,31259612.66,18698936.16,67278943.27,53328110.83,38025557.79,20790740.21,71454347.39,46247260.48,31255037.20,15174006.21,32339901.54,21020215.27,12582160.54,6085239.16,23116238.18,16612045.81,10856619.00,4533398.35,16986482.12,14598962.95,7474725.40,5089856.09,9095229.54,6237652.35,12313511.24,8294773.92,7840531.59,6182958.99,11234057.43,8835984.45,13666046.36,0,10735090.98,3313434.94,1035118.54,0.0
7,管理费用,177462596.49,106911309.29,55843773.75,251849087.02,185444326.30,122044253.95,62518094.96,299900703.36,207781166.16,145050875.22,68661805.55,286360360.15,194537161.76,126265090.50,64771482.73,232787976.47,164800370.20,42604808.95,20935975.16,84181419.14,59907964.82,40078576.80,20282251.27,90616863.09,64181935.35,41451961.87,20862188.98,78114834.65,58668581.60,35507192.56,17261135.24,68652080.65,52607103.80,34306621.09,18467213.50,54869191.57,39045189.00,24725289.45,11610710.56,48808635.61,63061448.65,40226576.75,22817462.51,93626748.12,72371293.51,47739834.41,27129748.99,76077491.20,57729895.92,41192014.51,19438562.80,66355208.43,45823478.13,33269877.10,15619190.06,144991017.11,38357877.56,24228900.21,12118181.71,36598238.25,24080338.40,16200541.87,7518954.53,39980519.31,23069015.74,16165617.34,7942042.75,25701557.34,16095931.33,10662391.72,4934943.61,17839022.10,9900296.81,16226481.64,8881254.24,15025764.99,7889532.83,14110393.50,7827798.95,12419328.82,0,6659013.61,5008227.12,3931799.68,0.0
8,财务费用,95076213.67,61347148.11,17740797.63,112091105.03,96186423.00,58268662.55,19002617.77,93715378.39,75238783.33,45195880.63,22346988.24,47596747.57,40997280.76,24694135.73,12754561.56,17078531.00,20620163.59,12492771.68,5618127.37,34836589.94,29074880.62,21276240.05,6881708.41,29691644.22,22373254.09,13295609.93,4379805.03,16516901.00,15077338.01,10735307.30,6283099.16,13303825.87,7129715.34,1851859.57,902784.17,104657.32,-364820.24,213781.11,-160453.10,1625136.94,1063784.16,-35059.59,-781487.31,3470211.30,5138515.57,3113991.70,727675.31,3272780.16,2895947.08,2924172.69,1683423.01,10451992.01,8683083.71,5842954.09,3707258.50,13572821.57,-144981.95,-2116845.14,1654653.80,9228545.61,2943338.92,3034769.47,1206331.36,9717015.39,7212063.94,4465225.34,3004880.99,11167164.46,9134417.37,6493368.94,2966372.70,11495978.57,7703786.32,12224213.28,5847870.51,7552400.10,4084817.35,-906468.01,-1308893.68,-2588326.25,0,4872841.05,6128914.12,1911432.25,0.0
