,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20021231,20011231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,71091690306.15,52980193193.14,32354849955.31,13843088339.63,55908463616.86,40547379396.02,24877544358.27,11804065407.69,47898377899.10,35266426625.87,23492634192.56,16487891234.27,50142935980.50,34718816208.37,21959744598.14,10375402144.18,38972316370.01,31989066377.10,23003923006.07,12272374444.05,51865217366.28,40258212646.98,27164925207.46,14071230463.70,70469797409.65,52534614975.00,36713783971.05,17583733290.62,73303683975.98,57847064463.55,40243857961.32,22164788881.64,32185180206.59,25819620585.06,16625472609.15,8032400764.01,30740661909.32,23802659901.76,15955335954.66,7440402421.04,25406998809.81,18776466349.26,12079324487.40,6070666324.33,43183240151.67,34192283097.62,22208389581.10,10227837542.46,33612732622.46,24694163097.73,15601921058.38,7692631700.74,26310191393.31,19073442244.38,11870003644.38,5520263787.50,24052992306.28,18608589767.59,12184449461.65,5837530265.41,19166498977.53,12221311010.36,7691105242.56,3785155395.94,10126260699.00,7158226287.94,4677996205.16,6132162736.62,5054123481.99,0.0
2,营业收入,71091690306.15,52980193193.14,32354849955.31,13843088339.63,55908463616.86,40547379396.02,24877544358.27,11804065407.69,47898377899.10,35266426625.87,23492634192.56,16487891234.27,50142935980.50,34718816208.37,21959744598.14,10375402144.18,38972316370.01,31989066377.10,23003923006.07,12272374444.05,51865217366.28,40258212646.98,27164925207.46,14071230463.70,70469797409.65,52534614975.00,36713783971.05,17583733290.62,73303683975.98,57847064463.55,40243857961.32,22164788881.64,32185180206.59,25819620585.06,16625472609.15,8032400764.01,30740661909.32,23802659901.76,15955335954.66,7440402421.04,25406998809.81,18776466349.26,12079324487.40,6070666324.33,43183240151.67,34192283097.62,22208389581.10,10227837542.46,33612732622.46,24694163097.73,15601921058.38,7692631700.74,26281347065.47,18984593089.95,11781836541.86,5432708952.50,24016703495.83,18588697386.68,12173672496.40,5831498857.20,19146889036.73,12129367474.40,7644462562.36,3790300733.89,10120335950.06,7154501514.64,4676237223.45,6142797945.93,5058654649.71,0.0
3,二、营业总成本,70183114359.02,52062639602.94,31444418967.74,13701262006.87,53100449947.76,37663648995.58,23099416942.54,11177011914.42,46084851591.67,34411039840.08,23129063182.94,16329930553.53,50737372821.86,34677363226.77,21911825192.85,10699841685.59,41115730918.87,32789158233.03,23004857553.38,12464829689.43,53228245701.63,41227638500.01,27945228968.72,14438570366.22,70443479685.74,52604943508.77,36860494818.04,17603271182.02,77025464658.71,59770101875.56,41234907300.14,22583531268.81,32105537720.28,25724669280.88,16597879265.08,7995226385.85,30616955802.45,23769997469.38,15667351688.95,7325411384.22,25284228110.00,19350535381.41,12937810228.37,6850549646.59,42116770178.70,32270264778.08,20740887015.31,9701998531.01,31564232787.96,23213259198.30,14590144284.68,7253010343.06,24918729401.65,18067937277.15,11374195739.62,5407148334.90,22770157829.19,17375291688.31,11091267097.66,5293556963.67,17766093139.41,11318207985.29,7060774008.49,3529015044.68,9232449902.50,6497092957.13,4234906853.39,5565455956.49,4649211085.56,0.0
4,营业成本,66401534300.90,49399257889.88,29812231812.39,13079866356.00,50034403333.56,35693152057.21,22153697014.45,10729145217.11,44306116333.52,32335335665.46,21884267571.65,15658396528.59,47874287994.70,32843130011.50,20698451503.87,10096736743.35,38087710115.72,30598003092.06,21726939734.46,11766174613.35,49737793987.92,39134271948.64,26586023496.33,13761072898.39,66998647103.07,50542435107.99,35417087678.05,16933736572.86,73023919668.31,57056588489.76,39380810791.43,21612635630.07,29642527035.76,23944017415.21,15448732039.58,7583509304.32,29394967412.98,22883940594.53,15071777783.62,7056843009.37,24325873552.43,18760142185.72,13053790897.62,7052386191.74,39640332840.09,31054097128.88,19998570949.06,9349251299.96,30001218138.04,21975276558.50,13866165351.71,6936399509.81,23698380203.80,17126422971.65,10830855836.11,5154960098.28,21805754894.87,16489473683.08,10387819675.83,4881239952.42,16849754652.54,10716454828.00,6611943296.37,3234512697.82,8378689472.59,5675803346.00,3643847042.15,5044721956.75,4299277496.10,0.0
5,营业税金及附加,346033210.31,262860602.79,170693408.92,74865121.97,344873331.24,302659307.07,207699273.27,93765496.76,193707688.33,138252195.80,89990863.51,42012579.83,161218671.48,80956416.84,52016366.74,18742366.09,80811242.12,67516587.66,50711457.51,24022667.10,143639233.38,119166804.61,86814313.00,50308688.69,162890558.25,139439596.75,89715339.78,43470346.63,155745806.40,126294883.95,100189052.94,73465447.15,54437719.27,28798616.49,18703012.68,3444738.19,24782556.51,9167459.99,881542.89,106097.65,59797675.08,57611390.37,45743835.87,21524632.68,570302427.10,388201726.10,226795069.45,111916075.10,411694295.02,264571484.26,139255792.28,78168732.23,148648482.76,107437153.33,74105378.61,34724493.82,89265156.96,70530398.87,42251594.59,14718778.67,44625342.20,35031644.74,28628786.48,13722971.91,43510633.55,37473000.43,23962652.09,26507374.24,24898846.84,0.0
6,销售费用,489605482.85,320051617.56,186939021.21,92810526.28,369787042.77,227548542.07,143879579.47,63056299.14,298386490.58,194012844.18,127415870.13,69239348.61,330605758.81,206429578.20,137059304.48,66073442.24,287203300.62,210506742.03,137016568.32,70079045.59,265958003.74,193797974.58,123343505.39,63411543.73,216609444.12,172716764.10,127247018.23,68144487.18,366204532.01,309614799.90,213433376.75,115182958.62,415070799.72,348077970.49,231274720.28,78026460.63,290626591.50,207260683.41,135785761.87,55708141.72,182453366.67,121361430.49,76185214.78,40603848.75,289282967.13,150295968.32,94652041.30,47413833.71,326327440.47,262737170.03,194729423.89,121174593.15,414812010.00,282970543.57,147893729.22,65960756.11,234480774.32,177487478.97,112877453.53,56142170.90,184637484.63,125235581.18,69779475.56,67147408.65,109978124.38,80797142.03,56863049.12,75815110.97,52497251.10,0.0
7,管理费用,1043466688.33,737887015.34,455181915.80,207379084.78,1023250147.40,854526477.71,367132805.73,182807883.65,740621276.24,1380470689.31,741126477.95,395634966.24,1126748086.43,1081291832.13,680725067.69,346291569.94,1434329503.48,1042877993.24,617759468.77,379935519.71,2055289219.36,1133734697.82,718780759.47,326367396.10,1896422073.84,1052478081.72,761589122.88,286637189.58,2135728357.55,1577639855.68,1096644597.40,559596673.88,1502798675.50,1062897575.59,690765338.28,228764666.30,403691942.84,310056098.92,192619604.55,103853815.58,371293701.45,269833447.88,194343564.07,126731603.05,714317625.52,457652585.66,336255568.28,135223613.32,566418205.42,450857339.03,238895623.30,68430789.09,469112464.11,385214359.82,199840752.80,97523769.13,451676735.50,497428389.72,441460481.22,306879835.97,548548982.56,335662306.41,282343930.49,180714870.16,596057731.46,591041286.35,446545751.24,352106996.96,224816558.21,0.0
8,财务费用,932787261.67,676038157.66,407507039.92,193121498.64,601453269.63,370412354.61,215494593.14,108317017.76,425002093.28,359205141.90,282499096.27,164650763.24,657155371.29,465756678.56,343555679.64,171997563.97,1168929833.95,864759668.00,466936174.28,224617843.68,938778004.14,642594285.03,426194105.20,237413704.37,938073242.01,660855065.70,434636766.59,271282585.77,1327627057.20,790551888.70,534417524.05,309574759.09,362432956.92,316823287.21,187341219.55,101481216.41,491538242.12,362971774.03,259107264.49,108900319.90,331451855.81,143901466.81,82688924.84,59429409.85,379078232.80,220046958.25,87844438.20,58193708.92,251847295.43,254216154.14,145354843.03,48836718.78,187776240.98,165892248.78,121500042.88,53979217.56,188980267.54,140371737.67,106857892.49,34576225.71,138526677.48,105823624.96,68078519.59,32917096.14,104213940.52,111978182.32,63688358.79,66304517.57,47720933.31,0.0
9,研发费用,969687414.96,666544319.71,411865769.50,53754419.20,177508671.28,108250380.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,-535000.00,549174151.88,107099876.60,11513676.48,-80000.00,121017709.72,3763303.43,3763303.43,-3632.98,587356939.15,-201290.46,17270.43,0,56746922.98,5494150.04,5494150.04,0,86787253.09,4072789.33,4072789.33,-3865.06,230837264.45,37018892.51,30218892.51,0,16239237.24,-90588042.43,-90588042.43,-86924200.00,128270533.11,24054415.89,21062934.71,0,11349056.50,-3399141.50,7179731.53,0,13357958.56,-2314539.86,-514942208.81,-450126039.48,523456086.06,-29589.13,-3231050.98,0,6727413.58,5600492.34,5743250.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27143440.15,-30311269.41,-26041265.12,0,37658894.50,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
