,报表日期,20191231,20190930,20190630,20181231,20180930,20171231,20170331,20161231,20151231,20141231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,402543322.90,293204248.11,189827566.72,324169441.41,235795162.91,339055531.71,64209096.77,228738690.94,140795524.62,145534826.61,0.0
2,营业收入,402543322.90,293204248.11,189827566.72,324169441.41,235795162.91,339055531.71,64209096.77,228738690.94,140795524.62,145534826.61,0.0
3,二、营业总成本,304428829.08,214010329.99,139765172.23,249453768.46,181991529.84,261802648.24,45309080.79,163614865.76,113466426.45,108840452.47,0.0
4,营业成本,232722683.84,169450063.83,110897883.31,191853256.27,142173167.50,204177456.91,36494276.94,123567346.27,76236189.88,79012638.47,0.0
5,营业税金及附加,3817755.55,2738658.52,1828347.77,3004850.44,2184845.19,3220294.35,626633.99,2220327.20,1527180.43,1087883.84,0.0
6,销售费用,12241708.38,8444981.47,5801677.17,10421279.32,7521669.07,10165633.92,2093580.29,8588635.70,5252007.01,4778283.78,0.0
7,管理费用,29378951.85,15451536.72,9819746.61,20673372.25,15409263.31,38036592.63,5855197.07,26778352.62,30101544.46,21478296.14,0.0
8,财务费用,2555387.13,2768523.26,1850766.79,5779335.93,4767490.75,3948600.54,938537.83,1078375.97,442806.45,248052.20,0.0
9,研发费用,23712342.33,15156566.19,9566750.58,17721674.25,9935094.02,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,0,0,2254069.89,-699145.33,1381828.00,-93301.78,2235298.04,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,195521.68,136615.82,62532.33,174253.89,102430.83,0,0,0,0,0,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,98357608.47,77457479.61,49280177.08,77773437.32,57057029.17,81479375.86,18900015.98,65123825.18,27329098.17,36694374.14,0.0
16,加:营业外收入,1078206.65,1029224.15,1029224.15,1402741.37,1646902.25,686501.26,973637.02,3364900.69,1537322.69,468203.84,0.0
17,减：营业外支出,1997822.31,759509.02,254303.98,221492.49,213352.37,136428.31,82729.26,2018777.91,51800.00,105970.02,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,43006.33,1989975.42,0,35015.56,0.0
19,四、利润总额,97437992.81,77727194.74,50055097.25,78954686.20,58490579.05,82029448.81,19790923.74,66469947.96,28814620.86,37056607.96,0.0
20,减：所得税费用,12842991.44,13387095.58,8752616.76,9968370.16,8890675.51,12835407.38,3246679.51,9915338.13,5584073.92,5248237.23,0.0
21,五、净利润,84595001.37,64340099.16,41302480.49,68986316.04,49599903.54,69194041.43,16544244.23,56554609.83,23230546.94,31808370.73,0.0
22,归属于母公司所有者的净利润,84595001.37,64340099.16,41302480.49,68986316.04,49599903.54,69194041.43,16544244.23,56554609.83,23230546.94,31808370.73,0.0
23,少数股东损益,0,0,0,0,0,0,0,0,0,0,0.0
24,六、每股收益,,,,,,,,,,,
25,基本每股收益(元/股),1.960000,1.490000,0.960000,1.600000,1.150000,1.600000,0.380000,1.310000,0.620000,0.880000,0.0
26,稀释每股收益(元/股),1.960000,1.490000,0.960000,1.600000,1.150000,1.600000,0.380000,1.310000,0.620000,0.880000,0.0
27,七、其他综合收益,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,84595001.37,64340099.16,41302480.49,68986316.04,49599903.54,69194041.43,16544244.23,56554609.83,23230546.94,31808370.73,0.0
29,归属于母公司所有者的综合收益总额,84595001.37,64340099.16,41302480.49,68986316.04,49599903.54,69194041.43,16544244.23,56554609.83,23230546.94,31808370.73,0.0
30,归属于少数股东的综合收益总额,0.00,0,0,0,0,0,0,0,0,0,0.0
