9,研发费用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,-6232610.71,11457466.58,1492453.15,-1805724.64,1466368.39,3087964.26,-3406603.99,-8295185.72,-6054483.37,196796415.32,42766905.13,-5377417.33,-4923797.70,3980325.87,2571632.59,1264745.34,3813996.55,-1329745.67,-344085.34,-2066613.38,-268133.27,18218961.97,196865.66,-576144.99,-12541.70,12364303.80,867651.39,29223.93,-975204.95,682780.88,-1001904.66,-813974.00,-317768.45,19944782.02,94341.76,-306807.08,-24184.60,104011.06,210218.60,-200671.78,-27756.71,1977225.88,-33939.10,31800.08,-3589.26,-916951.27,-841108.68,-932158.87,-24409.09,356672.51,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8999791.50,-8999791.50,-8999791.50,8999791.50,0,0.0
12,投资收益,-38384180.33,-5126898.25,0,30917121.75,27893257.15,-10612403.51,-3434575.10,7106044.57,7097771.18,2800145.61,1811287.66,208167412.16,208353452.07,0,0,19500000.00,19500000.00,19500000.00,19500000.00,4239096.02,1800000.00,0,0,1000000.00,0,0,0,0,0,0,0,0,0,0,0,987213.54,0,0,0,0,0,0,0,-3250076.73,-3250076.73,0,0,38371807.63,38371807.63,38371807.63,822806.31,0,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,-118947672.25,-54300012.42,28397296.14,53000407.83,48120636.73,20044665.23,39521109.86,8599879.35,28438122.48,62973132.08,49188802.13,18752913.91,202846063.07,55727941.60,61031714.99,-251993585.64,-92358878.53,-27343940.12,18374749.55,39952399.91,66553846.82,65270155.68,59794829.20,-134109986.72,-43656479.81,26973024.26,43546091.14,171614707.49,142060113.30,113683696.14,76054584.74,180620859.13,135950053.36,94254956.42,57294507.64,80934394.82,70742250.98,50849184.12,28368129.03,80447963.44,63503583.45,46398056.43,22795069.25,80296163.54,65202756.70,54903953.33,34474464.16,92037963.97,73811237.83,63639008.26,48451852.35,28249091.03,0.0
16,加:营业外收入,7540387.23,2763918.40,1108493.94,5143822.54,3017613.28,2184816.41,868866.93,11141258.03,8329921.99,7625174.52,3931316.56,33586696.35,27417855.33,24969866.66,1976626.46,19516424.69,7307664.66,4370302.49,921072.58,23581183.05,11648055.25,7053565.14,2783375.62,19087130.38,5458561.67,3582943.83,1594059.80,36273233.26,10824123.66,8693487.33,6064009.90,14977889.14,13231778.48,12619948.35,12056542.27,3902482.77,2506621.50,1616001.23,733171.30,2760604.97,5606507.10,5278498.38,250188.48,2902270.11,2621723.74,1707604.60,179300.19,1259622.01,826009.53,521816.61,735612.40,400942.07,0.0
17,减：营业外支出,87818308.85,69454428.12,880664.18,4469254.90,2632537.94,1943896.65,675741.66,37231695.54,8993889.74,5717705.57,2144367.79,13163211.38,3380179.12,1784185.70,-76852.16,80060697.79,22474320.95,8521466.78,633918.15,5444981.08,5658649.78,4709808.18,592343.88,75147951.59,8815746.67,2696134.83,993171.64,6904056.11,4409073.88,3940135.40,1658679.86,4732481.08,1265397.81,795682.18,479275.06,2366804.06,959181.25,576127.68,341017.72,1345102.81,557550.91,435107.57,80989.25,490330.77,354981.92,209505.20,75289.64,687331.08,743397.90,351766.82,221793.45,243195.81,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,2958178.01,2725472.44,413704.75,1293012.34,410899.53,325824.53,10759.12,17662506.64,2335905.52,2204124.38,167449.61,2242690.02,1781354.59,1684989.93,133802.96,48331087.80,4107527.66,945563.90,210919.53,5375259.17,3389635.66,3290421.61,1469215.24,2501537.07,674171.77,424408.93,270227.74,0,357459.19,141349.09,34204.91,340948.30,159750.10,146367.38,55013.10,170020.69,91895.91,64349.87,19531.20,32615.67,3084.96,4834.88,107148.69,79540.62,0.0
19,四、利润总额,-199225593.87,-120990522.14,28625125.90,53674975.47,48505712.07,20285584.99,39714235.13,-17490558.16,27774154.73,64880601.03,50975750.90,39176398.88,226883739.28,78913622.56,63085193.61,-312537858.74,-107525534.82,-31495104.41,18661903.98,58088601.88,72543252.29,67613912.64,61985860.94,-190170807.93,-47013664.81,27859833.26,44146979.30,200983884.64,148475163.08,118437048.07,80459914.78,190866267.19,147916434.03,106079222.59,68871774.85,82470073.53,72289691.23,51889057.67,28760282.61,81863465.60,68552539.64,51241447.24,22964268.48,82708102.88,67469498.52,56402052.73,34578474.71,92610254.90,73893849.46,63809058.05,48965671.30,28406837.29,0.0
20,减：所得税费用,15721601.02,10494692.75,3798673.40,53681424.02,46353940.57,19999172.47,14066759.58,51006098.87,38546726.38,30492453.03,14468798.27,-9773113.78,16604403.68,29055885.25,18739100.14,81914159.85,1997975.96,-958382.09,4950511.02,33290637.17,34169380.67,27102517.46,18698563.47,73832953.49,7754276.31,13475063.89,14301829.34,50019177.29,36586645.36,31134474.24,20920931.47,52620946.01,39828394.13,29027473.07,18319255.76,17817898.12,15185310.17,11178489.45,6603532.03,16221854.19,13801004.77,10842033.80,4962101.97,17739294.75,14150402.16,12227705.62,8145481.14,19834649.90,13169661.53,11528840.16,10547518.13,7446882.58,0.0
21,五、净利润,-214947194.89,-131485214.89,24826452.50,-6448.55,2151771.50,286412.52,25647475.55,-68496657.03,-10772571.65,34388148.00,36506952.63,48949512.66,210279335.60,49857737.31,44346093.47,-394452018.59,-109523510.78,-30536722.32,13711392.96,19842430.33,38373871.62,40511395.18,43287297.47,-264003761.42,-54767941.12,14384769.37,29845149.96,150964707.35,111888517.72,87302573.83,59538983.31,138245321.18,108088039.90,77051749.52,50552519.09,64652175.41,57104381.06,40710568.22,22156750.58,65641611.41,54751534.87,40399413.44,18002166.51,64968808.13,53319096.36,44174347.11,26432993.57,72775605.00,60724187.93,52280217.89,38418153.17,20959954.71,0.0
22,归属于母公司所有者的净利润,-201951365.40,-121137024.03,27916382.02,17114885.87,15492398.19,7014970.38,28675826.15,-52443402.83,1268736.50,41825883.98,39338869.19,54383644.92,211901083.15,48719969.91,47025287.59,-373935073.32,-98376490.45,-23808336.03,17047687.81,31705674.91,47727823.75,46611673.26,43855636.52,-236278109.15,-49387386.28,17598027.18,31072409.05,159534137.24,117131330.42,90591899.91,60840821.12,146178473.11,113298585.21,80397830.82,52569454.64,77198572.46,65848269.66,46263134.05,24750763.36,68685853.60,56249935.82,40399413.44,18002166.51,64467425.65,52815403.37,43612721.92,25807834.78,73017287.16,60843730.08,52534950.18,38428473.03,21005961.43,0.0
23,少数股东损益,-12995829.49,-10348190.86,-3089929.52,-17121334.42,-13340626.69,-6728557.86,-3028350.60,-16053254.20,-12041308.15,-7437735.98,-2831916.56,-5434132.26,-1621747.55,1137767.40,-2679194.12,-20516945.27,-11147020.33,-6728386.29,-3336294.85,-11863244.58,-9353952.13,-6100278.08,-568339.05,-27725652.27,-5380554.84,-3213257.81,-1227259.09,-8569429.89,-5242812.70,-3289326.08,-1301837.81,-7933151.93,-5210545.31,-3346081.30,-2016935.55,-12546397.05,-8743888.60,-5552565.83,-2594012.78,-3044242.19,-1498400.95,0,0,501382.48,503692.99,561625.19,625158.79,-241682.16,-119542.15,-254732.29,-10319.86,-46006.72,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),-0.295000,-0.180000,0.040300,0.030000,0.022400,0.010000,0.042000,-0.080000,0.001900,0.061100,0.060000,0.080000,0.316900,0.073700,0.070000,-0.690000,-0.181700,-0.040000,0.030000,0.060000,0.090000,0.090000,0.080000,-0.440000,-0.090000,0.032500,0.060000,0.300000,0.220000,0.169100,0.170400,0.460000,0.350000,0.500000,0.328000,0.480000,0.410000,0.290000,0.150000,0.640000,0.530000,0.380000,0.170000,0.710000,0.610000,0.540000,0.240000,0.910000,0.760000,0.660000,0.480000,0.340000,0.0
26,稀释每股收益(元/股),-0.295000,-0.180000,0.040300,0.020000,0.022400,0.010000,0.042000,-0.080000,0.001900,0.061100,0.060000,0.080000,0.316900,0.073700,0.070000,-0.690000,-0.181700,-0.040000,0.030000,0.060000,0.090000,0.090000,0.080000,-0.440000,-0.090000,0.032500,0.060000,0.300000,0.220000,0.168500,0.169400,0.450000,0.350000,0.490000,0.323000,0.480000,0.410000,0.290000,0.150000,0.640000,0.530000,0.380000,0.170000,0.710000,0.610000,0.540000,0.240000,0.910000,0.760000,0.660000,0.480000,0.340000,0.0
27,七、其他综合收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,-214947194.89,-131485214.89,24826452.50,-6448.55,2151771.50,286412.52,25647475.55,-68496657.03,-10772571.65,34388148.00,36506952.63,48949512.66,210279335.60,49857737.31,44346093.47,-394452018.59,-109523510.78,-30536722.32,13711392.96,24797964.71,38373871.62,40511395.18,43287297.47,-264003761.42,-54767941.12,14384769.37,29845149.96,150964707.35,111888517.72,87302573.83,59538983.31,138245321.18,108088039.90,77051749.52,50552519.09,64652175.41,57104381.06,40710568.22,22156750.58,0,54751534.87,0,0,0,0,0,0,0,0,0,0,0,0.0
29,归属于母公司所有者的综合收益总额,-201951365.40,-121137024.03,27916382.02,17114885.87,15492398.19,7014970.38,28675826.15,-52443402.83,1268736.50,41825883.98,39338869.19,54383644.92,211901083.15,48719969.91,47025287.59,-373935073.32,-98376490.45,-23808336.03,17047687.81,36693527.47,47727823.75,46611673.26,43855636.52,-236278109.15,-49387386.28,17598027.18,31072409.05,159534137.24,117131330.42,90591899.91,60840821.12,146178473.11,113298585.21,80397830.82,52569454.64,77198572.46,65848269.66,46263134.05,24750763.36,0,56249935.82,0,0,0,0,0,0,0,0,0,0,0,0.0
30,归属于少数股东的综合收益总额,-12995829.49,-10348190.86,-3089929.52,-17121334.42,-13340626.69,-6728557.86,-3028350.60,-16053254.20,-12041308.15,-7437735.98,-2831916.56,-5434132.26,-1621747.55,1137767.40,-2679194.12,-20516945.27,-11147020.33,-6728386.29,-3336294.85,-11895562.76,-9353952.13,-6100278.08,-568339.05,-27725652.27,-5380554.84,-3213257.81,-1227259.09,-8569429.89,-5242812.70,-3289326.08,-1301837.81,-7933151.93,-5210545.31,-3346081.30,-2016935.55,-12546397.05,-8743888.60,-5552565.83,-2594012.78,0,-1498400.95,0,0,0,0,0,0,0,0,0,0,0,0.0
