,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19921231,19911231,19901231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,2523980196.34,2061587885.05,1865804764.29,3967768925.60,2324551633.56,1268224529.60,94048789.00,4264215143.95,3889783915.53,3698751853.56,2899556868.42,1727638858.95,739800262.67,557250303.11,233885285.93,1124460990.57,364765686.55,284655671.19,154725711.35,3433731681.90,3344451876.13,2582508939.45,1799975860.73,4641847693.65,3362802808.60,2483565827.33,1255857651.91,2056054459.29,700595692.20,503668774.96,277610851.51,1627407093.35,1020561245.55,662589207.37,266890810.27,1249938654.88,505970268.71,432974223.10,13735798.24,1991553448.30,1404968214.51,1116057116.76,0,2404671.27,2299928.28,1710746.48,1027893.74,13761446.00,9894086.23,8655533.44,3327568.79,74574684.39,41798059.28,33831693.35,33414558.00,188708519.77,151941429.46,99775417.75,115444585.37,586938579.33,516282948.74,423864285.32,170677150.05,656692402.24,436876026.27,305076882.55,123628591.19,553466181.41,339014712.79,213123735.28,94236727.69,496580687.20,257682210.22,213811646.44,97025937.00,54567666.71,66876315.26,99832105.65,48163516.76,74631109.80,36377559.60,79869785.70,30427107.94,76731150.51,39785530.74,58772622.31,29165672.40,62956470.00,26445000.55,17460004.13,15146091.39,0.0
2,营业收入,2523980196.34,2061587885.05,1865804764.29,3967768925.60,2324551633.56,1268224529.60,94048789.00,4264215143.95,3889783915.53,3698751853.56,2899556868.42,1727638858.95,739800262.67,557250303.11,233885285.93,1124460990.57,364765686.55,284655671.19,154725711.35,3433731681.90,3344451876.13,2582508939.45,1799975860.73,4641847693.65,3362802808.60,2483565827.33,1255857651.91,2056054459.29,700595692.20,503668774.96,277610851.51,1627407093.35,1020561245.55,662589207.37,266890810.27,1249938654.88,505970268.71,432974223.10,13735798.24,1991553448.30,1404968214.51,1116057116.76,0,2404671.27,2299928.28,1710746.48,1027893.74,13761446.00,9552217.21,8432888.24,3327568.79,73597401.83,42172451.10,33714734.18,33328760.42,186989415.59,150942451.09,98478703.99,113469143.71,588434848.46,517453423.90,423733584.69,170614827.09,650257001.44,436777717.79,305009686.11,123475999.45,552948773.64,338805325.97,212917028.96,94222608.05,494810466.24,255976389.15,203651917.05,91031386.12,47876013.37,64989079.63,98241574.55,47322920.99,74165786.92,36148772.94,76445103.59,29679994.68,70657798.94,39354216.25,55688259.31,28762079.83,60839032.00,26246393.23,17413443.65,15190193.53,0.0
3,二、营业总成本,1963304583.95,1482621867.45,1185677461.82,3152726107.44,1780217422.49,1057308648.60,154209377.82,3674678808.61,3340598837.54,3136993963.58,2458491867.17,1602902448.05,769828848.34,577078974.23,254057770.85,1060284508.79,329301522.80,253616847.13,150401058.46,3205837509.96,3093432507.49,2403608037.72,1680828931.54,4043330142.56,2975475377.86,2232283356.17,1131483057.37,1530217672.90,643774873.40,398393429.18,182748242.81,1220473125.07,760379331.90,511293628.37,197299660.21,907744345.89,379808518.24,330136571.46,11422194.79,918240262.79,802230917.46,621295632.11,729316.41,63851656.22,35763657.41,31188872.19,8495472.91,197561073.86,61435398.46,32162444.75,11511577.16,154440666.59,89671502.40,74258320.81,52952244.38,420169000.00,253824282.19,179582005.79,117961045.02,745844126.92,506850767.63,410809500.12,167185666.93,659737410.01,413393555.71,289145669.86,117779538.51,550946079.29,338890530.48,203485479.61,88381602.75,484145128.45,244912983.47,157539820.06,64644531.50,37620426.37,66222513.35,111070442.98,50202548.19,74028043.17,0,74230486.36,0,67815315.79,0,49297281.58,0,52684727.00,22521940.00,15221375.60,21020198.19,0.0
4,营业成本,1502187119.91,1212268551.90,1078180225.88,2612889241.82,1448531886.16,808740086.68,59379645.89,3203748803.31,2960320387.86,2827038503.16,2258694787.23,1307605274.31,574152946.96,432282628.54,183649098.50,798069934.45,221192758.22,177556726.29,111258225.01,2774917742.23,2759164170.83,2158947118.10,1544203314.07,3559386518.09,2595731752.59,1957580500.20,976595766.38,1147696842.58,308984541.63,239302577.75,124182285.65,923779438.19,550095993.99,357718262.25,129658647.51,681623371.82,303846919.06,274834568.52,4684885.66,760825628.96,691874103.57,539384105.68,0,2733722.74,2813088.41,1687678.71,3064561.24,18356580.66,9823212.62,9144363.33,4186587.70,65264581.09,49314144.47,41066993.77,25646351.20,148981707.22,120797646.19,75274254.18,92837991.26,492928416.62,433574216.31,360012568.24,139524704.71,528259170.51,342016686.07,242343836.85,97708692.47,449619163.86,276816893.41,161161289.17,68628929.56,389699042.55,204887450.66,110963696.32,48728957.11,28416534.04,48068555.23,69443388.54,32119735.72,54718389.62,0,56520441.17,0,53370752.19,0,41040519.53,0,39317869.00,14011246.82,12162223.84,18374893.74,0.0
5,营业税金及附加,52490530.01,26432060.49,14840205.93,126896124.99,86851142.57,51045170.08,4600218.50,151955159.10,161036807.10,159398920.51,119790977.18,86589749.52,37172097.17,33959634.53,25213826.42,67312190.24,20851740.60,16492554.45,14468847.97,242748237.78,287170749.89,228636039.86,142845161.20,455707359.35,383922384.87,275361678.34,151694351.32,339208449.11,118107127.97,101145023.52,35008272.78,173957220.30,122601060.55,92669162.77,43015627.70,176121508.81,38338753.33,26379419.00,670195.86,126263420.44,86622402.15,68777006.78,0,35112.59,28462.21,23686.34,11782.53,384488.24,255095.57,220357.26,72722.13,3869189.06,188890.17,134654.08,3266719.82,1620390.23,1289068.43,952494.16,318377.42,1312106.36,1168401.05,941489.89,361936.15,2080327.86,1364067.93,838686.95,1256299.74,1727254.59,956917.47,656072.73,192757.85,1817578.38,885856.01,1164473.49,497387.83,254340.58,621861.17,850629.54,379847.40,1391760.04,0,1624969.50,0,516836.04,0,331134.60,0,7590037.00,3725139.13,2517643.37,2196303.80,0.0
6,销售费用,217840323.46,115723871.46,32658548.72,136696962.69,75470770.87,56937102.71,19383905.81,65781327.70,35075458.14,29283695.23,6100678.40,26500281.95,19749184.96,15735615.77,4456949.76,24786331.60,15431408.88,12391665.99,3631095.85,33870266.97,18739838.68,10834827.54,3630697.96,41946267.83,26613229.61,19851928.32,8626144.32,41225212.82,23621085.46,15620176.39,2826017.39,33598787.46,22181517.66,13121924.91,8427641.94,9496402.53,9595473.36,5203644.65,1365888.48,8693068.06,5658684.39,4062526.48,0,469816.99,380984.71,294798.40,111802.87,1532438.09,1250284.72,989204.31,611780.34,10622808.28,4912246.59,2645278.22,3684674.69,27087435.08,25819966.05,13816391.71,5831249.26,38874125.94,21120778.47,14875833.27,7404140.75,36071822.01,24415639.87,15996846.32,7629443.38,25016596.83,16339836.61,11226300.65,5403116.77,16611142.19,6861966.11,5511666.45,1122148.42,587648.47,1837953.30,4518397.15,1548792.28,450330.36,0,133535.52,0,232516.50,0,137291.71,0,485537.00,1769654.49,541508.39,449000.65,0.0
7,管理费用,115396285.62,75771086.06,35805301.70,133674939.42,88367093.35,53424477.67,22888862.82,76941001.46,44740684.30,29323638.62,14713132.13,71352415.62,59506375.90,42729168.61,17273252.15,68948471.43,49202280.34,31677973.50,17953319.94,73380959.19,51330872.55,36154386.74,17261323.90,91663382.72,58461429.81,41483534.42,20669136.18,69642288.90,53046286.40,41173481.30,19861238.65,82980922.68,58978400.80,41236935.24,16309336.76,39186750.31,29214702.18,16546802.28,4768939.58,21657368.36,14558391.47,5967942.36,728932.52,17196104.57,13721392.49,12292411.81,2961595.49,25080754.81,26130076.86,15246130.24,3603114.32,33540565.54,20706549.12,17633605.82,14142827.51,204400479.35,80986610.11,71904220.71,11792670.21,174487888.76,31925385.38,22711293.19,14135528.82,78992310.48,36263571.44,24484483.83,8428888.75,63131355.74,32558189.57,20572003.37,8856229.54,56051065.44,22641267.07,29046272.97,11219219.99,7049524.89,13911270.14,30213956.25,14098310.75,15955295.01,0,13111267.66,0,11809437.56,0,7087017.56,0,4915920.00,2406449.69,0,0,0.0
8,财务费用,75390324.95,52426297.54,26169979.79,92426477.03,40488072.07,24980617.07,17543431.06,94460890.55,84700688.37,52369843.09,27724965.95,102364423.72,76788454.03,51502477.55,26337679.01,57495484.67,20736268.36,12446116.96,3091673.55,-3739391.49,-6584119.70,-10232266.62,-4818419.85,-127453319.16,-92019382.34,-64861467.79,-34378885.61,-69381479.99,493161.54,303827.57,88645.19,3004070.85,-42861.80,-171187.82,-80816.67,1960797.37,-247955.09,-162731.75,-136736.37,-27744.70,2356063.17,2657967.75,383.89,10480177.08,9568077.73,7638645.05,2345730.78,38691861.49,12696640.98,6562389.61,3037372.67,41143522.62,14549672.05,12777788.92,6211671.16,38078988.12,24930991.41,17634645.03,7180756.87,38241589.24,19061986.42,12268315.53,5759356.50,14333779.15,9333590.40,5481815.91,2756214.17,11451708.27,12218693.42,9869813.69,5300569.03,19966299.89,9636443.62,10853710.83,3076818.15,1312378.39,1782873.51,3953510.46,2055862.04,1512268.14,0,2840272.51,0,1885773.50,0,701318.18,0,375364.00,609449.87,0,0,0.0
