,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20141231,20131231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,623044411.70,399017284.81,186526973.18,989827907.28,605392803.08,284721496.22,121295062.88,642468424.30,441911579.15,248131551.17,104402524.73,479658113.72,328129251.52,210970234.57,100619546.50,388502374.85,303106219.04,234198043.60,0.0
2,营业收入,623044411.70,399017284.81,186526973.18,989827907.28,605392803.08,284721496.22,121295062.88,642468424.30,441911579.15,248131551.17,104402524.73,479658113.72,328129251.52,210970234.57,100619546.50,388502374.85,303106219.04,234198043.60,0.0
3,二、营业总成本,605512189.58,388637322.04,179375227.76,955260964.98,581446761.02,272234540.92,112229746.91,587333325.19,416934107.17,231883402.92,96254476.78,429174866.99,305834127.72,195462231.24,95283358.67,353904717.75,278328128.71,213705524.03,0.0
4,营业成本,496365524.30,319369606.54,151776291.84,826908001.65,496142893.96,226059988.47,91356023.83,488059534.75,338857335.92,187084650.67,75111046.88,365821266.16,252960391.06,163882829.16,77238187.81,298917469.39,232555833.62,183878664.06,0.0
5,营业税金及附加,2430580.63,1572643.49,560605.84,3781810.45,1986055.80,1159967.74,725090.96,3204808.38,2573556.25,1365624.52,748845.67,3983766.91,2504027.74,1622438.63,871174.56,2526891.74,1698897.60,1066679.26,0.0
6,销售费用,14459750.48,8763506.83,3902814.12,14215115.99,9518846.68,6101038.81,3201973.57,11087828.01,8267398.44,4266688.68,1827743.60,7779009.11,5793904.63,3846561.99,1701316.46,5643090.42,6761561.77,1838058.48,0.0
7,管理费用,22470559.95,13061601.62,6247496.86,28774713.14,19492382.12,37521748.86,17933967.83,78417869.47,60496892.56,35783902.61,18168177.36,44255951.76,38826246.34,22689396.24,10755431.55,38471813.29,34244396.59,21806467.53,0.0
8,财务费用,332668.22,506103.84,56461.02,8527105.46,6699993.05,2889784.27,753083.95,3000859.51,2158999.43,1717576.22,1083253.76,5169423.26,3707995.89,2637109.80,1213303.01,5310367.43,2143099.66,1840401.29,0.0
9,研发费用,69453106.00,45363859.72,20325261.16,55103629.22,44880447.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,-3493703.08,17950589.07,2726141.46,-1497987.23,-1740393.23,3562425.07,4579924.57,1664960.22,-684590.49,2165449.79,2041562.06,783895.42,3503945.28,3035085.48,924339.47,3275253.41,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,2100373.99,1270373.73,1222752.77,6426824.64,4250304.09,3696024.64,2080684.93,591082.20,113534.25,0,0,0,0,0,0,0,2201736.88,0,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,17645031.61,14189239.21,7573109.93,46813745.18,33033104.96,20723768.88,12120819.97,62358240.35,25091006.23,16248148.25,8148047.95,50483246.73,22295123.80,15508003.33,5336187.83,34597657.10,26979827.21,20492519.57,0.0
16,加:营业外收入,242589.63,86591.91,0,1158208.09,830571.37,767970.37,74589.70,16068.86,3857658.54,2643454.13,319470.27,6724720.90,3078723.89,2126356.06,145405.55,2099302.45,1304760.95,368419.39,0.0
17,减：营业外支出,5523.58,5523.58,0,451.29,351.29,200.00,0,70950.01,70950.01,68950.55,250.55,803681.24,98807.13,98807.13,65515.40,1686027.82,209967.59,273135.78,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1650212.84,83165.85,268688.29,0.0
19,四、利润总额,17882097.66,14270307.54,7573109.93,47971501.98,33863325.04,21491539.25,12195409.67,62303359.20,28877714.76,18822651.83,8467267.67,56404286.39,25275040.56,17535552.26,5416077.98,35010931.73,28074620.57,20587803.18,0.0
20,减：所得税费用,2476265.18,1888684.49,1363851.66,1315930.13,5298937.78,3313947.91,1757847.36,6018175.83,3669078.13,2045120.53,1281106.96,9690904.62,4143747.93,3390887.50,859492.56,3162603.32,3449666.66,2697210.62,0.0
21,五、净利润,15405832.48,12381623.05,6209258.27,46655571.85,28564387.26,18177591.34,10437562.31,56285183.37,25208636.63,16777531.30,7186160.71,46713381.77,21131292.63,14144664.76,4556585.42,31848328.41,24624953.91,17890592.56,0.0
22,归属于母公司所有者的净利润,15405832.48,12381623.05,6209258.27,46655571.85,28564387.26,18177591.34,10437562.31,56285183.37,25208636.63,16777531.30,7186160.71,46713381.77,21131292.63,14144664.76,4556585.42,31848328.41,24624953.91,17890592.56,0.0
23,少数股东损益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
