,报表日期,20190930,20190630,20181231,20180930,20180630,20171231,20161231,20151231,19700101
0,单位,元,元,元,元,元,元,元,元,
1,一、营业总收入,398134454.70,258916747.81,462337633.31,379894435.39,269172954.43,433377979.52,421794025.53,416286016.53,0.0
2,营业收入,398134454.70,258916747.81,462337633.31,379894435.39,269172954.43,433377979.52,421794025.53,416286016.53,0.0
3,二、营业总成本,345082086.27,226666102.61,385792059.38,316358533.74,230849762.56,348536577.85,328645319.62,334646968.90,0.0
4,营业成本,293412263.72,189404364.81,325650231.34,272934862.15,194980018.50,286150724.66,259557841.60,270120548.94,0.0
5,营业税金及附加,4366601.79,3517530.39,3664726.15,3089578.10,2364007.13,4343915.48,4178197.96,2021745.82,0.0
6,销售费用,11673279.82,6368181.48,12883585.40,10656591.43,5628621.74,15275261.01,21906295.60,19969228.05,0.0
7,管理费用,18407175.10,12352957.41,21031331.96,16904615.78,10263205.09,34539631.68,37940811.70,34379104.28,0.0
8,财务费用,1686126.70,1193931.10,-1418889.90,-1267410.23,-190783.23,2295675.27,729956.89,2866406.61,0.0
9,研发费用,15536639.14,10142820.46,18124166.68,14040296.51,8356426.34,0,0,0,0.0
10,资产减值损失,0,0,0,0,9448266.99,5931369.75,4332215.87,5289935.20,0.0
11,公允价值变动收益,0,0,0,0,0,0,-5550.00,5350.00,0.0
12,投资收益,352803.69,115871.90,1418735.82,1113646.36,847844.24,1286878.40,7263.10,0,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,52802133.77,33025158.63,78773676.87,61562302.82,39670658.71,87880729.91,92640377.10,81649215.97,0.0
16,加:营业外收入,1904530.00,1900000.00,17838.00,6000.00,0,100000.00,1650363.82,789370.00,0.0
17,减：营业外支出,575864.19,498934.46,872423.77,682664.92,614783.59,1532124.61,1192125.02,3212508.31,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0.0
19,四、利润总额,54130799.58,34426224.17,77919091.10,60885637.90,39055875.12,86448605.30,93098615.90,79226077.66,0.0
20,减：所得税费用,9741872.63,5882688.69,11521117.76,9546087.95,5955842.39,15853827.70,16065539.82,12706435.69,0.0
21,五、净利润,44388926.95,28543535.48,66397973.34,51339549.95,33100032.73,70594777.60,77033076.08,66519641.97,0.0
22,归属于母公司所有者的净利润,44512095.10,28633943.23,66386483.08,51329819.42,33104923.96,70112133.49,76358525.03,66718085.03,0.0
23,少数股东损益,-123168.15,-90407.75,11490.26,9730.53,-4891.23,482644.11,674551.05,-198443.06,0.0
24,六、每股收益,,,,,,,,,
25,基本每股收益(元/股),0.600000,0.380000,0.890000,0.690000,0.440000,0.970000,1.090000,0.980000,0.0
26,稀释每股收益(元/股),0.600000,0.380000,0.890000,0.690000,0.440000,0.970000,1.090000,0.980000,0.0
27,七、其他综合收益,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,44388926.95,28543535.48,66397973.34,51339549.95,33100032.73,70594777.60,77033076.08,66519641.97,0.0
29,归属于母公司所有者的综合收益总额,44512095.10,28633943.23,66386483.08,51329819.42,33104923.96,70112133.49,76358525.03,66718085.03,0.0
30,归属于少数股东的综合收益总额,-123168.15,-90407.75,11490.26,9730.53,-4891.23,482644.11,674551.05,-198443.06,0.0
