,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20111231,20101231,20091231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,20221332525.64,11733288713.79,7159864726.96,3048109324.17,13388157685.94,9181430057.82,5512954783.41,2755526839.54,10042415931.26,7157138902.69,4230655679.54,1967844689.37,5605907003.09,3900155170.34,2284304637.70,912227007.83,3003474722.79,1946205686.31,1124726470.65,499900045.93,2604763390.34,1743732537.32,1078232858.19,449064970.32,2044402771.09,1174926249.46,748908874.92,299565826.40,1490836425.09,962448380.83,1134269514.25,444517659.15,428715400.40,0.0
2,营业收入,20221332525.64,11733288713.79,7159864726.96,3048109324.17,13388157685.94,9181430057.82,5512954783.41,2755526839.54,10042415931.26,7157138902.69,4230655679.54,1967844689.37,5605907003.09,3900155170.34,2284304637.70,912227007.83,3003474722.79,1946205686.31,1124726470.65,499900045.93,2604763390.34,1743732537.32,1078232858.19,449064970.32,2044402771.09,1174926249.46,748908874.92,299565826.40,1490836425.09,962448380.83,1134269514.25,444517659.15,428715400.40,0.0
3,二、营业总成本,14419710636.12,10635054231.42,7568780488.84,3735724553.31,13280445375.76,9071319080.01,5751309745.01,2693285444.65,7871146372.00,5460112068.62,3110555473.06,1304781074.30,3386024848.38,2203557378.56,1255904883.81,561722637.02,2499375882.39,1713370741.18,1110627986.52,538855295.77,2585777818.70,1763168535.09,1175648374.54,515240527.95,1784684387.69,0,692325868.87,272914515.39,1190587551.86,0,788325701.34,385366763.56,344956221.92,0.0
4,营业成本,12951140545.64,9533988757.67,6867438276.73,3359769950.96,12074044989.84,8190796531.67,5162886819.88,2395495111.33,7048993912.33,4910601655.35,2777113000.51,1171543690.55,3044443181.94,1973169160.36,1110865288.57,491997371.74,2263913601.92,1547092364.93,1004244178.62,487374641.39,2403293260.03,1625857454.14,1083057981.33,466784990.71,1639297666.86,0,630526806.92,243703821.81,1072368266.19,0,697175526.36,347132615.70,310021620.14,0.0
5,营业税金及附加,27431476.69,16059035.52,10860639.68,5983148.03,21783312.85,14629945.12,10246934.31,5440185.58,16563918.14,11314897.06,7629746.19,5468028.87,6237904.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,销售费用,110745672.73,74075397.06,47887925.46,22525222.66,54139682.76,36448632.17,22757439.52,11199281.91,38849279.90,27926972.44,15521278.97,7653723.64,13563243.05,8694497.63,4544563.22,1774017.12,6201326.76,4357218.28,2740395.16,1142721.34,5290361.42,4226784.89,3102428.21,1885056.82,6456814.88,0,2920565.84,1435582.01,5626659.46,0,5304254.33,1912368.42,1416225.09,0.0
7,管理费用,691339222.80,462969845.58,279936054.74,150488257.21,500336559.02,370772641.80,310068981.56,165274199.80,454234849.15,297222461.46,172192519.31,53614869.73,149539705.14,105289119.32,67128446.84,31417486.08,101748390.03,66843457.96,42792626.94,19850642.34,74100915.46,54082363.42,36414443.58,16339814.75,62888489.38,0,30441901.37,14985800.13,61843517.61,0,45036383.27,21544165.04,19580060.40,0.0
8,财务费用,527537232.80,479037275.99,323845605.59,177263106.77,538268500.97,392803732.16,245303846.09,115804205.04,312048550.82,212580291.53,137944461.37,66400349.80,172235517.45,116111171.90,73310843.88,36485902.26,127499822.47,95069018.46,60849415.80,30440154.67,103097521.43,78996738.34,53077766.66,30205412.66,76048270.37,0,28442814.32,12789311.44,50919065.27,0,41282242.70,15151457.56,13542365.23,0.0
9,研发费用,111516485.46,68923919.60,38811986.64,17907287.52,91211223.40,65261022.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
