15,三、营业利润,26592670506.00,17214887024.00,11585555026.00,4666693327.00,25177494998.00,16608035020.00,10822284808.00,4260217376.00,26637632132.00,15340488136.00,10179284260.00,4023103833.00,21230108142.00,14226018709.00,9007054398.00,3053329798.77,18521132638.00,12711321956.00,7944677733.00,2675983773.01,16978579106.00,12202325330.71,7437671336.00,2334374140.44,15238665257.00,9956800923.00,6733840475.00,1774885035.00,14901543852.00,8318813276.99,5894592710.00,1808673963.71,13024849890.00,8843184999.87,6084325355.00,1917353143.35,11489091630.00,6643604504.34,4680401048.00,1983995886.65,9316717771.00,5532000000.00,9151245329.00,3555000000.00,7998842502.00,4499690000.00,3522137968.24,1599070136.40,791613592.25,0.0
16,加:营业外收入,305293636.00,294873235.00,147341394.00,109179536.00,472905882.00,364602001.00,255766465.00,164669531.00,540335929.00,637624961.00,423598805.00,198253473.00,1247784965.00,631732789.00,455733957.00,91549850.27,1068050640.00,625661663.00,446880213.00,92931843.25,837706685.00,307668334.79,224325629.00,66504180.42,634048184.00,402016080.00,310129196.00,502555954.00,592912162.00,392480597.12,283167189.00,156559696.66,1892285845.00,1225007138.55,1130127249.00,66688350.58,601698942.00,301650900.04,238870255.00,94299738.43,578940163.00,0,542623735.00,0,428178911.00,234900000.00,158684374.84,206564248.37,168353506.61,0.0
17,减：营业外支出,184418298.00,131977920.00,67980984.00,20467432.00,201358765.00,111787054.00,80141319.00,43480000.00,624690012.00,242938015.00,209551812.00,141025188.00,252609833.00,184879632.00,95743998.00,31352102.05,179021470.00,85694840.00,57202507.00,18363823.65,254398416.00,96674953.53,48347479.00,13709006.64,162728298.00,66339714.00,46447986.00,20973256.00,345075031.00,106083152.53,71676870.00,26094071.10,90357835.00,57061827.92,35817508.00,13460680.17,185495751.00,126082480.71,110163031.00,10550008.29,141250315.00,0,135227595.00,0,169941168.00,222140000.00,237671721.37,130035607.68,209752244.64,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,42680845.00,33463423.00,8547919.00,92521295.00,67434811.00,34585034.00,14020506.64,51947791.00,34819606.00,22617064.00,6483950.85,37098330.00,0,12122629.00,521577.45,98383355.00,24196365.00,22342229.00,1158907.00,52436742.00,20918839.36,10437134.00,2948648.74,36361633.00,15510042.27,15170216.00,4487085.90,65249872.00,33014421.47,36238600.00,10108.54,35360207.00,0,24459060.00,0,37473860.00,57470000.00,0,0,0,0.0
19,四、利润总额,26713545844.00,17377782339.00,11664915436.00,4755405431.00,25449042115.00,16860849967.00,10997909954.00,4381406907.00,26553278049.00,15735175082.00,10393331253.00,4080332118.00,22225283274.00,14672871866.00,9367044357.00,3113527546.99,19410161808.00,13251288779.00,8334355439.00,2750551792.61,17561887375.00,12413318711.97,7613649486.00,2387169314.22,15709985143.00,10292477289.00,6997521685.00,2256467733.00,15149380983.00,8605210721.58,6106083029.00,1939139589.27,14826777900.00,10011130310.50,7178635096.00,1970580813.76,11905294821.00,6819172923.67,4809108272.00,2067745616.79,9754407619.00,4568000000.00,9558641469.00,3555000000.00,8257080245.00,4512450000.00,3443150621.71,1675598777.09,750214854.22,0.0
20,减：所得税费用,5093719366.00,3152758399.00,2104628662.00,884826749.00,5155286974.00,3485873897.00,2376311188.00,975100066.00,5234497912.00,3641937876.00,2582265727.00,918372285.00,5003045152.00,3223327390.00,2190017606.00,795891785.38,3627592228.00,3149504635.00,1799241405.00,780151154.03,3799515915.00,2646705648.02,1815137181.00,585347900.00,3841933313.00,2202243676.00,1623514118.00,457515935.00,3748495000.00,2044640612.53,1375151333.00,490502093.14,3032619486.00,1977435961.96,1511959533.00,433370677.73,2454407914.00,1525004630.68,1097410881.00,361417906.09,2121299421.00,978000000.00,1779705280.00,694000000.00,1886005592.00,975800000.00,796216144.95,343757477.19,304814047.65,0.0
21,五、净利润,21619826478.00,14225023940.00,9560286774.00,3870578682.00,20293755141.00,13374976070.00,8621598766.00,3406306841.00,21318780137.00,12093237206.00,7811065526.00,3161959833.00,17222238122.00,11449544475.00,7177026751.00,2317635761.61,15782569580.00,10101784145.00,6535114034.00,1970400638.58,13762371460.00,9766613063.95,5798512305.00,1801821414.22,11868051830.00,8090233614.00,5374007567.00,1798951798.00,11409815998.00,6560570109.05,4730931696.00,1448637496.13,11794158414.00,8033694348.54,5666675563.00,1537210136.03,9450886907.00,5294168292.99,3711697391.00,1706327710.70,7633108198.00,3590000000.00,7778936189.00,2861000000.00,6371074653.00,3536650000.00,2646934476.76,1331841299.90,445400806.57,0.0
22,归属于母公司所有者的净利润,20107557825.00,13340895483.00,8576980022.00,3930336095.00,19680415776.00,12861357593.00,8175064157.00,3434164021.00,20580777960.00,11728553258.00,7538278041.00,3140634804.00,16743074198.00,11273640654.00,7023019517.00,2305559476.67,15696284590.00,10056751495.00,6523062725.00,1960341859.31,13887498903.00,9765094422.29,5810832171.00,1821372799.14,12138844186.00,8057390655.00,5353510067.00,1790887502.00,11950287377.00,6917308478.96,4850036350.00,1527843626.75,11601330895.00,8086523369.91,5721905651.00,1585559938.36,9437066226.00,5397720983.72,3672052807.00,1669322494.94,6825114662.00,3025000000.00,5979817500.00,2200000000.00,4824930065.00,2416210000.00,1858783915.97,991912015.50,253087449.65,0.0
23,少数股东损益,1512268653.00,884128457.00,983306752.00,-59757413.00,613339365.00,513618477.00,446534609.00,-27857180.00,738002177.00,364683948.00,272787485.00,21325029.00,479163924.00,175903821.00,154007234.00,12076284.94,86284990.00,45032650.00,12051309.00,10058779.27,-125127443.00,1518641.66,-12319866.00,-19551384.92,-270792356.00,32842959.00,20497500.00,8064295.00,-540471379.00,-356738369.91,-119104654.00,-79206130.62,192827519.00,-52829021.37,-55230088.00,-48349802.33,13820681.00,-103552690.73,39644584.00,37005215.76,807993536.00,565000000.00,1799118689.00,661000000.00,1546144588.00,1120430000.00,788150560.79,339929284.40,192313356.92,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),1.160000,0.760000,0.470000,0.240000,1.150000,0.740000,0.450000,0.210000,1.210000,0.670000,0.410000,0.190000,0.970000,0.640000,0.380000,0.140000,0.950000,0.600000,0.390000,0.120000,0.860000,0.600000,0.360000,0.110000,0.750000,0.500000,0.330000,0.110000,0.750000,0.440000,0.310000,0.100000,0.780000,0.550000,0.390000,0.210000,0.640000,0.350000,0.250000,0.110000,0.460000,0.200000,0.400000,0,0.330000,0.220000,0,0,0,0.0
26,稀释每股收益(元/股),1.160000,0.760000,0.470000,0.240000,1.150000,0.740000,0.450000,0.210000,1.210000,0.670000,0.410000,0.190000,0.970000,0.640000,0.380000,0.140000,0.950000,0.600000,0.390000,0.120000,0.860000,0.600000,0.360000,0.110000,0.750000,0.500000,0.330000,0.110000,0.750000,0.440000,0.310000,0.100000,0.780000,0.550000,0.390000,-0.030000,0.640000,0.350000,0.250000,0.110000,0.460000,0.200000,0.400000,0,0.330000,0.220000,0,0,0,0.0
27,七、其他综合收益,5967148761.00,4657378476.00,5018880915.00,2580158909.00,-2927783541.00,290393644.00,0,-1085239987.00,3283664488.00,4416594476.00,3334740162.00,1158193658.00,-410710049.00,-46625006.00,-740440991.00,-1696057569.53,47924755.00,-1890058907.00,703820176.00,197987401.50,5718375677.00,-176947547.74,-872324137.00,-957790200.00,-831316718.00,-1053347789.00,-963369576.00,-344830958.00,1476839015.00,-803589883.56,-191098886.00,254886739.40,-2295109590.00,-2475614502.01,-361024131.00,550074589.37,-2529467302.00,0,-2930308200.00,0,7731335557.00,4147000000.00,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,27586975239.00,18882402416.00,14579167689.00,6450737591.00,17365971600.00,13665369714.00,0,2321066854.00,24602444625.00,16509831682.00,11145805688.00,4320153491.00,16811528073.00,11402919470.00,6436585760.00,621578192.08,15830494335.00,8211725238.00,7238934210.00,2168388040.08,19480747137.00,9589665516.21,4926188168.00,844031214.22,11036735112.00,7036885824.00,4410637991.00,1454120840.00,12886655013.00,5756980225.49,4539832810.00,1693307908.72,9499048824.00,5558079846.53,5305651432.00,2087284725.40,6921419605.00,0,781389191.00,0,15364443755.00,7737000000.00,0,0,0,0,0,0,0,0.0
29,归属于母公司所有者的综合收益总额,26059725376.00,17982640421.00,13589208195.00,6519214629.00,16768140257.00,13148405202.00,0,2373106559.00,23929526596.00,16180744642.00,10871944923.00,4250360322.00,16232849842.00,11161207397.00,6285241824.00,684798609.96,15791533976.00,8251638863.00,7249709690.00,2214786670.49,19573522635.00,9550912694.44,4955064877.00,857846726.80,11218748106.00,6932508659.00,4354088100.00,1436898254.00,13415430050.00,6115456450.68,4645022166.00,1781143638.33,9375790609.00,5636793188.05,5377785815.00,2144543922.17,6839353025.00,0,760625223.00,0,14538852007.00,7186000000.00,0,0,0,0,0,0,0,0.0
30,归属于少数股东的综合收益总额,1527249863.00,899761995.00,989959494.00,-68477038.00,597831343.00,516964512.00,0,-52039705.00,672918029.00,329087040.00,273860765.00,69793169.00,578678231.00,241712073.00,151343936.00,-63220417.88,38960359.00,-39913625.00,-10775480.00,-46398630.41,-92775498.00,38752821.77,-28876709.00,-13815512.58,-182012994.00,104377165.00,56549891.00,17222586.00,-528775037.00,-358476225.19,-105189356.00,-77619402.80,123258215.00,-78713341.52,-72134383.00,-57259196.77,82066580.00,0,20763968.00,0,825591748.00,551000000.00,0,0,0,0,0,0,0,0.0
