,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20101231,20091231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,809748619.29,625521696.13,407803661.07,118338742.48,1234810702.22,723883213.60,463701042.20,147172064.91,1179314586.23,854290181.52,584642695.91,139894853.94,1239718100.95,839315427.12,611933273.09,137778616.42,1593370137.28,1112565036.74,756256346.92,172344694.20,1957990044.30,1130862741.34,758793667.61,182776834.02,1652456137.22,940482530.07,602573346.65,138357868.37,1512176853.57,841755611.33,573155123.84,95530406.72,1487809450.90,779585790.45,564362799.25,1339618843.57,988733941.12,0.0
2,营业收入,809748619.29,625521696.13,407803661.07,118338742.48,1234810702.22,723883213.60,463701042.20,147172064.91,1179314586.23,854290181.52,584642695.91,139894853.94,1239718100.95,839315427.12,611933273.09,137778616.42,1593370137.28,1112565036.74,756256346.92,172344694.20,1957990044.30,1130862741.34,758793667.61,182776834.02,1652456137.22,940482530.07,602573346.65,138357868.37,1512176853.57,841755611.33,573155123.84,95530406.72,1487809450.90,779585790.45,564362799.25,1339618843.57,988733941.12,0.0
3,二、营业总成本,921885041.07,690351785.61,461996245.76,176106704.43,1241639588.36,752600522.20,492486064.66,203503669.90,1160062794.82,821467921.34,549629212.86,181689932.53,1176814442.38,810542012.93,580464677.91,181796648.86,1473162314.73,1053992249.49,694013168.98,219329045.36,1743154704.73,1072485982.98,696583550.06,231285868.59,1498389687.43,901723883.77,562404250.08,194368512.98,1392649701.28,806830318.33,526756374.40,153953596.85,1358914562.11,757920491.73,514261857.81,1286678455.98,891736400.19,0.0
4,营业成本,583683028.56,442995879.77,290756493.75,86724687.04,913225943.66,541449047.48,342794788.06,123667830.84,780901805.01,576115812.68,378966808.50,98167171.12,801572503.84,539720047.20,389154259.53,93250900.82,1026237547.55,713496537.40,474652205.85,113925759.60,1273364947.04,756926357.78,488268751.98,126671950.99,1103361513.78,635587450.92,400687166.81,105110127.08,1072709178.03,594986097.34,392522209.02,71317157.08,1055477562.76,548517296.63,381493525.59,965557510.87,717603217.66,0.0
5,营业税金及附加,15891284.00,12021191.94,8003223.98,3433464.32,18712965.06,13123358.19,8512838.03,4612292.54,19268590.39,13437413.41,9480707.33,5235597.13,12790889.70,6171535.83,4007412.28,2084557.76,16919587.97,11965411.57,8856726.74,3194081.96,16404176.41,10560040.75,7505998.23,1310315.97,15184211.07,9423807.94,5952890.54,1466587.75,10485829.80,6586756.46,4624066.83,1471815.05,12059845.97,7203424.03,5125961.49,3037025.90,1295374.30,0.0
6,销售费用,177264801.06,129768590.87,89699513.45,44982099.39,163696954.42,112676409.79,78183621.55,40957771.59,176155648.48,126662751.08,89127139.70,44844104.76,170527789.69,125458534.66,87102775.14,46486431.87,208046034.59,167828007.32,102937529.55,59784719.73,243379860.25,185642066.23,115831014.14,67686586.10,215675001.33,147992995.41,88453945.21,53047900.70,161456047.51,116609673.88,75503726.06,57177995.43,153072828.01,114877118.41,64265480.72,135932545.63,93223459.55,0.0
7,管理费用,103265275.20,75467365.06,53026958.14,29634726.95,88377939.50,65931599.13,66107559.74,31189118.41,85183490.73,89983460.66,59550921.61,34373551.60,149036768.98,127218158.99,86844221.95,42751255.24,174874365.22,132846024.18,84056038.87,43501900.89,167095942.95,108274318.47,70199517.60,38306310.19,140310971.65,99577859.21,59183544.26,33513680.51,119140624.31,83099208.74,49384627.69,29164947.91,105794127.98,72227669.31,45971584.33,157778211.57,66725001.09,0.0
8,财务费用,-3822622.08,-1160738.25,1305395.09,4014322.92,-3969508.97,-6472497.37,-555248.60,4186128.49,3324432.34,592750.07,-659040.20,-2111095.06,-4405344.73,-4456950.44,-1623593.65,-928962.70,-2796412.64,600729.83,-1501262.69,-580892.39,2444057.28,219570.51,-1631049.82,-2235666.86,-2427011.69,-2121073.06,-1522784.04,-1409523.43,7792969.93,9658321.51,8785633.62,4361099.84,14699242.13,9437196.51,4311177.38,4331627.11,4657188.18,0.0
