,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20071231,20061231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,4309675099.11,2623027834.09,1185107945.17,5348828565.38,4151914393.42,2552923354.37,1146344328.23,4121925898.01,2889373702.62,1649075442.64,692117974.07,2514708469.80,1782064140.45,1054098590.22,390211194.73,1857499503.11,1425119718.57,928043591.48,470954075.56,1843102830.81,1314091367.02,800213946.32,331430303.09,1756369219.80,1249292473.67,802187974.57,377688133.02,1809417147.54,1339997648.50,873226728.97,409868016.02,1685878719.46,1279124633.09,749863607.13,332492131.01,1303320226.26,925982500.63,567561865.44,233395075.87,932384567.00,685435913.13,426154016.89,202535094.18,962526252.25,695300463.27,944879907.68,641720270.15,0.0
2,营业收入,4309675099.11,2623027834.09,1185107945.17,5348828565.38,4151914393.42,2552923354.37,1146344328.23,4121925898.01,2889373702.62,1649075442.64,692117974.07,2514708469.80,1782064140.45,1054098590.22,390211194.73,1857499503.11,1425119718.57,928043591.48,470954075.56,1843102830.81,1314091367.02,800213946.32,331430303.09,1756369219.80,1249292473.67,802187974.57,377688133.02,1809417147.54,1339997648.50,873226728.97,409868016.02,1685878719.46,1279124633.09,749863607.13,332492131.01,1303320226.26,925982500.63,567561865.44,233395075.87,932384567.00,685435913.13,426154016.89,202535094.18,962526252.25,695300463.27,944879907.68,641720270.15,0.0
3,二、营业总成本,4242902915.06,2579005254.08,1167059038.03,5161647753.12,4005297065.13,2465285370.30,1109488735.77,4002600157.37,2824862813.67,1622010719.89,678009237.52,2456193113.00,1738901805.89,1025611991.12,382301119.59,1881282054.29,1403393263.47,912913599.08,458005929.85,1876407011.12,1353464435.74,889911233.22,388905132.09,1922951293.27,1375712175.61,875517647.89,382273694.44,1860247422.94,1378219947.58,857713397.50,394823140.66,1622901471.02,1214739796.13,719390732.68,316303545.25,1260340184.82,900602984.50,550146714.41,226400819.12,906563463.02,655194928.41,412970239.47,197422304.21,926902338.82,668518069.14,881707570.65,632486471.64,0.0
4,营业成本,4028413623.49,2439173415.10,1092205690.79,4756436419.02,3712802208.65,2276971970.52,1018158766.69,3659657839.40,2599135146.36,1498344276.32,616865324.63,2216554604.51,1574262672.07,949579105.08,333095509.11,1640822150.49,1219719679.59,795339768.21,402956018.98,1679677670.90,1205372023.90,789067379.36,330288389.78,1724437837.19,1226348515.10,772273509.83,341509118.85,1711916255.81,1262869475.47,792405164.86,361431866.79,1490266470.49,1115364495.94,666218662.11,287306034.44,1148626009.01,819880579.35,502913519.06,202023983.13,812806450.50,580984610.11,363547516.99,171642196.23,833093952.01,592441107.21,781714119.79,553690099.02,0.0
5,营业税金及附加,19516079.59,10348209.78,4758661.56,32172025.43,18999105.26,12197521.54,7123847.29,27077374.18,14969121.75,9336450.59,5227514.25,18090132.36,2431057.26,566694.70,407118.61,6531584.81,107461.33,65482.69,31018.41,401223.75,259876.00,180741.03,71262.47,603498.74,295839.33,150740.03,60641.29,344423.45,215861.68,148402.98,67269.07,362052.61,210882.83,173338.45,68586.38,465335.16,184208.55,134452.62,36499.37,316590.02,240890.00,179790.00,86250.00,399115.18,176215.17,572605.46,162442.15,0.0
6,销售费用,59127476.16,32815807.19,12211185.55,78893201.94,56195065.68,34578785.60,16167623.25,68394921.84,42936655.97,24210328.09,13217707.73,42467261.44,26059030.66,12288087.28,6856999.90,40869123.50,29194276.34,22942518.61,8907969.92,33073904.95,26352302.61,20888187.17,8902309.64,39255905.18,30672982.42,20999823.52,8170747.78,32589883.50,26987841.64,18279339.22,9675745.06,30595704.58,20986177.75,14888426.48,5339277.22,19743837.96,14346497.67,9522578.95,4761744.41,18495775.19,13602944.86,8052460.68,3728316.11,15926735.12,11704007.15,17629840.21,16179479.17,0.0
7,管理费用,83184158.79,52995098.16,24826457.46,115953801.14,100541476.31,60440461.41,27519135.61,108237865.14,85298906.71,45154317.16,22055098.86,92069592.58,64780700.89,30128258.51,18687439.08,89842095.23,70173584.33,37151257.18,16879623.81,82325698.38,56649109.55,31731767.11,21691606.08,91546249.75,60743129.46,29294013.31,15257418.45,60556506.11,50457040.03,24221909.79,15519585.42,61664615.50,46623316.83,20404355.37,13324572.40,53870452.70,41352184.99,22234659.56,12206335.06,34742755.92,28599263.64,17908297.73,10373332.54,32254014.14,30654999.57,37256130.37,25897645.50,0.0
8,财务费用,51437727.79,42788137.74,30019327.88,160972358.54,110108263.25,75981673.90,32508538.56,118805868.65,65615020.44,36588046.67,17101090.63,74898206.43,58648150.63,30562304.86,21107034.45,100581281.11,80207354.12,53915034.10,26817241.30,82309075.35,63152005.38,46523933.62,26842727.20,64852598.56,55496241.65,35882892.81,16318381.33,50270734.67,36203815.99,20314416.59,7887781.74,37591815.49,30987029.96,17254029.05,8744434.92,30941911.34,22667921.11,14150540.31,7008000.85,37498436.31,29084053.99,20557908.49,10344609.33,43059240.52,33267439.24,39873786.16,36431567.46,0.0
9,研发费用,1223849.24,884586.11,548489.28,1063492.38,471968.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
