9,研发费用,122548224.53,90725258.29,60544203.86,30305725.69,111304662.07,80164938.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,2545651.01,18867903.52,826203.89,1107321.53,355177.18,1646300.24,-5405294.72,-2491355.91,-2157350.64,52547491.13,5264454.56,4554187.46,3400960.28,17621139.73,6308609.48,4665433.20,1204178.72,1259570.39,784538.23,1947829.59,710760.76,44373761.86,-328725.05,1681046.51,491035.76,5702900.44,-2439289.13,-1104468.19,884901.56,149456.64,579280.21,476056.58,1249308.85,9411482.35,7002995.32,7975465.94,878112.96,5418794.65,919201.70,1640234.45,654938.06,1833876.37,-300398.94,1855408.38,949735.11,2246911.68,1444513.81,2062578.84,1822156.97,0,0,0,2934851.53,0,0,0,0,0.0
11,公允价值变动收益,0,0,0,0,5010265.70,5010265.70,5010265.70,5010265.70,-5010265.70,-2433510.95,-1922905.50,0,0,0,0,0,37180.00,37180.00,37180.00,158050.00,-37180.00,-20400.00,-1015450.00,0,0,0,0,0,-561040.00,-337816.64,-673840.00,123040.00,561040.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-68486.40,419680.79,419680.79,16013.60,0,0,0,-9906.75,0,0,0,0,0.0
12,投资收益,-15240062.55,-10134846.08,-7573352.50,-469222.07,-9359378.55,-9134085.52,-9950410.83,-5810881.16,36897265.28,6404153.25,-1821765.48,-940272.40,-181791990.97,20748372.19,19822597.90,267037.54,-2544283.38,-1250775.32,-1111143.43,-677051.98,-4384936.36,-4144772.35,-2750227.76,-1263.87,-2049324.00,-2055571.49,181340.55,77314.21,-1504415.98,-1258467.78,-1040688.42,-25597.82,-497983.02,312777.70,256209.44,122605.50,-502564.02,-24578.45,-31817.66,-40415.04,-261609.76,-250316.63,49637.53,49670.40,-286170.98,-657773.48,-562673.73,-294329.70,-3707412.44,-67706.01,245917.52,544828.12,-1750615.69,76347.20,199273.42,266468.06,709565.86,934771.48,1168266.78,1910887.35,0.0
13,其中:对联营企业和合营企业的投资收益,-16759549.80,-11296386.53,-8734892.95,-1630762.52,-6923938.93,-5899242.04,-4787145.13,-647615.46,189814.34,-1416742.16,-1821765.48,-940272.40,15804776.57,20748372.19,19822597.90,267037.54,-4069833.81,-2674355.75,-2398474.68,-990372.80,-5680897.63,-4144772.35,-2750227.76,-1263.87,186860.45,-2055571.49,181340.55,77314.21,-1504415.98,-1258467.78,-1040688.42,-25597.82,286772.04,377680.06,256209.44,122605.50,-583620.62,-24578.45,-31817.66,-40415.04,-261609.76,-250316.63,49637.53,49670.40,-291920.98,-657773.48,-562673.73,-294329.70,-4340481.34,-212607.72,101015.81,56660.93,0,0,0,266468.06,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,918821355.42,820461134.10,583775353.49,239669334.25,710852435.16,560631047.29,323690265.92,60605832.37,399674606.98,339278525.57,286828419.81,136148252.66,327263278.09,497094860.60,348652221.30,152581527.84,613166146.02,530362726.86,386014526.85,187783960.87,61342745.39,7570297.10,6879474.51,767173.76,-102714129.56,-35128002.36,-5413426.78,2629236.05,3324593.13,68579540.22,77443996.54,48335595.01,120883257.75,95770749.19,68763242.13,37529750.14,99831428.30,87261856.20,55623613.31,21640804.58,34035003.15,20702109.01,14282664.03,3443843.66,29755524.74,34862970.47,32369211.17,15129532.75,47734995.66,45799732.15,31690800.15,14844266.32,76094872.13,61991396.15,43551000.94,19501397.25,77797511.14,59320448.08,52055242.27,33723980.27,0.0
16,加:营业外收入,1125654.53,1060705.25,1025559.64,105217.62,1713286.09,1683578.67,1310567.38,17678.03,3665249.44,3697615.45,3604057.93,2176363.69,13820898.65,10472115.60,6230500.05,2889678.02,17018853.89,13639848.39,10743169.69,5177231.31,8500748.07,4058337.09,2277622.41,1051744.60,17996964.50,13703882.36,8280791.69,721352.86,27794340.16,15728488.07,3389029.95,1473620.00,10448264.12,6278259.02,4257963.73,1700341.57,7371405.84,5021091.05,3077119.98,151272.66,4396621.18,3618704.15,2851371.24,1313491.49,2309263.59,668918.00,388362.00,186000.00,2682820.23,1896121.62,1351663.00,1570613.00,10567.60,5796.21,3920.70,945546.94,74604.36,74004.36,246641.80,897119.20,0.0
17,减：营业外支出,7494029.68,4429734.61,4077579.16,3081790.92,15270110.20,2523748.90,780401.13,305858.57,3475751.50,1091598.38,777502.23,344743.16,6371288.11,3097163.20,2267343.00,1348648.03,5943569.08,3615338.90,2055669.66,880572.66,4577478.97,2004911.17,1072600.13,428406.65,13350616.74,7687307.35,3076900.81,735879.52,6522085.50,2683986.86,1655289.67,638642.35,4442509.23,2576224.24,1571290.47,1096740.78,6869307.91,4764705.71,4270579.01,679720.31,4128053.50,1893980.88,1423322.58,593441.80,2376019.64,1527164.15,1009435.30,337837.96,1916711.94,1450477.78,932921.46,357757.56,1152618.15,1070145.21,766658.64,238543.20,4309169.38,3631915.59,2441358.53,1581646.66,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,241105.20,187315.47,0,2251015.49,501920.70,501920.70,257323.58,842006.06,94389.90,12271.64,1880.34,961320.54,409487.79,162087.17,900.00,5414416.69,1923399.42,1733127.60,164142.55,1471135.42,819763.89,419381.77,0,1300620.53,76942.18,70988.14,72485.82,4402514.09,2976550.45,2938824.80,209200.69,1667174.14,797543.36,713493.47,228715.22,479957.38,227427.91,10827.58,-35438.84,153002.83,68857.83,31113.08,0,0,0,0,0,0,0,0,0,0.0
19,四、利润总额,912452980.27,817092104.74,580723333.97,236692760.95,697295611.05,559790877.06,324220432.17,60317651.83,399864104.92,341884542.64,289654975.51,137979873.19,334712888.63,504469813.00,352615378.35,154122557.83,624241430.83,540387236.35,394702026.88,192080619.52,65266014.49,9623723.02,8084496.79,1390511.71,-98067781.80,-29111427.35,-209535.90,2614709.39,24596847.79,81624041.43,79177736.82,49170572.66,126889012.64,99472783.97,71449915.39,38133350.93,100333526.23,87518241.54,54430154.28,21112356.93,34303570.83,22426832.28,15710712.69,4163893.35,29688768.69,34004724.32,31748137.87,14977694.79,48501103.95,46245375.99,32109541.69,16057121.76,74952821.58,60927047.15,42788263.00,20208400.99,73562946.12,55762536.85,49860525.54,33039452.81,0.0
20,减：所得税费用,141670795.18,126999658.77,84930272.33,34208068.22,92291790.27,76770441.51,48367146.10,15549202.07,57507433.48,56324981.08,45884077.14,21633677.22,110150398.56,79202250.82,54782852.32,23755052.01,114744733.95,94312730.15,66025218.43,32925215.78,20608399.47,8512976.45,5599473.56,609193.19,1197817.64,-293173.26,706038.87,897226.04,4372875.54,11318480.27,11188561.47,7503214.55,22844388.60,21690881.32,14970156.98,8474147.17,14464796.26,12883027.22,7446748.26,3268258.55,3964244.19,2910407.82,1837397.40,193285.72,4200404.53,6423817.72,6544470.26,3032075.79,17063956.94,13975098.95,9557654.46,4763252.56,22173367.28,18325898.11,13378290.30,7780163.00,23199422.87,18537381.58,14163228.89,10174560.18,0.0
21,五、净利润,770782185.09,690092445.97,495793061.64,202484692.73,605003820.78,483020435.55,275853286.07,44768449.76,342356671.44,285559561.56,243770898.37,116346195.97,224562490.07,425267562.18,297832526.03,130367505.82,509496696.88,446074506.20,328676808.45,159155403.74,44657615.02,1110746.57,2485023.23,781318.52,-99265599.44,-28818254.09,-915574.77,1717483.35,20223972.25,70305561.16,67989175.35,41667358.11,104044624.04,77781902.65,56479758.41,29659203.76,85868729.97,74635214.32,46983406.02,17844098.38,30339326.64,19516424.46,13873315.29,3970607.63,25488364.16,27580906.60,25203667.61,11945619.00,31437147.01,32270277.04,22551887.23,11293869.20,52779454.30,42601149.05,29409972.70,12428237.99,50363523.25,37225155.27,35697296.65,22864892.63,0.0
22,归属于母公司所有者的净利润,770782185.09,690092445.97,495793061.64,202484692.73,605003820.78,483020435.55,275853286.07,44768449.76,342217155.60,285249312.38,243460649.19,116313042.33,225018251.80,434195403.11,303959662.27,132935737.97,516587190.94,450615257.09,331901113.64,160839450.73,53519259.17,7804802.61,7231604.33,3360518.54,-82106907.32,-23626114.88,2474084.23,3155673.78,22780419.80,70944809.09,68890635.86,41988881.69,105064386.62,77633402.29,56405551.92,29582345.83,85628270.26,74417435.90,46766556.26,17700449.74,30301758.60,19491055.27,13883532.09,3967135.08,25597253.40,27461980.93,25043933.69,11864709.22,31050882.68,32017002.78,22381868.87,11250976.83,52112949.17,42052022.88,28937870.01,12233317.71,49596015.64,36653387.60,35134100.36,22421010.12,0.0
23,少数股东损益,0,0,0,0,0,0,0,0,139515.84,310249.18,310249.18,33153.64,-455761.73,-8927840.93,-6127136.24,-2568232.15,-7090494.06,-4540750.89,-3224305.19,-1684046.99,-8861644.15,-6694056.04,-4746581.10,-2579200.02,-17158692.12,-5192139.21,-3389659.00,-1438190.43,-2556447.55,-639247.93,-901460.51,-321523.58,-1019762.58,148500.36,74206.49,76857.93,240459.71,217778.42,216849.76,143648.64,37568.04,25369.19,-10216.80,3472.55,-108889.24,118925.67,159733.92,80909.78,386264.33,253274.26,170018.36,42892.37,666505.13,549126.17,472102.69,194920.28,767507.61,571767.67,563196.29,443882.51,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.480000,0.450000,0.320000,0.130000,0.380000,0.300000,0.170000,0.030000,0.220000,0.180000,0.150000,0.070000,0.150000,0.300000,0.210000,0.090000,0.710000,0.600000,0.450000,0.220000,0.140000,0.020000,0.020000,0.010000,-0.250000,-0.070000,0.010000,0.010000,0.070000,0.220000,0.210000,0.260000,0.650000,0.480000,0.350000,0.180000,0.530000,0.460000,0.290000,0.110000,0.190000,0.120000,0.090000,0.020000,0.160000,0.170000,0.160000,0.070000,0.190000,0.200000,0.140000,0.110000,0,0,0,0.150000,0,0,0,0,0.0
26,稀释每股收益(元/股),0.480000,0.450000,0.320000,0.130000,0.380000,0.300000,0.170000,0.030000,0.210000,0.180000,0.150000,0.070000,0.150000,0.290000,0.200000,0.090000,0.710000,0.600000,0.450000,0.220000,0.140000,0.020000,0.020000,0.010000,-0.250000,-0.070000,0.010000,0.010000,0.070000,0.220000,0.210000,0.260000,0.650000,0.480000,0.350000,0.180000,0.530000,0.460000,0.290000,0.110000,0.190000,0.120000,0.090000,0.020000,0.160000,0.170000,0.160000,0.070000,0.190000,0.200000,0.140000,0.110000,0,0,0,0.150000,0,0,0,0,0.0
27,七、其他综合收益,-1438409.58,-153815.77,-153815.77,355248.87,16560.46,-265226.80,207045.79,86998.81,9189.52,-282667.75,-207662.64,-54328.25,-173804.93,-254686.85,-156702.16,-145328.36,-167089.96,-212607.05,-308246.09,144899.35,339431.96,-387319.28,-10390.31,3644.39,-44977.43,15010.53,11458.11,18756.83,2873.94,5997.01,-1303.16,-1303.16,-427.01,0,7160031.48,0,6591152.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,769343775.51,689938630.20,495639245.87,202839941.60,605020381.24,482755208.75,276060331.86,44855448.57,342365860.96,285276893.81,243563235.73,116291867.72,224388685.14,425012875.33,297675823.87,130222177.46,509329606.92,445861899.15,328368562.36,159300303.09,44997046.98,723427.29,2474632.92,784962.91,-99310576.87,-28803243.56,-904116.66,1736240.18,20226846.19,70311558.17,67987872.19,41666054.95,104044197.03,77781902.65,63639789.89,29659203.76,92459882.23,74635214.32,46983406.02,17844098.38,30339326.64,19516424.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
29,归属于母公司所有者的综合收益总额,769343775.51,689938630.20,495639245.87,202839941.60,605020381.24,482755208.75,276060331.86,44855448.57,342226345.12,284966644.63,243252986.55,116258714.08,224844446.87,433928489.76,303790733.61,132790409.61,516482086.65,450464635.70,331654853.21,161063764.16,53727216.94,7504211.42,7221214.02,3364162.93,-82115932.01,-23611104.35,2485542.34,3174430.61,22783293.74,70950806.10,68889332.70,41987578.53,105063959.61,77633402.29,63565583.40,29582345.83,92219422.52,74417435.90,46766556.26,17700449.74,30301758.60,19491055.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,归属于少数股东的综合收益总额,0,0,0,0,0,0,0,0,139515.84,310249.18,310249.18,33153.64,-455761.73,-8915614.43,-6114909.74,-2568232.15,-7152479.73,-4602736.55,-3286290.85,-1763461.07,-8730169.96,-6780784.13,-4746581.10,-2579200.02,-17194644.86,-5192139.21,-3389659.00,-1438190.43,-2556447.55,-639247.93,-901460.51,-321523.58,-1019762.58,148500.36,74206.49,76857.93,240459.71,217778.42,216849.76,143648.64,37568.04,25369.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
