,报表日期,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,762595784.50,3243149411.12,2378484406.51,1564910070.21,776992792.79,2858058626.14,2054917888.77,1368403560.15,708577457.30,2577916046.90,1883226505.46,1254455714.21,624238757.68,2440003892.51,1772834589.74,1180423242.73,602196495.46,2163505548.82,1565887680.11,1041601933.71,539660480.23,2081233140.90,1536403690.73,1022752626.86,542869555.06,2018147645.28,1480459940.19,1002042259.83,524651640.46,1812211115.12,1365598515.78,928887399.41,509135576.09,1719497244.55,1244862759.29,867285624.00,445572724.13,1503278715.63,1120045008.68,762822780.78,397847646.41,1276037701.94,933406747.33,613533865.14,308813311.18,1112773604.44,831740214.88,579020964.16,302137313.05,954582910.91,709205399.68,477518438.51,248845048.10,911812004.97,680855767.69,468103284.43,260613518.38,882439212.54,654189757.60,444013060.08,246175802.20,718450772.65,516620581.26,348620288.31,189527766.50,641453138.16,503456598.52,329707814.10,158242479.45,570434013.53,435941300.87,281549717.85,144973300.00,501042056.05,266043701.53,510683890.92,242783398.10,481918889.87,250236973.26,398037465.22,196888346.94,320882067.86,153286339.17,264609090.93,216560050.00,166793100.00,166209440.00,0.0
2,营业收入,762595784.50,3243149411.12,2378484406.51,1564910070.21,776992792.79,2858058626.14,2054917888.77,1368403560.15,708577457.30,2577916046.90,1883226505.46,1254455714.21,624238757.68,2440003892.51,1772834589.74,1180423242.73,602196495.46,2163505548.82,1565887680.11,1041601933.71,539660480.23,2081233140.90,1536403690.73,1022752626.86,542869555.06,2018147645.28,1480459940.19,1002042259.83,524651640.46,1812211115.12,1365598515.78,928887399.41,509135576.09,1719497244.55,1244862759.29,867285624.00,445572724.13,1503278715.63,1120045008.68,762822780.78,397847646.41,1276037701.94,933406747.33,613533865.14,308813311.18,1112773604.44,831740214.88,579020964.16,302137313.05,954582910.91,709205399.68,477518438.51,248845048.10,908433631.57,678082249.29,465864186.74,259567073.63,880572204.12,652566050.83,443001955.31,245618508.50,716732831.61,515463285.32,348003134.41,189086217.99,640598212.01,502540933.84,329065219.68,157729567.25,569515453.24,435403023.49,281196455.25,144855100.00,500279107.90,265734937.02,507721487.68,240061943.69,481678639.19,249753068.08,397227097.18,196810525.24,320236932.25,153154691.74,264555011.89,216553470.00,166793100.00,166209440.00,0.0
3,二、营业总成本,752305449.38,3150727851.63,2309884695.30,1519268345.11,758957767.30,2780652936.54,1992991523.22,1323287114.57,694839894.71,2513235551.00,1822527232.79,1200620936.93,610493662.61,2382569867.84,1740619729.15,1150818867.44,590660367.45,2133318095.04,1552754712.80,1030138751.18,531182716.21,2033384872.43,1484894041.34,981106333.54,523330318.06,1946513283.75,1428069140.87,966630007.45,505636677.50,1760254722.76,1320888221.13,901005977.00,494325647.40,1681517245.22,1215716771.99,848026718.10,434170564.41,1480118684.13,1099618748.07,750367734.54,389887398.13,1256072711.15,918024416.53,604560050.28,302567854.76,1097605663.57,819684057.73,570858372.59,296940261.24,942346860.37,702222549.73,474943723.55,246516181.27,907915554.19,673117330.18,460970497.28,256511443.05,870158811.43,644954996.01,437503444.28,270133931.89,721514299.23,512079340.59,343048022.76,185975260.00,623217283.61,488597308.55,317575993.15,152938086.68,551080436.93,417635967.91,269987547.45,0,477745941.48,257246650.90,481975536.07,228027604.80,457211434.05,236749124.25,372969406.06,186325022.61,294892840.30,0,257961480.49,207885590.00,159569860.00,158570420.00,0.0
4,营业成本,625693137.41,2550843348.91,1866613055.10,1237736728.39,613884827.44,2267374117.92,1620736944.08,1098917111.70,571564088.72,2149516284.68,1580700513.83,1057321104.82,543277147.51,2089317536.86,1533867215.08,1017069441.29,523994102.02,1836795074.54,1336661780.08,893434191.53,465016637.16,1759508136.11,1309985512.42,870893202.32,464973678.60,1721038437.11,1268735944.13,855504541.53,451250842.54,1553519599.53,1174823438.16,802090018.39,443566338.55,1500011622.84,1086477441.68,760554130.83,391812446.04,1324321711.54,983637415.86,665970436.75,347023758.32,1120453737.89,812183565.28,537510155.67,270013403.52,969719904.56,722672905.58,504400737.49,264739745.63,824411366.98,612287334.52,417104117.78,217971599.98,786942430.29,590911042.28,406903235.99,227402759.81,757498567.98,558220179.11,380868970.21,241220242.00,608667448.06,441952492.90,299998838.25,163522707.68,507942049.80,401503446.23,257748156.37,123721366.59,442319556.90,342650974.01,222048041.48,0,388294061.30,213792518.16,407155527.04,191016493.52,389425160.19,204291484.13,310918251.95,155678386.09,258231258.30,0,234768792.90,191122460.00,146604790.00,146033160.00,0.0
5,营业税金及附加,3057389.11,16848662.65,11143264.81,8609934.68,5205271.20,15985737.40,13294537.37,9439417.15,3863662.33,18154954.57,11181134.72,6807686.40,2950590.96,13049854.71,5168768.96,3460625.51,1900971.96,6600079.80,4558932.44,3156012.46,1783393.21,5287965.60,3187564.50,2061089.82,1014074.91,6548614.31,4760303.94,3260683.08,1539630.62,6457217.52,5179824.03,3377522.04,1775020.77,5949463.07,4536179.04,2956102.37,1497563.80,4954430.65,4584161.80,3517201.80,1884208.66,4536142.47,3480543.33,2067584.78,887011.65,4690800.42,4362536.27,3014866.43,1329046.76,4816634.37,3707472.91,2797219.88,1567988.92,2435310.94,1873244.74,1239385.69,732492.53,2668079.56,1967946.70,1262513.93,900224.86,2245988.53,1797426.14,1109556.04,631913.40,1905543.10,1669616.65,1021100.86,621114.12,2425429.83,1661919.26,960997.74,0,1609401.92,554349.14,2028826.12,965232.94,2529360.12,1197129.25,1674570.16,807062.00,801686.71,0,610339.90,414910.00,363150.00,370410.00,0.0
6,销售费用,88810676.38,451176775.19,320945092.79,199629019.43,101354942.27,360923408.20,251061388.99,146708021.43,72391863.05,220361985.53,147112235.76,83569203.17,36096461.15,173872911.07,108831112.65,69572847.21,38022687.04,151405032.21,113229975.32,69948637.81,34606565.47,144603828.18,97705115.78,60853196.88,33014787.46,122759017.80,77988557.89,53528505.33,27978055.68,105381181.42,73900151.64,49248951.04,27795878.11,81761831.86,64695977.03,45615403.92,23639878.61,65805165.13,53489452.20,39171857.77,21595804.83,57994596.45,50052343.06,31047340.25,14575242.00,51087662.16,40236099.79,27223487.02,14292943.05,45850623.38,35063285.24,21955354.68,11610637.25,42856846.71,29698107.03,20050584.27,11772014.70,46570873.11,34264980.22,21336722.57,13477811.96,42991693.84,24764240.83,14638856.42,8271800.47,42208077.17,45207679.12,33576172.27,16159709.68,46316381.19,39336946.99,24538973.82,0,45695930.66,22552659.05,37912574.55,20466245.59,29945710.23,15669669.61,28774008.97,14840115.32,17654081.10,0,12896855.96,9186810.00,7541620.00,5767130.00,0.0
7,管理费用,32467918.88,109943081.73,93278621.65,60281461.23,33505586.99,102045556.94,85136113.56,68634375.96,47278938.21,131004625.38,87566378.14,54860081.43,30551896.51,111088519.08,87611804.13,56069413.88,26848779.44,131075971.47,95035993.41,59727562.64,30316015.09,123210396.50,75432126.69,48119556.92,24703913.70,91291420.82,71949324.05,49309121.43,25237110.69,80429822.26,56733906.62,38495828.04,18371250.72,83543980.07,50923804.05,32220928.42,16247544.69,74435035.80,52889572.90,37858091.65,18250972.22,62735885.77,44794791.63,27682144.12,14991254.18,58527789.45,41243224.29,27614672.79,14232238.35,57327108.17,44475256.52,28829053.79,13478367.95,68105356.92,44538973.07,28782834.03,14760155.98,55534093.40,44827567.79,30295924.14,13560207.80,61525078.13,40823635.81,25725751.20,12996708.81,64338672.44,37925564.83,23588374.31,11784944.69,58118513.16,32236858.96,20984603.74,0,36288107.68,17131339.50,30578410.09,13595522.18,28372816.62,12492617.95,26020797.61,11356264.30,17724276.67,0,9407529.07,8997590.00,6362890.00,4431170.00,0.0
8,财务费用,-3061750.09,-10955334.44,-8125006.18,-4885546.26,-2104488.09,-7494294.15,-6389038.33,-3730759.26,-258657.60,-8158028.94,-6539799.86,-4443909.09,-2382433.52,-6892930.18,993981.26,499692.48,-106173.01,-2796712.46,-2296058.55,-1691743.36,-539894.72,-5761899.97,-3513541.52,-3235803.80,-376136.61,-6312571.02,-2867045.12,-2474899.90,-368962.03,9079488.24,7894274.54,5437031.35,2817159.25,7604805.46,4962611.27,2559393.64,973131.27,5210517.75,3412023.86,2218622.12,1132654.10,6435512.66,5047328.62,3786980.85,2100943.41,9868713.01,7608742.16,5044059.22,2346287.45,8286271.31,6689200.54,4257977.42,1887587.17,7575609.33,6095963.06,3994457.30,1844020.03,7887197.38,5674322.19,3739313.43,975445.27,6084090.67,2741544.91,1575020.85,552129.64,6822941.10,2291001.72,1642189.34,650951.60,1900555.85,1749268.69,1454930.67,0,5858439.92,3215785.05,4824700.31,2289472.25,5098763.57,3098223.31,5581777.37,3643194.90,481537.52,0,277962.66,-1836180.00,-1302590.00,1968550.00,0.0
