,报表日期,20191231,20190630,20181231,20180630,20171231,20161231,20151231,20111231,20101231,20091231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,443012630.28,236552325.80,410197320.75,243453203.58,277205957.44,174186295.82,158926688.73,327482581.45,182697228.97,117041093.81,0.0
2,营业收入,443012630.28,236552325.80,410197320.75,243453203.58,277205957.44,174186295.82,158926688.73,327482581.45,182697228.97,117041093.81,0.0
3,二、营业总成本,329285618.08,171349683.15,306250235.83,175384769.47,209801842.29,143466715.37,145358579.14,206481158.00,105662671.60,74161981.15,0.0
4,营业成本,254888653.55,139237766.53,227891125.28,137021649.28,150311123.61,100855004.02,93894379.30,160556622.21,81757153.33,59782073.69,0.0
5,营业税金及附加,2726751.41,1110759.31,7800846.48,4320645.27,4182638.05,2814704.61,1665508.53,2481623.88,1074154.88,1079365.23,0.0
6,销售费用,23361539.86,9590176.61,25016942.43,11775594.41,21433298.40,15055230.27,12365181.10,13039176.72,6691847.98,3350659.50,0.0
7,管理费用,19705246.46,8456310.60,19252085.34,7774242.78,15211337.36,13867582.41,12997740.04,28487634.61,15937965.66,9622108.46,0.0
8,财务费用,-2177312.40,-973631.64,-1019644.99,190798.80,1041976.02,-582100.70,-785420.04,841542.21,-526551.75,-155818.97,0.0
9,研发费用,30780739.20,13928301.74,26931750.61,10403888.76,19839491.50,15296968.47,12477390.81,0,0,0,0.0
10,资产减值损失,0,0,377130.68,3897950.17,-2218022.65,-3840673.71,12743799.40,1074558.37,728101.50,483593.24,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,-24930.00,24930.00,0.0
12,投资收益,0,0,0,0,0,0,0,0,13215.85,81207.71,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,128755846.12,71680707.33,131860798.17,82077709.08,84187133.18,30719580.45,13568109.59,121001423.45,77022843.22,42985250.37,0.0
16,加:营业外收入,127449.16,27437.93,128530.06,4280.06,314406.04,10418821.30,10916007.21,1559809.40,1382550.17,740000.00,0.0
17,减：营业外支出,276637.06,18080.31,662938.41,30460.08,206705.89,1098729.31,68390.79,434708.60,144597.13,5.69,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,67612.12,0,0.0
19,四、利润总额,128606658.22,71690064.95,131326389.82,82051529.06,84294833.33,40039672.44,24415726.01,122126524.25,78260796.26,43725244.68,0.0
20,减：所得税费用,17633082.50,9880220.03,18126305.84,12045707.37,12130887.84,5602364.80,3399719.27,17926362.26,11729299.60,6411820.51,0.0
21,五、净利润,110973575.72,61809844.92,113200083.98,70005821.69,72163945.49,34437307.64,21016006.74,104200161.99,66531496.66,37313424.17,0.0
22,归属于母公司所有者的净利润,110973575.72,61809844.92,113200083.98,70005821.69,72163945.49,34462148.07,21016006.74,104200161.99,66531496.66,37313424.17,0.0
23,少数股东损益,0,0,0,0,0,-24840.43,0,0,0,0,0.0
24,六、每股收益,,,,,,,,,,,
25,基本每股收益(元/股),2.340000,1.300000,2.380000,1.470000,1.520000,0.730000,0.440000,2.320000,1.570000,0.900000,0.0
26,稀释每股收益(元/股),2.340000,1.300000,2.380000,1.470000,1.520000,0.730000,0.440000,2.320000,1.570000,0.900000,0.0
27,七、其他综合收益,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,110973575.72,61809844.92,113200083.98,70005821.69,72163945.49,34437307.64,21016006.74,104200161.99,66531496.66,37313424.17,0.0
29,归属于母公司所有者的综合收益总额,110973575.72,61809844.92,113200083.98,70005821.69,72163945.49,34462148.07,21016006.74,0,0,0,0.0
30,归属于少数股东的综合收益总额,0,0,0,0,0,-24840.43,0,0,0,0,0.0
