,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,912620218.35,744763326.74,221866824.52,152585700.03,911676973.95,265329772.17,130308167.16,63857602.10,565735321.00,389826091.20,318305283.14,70951814.15,1125338980.84,588714413.75,434475898.69,374857888.30,309567400.26,251913810.24,200599622.07,136193190.88,870347862.44,708911184.14,531652192.32,179469021.75,1026799144.38,779583827.70,556856691.92,156137123.43,797461450.50,439679221.30,297124334.01,152417374.45,827640146.87,502017975.66,347869752.10,144746520.76,528657813.43,362696794.98,273072633.08,149251840.52,496210895.97,326010320.31,210704711.63,105704967.07,334093095.72,235329613.99,173142603.76,60644960.21,455918425.53,371232970.71,209427443.33,102704895.75,331760151.95,252775539.00,213762982.69,67961065.50,569191869.58,449184435.27,369019740.92,128663320.00,487113529.67,406330853.22,216148169.13,155467007.05,462345737.05,373560707.50,263256548.23,117571720.86,269151632.23,194624770.93,99003129.91,53334298.84,247104727.63,110786378.47,186708778.75,76260728.59,154804119.85,63660775.54,167528594.54,128583140.57,467727068.59,230578899.65,444106980.91,222542021.30,455662013.34,173123916.16,390813873.09,141897392.86,207960385.87,0.0
2,营业收入,912620218.35,744763326.74,221866824.52,152585700.03,911676973.95,265329772.17,130308167.16,63857602.10,565735321.00,389826091.20,318305283.14,70951814.15,1125338980.84,588714413.75,434475898.69,374857888.30,309567400.26,251913810.24,200599622.07,136193190.88,870347862.44,708911184.14,531652192.32,179469021.75,1026799144.38,779583827.70,556856691.92,156137123.43,797461450.50,439679221.30,297124334.01,152417374.45,827640146.87,502017975.66,347869752.10,144746520.76,528657813.43,362696794.98,273072633.08,149251840.52,496210895.97,326010320.31,210704711.63,105704967.07,334093095.72,235329613.99,173142603.76,60644960.21,455918425.53,371232970.71,209427443.33,102704895.75,331759856.64,252354018.01,213647787.01,67961065.50,565451497.06,447763672.99,368007154.18,128651563.18,485172260.54,406009916.26,215841662.64,155162168.67,462385605.01,373554021.20,263250855.61,117570558.16,268186730.45,194393221.93,98472025.91,53033058.84,244253085.63,110785933.47,186707043.75,76260728.59,154777352.85,63660775.54,167528594.54,125323753.59,459558145.18,227816749.69,436451678.72,213841939.86,451809594.54,172821458.68,384767672.27,141897392.86,203865701.51,0.0
3,二、营业总成本,859283580.50,659493461.95,253023236.53,162359570.19,942256788.14,323341742.37,170336392.14,81025150.36,570755785.61,377891823.83,300109440.58,68439320.10,1087138615.91,599767538.28,455644380.64,365079156.97,400502537.67,304479982.12,231706732.45,152394357.44,849425839.11,682102797.95,509335210.04,166490820.04,869916640.12,645031511.97,446905317.25,147784353.01,719665823.89,409375204.00,278560531.90,142030423.74,731570292.60,463904009.96,314502248.58,129609008.30,467698597.01,337040328.16,247700542.01,138249098.52,475848855.15,309019059.69,200233249.31,100321416.66,446292040.23,242692268.87,163799719.48,58194276.11,409726745.75,334828532.02,195116378.04,93093085.39,331981018.62,241748077.63,204764787.70,66913787.64,536991373.12,427515976.26,350821450.85,124753167.70,468042869.55,391381984.36,205641345.67,149245065.11,438230207.21,363287504.73,255441483.37,113241359.29,273281801.81,203248287.19,103316407.76,55912107.88,246868022.58,109547420.87,179304402.73,65565344.16,137941484.40,47114623.54,119048280.66,95727705.22,327949881.01,0,331007963.13,0,330142691.48,0,285173168.70,74144204.40,142476589.40,0.0
4,营业成本,650437832.97,518709837.53,185285400.77,127246004.52,744583638.72,224439919.10,105422919.61,51028589.50,436213540.68,304634185.77,247744058.88,51713840.29,814060951.90,434749664.65,328746581.18,286065994.90,222962136.87,178340414.32,140854200.14,97564042.84,607285479.77,501423950.63,387502106.46,109284692.00,621300514.58,462425802.67,327243099.57,92647552.65,505991945.90,266620094.94,179892193.65,91398508.18,511169551.09,305319726.21,210993098.77,82106877.54,300275262.02,213744485.73,168247758.30,98028469.80,331318236.11,228605102.73,146559890.00,75262915.09,253901673.00,170014282.59,117468767.59,38661894.98,281862628.49,235169404.69,132716831.15,63072371.29,235079581.96,172198673.51,145521947.71,42287719.23,400493053.66,311719537.28,264387068.78,89309420.43,330811388.91,295118686.92,146302720.29,106251459.57,287080771.23,252765342.32,175210379.74,77100246.23,154630376.71,112280809.60,49875728.84,28818344.04,133499695.07,59167047.37,93681472.86,37252477.49,80146566.17,34125954.83,77382593.54,66147208.84,227256286.19,0,233169173.49,0,209671694.39,0,174130699.75,68285601.84,104213175.52,0.0
5,营业税金及附加,52174701.75,44081078.85,7890953.52,5091179.47,40238060.36,7139746.67,2916678.05,727541.16,36447278.78,17602829.94,13099376.17,2641289.12,85216837.33,40410181.49,31667452.73,28378919.83,25405880.01,22433218.23,18200624.86,12579556.04,77107792.81,77968291.45,58340843.32,19715814.67,79731885.92,60732923.61,37464815.84,16346145.28,68631023.90,46359321.17,35097548.47,14374532.99,75266952.15,27840734.55,19508054.56,8242350.30,41261935.77,19876623.31,14842249.73,7738152.48,26291170.71,17108352.15,11086278.67,5592639.55,14336502.40,11851687.45,8846126.93,3053556.96,24592929.63,19540104.08,10962640.64,5389647.45,17317141.30,13175900.04,11321761.40,3526793.95,30300129.02,23751535.25,19704991.44,6826252.80,25460280.20,21205391.54,10970069.83,6740459.69,20160323.12,16978608.45,12122258.65,5291602.15,10529750.23,7814302.46,3829499.66,2238380.46,8960391.19,3539663.90,6526065.75,2195921.23,5722524.04,2420753.31,6861550.93,5420470.94,22041100.58,0,21046915.03,0,23101894.50,0,18266170.30,0,10432382.29,0.0
6,销售费用,37792958.63,21200223.72,13188665.48,5068803.53,27530685.93,18803480.36,12336784.21,5735736.51,26649834.84,21462454.38,16950288.26,2109264.97,96001753.53,55201327.25,49012619.18,26405619.18,36886550.25,23974608.77,17705226.23,10728549.92,48025713.23,27511325.08,18245030.91,13107080.33,52964997.32,30855802.45,21820034.49,9868289.81,31444234.59,24844248.50,16253389.75,11322629.69,44597532.84,28510106.72,16827646.36,6613055.96,28148442.02,18707326.75,13002271.16,6934662.78,22701837.43,16835651.54,11597794.68,4997729.14,24846312.74,22601366.61,16815141.29,4780655.84,29120306.51,34589342.86,20110021.76,11045187.99,31055009.45,16161758.84,15884861.35,4362480.90,42191529.59,37644106.72,30770163.39,12088980.42,40348010.48,34064255.35,21533254.71,16222714.75,58452181.72,41900692.34,31173571.71,15142884.76,49565709.77,35391821.07,20313017.32,9638288.10,44155011.33,20867157.82,31435350.90,10509200.25,14455722.07,4384639.57,5048422.05,3225925.49,5319779.02,0,3450420.34,0,3409753.59,0,2242096.23,0,368091.49,0.0
7,管理费用,95835689.27,60407134.42,40293856.27,20176942.70,105827378.26,62762444.58,41848562.20,20251045.91,55265838.81,34481921.80,24547578.20,11349654.15,60664007.36,48528186.71,33090706.45,17734601.24,58310902.95,41902345.60,28862311.46,16650315.41,75227733.63,50995538.13,30687048.34,18040003.14,84259234.88,56057252.54,37960462.02,17703368.80,73201084.90,48189568.70,31436220.06,16630782.43,70809031.03,77760308.18,49737004.87,23182937.16,60563691.85,52478788.80,29967909.27,15856885.84,62779377.04,31509953.68,19800480.47,9304689.92,67018112.58,28481940.36,16782574.64,8737291.28,53376422.76,20871352.98,14439430.86,7423768.65,41203764.55,26944757.67,17884035.74,10353710.72,37967658.77,28586369.32,20890606.33,9266885.77,52636746.98,20920815.34,13926855.98,12671683.12,55088590.15,31109952.70,21654575.60,9640075.38,39157900.20,24338098.39,16205295.08,9049043.05,37821158.73,17336919.36,32128778.90,1319891.20,46149123.80,14393966.13,25654563.18,13492301.06,33272777.72,0,32987424.41,0,36365289.17,0,42777765.96,0,27212416.93,0.0
8,财务费用,23042397.88,15095187.43,6364360.49,4299943.92,18112880.17,9816458.92,7179832.15,2078500.21,10313332.61,1581901.95,83856.04,667565.94,34484724.30,26062186.50,17917041.30,12258160.88,56526588.65,38303682.42,26186291.88,15540052.73,44383948.48,26865399.26,16694870.86,8782275.60,28768711.72,37057873.04,21862241.58,11353424.87,34568520.46,23421034.31,15914282.23,8376092.13,31689815.95,23875918.64,17065750.49,9575880.06,42209779.02,33387721.28,22892547.56,10803294.75,30461455.89,15192319.09,10873558.02,5083774.51,24022516.10,16034620.57,8820136.38,3215632.22,14873239.81,21547380.52,14631245.02,6162110.01,7325521.36,13266987.57,14152181.50,6383082.84,26039002.08,25814427.69,15068620.91,7261628.28,18786442.98,20072835.21,12908444.86,7358747.98,17448340.99,20532908.92,15280697.67,6066550.77,19398064.90,23423255.67,13092866.86,6168052.23,22431766.26,8636632.42,15532734.32,14287853.99,-8532451.68,-8210690.30,4101150.96,7441798.89,40059937.50,0,40354029.86,0,57594059.83,0,47756436.46,5858602.56,250523.17,0.0
