,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20071231,20061231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,2251893624.61,1615417618.78,882185712.59,3904486255.08,2909843536.95,2132508950.21,1085956845.57,3963560685.22,2767333545.34,1954866344.90,1026916255.95,3418958268.14,2429533314.46,1687660035.85,846821641.41,3059478500.99,2245148549.15,1725606017.36,844972128.36,3278878218.49,2400083237.47,1700449413.76,804490986.90,2718596726.29,1933232250.34,1332800156.60,611785774.81,2107445991.04,1502994828.45,1032116715.29,460727835.30,1851123045.68,1396371028.80,994788470.93,462682957.16,1750196479.62,1294196042.80,880798794.20,423215066.55,1324036210.79,911683662.74,576441264.83,224706620.19,911045504.80,717148631.89,881084593.10,651359801.20,0.0
2,营业收入,2251893624.61,1615417618.78,882185712.59,3904486255.08,2909843536.95,2132508950.21,1085956845.57,3963560685.22,2767333545.34,1954866344.90,1026916255.95,3418958268.14,2429533314.46,1687660035.85,846821641.41,3059478500.99,2245148549.15,1725606017.36,844972128.36,3278878218.49,2400083237.47,1700449413.76,804490986.90,2718596726.29,1933232250.34,1332800156.60,611785774.81,2107445991.04,1502994828.45,1032116715.29,460727835.30,1851123045.68,1396371028.80,994788470.93,462682957.16,1750196479.62,1294196042.80,880798794.20,423215066.55,1324036210.79,911683662.74,576441264.83,224706620.19,911045504.80,717148631.89,881084593.10,651359801.20,0.0
3,二、营业总成本,2331835068.25,1660470447.09,889774017.55,3922095085.96,2875695632.46,2095690668.16,1062416842.48,3877068587.53,2670380630.99,1870799720.59,973556421.09,3271172494.07,2300626185.04,1580917561.62,803135416.57,2928705689.66,2126813815.08,1618607663.16,796504639.29,3086710082.23,2254665357.87,1595345783.45,762983169.89,2564906375.07,1816872945.87,1247610767.94,575088311.16,2024345339.48,1434855006.19,979153871.11,440080004.28,1781142978.42,1326922347.84,929712710.26,428538530.34,1625360243.92,1193299842.41,820667485.27,394512340.49,1234877448.06,840250367.41,532685801.42,213548869.99,869587984.88,677968121.13,814247001.98,607142952.42,0.0
4,营业成本,1961970841.00,1416463154.64,770368689.01,3397583594.77,2508008408.36,1843751711.49,948379770.01,3371631804.63,2315576290.44,1636991803.33,843348953.57,2836616567.65,1996614554.49,1385939058.27,704281773.49,2551315984.08,1866279237.40,1433952802.40,708966533.03,2731359851.64,1996271265.10,1424795186.58,682353112.86,2262256220.46,1608655812.15,1106956497.30,510551824.16,1783194309.64,1275101127.24,880511953.02,390929592.54,1558928244.88,1190400022.72,836659657.91,386626302.09,1419571488.85,1051303368.88,719660390.18,347155623.02,1059348219.65,723048177.02,460990132.96,183709046.74,735456635.32,572326501.65,680138768.23,502283018.03,0.0
5,营业税金及附加,18959201.79,14077669.49,7352154.54,23602434.55,18175804.27,14807965.40,4669382.40,28113457.74,21331000.19,15129111.81,4745447.97,18877555.37,7723350.28,6527094.94,4205986.13,8527629.14,6380776.55,5123513.93,1559715.39,9142097.34,6644253.20,4941489.24,1443123.34,8288733.62,5995819.14,3951559.68,1651226.72,6203881.95,4614127.58,2983647.12,674731.67,5143507.16,3857435.28,3222204.39,2163747.54,5417350.27,4250402.53,2749533.85,1473456.03,5943283.48,4675645.96,3253821.79,1409972.65,3841246.63,3220855.40,4838352.72,3496147.83,0.0
6,销售费用,62763704.27,43431743.19,20410091.85,103896955.00,67109007.51,45246507.08,20011784.80,104855339.78,76519057.79,53366651.49,26810206.73,93733947.72,62030203.14,41268656.31,20230277.09,92171148.79,60266654.03,44861338.24,18187052.50,101939386.16,73245501.09,49248577.19,20358841.48,88956780.11,54030083.62,36771837.14,18994463.82,80525420.48,49373066.54,31529767.50,14901975.10,70211484.51,37691511.88,22364420.75,6540064.73,71873011.99,44826665.60,34411720.70,15729566.70,50543344.34,28807401.26,18364231.53,6524920.34,35754380.79,23762262.59,34924170.76,25852171.69,0.0
7,管理费用,126636508.55,82528777.96,40179059.50,156514296.91,124038871.62,155164621.73,79084375.06,80755372.30,238574858.56,154266030.06,90372757.29,299254273.62,212013316.67,125997936.39,67089123.28,245783411.80,182803934.32,116758547.15,61717063.02,213137822.34,156199206.56,100509405.56,54842440.05,175259986.12,130966308.28,87391755.50,38175140.99,131931877.90,95027601.00,57427087.12,26529554.26,119180958.38,73602869.66,51947463.49,23769140.50,110917953.27,79104606.05,53810016.00,25628847.78,87751996.04,59409288.59,32890109.29,17065369.09,64065461.29,56549798.01,61568320.48,55084346.52,0.0
8,财务费用,47079123.19,30542971.48,14042494.36,58774491.85,42148641.22,26746569.00,11766268.13,22736460.98,12015031.53,6398624.60,998441.68,6798394.16,10842611.61,7055802.08,2300425.74,20898851.33,16518654.29,11915632.44,6278721.32,18687456.86,15635850.08,9596784.66,3544881.52,17713320.38,12474091.84,7141597.09,2609297.43,17047802.97,13170950.66,8587890.38,3642377.34,25302984.16,20145336.23,12682614.65,5475624.18,13121377.69,10556936.22,6777961.41,2652037.96,18855843.51,15804946.44,9775770.58,4839561.17,24183645.00,19389874.61,23211512.96,17808749.91,0.0
9,研发费用,114425689.45,73426130.33,40042217.29,157582007.49,110543509.23,0,0,73510657.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
