,报表日期,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19971231,19961231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,157303941.05,904500342.13,705958259.42,457066516.54,164564559.65,768809146.14,389409655.52,217147961.52,67297015.71,273462686.88,229726536.76,109277673.14,47976569.09,264894277.45,218717589.57,166754598.29,73103403.63,757259219.66,442699569.97,351521344.48,196294474.63,1058990520.98,700074731.31,441426893.63,152538739.37,879644925.23,718836289.66,511223438.98,222654073.62,949131346.23,690101234.02,500660113.17,227853270.34,841740659.98,686229137.95,536680696.16,263196331.16,1369193144.46,1101807465.88,724857316.71,315991881.95,1056779074.47,1006471452.39,753558331.87,362575170.01,1504406799.10,1003035243.20,752102064.30,318256083.64,1229463370.55,833751521.50,505016876.28,215426984.18,840416849.60,487778944.92,384265639.83,210642442.41,924408878.65,523063096.12,357927178.50,149691519.66,271792423.61,198757934.54,121479690.16,46787850.77,164886676.06,133215637.12,93604351.35,40969946.25,173991431.06,145447055.82,87588631.75,41267513.51,250303866.04,148184663.26,191414076.38,52345954.69,132737009.41,55656117.22,167170158.87,141231070.30,126424708.41,0.0
2,营业收入,157303941.05,904500342.13,705958259.42,457066516.54,164564559.65,768809146.14,389409655.52,217147961.52,67297015.71,273462686.88,229726536.76,109277673.14,47976569.09,264894277.45,218717589.57,166754598.29,73103403.63,757259219.66,442699569.97,351521344.48,196294474.63,1058990520.98,700074731.31,441426893.63,152538739.37,879644925.23,718836289.66,511223438.98,222654073.62,949131346.23,690101234.02,500660113.17,227853270.34,841740659.98,686229137.95,536680696.16,263196331.16,1369193144.46,1101807465.88,724857316.71,315991881.95,1056779074.47,1006471452.39,753558331.87,362575170.01,1504406799.10,1003035243.20,752102064.30,318256083.64,1229463370.55,833751521.50,505016876.28,215426984.18,840191683.69,487738925.10,384254618.48,210516913.59,922831294.43,522822301.64,357283919.07,149491055.54,271276930.61,198842759.66,121423091.08,46792542.20,164623228.75,133071002.93,93587803.73,40978319.40,173368319.40,145270631.46,87552508.83,41336715.98,250298616.61,148045365.60,191329161.86,52312136.00,132710980.82,55617476.68,166617540.12,141042455.59,126586044.91,0.0
3,二、营业总成本,152925752.71,869501976.34,670895757.28,429478606.72,159799940.07,753468047.88,402309704.92,233523619.10,84778124.51,393290843.14,287734976.15,160518064.09,74748141.46,470059435.67,316055667.97,224091744.23,101178432.26,818910380.66,500997285.45,372318853.58,195874550.94,1047299078.91,699802276.71,447992079.49,165039107.90,991211861.26,759551541.93,542879421.88,228243559.32,946551620.77,690559076.24,502531265.56,231016795.19,1084097063.36,686552054.18,538486829.53,258586678.75,1259641663.97,988856151.23,637079707.07,263407986.70,915487386.83,807652869.14,601141266.98,295324531.37,1255549726.03,829600882.60,631273785.31,256466170.43,991417903.10,668966272.09,406600424.79,191832414.88,716699543.93,435276032.32,347306207.40,185862239.96,822986451.53,469652712.51,322825284.80,133452345.00,261819891.17,191232963.73,114978199.34,50946694.98,214319541.44,125745177.48,89565707.05,40379483.80,173892188.42,134998080.28,81900803.36,36220092.78,186529556.80,105969501.10,135434289.93,46232349.52,104482256.62,49787447.23,127713682.02,113598448.95,103612087.38,0.0
4,营业成本,129699541.81,684484470.51,542899272.74,349853565.33,125857707.01,600908470.74,318618272.39,178945970.77,57245843.03,255116125.27,198400579.52,97337955.17,41129266.73,251446195.98,199750009.84,146916057.18,58343597.88,618823706.39,361810889.99,279615766.16,150078746.05,812473909.39,542558844.75,335552237.95,115001105.33,736837535.02,599145479.11,433763445.60,180915136.73,760382542.37,569888384.68,419183995.93,190113354.18,769453097.17,573104822.31,456359387.97,219396440.25,1090374234.26,831665442.54,535349904.66,213927600.36,756210163.61,704750234.37,523374976.22,251732147.58,1112994703.13,741904159.11,568700194.58,227808198.67,931998785.49,613418081.83,388213080.98,161956234.53,627946862.66,356014387.51,285365826.80,157155013.16,720768952.63,414789026.96,283933077.19,117667725.54,216092217.54,157802791.96,96021393.04,40417737.77,148760452.76,94953193.31,65268997.46,27961692.22,136088677.97,108717704.45,63089858.78,28365339.46,153305729.57,87220917.10,113894288.45,33824962.60,76000327.63,37081049.66,99941641.50,88892242.83,76733180.45,0.0
5,营业税金及附加,1883541.02,4733909.37,3541389.73,2374618.63,1144527.02,4693726.09,3704544.96,2501382.66,1234911.17,4946257.83,3717541.11,2477761.05,1236536.47,3287402.39,59978.07,24296.62,18827.15,3757039.85,1251332.37,1110009.03,611328.22,5153211.70,2723453.91,1646722.27,357981.88,4015277.56,3632824.98,2077252.29,705534.52,5490660.17,3053315.36,1839154.19,351450.28,4820848.07,4534684.54,3761701.12,552487.20,3905419.02,2053236.70,964866.91,499974.98,7988003.43,3432155.36,3291671.36,2929394.16,10425863.81,6901846.29,5446006.68,2239149.51,9239162.24,5145769.35,3719534.69,2019798.60,5416165.85,2724987.36,2463736.06,1441523.64,7061515.00,3301378.80,2971582.59,1935726.38,833309.57,655005.64,305940.67,144149.45,885791.78,808734.39,711338.75,362730.31,827502.76,1207035.14,285344.39,380177.15,2344620.41,484314.65,1704545.80,423545.53,751535.92,594206.67,1049746.61,1236713.40,1018791.63,0.0
6,销售费用,4467179.77,54148420.52,43951719.90,22020414.62,11543492.21,51100859.89,20171951.80,13289526.43,7641270.39,39444369.93,21331129.92,15454794.88,9343764.00,65193174.91,31485625.73,19016479.34,11727921.60,54080880.11,34813474.86,21236536.62,10301928.45,57512703.32,33975777.10,26198079.11,9930522.74,63690549.02,34187750.44,19718578.88,12677397.81,36178343.74,22221889.76,16484786.15,9915538.82,49571050.77,24032719.08,20033251.09,11321425.34,55998796.31,79943995.75,49890971.67,24252115.47,45473956.36,33318054.43,28309467.24,17889574.42,55693068.20,24978504.40,19774829.45,9634503.70,37829195.96,38144432.61,19085265.38,14673816.99,19795494.93,27112942.85,21643220.42,10487156.41,37589514.91,13806079.09,9657319.99,4414333.86,17281287.01,13110496.07,7361482.81,2480016.88,10916427.46,6451374.72,4494444.30,2942727.92,7196137.22,3347120.40,1602425.22,908086.38,5695484.31,2968990.71,4288639.32,1604647.84,5311964.56,1611598.73,5982651.58,3389672.19,3047654.61,0.0
7,管理费用,8098119.56,52173025.79,38753654.96,29475976.44,11150448.65,48209012.45,31262296.38,25597857.47,12426324.57,60908583.17,39690570.29,27509805.01,14936492.10,71229519.24,50003472.94,32804259.25,18464219.95,88667770.30,57624758.60,39328796.37,20886546.99,97118735.81,64693689.63,46258769.18,24754369.66,94485290.04,61710104.38,40502913.30,19985246.86,73520313.46,50618042.98,32938441.56,17762860.63,66999107.23,45644916.33,32544874.40,17141278.61,65555393.63,47525937.22,33513096.48,18172985.38,56887760.39,43747624.81,30455420.65,17762249.40,45115782.14,32260602.75,21094095.25,13217314.83,36671946.85,36179441.38,21294190.41,9876144.27,57536565.89,44114056.70,35138264.78,15615966.91,60272566.57,38938519.44,27787692.89,9416929.84,29503996.94,23168489.30,15651939.00,7427446.33,49115369.27,19977589.52,16495518.28,7945803.85,25840215.77,18241263.53,15466363.67,5229573.91,21097959.33,12566725.73,18558665.34,8975162.25,20787784.62,9220430.87,17073421.24,15151327.10,14444514.23,0.0
8,财务费用,5928784.29,39460656.98,19239731.46,11630840.40,5841589.30,22964840.93,17229793.62,11366858.83,6229775.35,29595624.98,22599010.53,15741603.20,8102082.16,42093156.60,32533896.51,23107966.96,12623865.68,56889432.61,43026651.14,28557566.91,13996001.23,67841012.44,52811416.10,35297175.76,14995128.29,64583328.54,42165026.59,28087438.35,13960243.40,64068159.63,41207066.84,28514511.11,12873591.28,57135002.06,37879071.74,24431774.77,10175047.35,41625864.52,24848752.06,14542080.39,6555310.51,26485299.67,18340502.53,11645306.16,5011165.81,30516880.78,20240811.77,12943701.07,3567003.72,14026840.76,9339681.44,7639899.23,3306420.49,6004454.60,5309657.90,2695159.34,1162579.84,-2706097.58,-1182291.78,-1524387.86,17629.38,-1890919.89,-3503819.24,-4362556.18,477344.55,4641500.17,3554285.54,2595408.26,1166529.50,3939654.70,3484956.76,1456811.30,1336915.88,4085763.18,2728552.91,-3011848.98,1404031.30,1630643.89,1280161.30,3666221.09,4928493.43,8367946.46,0.0
