,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19941231,19931231,19921231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,68676616512.16,45070715721.35,23130124290.48,79553277524.49,61327330750.56,39942748004.98,19753066207.20,68058174312.35,52471183324.32,33493509425.19,15790266896.47,60609221525.26,46171368783.55,30086535271.75,15326118457.46,60359873846.62,45879457691.31,30151087705.17,14992235739.64,54436426792.08,42069524121.86,27470738181.16,13110483521.82,47778865826.24,36571221547.48,24021223336.79,11724453657.33,41990692102.35,32909194010.45,21180977542.29,10257911192.55,37451372248.72,29200622975.88,18945764944.53,9061048317.83,29664987260.70,23524630991.23,14750734175.35,7014381672.70,24323547500.31,19295312727.77,12260790353.34,5122291766.34,21658590273.00,19110004014.45,11510955313.16,4747310787.39,19359694864.94,14737347405.84,9354149595.24,3905380982.72,16360890781.90,12498876274.83,7945172015.36,3260157710.07,12184120751.02,9064611524.45,5662785247.05,2367186512.02,8740724554.64,6853478006.16,4347152329.67,1759112040.97,6308611957.69,4869613253.75,2937132502.45,1165668817.94,4019822261.72,3149158185.21,2007590794.52,812837200.65,2706490322.27,1304934030.73,1587949025.29,726242877.65,1150515416.77,594393879.74,1028196852.47,603916368.25,853888979.39,441146968.30,355669054.03,215938189.52,209150893.32,102223862.19,48585939.00,33600553.00,0.0
2,营业收入,68517176946.94,44965134235.28,23077373617.97,78976388687.29,60846276714.34,39588519723.58,19575653902.94,67547449530.32,52126895563.29,33301766306.64,15716290527.84,60312009671.16,45922942507.82,29925531011.77,15225128360.99,59863485730.88,45478584017.37,29855621662.01,14838571366.22,53959298690.78,41738952572.76,27286305195.76,13035543611.42,47778865826.24,36571221547.48,24021223336.79,11724453657.33,41990692102.35,32909194010.45,21180977542.29,10257911192.55,37451372248.72,29200622975.88,18945764944.53,9061048317.83,29664987260.70,23524630991.23,14750734175.35,7014381672.70,24323547500.31,19295312727.77,12260790353.34,5122291766.34,21658590273.00,19110004014.45,11510955313.16,4747310787.39,19359694864.94,14737347405.84,9354149595.24,3905380982.72,16338985866.15,12480687744.57,7932715433.35,3253673686.16,12175264123.61,9060424489.42,5659393507.47,2354808244.70,8734990975.36,6849731445.47,4343645081.93,1751908219.54,6299333498.19,4854259141.26,2926490936.76,1161927289.38,4010092386.78,3142724978.33,2002468996.75,810105959.84,2701983031.90,1303823361.12,1590416961.97,723519119.62,1150797369.38,593736682.39,1028371666.74,603282137.36,853643063.77,441427278.33,354984140.57,215800033.55,209115249.74,102163920.08,48468494.00,33505670.00,0.0
3,二、营业总成本,62659365627.79,41024465337.58,20552555880.41,72831663716.79,55942503362.52,36216093579.77,17433041179.05,61877134479.76,47173338621.42,29859559112.31,13884957709.64,55488070321.35,42005718723.57,27138766480.28,13674004351.14,55651899424.60,41981431749.90,27205123465.71,13513097237.22,50154479849.92,38281716181.74,25043817794.05,11966297178.84,45251239943.22,34554134203.27,22718038858.81,11185237226.09,40401557664.78,31579462837.47,20529841834.36,9796665340.78,35959190702.92,27985858037.59,18374255614.62,8915676085.81,29071066843.95,22941577799.09,14393431249.85,6904406190.03,23673259054.14,18738864869.83,11952402613.13,4987987434.18,23728616581.74,19233906984.55,11361877637.82,4683647096.51,19272132031.34,14285852692.58,9066619437.09,3761928112.37,15803533545.69,12082730163.63,7659278944.23,3127069500.14,11707337408.63,8677219075.60,5380649752.21,2242930465.54,8358089057.07,6505196857.51,4082347184.97,1659790405.57,6000296700.32,4607461995.82,2770927464.17,1093245402.52,3799204152.68,2990000936.71,1905504882.89,775136193.52,2565587011.00,1221216556.47,1470121076.54,650041861.79,1040235561.20,522782494.44,931359977.70,539565970.34,778678821.10,0,319860252.86,0,190559153.27,92274819.28,41662246.00,28598496.00,0.0
4,营业成本,42694618598.60,27619626596.70,13858394187.36,49106034372.73,37927214178.17,24279436754.35,11980291853.27,42362402660.65,32358565330.69,20583211976.12,9800693067.45,37427435447.17,28120748786.04,18267681401.81,8870459313.21,38375578127.73,29623570118.18,19473192189.35,9336069600.25,36399991138.52,28150738594.44,18248130192.58,8639352643.72,34082758122.46,25870380152.70,16607793076.31,7929378310.45,29504949211.77,23044918747.98,14822286113.38,7127140891.68,26485666175.08,20366627622.87,12967364978.00,6171682989.21,20686308840.42,16388169558.75,10066582438.67,4759203804.58,15778073722.70,12384287489.61,7914831901.82,3327584300.77,15849142905.62,13583093517.26,8146772189.80,3468906042.43,14347272657.06,10805027636.04,6807297954.83,2834352268.79,11811941470.40,9151033924.08,5824054054.63,2344719064.50,8641079629.26,6343498204.08,3949118822.43,1692283132.43,6139252849.65,4818409292.16,2980284288.56,1174006527.96,4273893157.44,3281397198.22,1941523384.00,763825884.84,2675384012.27,2178526875.99,1396169418.35,580142770.12,1917283776.29,969807900.09,1156797582.73,525545678.45,822888168.44,426428448.26,745957806.79,449981957.90,678737148.28,0,272671177.91,0,169989952.64,85649695.34,40035044.00,27037421.00,0.0
5,营业税金及附加,448099138.30,330467657.36,167911492.08,530952383.82,429579081.51,293083433.37,144491137.66,511570189.97,418997096.15,273365428.63,119009570.62,420072423.22,263449821.46,176403990.48,92479496.95,251039621.28,181692921.10,127154897.49,100108512.58,185388696.48,201464089.04,130983251.09,58415058.86,233907600.71,189013927.14,153075239.66,64295812.23,249479736.87,209065989.93,138398750.28,77251661.95,232922278.65,155943389.54,105109513.43,53424494.58,87784886.57,97409943.47,68501739.90,32394029.33,108832765.09,71144104.22,50252831.82,21588811.57,121515778.58,83341289.06,56307200.92,29032213.74,82608269.22,64290174.08,42375699.56,14010535.54,72262442.81,63106572.50,37544165.46,17259280.67,54694776.16,42898736.25,26927975.12,10946911.49,38569805.95,27425298.66,18071221.88,7820696.52,28234267.75,22436907.28,15750908.87,7520531.49,16098916.31,12016207.33,6238162.73,2799605.32,8271070.85,4000143.99,5461859.48,3464721.51,6498769.51,3265820.75,7086810.41,4024297.57,3617408.93,0,1531457.95,0,701454.62,0,1627202.00,1561075.00,0.0
6,销售费用,16251135137.68,11102000182.80,5566266848.86,19772683750.68,15333885574.52,10169908423.61,4496593866.43,15521862502.34,11812041928.04,7647855923.56,3359030160.88,14114316499.65,10763430015.53,7076155897.59,3881570879.24,13258334249.39,9668704398.45,6014893311.81,3183353367.31,10074550860.62,7609286207.08,5221888517.69,2721402322.84,8546072726.90,6703715128.85,4805520430.44,2578748921.16,7777712827.63,6300118404.29,4172811448.09,2113248830.51,7290955387.27,6190589901.98,4488682046.83,2320982866.96,6807067269.38,5383767351.60,3607625634.63,1800703804.74,6496091518.77,5406035319.57,3456407202.17,1417940178.03,5532389959.26,4560015914.49,2587832310.37,921788948.33,3911268086.50,3017175520.95,1948765258.23,772454808.64,3387200372.93,2456203189.62,1528812490.84,647057449.40,2596514433.91,1981703814.30,1207922058.35,458073171.66,1867703095.58,1424414711.47,920372125.61,402840698.87,1390616525.60,1020557149.02,626828604.25,264963318.95,903031394.69,649986060.46,408024563.46,156245131.92,517775000.65,196496191.84,232395417.58,99416144.20,169277681.61,77318244.03,137853113.79,65859037.70,57840400.71,0,24052628.32,0,8535841.13,3677594.83,0,0,0.0
7,管理费用,2975891482.98,1916231948.52,943380076.71,2979735487.22,2060355004.92,1398059343.98,752283773.84,3317048744.48,2458300330.32,1290134244.53,593598174.01,3456666028.41,2794295967.75,1558121080.02,787093402.08,3456163869.74,2182234147.92,1348667266.23,771331420.85,3163230547.49,2198429446.11,1484464198.17,599075251.23,2391831003.48,1817989262.22,1149414749.05,614309721.71,2809685729.14,1966958533.36,1343733021.60,455216215.28,1970693655.02,1289522998.20,818206258.16,368557240.64,1520809073.15,1059252770.86,627978237.66,306525927.94,1190963077.55,842565789.39,503299190.11,206728283.76,1915430908.85,858701766.77,545407612.44,259729510.73,884390861.36,370961007.18,244816339.97,129266458.80,516926807.03,400370921.89,262026022.10,115990356.36,417351298.18,306022050.95,196079211.12,82614798.42,303656561.32,225514878.41,153610023.64,74470987.42,296219529.91,274416041.86,181554335.19,55186259.72,202085443.77,145634987.61,92412118.39,34401516.15,120718197.26,50548467.50,77273897.25,22437767.43,46117355.46,18425796.66,38889736.77,19261952.76,36737216.06,0,20161491.12,0,6226184.30,1381628.37,0,0,0.0
8,财务费用,-43831438.50,-145210626.45,-105154528.58,-60271167.99,3288168.56,36074272.12,41354782.03,113485343.63,77454118.68,27830929.32,-14094198.28,23879679.28,17259727.31,18345751.39,17130682.54,297162787.03,301556281.50,213679783.06,105145843.29,154886533.97,99329318.57,-51961379.55,-53944582.77,-33093470.24,-42678693.59,-7344018.03,-1859879.79,49156330.88,42909831.11,35253186.14,15091214.22,-49159439.17,-34013532.68,-25330680.02,-5481636.47,-20707549.05,-9844838.35,1642411.05,5970288.64,22402705.89,26533742.29,22139389.41,14162892.19,14454502.28,-4548053.16,-1477615.22,4222421.20,29153007.50,23923857.79,18677092.73,12152152.28,15202452.52,12015555.54,6842211.20,2043349.21,-2302728.88,3096270.02,601685.19,-987548.46,8906744.57,9432676.81,10009525.28,651494.80,11333219.62,8654699.44,5270231.86,1749407.52,2604385.64,3836805.32,2660619.96,1547170.01,1538965.95,363853.05,-1807680.50,-822449.80,-4546413.82,-2655815.26,1572509.94,438724.41,1746647.12,0,1443497.56,0,5105720.58,1565900.74,0,0,0.0
