10,资产减值损失,0,0,0,71456000.00,1459456000.00,635545000.00,604949000.00,204646000.00,2893107000.00,1801872000.00,1244995000.00,162389000.00,2349498000.00,1023483000.00,943258000.00,290322000.00,2267380000.00,853125000.00,509015000.00,-27908000.00,1001028000.00,255999000.00,365950000.00,150261000.00,1257215000.00,335861000.00,346023000.00,166814000.00,968261000.00,650053000.00,703751000.00,209867000.00,1494977000.00,592507000.00,534709000.00,-46623000.00,1221206000.00,372513000.00,168670000.00,75031000.00,873021000.00,35297000.00,17897000.00,66415000.00,1002082000.00,369181000.00,358847000.00,162284000.00,778319000.00,627461000.00,662426000.00,0.0
11,公允价值变动收益,24618000.00,-78312000.00,-48719000.00,31866000.00,92263000.00,-25179000.00,-60005000.00,-54808000.00,-3683000.00,-94507000.00,-399000.00,3150000.00,-1113000.00,1520000.00,-262000.00,-466000.00,-56141000.00,-62942000.00,-11176000.00,2517000.00,126727000.00,7734000.00,-2525000.00,-14443000.00,9544000.00,3786000.00,-1950000.00,-838000.00,1338000.00,1576000.00,2741000.00,1890000.00,-10768000.00,-30006000.00,-13386000.00,4186000.00,35460000.00,-5708000.00,-21899000.00,-17491000.00,25123000.00,-12130000.00,-12130000.00,-7521000.00,-238220000.00,-249038000.00,-203867000.00,-156750000.00,186749000.00,174879000.00,49383000.00,0.0
12,投资收益,429780000.00,951887000.00,533617000.00,229813000.00,1003941000.00,983203000.00,679786000.00,331987000.00,2925126000.00,1367980000.00,760125000.00,221873000.00,1547936000.00,1073720000.00,895782000.00,279533000.00,2244558000.00,1931118000.00,1011289000.00,276431000.00,943173000.00,695374000.00,451428000.00,252538000.00,861206000.00,478762000.00,326455000.00,244743000.00,912407000.00,825362000.00,624013000.00,324521000.00,1004057000.00,799003000.00,589875000.00,314631000.00,1275482000.00,983252000.00,500683000.00,256837000.00,855309000.00,663242000.00,470527000.00,200081000.00,1254922000.00,1051666000.00,774967000.00,378580000.00,1967280000.00,807499000.00,500584000.00,0.0
13,其中:对联营企业和合营企业的投资收益,759329000.00,694859000.00,392174000.00,190686000.00,666146000.00,788508000.00,507336000.00,186794000.00,1342492000.00,912392000.00,580699000.00,177566000.00,796534000.00,402970000.00,281860000.00,95043000.00,448793000.00,356722000.00,258236000.00,102188000.00,533017000.00,436614000.00,274708000.00,132128000.00,811551000.00,456419000.00,330789000.00,148927000.00,611188000.00,572068000.00,394601000.00,181896000.00,733586000.00,602834000.00,401523000.00,183544000.00,813574000.00,628985000.00,370053000.00,154798000.00,621491000.00,496579000.00,308640000.00,107210000.00,448765000.00,424954000.00,277634000.00,103150000.00,606833000.00,414080000.00,252199000.00,0.0
14,汇兑收益,8881000.00,0,0,0,0,0,0,0,0,0,0,-7225000.00,0,0,0,13962000.00,0,0,0,1195000.00,0,0,0,0,0,0,0,1204000.00,0,6045000.00,0,2132000.00,0,3166000.00,0,815000.00,0,2192000.00,0,-26969000.00,0,20680000.00,0,0,0,-46802000.00,0,0,0,0,0,0.0
15,三、营业利润,6927857000.00,4343598000.00,3520985000.00,1437134000.00,6045000000.00,4441160000.00,3228180000.00,1230678000.00,5379368000.00,3894711000.00,2386707000.00,909490000.00,4699366000.00,4304296000.00,2907969000.00,1138005000.00,5011999000.00,4354202000.00,2690842000.00,1204863000.00,4991980000.00,3620925000.00,2557939000.00,1279781000.00,4311779000.00,3694721000.00,2365033000.00,1090341000.00,5095520000.00,4412490000.00,3002581000.00,1477413000.00,4730924000.00,4359428000.00,2682353000.00,1325377000.00,3482352000.00,3458998000.00,2184519000.00,1166827000.00,2919719000.00,3186258000.00,2183134000.00,996202000.00,3974574000.00,3897944000.00,2822915000.00,1301504000.00,5596652000.00,3870565000.00,3504720000.00,0.0
16,加:营业外收入,205490000.00,117216000.00,78605000.00,33136000.00,178903000.00,109186000.00,43961000.00,73870000.00,244828000.00,282898000.00,169194000.00,64543000.00,783733000.00,286742000.00,110920000.00,39734000.00,1196560000.00,385687000.00,285951000.00,70656000.00,1178667000.00,701867000.00,302349000.00,121555000.00,1403539000.00,704784000.00,479620000.00,113828000.00,756023000.00,406778000.00,216855000.00,80707000.00,506883000.00,245134000.00,70418000.00,27172000.00,760542000.00,316702000.00,149531000.00,17087000.00,481655000.00,127884000.00,78776000.00,43572000.00,280024000.00,120504000.00,80814000.00,30907000.00,207913000.00,273033000.00,164597000.00,0.0
17,减：营业外支出,41576000.00,40106000.00,39046000.00,8330000.00,68416000.00,22678000.00,23158000.00,5499000.00,95561000.00,41526000.00,16895000.00,8168000.00,38780000.00,27683000.00,17352000.00,3062000.00,77453000.00,33258000.00,30904000.00,16716000.00,549626000.00,27721000.00,9420000.00,4179000.00,217965000.00,13544000.00,10716000.00,4279000.00,47985000.00,12854000.00,4414000.00,1903000.00,29434000.00,31672000.00,23252000.00,3366000.00,120326000.00,22007000.00,17356000.00,6744000.00,63208000.00,16144000.00,12495000.00,6814000.00,61409000.00,36117000.00,37284000.00,4273000.00,48515000.00,58181000.00,35362000.00,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,16670000.00,3170000.00,1563000.00,16424000.00,4820000.00,3017000.00,691000.00,21095000.00,13435000.00,11630000.00,3266000.00,33979000.00,5071000.00,4071000.00,1086000.00,14764000.00,6597000.00,4936000.00,1154000.00,21204000.00,4908000.00,2502000.00,725000.00,14547000.00,7074000.00,4564000.00,939000.00,66925000.00,15699000.00,11346000.00,4572000.00,35293000.00,7808000.00,5621000.00,3447000.00,29399000.00,10651000.00,9862000.00,3042000.00,26264000.00,13046000.00,17007000.00,0.0
19,四、利润总额,7091771000.00,4420708000.00,3560544000.00,1461940000.00,6155487000.00,4527668000.00,3248983000.00,1299049000.00,5528635000.00,4136083000.00,2539006000.00,965865000.00,5444319000.00,4563355000.00,3001537000.00,1174677000.00,6131106000.00,4706631000.00,2945889000.00,1258803000.00,5621021000.00,4295071000.00,2850868000.00,1397157000.00,5497353000.00,4385961000.00,2833937000.00,1199890000.00,5803558000.00,4806414000.00,3215022000.00,1556217000.00,5208373000.00,4572890000.00,2729519000.00,1349183000.00,4122568000.00,3753693000.00,2316694000.00,1177170000.00,3338166000.00,3297998000.00,2249415000.00,1032960000.00,4193189000.00,3982331000.00,2866445000.00,1328138000.00,5756050000.00,4085417000.00,3633955000.00,0.0
20,减：所得税费用,1279161000.00,685605000.00,660636000.00,327505000.00,676865000.00,555696000.00,311347000.00,175578000.00,522422000.00,586235000.00,252924000.00,163070000.00,1113093000.00,954480000.00,571107000.00,291329000.00,1287893000.00,896483000.00,515918000.00,208734000.00,895235000.00,948554000.00,580038000.00,371135000.00,1072604000.00,933253000.00,607352000.00,275558000.00,1344017000.00,774777000.00,475079000.00,250728000.00,715021000.00,628720000.00,356497000.00,212370000.00,227740000.00,501156000.00,318223000.00,173973000.00,7344000.00,358882000.00,266652000.00,163948000.00,396076000.00,699978000.00,534803000.00,247015000.00,1333997000.00,1048260000.00,1002856000.00,0.0
21,五、净利润,5812610000.00,3735103000.00,2899908000.00,1134435000.00,5478622000.00,3971972000.00,2937636000.00,1123471000.00,5006213000.00,3549848000.00,2286082000.00,802795000.00,4331226000.00,3608875000.00,2430430000.00,883348000.00,4843213000.00,3810148000.00,2429971000.00,1050069000.00,4725786000.00,3346517000.00,2270830000.00,1026022000.00,4424749000.00,3452708000.00,2226585000.00,924332000.00,4459541000.00,4031637000.00,2739943000.00,1305489000.00,4493352000.00,3944170000.00,2373022000.00,1136813000.00,3894828000.00,3252537000.00,1998471000.00,1003197000.00,3330822000.00,2939116000.00,1982763000.00,869012000.00,3797113000.00,3282353000.00,2331642000.00,1081123000.00,4422053000.00,3037157000.00,2631099000.00,0.0
22,归属于母公司所有者的净利润,3501037000.00,2211837000.00,1846457000.00,762298000.00,3016525000.00,2169116000.00,1766023000.00,657420000.00,2659576000.00,1877447000.00,1358988000.00,485659000.00,2060170000.00,1768712000.00,1249356000.00,469417000.00,2128574000.00,1892220000.00,1336324000.00,651206000.00,2554487000.00,1788819000.00,1295934000.00,669784000.00,2462792000.00,2089935000.00,1459621000.00,664716000.00,2720707000.00,2868440000.00,1927188000.00,936737000.00,3310083000.00,2847987000.00,1637044000.00,826036000.00,2819499000.00,2364805000.00,1419713000.00,707075000.00,2501270000.00,2119371000.00,1409590000.00,610218000.00,2622214000.00,2240285000.00,1596219000.00,730966000.00,2898413000.00,2087139000.00,1746437000.00,0.0
23,少数股东损益,2311573000.00,1523266000.00,1053451000.00,372137000.00,2462097000.00,1802856000.00,1171613000.00,466051000.00,2346637000.00,1672401000.00,927094000.00,317136000.00,2271056000.00,1840163000.00,1181074000.00,413931000.00,2714639000.00,1917928000.00,1093647000.00,398863000.00,2171299000.00,1557698000.00,974896000.00,356238000.00,1961957000.00,1362773000.00,766964000.00,259616000.00,1738834000.00,1163197000.00,812755000.00,368752000.00,1183269000.00,1096183000.00,735978000.00,310777000.00,1075329000.00,887732000.00,578758000.00,296122000.00,829552000.00,819745000.00,573173000.00,258794000.00,1174899000.00,1042068000.00,735423000.00,350157000.00,1523640000.00,950018000.00,884662000.00,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.230000,0.147500,0.123700,0.051800,0.204900,0.147300,0.119900,0.044600,0.189500,0.139800,0.101200,0.036200,0.155600,0.131700,0.097400,0.036600,0.170000,0.147600,0.104200,0.050800,0.199200,0.139500,0.101100,0.052200,0.192100,0.163000,0.113800,0.051800,0.212200,0.223700,0.150300,0.073000,0.258100,0.222100,0.127700,0.064400,0.221900,0.187000,0.113000,0.056500,0.200000,0.169400,0.112700,0.050000,0.219600,0.188400,0.130000,0.060000,0.240000,0.180000,0.158400,0.0
26,稀释每股收益(元/股),0.230000,0.147500,0.123500,0.051300,0.203000,0.147300,0.119900,0.044600,0.189500,0.139800,0.101200,0.036200,0.155600,0.131700,0.097400,0.036600,0.170000,0.147600,0.104200,0.050800,0.199200,0.139500,0.101100,0.052200,0.192100,0.163000,0.113800,0.051800,0.212200,0.223700,0.150300,0.073000,0.258100,0.222100,0.127700,0.064400,0.221900,0.187000,0.113000,0.056500,0.200000,0.169400,0.112700,0.050000,0.219600,0.188400,0,0.060000,0,0.180000,0,0.0
27,七、其他综合收益,56094000.00,-120483000.00,-33297000.00,42748000.00,-145916000.00,58808000.00,12282000.00,-59245000.00,-1163373000.00,-11456000.00,69306000.00,55518000.00,137953000.00,3590000.00,-235830000.00,-160418000.00,439067000.00,187726000.00,661509000.00,242356000.00,525259000.00,227278000.00,34457000.00,-12825000.00,86705000.00,48773000.00,-109114000.00,112486000.00,-19908000.00,-26757000.00,98106000.00,43645000.00,-259744000.00,-148994000.00,-70034000.00,-42669000.00,33945000.00,-28150000.00,-129134000.00,-19508000.00,230993000.00,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,5868704000.00,3614620000.00,2866611000.00,1177183000.00,5332706000.00,4030780000.00,2949918000.00,1064226000.00,3842840000.00,3538393000.00,2355388000.00,858313000.00,4469179000.00,3612465000.00,2194600000.00,722930000.00,5282280000.00,3997874000.00,3091480000.00,1292425000.00,5251045000.00,3573795000.00,2305287000.00,1013197000.00,4511454000.00,3501481000.00,2117471000.00,1036818000.00,4439633000.00,4004880000.00,2838049000.00,1349134000.00,4233608000.00,3795176000.00,2302988000.00,1094144000.00,3928773000.00,3224387000.00,1869337000.00,983689000.00,3561815000.00,0,0,0,0,0,0,0,0,0,0,0.0
29,归属于母公司所有者的综合收益总额,3598018000.00,2154323000.00,1835438000.00,798238000.00,2935779000.00,2234106000.00,1784535000.00,606548000.00,1631324000.00,1850039000.00,1417303000.00,545102000.00,2174990000.00,1780884000.00,1032292000.00,322645000.00,2464370000.00,2027973000.00,1909460000.00,837999000.00,3013121000.00,1992098000.00,1310212000.00,650844000.00,2550703000.00,2158356000.00,1381015000.00,779139000.00,2708076000.00,2828512000.00,2006427000.00,967698000.00,3083608000.00,2732112000.00,1587109000.00,794491000.00,2866261000.00,2358612000.00,1334137000.00,690948000.00,2685136000.00,0,0,0,0,0,0,0,0,0,0,0.0
30,归属于少数股东的综合收益总额,2270686000.00,1460297000.00,1031173000.00,378945000.00,2396927000.00,1796674000.00,1165383000.00,457678000.00,2211516000.00,1688354000.00,938085000.00,313211000.00,2294189000.00,1831581000.00,1162308000.00,400285000.00,2817910000.00,1969901000.00,1182020000.00,454426000.00,2237924000.00,1581697000.00,995075000.00,362353000.00,1960751000.00,1343125000.00,736456000.00,257679000.00,1731557000.00,1176368000.00,831622000.00,381436000.00,1150000000.00,1063064000.00,715879000.00,299653000.00,1062512000.00,865775000.00,535200000.00,292741000.00,876679000.00,0,0,0,0,0,0,0,0,0,0,0.0
