,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19961231,19951231,19941231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,2441468942.12,1608732227.59,876059353.79,3974368077.25,2978260157.29,1910520659.32,1026102452.05,4362389731.30,3206550990.81,2301653802.04,1122984606.93,3927050217.13,2609236985.19,1673738235.42,829340587.30,2809429716.62,1559677038.92,1002307450.85,479223635.45,2443586959.13,1635843971.96,1029861978.32,470558793.93,2130083201.42,1356958512.38,917994181.97,454244470.73,2009226899.42,1358363533.54,877231573.39,375544419.07,1771709646.27,1180163422.97,827960648.43,412826170.55,2010391998.84,1246126938.96,913765818.21,411955007.74,1968247861.84,1390032384.44,956437323.85,341870181.83,1905137479.24,1787446200.95,1127564237.77,506328569.43,2321441757.05,1476064292.48,885663703.62,401518344.08,1805840524.77,1343709190.90,868089448.10,429279783.92,1813431705.19,1300382083.37,816418887.54,379933744.94,1793679974.74,1081928355.48,721967374.34,339732466.12,1632347271.42,1148924893.20,598382675.02,222016204.16,941334108.67,618836308.20,408418530.62,183983769.07,452470766.03,267108801.53,403852563.06,274440570.78,458630882.78,250178853.72,486331802.60,339635186.50,412842644.09,336671796.42,254895425.08,261328031.73,0.0
2,营业收入,2441468942.12,1608732227.59,876059353.79,3974368077.25,2978260157.29,1910520659.32,1026102452.05,4362389731.30,3206550990.81,2301653802.04,1122984606.93,3927050217.13,2609236985.19,1673738235.42,829340587.30,2809429716.62,1559677038.92,1002307450.85,479223635.45,2443586959.13,1635843971.96,1029861978.32,470558793.93,2130083201.42,1356958512.38,917994181.97,454244470.73,2009226899.42,1358363533.54,877231573.39,375544419.07,1771709646.27,1180163422.97,827960648.43,412826170.55,2010391998.84,1246126938.96,913765818.21,411955007.74,1968247861.84,1390032384.44,956437323.85,341870181.83,1905137479.24,1787446200.95,1127564237.77,506328569.43,2321441757.05,1476064292.48,885663703.62,401518344.08,1794240150.70,1335493376.17,864353640.18,427469807.69,1799858806.40,1291816684.63,811985076.49,376342473.89,1783636046.28,1078656974.88,719517578.47,338989634.37,1627245122.04,1144375458.83,594491764.62,220698385.14,937566222.77,615864252.12,407564145.39,183830266.52,452239427.78,267108801.53,403852563.06,274440570.78,458630882.78,250178853.72,485965532.48,339388694.42,412206866.62,336118475.56,254744460.91,261326682.77,0.0
3,二、营业总成本,2713196149.82,1793333153.33,943706541.79,4710775671.92,3214991101.65,2114663911.78,1098215199.89,4543271470.96,3253617726.73,2289677982.09,1125861329.37,3962174147.45,2588750739.97,1621354129.02,814567850.25,2962562644.85,1747086468.68,1139450050.33,558318186.79,2891619557.31,1825406081.27,1148440225.81,514481489.98,2456381480.97,1525474525.51,1022953422.97,494885737.21,2325270324.20,1488848007.00,961322843.83,419290287.02,2006770784.44,1267800326.91,885391131.99,443692627.90,2016062127.63,1280435002.61,864646064.47,385327007.53,1937073265.25,1288627433.03,826292144.60,338193798.55,1836568152.36,1621111299.02,1017066082.55,466963527.34,2116930246.85,1355499916.84,817633699.60,368373421.04,1649091325.65,1168175430.81,749625362.30,379570501.70,1547460082.64,1138223919.04,713019898.81,347944919.12,1513294322.36,976766637.71,663249040.64,298894840.17,1509312140.54,1056680851.96,571430299.07,215976391.69,831859919.63,523311230.22,352092831.12,160365792.81,345265758.24,166989571.65,255399052.41,169432023.38,292360889.89,129449275.46,352882796.32,227182399.09,295870777.07,210693896.34,151043989.58,151605770.05,0.0
4,营业成本,2178568873.54,1445436760.56,794560956.39,3474441858.39,2533665499.26,1636082228.23,887192399.87,3554379370.10,2549497366.63,1810815044.23,906460839.79,3148298939.25,2084592453.15,1331582843.66,674478730.55,2376074801.05,1408576253.37,907455111.54,437712173.69,2050210865.36,1314673180.64,851161284.12,390343690.63,1743712739.42,1060494356.04,716114411.70,370392821.25,1583690330.34,1020652935.62,676814920.86,302478750.41,1371518921.12,869542026.81,584629234.24,293319754.96,1429458087.70,886212494.46,593270482.89,262994775.45,1337379015.69,834102276.94,520810337.83,204500261.42,1220994453.83,1082177020.81,664926173.11,301966730.06,1418700193.21,890728809.11,525188355.04,224595467.46,982412478.02,708150076.79,458031741.97,239546172.70,1007171445.58,726287944.19,453899773.80,231315345.48,1036033630.29,692446919.55,465608525.96,214663491.27,1178623841.70,826473874.98,439930877.38,151435640.64,663449927.46,396819693.60,269156663.05,120771964.58,237327318.52,122601069.67,206697545.52,138088820.39,228512532.38,86870481.36,259411295.97,190051809.87,204520207.13,135934758.49,90236469.86,104095959.64,0.0
5,营业税金及附加,16938101.29,9639692.85,5387973.08,23382693.57,17467016.81,13791485.12,7319578.55,25626871.86,17250822.22,12845851.73,5903311.24,25280898.52,15888211.11,11530129.14,5979949.86,21647557.68,12068069.08,7454182.31,3722100.36,63685909.33,45174909.06,29515922.26,14402546.00,80296529.02,41759773.79,29599794.20,12410635.14,64796608.17,44228759.94,28986913.94,9855237.02,47053909.37,32062638.82,25724344.25,11310957.05,70708928.13,39862197.80,35444894.62,12593578.91,93016812.04,48824127.78,40751435.44,8977040.73,64200955.03,38213189.91,26600134.16,11366187.49,64336145.66,29795527.40,17798689.74,8265415.52,41365014.87,32404255.25,19766682.35,10226587.41,41948461.84,39494280.74,24620239.45,9406878.78,41201889.75,26669828.07,19102232.86,6068145.28,21765101.42,34663644.81,7248702.64,7242850.88,17589478.75,22862650.05,16011155.12,7863302.76,13967863.36,8748671.60,11028503.57,7949842.71,11998882.03,8060096.57,13138792.44,9595917.93,12605896.46,11115184.06,8040740.32,8434463.93,0.0
6,销售费用,167654434.44,113083692.58,53307447.89,306571985.85,179286870.33,131750470.31,45440829.08,206485661.85,195004875.81,119494997.30,59371917.75,214394228.05,123902009.36,71733344.35,30999482.15,131444746.69,59719089.17,38624794.96,19184417.91,177383712.03,109428652.78,55040289.54,27321269.19,137705743.21,95308435.42,56414705.47,28071024.53,121251840.45,74597067.67,46352518.64,21968376.31,117779210.88,80939418.77,61874261.88,28534406.05,116423728.93,80933669.87,56887230.52,28536618.42,112506818.56,99263926.44,69105867.32,30508840.26,160393071.92,133771043.16,89356117.42,42339399.24,167140652.10,115833208.44,68748391.81,32021839.59,141422693.14,96995347.20,67553980.80,26913239.03,105712781.60,72722221.97,48132574.42,23644288.04,113577596.36,70513246.81,46227187.67,20663969.62,81478276.89,49366067.58,29348516.79,13181297.46,18330540.21,7468523.33,4150525.94,1628887.83,5005150.73,2486380.93,6376624.12,4588383.08,15477904.34,18056478.82,35984720.96,7582059.58,22035721.34,15396063.13,9183776.85,4816698.07,0.0
7,管理费用,147844034.77,99080219.24,53418854.15,334753755.75,202654072.64,188689522.33,97681777.27,439198862.94,292064898.89,205873992.04,90606783.72,367263823.05,220774549.71,130366286.90,63421228.67,239638778.04,107219509.32,70544843.44,36118808.56,205601134.42,140339144.30,86576822.81,45353906.78,198892005.74,140178220.52,92815693.59,49476752.81,188958353.10,138066206.83,86176593.94,39120903.94,192571265.41,132064285.44,90717892.15,50897938.02,180913713.62,134235975.78,93194125.13,47380104.18,184209067.31,155155158.87,106876508.90,50443873.49,183597380.21,220866224.50,142371862.94,69909007.62,282381650.47,199252733.75,132098515.19,70433429.44,334844462.27,221855336.00,131788584.74,65918134.56,263439799.36,183306712.93,116715707.19,50680864.19,201787214.32,96860478.84,70613151.69,28092770.96,141139187.97,86479410.20,57228412.83,27247169.70,58438150.96,40722255.93,24463390.80,11527663.92,41033604.58,22792372.82,38852466.97,24753968.05,43187609.01,21150181.96,51400304.16,24154768.87,61482963.47,47818831.51,41240461.17,33114531.22,0.0
8,财务费用,164516768.10,104335584.45,28011280.83,345765174.02,200756270.60,144354843.00,60581492.93,245407533.06,194598757.09,135447090.70,60675546.81,163163741.00,135919337.51,75438033.63,37333639.16,184725924.38,159068839.88,115385374.50,61575684.69,374948808.74,215790194.49,126145907.08,37060077.38,301085836.05,187733739.74,128008818.01,34534503.48,296641410.75,211303036.94,122991896.45,45867019.34,265504497.25,154339911.23,123935269.47,59629571.82,190366621.56,139190664.70,85849331.31,33821930.57,202951861.62,151012730.47,88747995.11,43763782.65,174844678.39,146083820.64,93811794.92,41382202.93,167060305.61,119889638.14,73799747.82,33057269.03,149046677.35,108770415.57,72484372.44,36966368.00,129187594.26,116412759.21,69651603.95,32897542.63,120693991.64,90276164.44,61697942.46,29406463.04,86305732.56,59697854.39,37673789.43,16869433.01,74051822.25,55438107.31,38311096.21,18573973.72,47931821.05,10361076.63,-7560680.98,-5948990.85,-6843670.84,-4687963.25,-7052317.21,-4202157.16,-4774011.33,429059.15,2342541.38,1144117.19,0.0
