9,研发费用,173227172.95,95626828.47,34034437.50,232011160.33,125820374.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,9477645.67,48888316.98,-2975567.22,-19704003.10,83142.61,325546299.15,-12494037.57,30228325.90,24668808.78,67265577.04,8238150.93,3377900.93,100000.00,110723432.36,-6728278.34,-9728278.34,-2415078.62,455056999.50,350848.06,367230.86,-22206335.79,187184780.62,-920834.38,-545675.36,-2391414.38,64873156.19,2632391.98,1373487.54,-11248857.32,26915507.24,4410948.63,800955.82,-63066.00,26654612.22,-1819859.29,-1561847.10,728546.97,23251501.32,-782872.71,-572790.25,-495615.87,12456156.43,51039752.46,7067346.46,-2528.36,3090590.85,4583779.58,4583779.58,4667608.70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,公允价值变动收益,-136750835.00,-6169211.27,11899620.00,-82008931.95,91117740.00,89506195.00,37027975.00,-76971478.20,-109643140.40,-84587207.20,-25966050.00,84887703.40,0,-119600.00,0,-16969934.18,0,0,0,9351000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,101307403.37,47139626.86,15495817.47,112568800.66,59056518.99,36564287.10,7214579.29,98780747.95,47865068.63,32836853.19,10754534.24,37614679.84,31530186.22,19065941.64,13130907.04,43113349.41,169006.71,-4613290.40,564485.61,37474.51,1806653.08,1519904.51,1174080.24,9179107.36,9445852.76,5319070.87,1799363.35,6245898.31,8805159.92,6857487.42,2729121.07,67784302.25,66382166.29,53995829.75,12821833.66,43519730.13,11243692.15,14174353.66,8160872.23,9240204.76,5588906.56,3725689.52,2944032.74,312213.68,-484225.45,1809284.41,908824.32,22686973.69,-381100.00,0,0,-9846132.74,-5599745.49,-3739372.32,-1921237.12,-17053484.52,-8062578.22,-6089920.38,-2042958.83,-600455.24,-672420.71,389088.85,-659125.77,771784.61,595591.08,438728.60,-7646.83,24318.98,189978.46,189978.46,1098042.18,1099636.36,0.0
13,其中:对联营企业和合营企业的投资收益,43952808.38,32021727.56,13356625.19,53107327.97,48269892.69,32727682.28,11909933.69,70523742.97,47775136.65,32746921.21,10754534.24,37551429.84,31466936.22,19002691.64,12866348.31,9833599.41,-20743.29,-4803040.40,374735.61,1862932.05,1764240.82,1477492.25,1189167.98,4322477.44,7148852.77,5319070.87,1799363.35,6042824.03,8336550.43,5765916.21,2729121.07,24502958.27,21908154.47,17961453.98,12821833.66,14785832.41,16341481.56,14152318.66,0,7854966.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,792946816.69,445173258.66,218500766.52,567882753.03,524342371.56,382729334.76,168401774.90,695333381.57,658847763.06,460773936.08,202359672.10,722831512.16,697407660.16,359005103.74,125174543.39,226895684.99,244389054.57,170053439.36,83946842.72,434988133.11,823048524.96,562351651.42,244287680.34,891081810.51,1311889010.29,1085829552.08,655702962.00,2811685790.06,2140226153.26,1454686964.91,710613163.63,3132277951.37,2497555214.32,1442308104.29,561448547.61,2008865353.93,1567004470.05,965971642.31,366898916.09,1035271134.57,514337493.03,320200683.43,99599654.77,856125382.95,809201945.38,582875477.09,304300938.59,620708684.88,418193496.09,287369904.99,132130949.86,412604169.11,354730072.89,242272178.50,84985007.01,203872293.34,147300485.36,88852744.54,38042473.90,62177483.91,35894582.82,26981459.90,9371991.23,60172601.84,43299402.94,29164176.97,15031975.83,58604964.91,40238246.89,28063352.55,55034199.11,52153470.52,0.0
16,加:营业外收入,95822021.20,85344659.16,44799980.48,153556944.41,67592961.19,50714491.25,16536388.63,105968590.47,39773112.20,21798122.48,7680995.08,65799048.65,33372729.47,20135928.78,8800395.15,73993917.96,38057628.23,22631541.05,10703755.10,104815342.97,61595141.26,45541975.13,16660114.53,143545425.20,56283019.04,40244670.06,23351332.94,156623176.47,59982043.44,41538714.89,14507340.88,203518447.65,54009289.52,29709910.30,19029782.31,189086932.28,26171559.19,16983271.74,9349740.43,60862049.68,15265636.98,7318404.18,3155085.96,90409565.19,6770230.08,1294714.45,4971311.09,9910026.86,9574669.78,9341684.60,32689.64,396287.01,328097.55,242832.58,2196.44,249731.10,188475.80,43885.09,200.00,458837.62,3900.00,0,0,176755.08,60868.08,57366.08,11510.00,514110.74,40574.56,23473.50,137664.30,272693.24,0.0
17,减：营业外支出,210776004.76,159736267.82,55989690.49,166102454.83,107230639.25,66661100.38,27269576.33,108031385.53,74277347.36,48153859.15,26115094.27,46205282.56,21086495.99,14553870.89,7733926.49,44282111.20,32260330.99,26434916.88,8683725.58,48972403.53,24201547.12,16273660.29,8569003.99,72058640.37,27702797.64,20159559.46,6285105.92,85931438.67,58149954.75,20579494.57,8052615.15,51673411.65,22281438.06,10534173.60,6461351.52,45266264.30,39770609.18,27109844.39,7581642.27,67178581.35,26443050.84,16840466.82,7146248.43,59795924.88,46316485.13,5942365.48,1402870.25,10121622.86,4925870.16,4268092.08,1298504.18,9670518.30,4786927.20,3612542.42,1108245.34,13609898.01,3178687.18,2495086.81,235240.69,1474830.19,375783.38,283612.20,213561.44,1249279.09,632379.22,504553.22,27208.11,2855323.68,1333232.42,885078.49,1831471.64,5245542.96,0.0
18,其中：非流动资产处置损失,0,0,333086.28,0,0,5791178.60,879041.57,6159494.35,3457764.57,2145632.96,1997568.33,9262585.19,974600.89,784620.86,631914.68,5327938.13,2367688.71,672048.81,571186.09,9806128.90,274169.31,630849.47,81913.80,7097284.59,1222969.34,857825.46,40841.43,12160045.40,1339932.76,3481647.13,36200.00,14840238.59,691423.50,792340.90,118608.27,14614826.70,169661.69,1093300.68,93458.03,19214347.52,109258.22,101907.98,54592.27,12952811.04,25824301.77,362200.35,1273.11,7561885.81,0,3546762.57,970957.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
19,四、利润总额,677992833.13,370781650.00,207311056.51,555337242.61,484704693.50,366782725.63,157668587.20,693270586.51,624343527.90,434418199.41,183925572.91,742425278.25,709693893.64,364587161.63,126241012.05,256607491.75,250186351.81,166250063.53,85966872.24,490831072.55,860442119.10,591619966.26,252378790.88,962568595.34,1340469231.69,1105914662.68,672769189.02,2882377527.86,2142058241.95,1475646185.23,717067889.36,3284122987.37,2529283065.78,1461483840.99,574016978.40,2152686021.91,1553405420.06,955845069.66,368667014.25,1028954602.90,503160079.17,310678620.79,95608492.30,886739023.26,769655690.33,578227826.06,307869379.43,620497088.88,422842295.71,292443497.51,130865135.32,403329937.82,350271243.24,238902468.66,83878958.11,190512126.43,144310273.98,86401542.82,37807433.21,61161491.34,35522699.44,26697847.70,9158429.79,59100077.83,42727891.80,28716989.83,15016277.72,56263751.97,38945589.03,27201747.56,53340391.77,47180620.80,0.0
20,减：所得税费用,195892954.72,104576008.69,56134755.73,178967513.04,168371883.36,106229061.73,44875166.67,150271314.45,146185296.51,98097231.62,46784774.81,266122409.56,171105302.13,99574424.15,32712288.20,109718752.27,86476404.03,60991596.34,43688115.22,199072844.77,277962484.53,187844029.17,73712897.42,284062911.61,391931877.51,312477380.29,171415522.74,795002262.48,574568900.61,381208302.68,177157471.92,838231495.75,609032211.69,362697937.55,142154986.54,544988102.12,400026927.77,243562322.96,80726351.05,280073875.03,136889550.34,89220209.65,30346056.01,202360559.62,183492331.07,133743463.20,68072902.77,202867445.27,132159256.36,91436098.43,41998664.51,144180696.62,113660658.59,78210070.41,26587953.73,76810619.32,53428680.72,33649272.54,13150629.36,21209999.51,12302820.52,9035814.79,3022281.83,19310928.57,12599831.63,9588819.56,5131428.30,19849539.47,13720388.00,9906457.68,18424241.10,16735146.62,0.0
21,五、净利润,482099878.41,266205641.31,151176300.78,376369729.57,316332810.14,260553663.90,112793420.53,542999272.06,478158231.39,336320967.79,137140798.10,476302868.69,538588591.51,265012737.48,93528723.85,146888739.48,163709947.78,105258467.19,42278757.02,291758227.78,582479634.57,403775937.09,178665893.46,678505683.73,948537354.18,793437282.39,501353666.28,2087375265.38,1567489341.34,1094437882.55,539910417.44,2445891491.62,1920250854.09,1098785903.44,431861991.86,1607697919.79,1153378492.29,712282746.70,287940663.20,748880727.87,366270528.83,221458411.14,65262436.29,684378463.64,586163359.26,444484362.86,239796476.66,417629643.61,290683039.35,201007399.08,88866470.81,259149241.20,236610584.65,160692398.25,57291004.38,113701507.11,90881593.26,52752270.28,24656803.85,39951491.83,23219878.92,17662032.91,6136147.96,39789149.26,30128060.17,19128170.27,9884849.42,36414212.50,25225201.03,17295289.88,34916150.67,30445474.18,0.0
22,归属于母公司所有者的净利润,130452985.74,73367650.09,32549734.85,195947992.58,191778614.62,124528680.69,57859045.81,291265529.42,304126188.59,212388787.21,88111497.24,362369243.76,408514020.12,194069599.84,60345947.48,86378212.64,82165123.34,51711286.31,17943429.55,84342332.10,393069593.41,283288936.37,130425180.83,431071078.40,688443531.35,579594937.31,385261596.72,1557444813.39,1177729863.86,824407619.75,412107538.17,1816650505.80,1422436977.62,796234996.56,309776276.34,1124834711.48,781467839.05,487448607.67,192220534.23,521426165.46,259810173.80,162685573.34,57641804.83,478957245.85,395616345.17,302144197.86,158216255.65,256534870.91,180180154.08,123046342.21,55188465.05,147934102.95,144405263.57,102106832.55,36632741.04,67249433.52,55412972.41,30636690.19,15839270.81,38838605.05,22503271.18,17662032.91,6136147.96,39789149.26,30128060.17,19128170.27,9884849.42,36414212.50,25225201.03,17295289.88,34916150.67,30445474.18,0.0
23,少数股东损益,351646892.67,192837991.22,118626565.93,180421736.99,124554195.52,136024983.21,54934374.72,251733742.64,174032042.80,123932180.58,49029300.86,113933624.93,130074571.39,70943137.64,33182776.37,60510526.84,81544824.44,53547180.88,24335327.47,207415895.68,189410041.16,120487000.72,48240712.63,247434605.33,260093822.83,213842345.08,116092069.56,529930451.99,389759477.48,270030262.80,127802879.27,629240985.82,497813876.47,302550906.88,122085715.52,482863208.31,371910653.24,224834139.03,95720128.97,227454562.41,106460355.03,58772837.80,7620631.46,205421217.79,190547014.09,142340165.00,81580221.01,161094772.70,110502885.27,77961056.87,33678005.76,111215138.25,92205321.08,58585565.70,20658263.34,46452073.59,35468620.85,22115580.09,8817533.04,1112886.78,716607.74,0,0,0,0,0,0,0,0,0,0,0,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.040000,0.020000,0.010000,0.060000,0.060000,0.040000,0.020000,0.080000,0.088000,0.060000,0.030000,0.110000,0.120000,0.060000,0.020000,0.030000,0.030000,0.020000,0.010000,0.030000,0.130000,0.100000,0.040000,0.150000,0.230000,0.200000,0.130000,0.530000,0.400000,0.420000,0.210000,0.960000,0.720000,0.430000,0.218000,0.790000,0.549000,0.620000,0.243000,0.660000,0.329000,0.210000,0.160000,1.350000,1.120000,0.860000,0.440000,0.920000,0.644000,0.430000,0.200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
26,稀释每股收益(元/股),0.040000,0.020000,0.010000,0.060000,0.060000,0.040000,0.020000,0.080000,0.088000,0.060000,0.030000,0.110000,0.120000,0.060000,0.020000,0.030000,0.030000,0.020000,0.010000,0.030000,0.130000,0.100000,0.040000,0.150000,0.230000,0.200000,0.130000,0.530000,0.400000,0.420000,0.210000,0.960000,0.720000,0.430000,0.218000,0.790000,0.549000,0.620000,0.243000,0.660000,0.329000,0.210000,0.160000,1.350000,1.120000,0.860000,0.440000,0.920000,0.644000,0.430000,0.200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
27,七、其他综合收益,1781276.20,-3129275.00,-1811602.15,32722620.00,-14658750.00,25766527.50,38869125.00,38463170.77,51827940.64,36218960.89,0,-62548558.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34669238.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,483881154.61,263076366.31,149364698.63,409092349.57,301674060.14,286320191.40,151662545.53,581462442.83,529986172.03,372539928.68,137140798.10,413754310.42,538588591.51,265012737.48,93528723.85,146888739.48,163709947.78,105258467.19,42278757.02,291758227.78,582479634.57,403775937.09,178665893.46,678505683.73,948537354.18,793437282.39,501353666.28,2122044503.95,1567489341.34,1094437882.55,539910417.44,2445891491.62,1920250854.09,1098785903.44,431861991.86,1607697919.79,0,712282746.70,0,748880727.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
29,归属于母公司所有者的综合收益总额,131148039.71,72146606.99,31842847.69,216178011.95,177119864.62,142565249.94,85067433.31,318189748.96,340405747.04,237742059.83,88111497.24,318585252.97,408514020.12,194069599.84,60345947.48,86378212.64,82165123.34,51711286.31,17943429.55,84342332.10,393069593.41,283288936.37,130425180.83,431071078.40,688443531.35,579594937.31,385261596.72,1592114051.96,1177729863.86,824407619.75,412107538.17,1816650505.80,1422436977.62,796234996.56,309776276.34,1124834711.48,0,487448607.67,0,521426165.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,归属于少数股东的综合收益总额,352733114.90,190929759.32,117521850.94,192914337.62,124554195.52,143754941.46,66595112.22,263272693.87,189580424.99,134797868.85,49029300.86,95169057.45,130074571.39,70943137.64,33182776.37,60510526.84,81544824.44,53547180.88,24335327.47,207415895.68,189410041.16,120487000.72,48240712.63,247434605.33,260093822.83,213842345.08,116092069.56,529930451.99,389759477.48,270030262.80,127802879.27,629240985.82,497813876.47,302550906.88,122085715.52,482863208.31,0,224834139.03,0,227454562.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
