,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19961231,19951231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,927490240.08,613858200.62,316956007.07,1253300455.14,922782608.13,596429391.12,311520387.39,1095956093.64,766656075.62,496063822.55,228553186.42,1017002960.14,768574199.81,525461981.28,272030921.86,1191748362.12,1000021743.34,636840481.02,377724978.33,1499733525.32,1015471986.76,630612996.33,318459222.17,1093980236.27,800637190.39,517073568.47,245405262.50,848421080.16,592896886.55,388187328.61,206999890.83,622809443.53,392225221.35,242455247.54,114424479.85,584018203.00,445297213.97,292375918.17,153807918.19,429288555.47,262599519.45,177103980.18,105602097.31,371522760.30,257357543.63,174600348.65,102625647.73,1338169601.94,961905183.14,652577214.45,353813264.81,1326259900.66,967192870.81,649106356.79,344247343.39,1338613814.54,1006864151.28,706215550.83,379078063.51,1393699964.74,1289816777.91,864552253.27,487679293.46,1192593025.00,915548184.06,543571810.34,341690906.96,716516678.56,401277457.38,144227454.87,21769674.68,195260046.86,110325801.15,305703385.31,140587635.20,205384903.97,33305736.46,223204869.04,201429885.27,593663485.68,467477592.29,453688509.66,0.0
2,营业收入,927490240.08,613858200.62,316956007.07,1253300455.14,922782608.13,596429391.12,311520387.39,1095956093.64,766656075.62,496063822.55,228553186.42,1017002960.14,768574199.81,525461981.28,272030921.86,1191748362.12,1000021743.34,636840481.02,377724978.33,1499733525.32,1015471986.76,630612996.33,318459222.17,1093980236.27,800637190.39,517073568.47,245405262.50,848421080.16,592896886.55,388187328.61,206999890.83,622809443.53,392225221.35,242455247.54,114424479.85,584018203.00,445297213.97,292375918.17,153807918.19,429288555.47,262599519.45,177103980.18,105602097.31,371522760.30,257357543.63,174600348.65,102625647.73,1338169601.94,961905183.14,652577214.45,353813264.81,1158666831.16,842206578.98,566481628.90,303535103.79,1172400473.75,867262528.70,620674259.61,341289059.42,1254978974.62,1195195755.84,802145538.71,458819471.10,1110112145.11,856539705.75,511539717.76,321690405.87,656853602.99,364150880.98,135099914.84,17039755.24,192804558.78,109555967.11,304093033.01,139217668.73,201425843.23,29618368.99,205689866.48,200730847.71,587598959.57,462758992.65,450140357.28,0.0
3,二、营业总成本,1002949326.34,696550060.88,350114245.91,1889522808.84,1088262190.82,723185529.82,375993542.90,1504134972.65,1022583628.46,668446602.13,309634299.56,1451067777.95,1085842475.96,760650410.32,397204893.91,1724618040.43,1211497559.03,802369099.37,382940202.82,1483011927.68,1017923357.44,625311645.62,312957514.32,1084828393.26,774577512.25,491278082.30,242138752.90,821761721.53,579044655.83,353566883.07,207231629.15,652274640.71,439048877.48,261960073.46,124523733.93,643969322.33,436285825.38,285886798.71,152119027.57,443168424.49,281803912.10,177711643.34,103142093.39,385519455.89,262251917.99,175909602.65,99368371.02,1325381750.66,953905442.69,642010196.95,344663520.46,1307074205.12,951372497.06,631371408.65,336926198.22,1325627485.89,999104066.40,703042797.34,382673724.65,1385773412.54,1009897149.08,691940643.64,381932049.44,1259009702.41,817765223.13,497821885.58,308336983.35,736265707.49,408306328.06,151139423.47,23411501.94,193385265.38,110595134.49,294968229.73,132881776.38,182097031.94,28573355.28,193263646.84,195341213.82,578541154.76,450047944.90,425591103.45,0.0
4,营业成本,479796558.95,316234059.05,158123618.25,688435526.38,516640480.39,343423678.29,171241241.97,698421491.55,483682810.79,322209527.79,148504594.31,715489006.39,513484602.63,364401001.04,167286031.26,818489406.11,594444146.43,390902348.86,188111905.89,706061146.63,483848606.67,298574619.24,153647916.50,538757258.27,389807314.52,250641803.48,116395089.89,387320954.94,276795507.84,176295971.10,91587683.17,350092437.63,170881754.03,107423400.22,49261503.23,381870853.98,275902840.53,186342832.07,104779369.45,315706964.54,203706678.28,136155763.63,83158865.31,287276443.50,193834948.04,129992541.00,77117925.83,957526235.70,681813353.39,462626669.08,255174676.11,957434467.40,696291401.30,470324052.56,254681945.80,996236634.85,742280156.74,534545874.19,294531961.73,1088499567.67,791389151.33,536907049.81,304474829.89,939392089.24,609733575.75,369106861.84,232261539.26,568015995.46,320982102.39,115145261.57,15924299.68,164846750.00,94399856.30,261646581.10,116460723.15,173012935.63,25317546.08,181100904.79,179270898.12,544931045.54,418316126.74,397869278.21,0.0
5,营业税金及附加,17878745.88,11588839.74,5919932.41,31620068.61,24218097.05,15207305.01,8029601.92,34023986.13,25302767.10,16068493.32,7180215.03,66069686.90,48749334.59,36990159.40,27808581.55,113639166.90,93089449.88,60290443.26,31586828.73,135079704.09,83355400.82,48478290.77,25893930.62,87547950.18,58503460.72,39622714.52,18993317.05,72883362.12,47467207.49,29653379.10,15813684.48,49402238.50,31873342.79,20246377.21,9466302.67,22093436.82,16207392.47,10228535.60,5178729.48,10968990.04,5987173.00,2727166.67,1455117.50,5229394.83,2797677.15,1841371.78,945513.43,16430232.95,11578791.21,7512265.63,3949840.80,6216901.43,4196115.54,2665835.06,1540772.22,5973979.19,3683198.01,2683120.09,1699790.07,5549654.18,4295605.24,2508014.52,1646525.20,3711456.64,2419935.45,1221255.43,858610.16,4548335.92,3021792.30,1447595.40,160298.62,624625.47,495840.79,973860.53,483771.56,586006.17,32402.74,630685.74,350605.84,1784322.77,1450672.71,1251407.39,0.0
6,销售费用,245616198.50,159451315.34,87134561.47,351169632.40,258653358.50,172600057.52,94281158.56,340012237.53,236226426.58,150366936.21,82710842.14,310945869.12,236207993.07,155822660.51,95746726.94,312994574.77,215182496.35,139579562.64,58171930.45,286840607.87,212573329.04,129688016.03,48248165.51,200770678.60,148987149.10,95386205.83,45313225.50,167321419.75,126368597.80,79114213.06,55860413.95,103508644.52,127441423.64,76232560.77,35695768.13,145350764.82,94331157.80,58384061.91,27169345.14,76953027.98,47544652.29,26681073.72,13560546.19,58477166.79,48851670.71,31551047.17,15070623.44,309480900.13,233729934.75,154011445.04,77900181.47,304650712.03,219577837.82,138340051.69,68462165.64,263905651.55,205581301.11,133703314.45,68777417.54,221075479.07,169266040.82,122573177.27,61967940.29,247321423.31,178612632.56,112318433.06,63612240.70,112585257.14,66406653.53,24428836.09,737042.43,3225118.23,2154398.57,4638203.81,2227502.65,2086604.99,393906.10,7048594.28,7911541.15,18440542.24,16054795.69,10463047.24,0.0
7,管理费用,124830247.19,92422524.25,45333301.14,163623441.36,118860495.21,81140188.17,38508730.20,159736185.09,86569228.75,51763161.19,19718576.97,131539276.30,96857774.15,68146414.17,24628573.48,145011066.79,79580016.69,45086442.53,19590770.64,72545022.51,35764323.50,24055209.90,18225677.97,46316827.08,23902545.35,15680332.22,16019145.96,37108572.17,26900052.10,15633539.74,8976295.02,37225483.60,34645500.73,15779814.24,7924376.02,44190614.31,19452359.32,12095656.71,7766708.04,29489788.54,19473125.15,9879583.58,3811998.01,23552907.16,9100652.19,7356457.60,5774939.86,22225407.50,14684938.10,9617976.03,2735281.82,12259843.25,8672111.56,5546430.24,3081524.24,23400606.42,17425329.55,11086477.57,5492778.37,31984440.43,15557337.80,10958823.39,4406327.02,41189300.88,11880540.34,9462845.35,4580746.03,37518699.60,10138519.95,5333065.20,4683114.52,14866175.54,8575448.79,18230211.99,9365197.61,8927323.98,2757764.25,5000426.09,4827186.56,9225468.27,10491281.99,13246495.64,0.0
8,财务费用,134827575.82,116853322.50,54419382.33,274425824.97,178988563.18,110372298.04,63316221.24,256536222.19,177554991.36,118641519.19,51534481.26,214706794.63,181187085.12,128367974.43,82221636.79,288943118.18,216444047.84,165472562.29,86329082.13,287222566.65,207559016.03,129675361.50,71669404.80,208208699.63,152046989.21,88950726.46,45527974.50,153657861.94,101550786.00,71089498.46,34993552.53,111288004.54,74206856.29,42277921.02,22175783.88,50833045.40,30704808.56,19148445.72,7537608.76,8147757.60,5040851.05,2216623.41,1155566.38,10130097.10,7666969.90,5168185.10,459368.46,14072643.59,12631605.72,8698250.23,4903540.26,26512281.01,22635030.84,14495039.10,9159790.32,36110613.88,30134080.99,21024011.04,12171776.94,38664271.19,29389013.89,18993578.65,9436427.04,27395432.34,15118539.03,5712489.90,7023847.20,13597419.37,7757259.89,4784665.21,1906746.69,9822596.14,4969590.04,9490247.00,4355456.11,-2526713.53,71736.11,-516964.06,2980982.15,4159775.94,3735067.77,2760874.97,0.0
9,研发费用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,-816549.69,380248315.12,-9098803.51,442002.79,616589.01,15404850.16,13247403.88,9396964.43,-14410.15,12317144.61,9355686.40,6922200.77,-486656.11,45540707.68,12757401.84,1037739.79,-850315.02,-4737120.07,-5177318.62,-5159851.82,-4727581.08,3226979.50,1330053.35,996299.79,-110000.00,3469550.61,-37495.40,-37495.40,0,757831.92,0,0,0,-369393.00,-312733.30,-312733.30,-312733.30,1901895.79,51432.33,51432.33,0,853446.51,0,0,0,5646330.79,-533180.48,-456409.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10874.70,-10874.70,10874.70,0,0,0,0,0,0,0.0
11,公允价值变动收益,-6990422.24,-4853767.84,-14342333.30,-7736880.52,22977.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
