,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19930630,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,3237263431.25,2457759681.62,1647596358.10,834355101.30,2983726283.80,2284157459.09,1504830885.77,719046077.25,2590505593.52,1965211640.57,1302439660.21,629141267.26,2282154186.11,1713736996.49,1119306877.54,546966851.21,2150122291.20,1627260561.93,1112176494.11,564157341.31,2273291467.66,1752521564.72,1181664007.67,584771217.02,2233734880.98,1667055032.96,1086302088.52,521925035.88,2015659678.31,1563229420.80,1058992736.79,531567670.46,2486798588.96,2031311920.88,1346949576.74,650363573.78,2253137074.93,1609837515.10,1033900125.28,486168684.90,1726003918.06,1261831637.79,801451931.06,385078385.33,1678895472.15,1331747789.81,963263155.27,476749332.92,1660572016.04,1278883914.90,809946273.90,382947644.84,1456268278.54,1075471812.72,737247948.26,359217081.45,1447883887.76,1046888840.98,674087014.00,330597918.23,1457109645.64,1107888787.11,731420071.81,363351006.94,874750753.97,632905771.25,410693302.84,219920767.39,834217547.11,631114752.96,393639653.82,185692348.45,643922190.07,351179679.49,346885923.37,111048150.93,67649072.56,133638132.88,333026584.17,210563360.38,423820591.07,238410441.74,744460243.20,362321296.04,954163300.69,577942700.00,550353706.03,337473235.09,669903146.61,233978399.00,0.0
2,营业收入,3237263431.25,2457759681.62,1647596358.10,834355101.30,2983726283.80,2284157459.09,1504830885.77,719046077.25,2590505593.52,1965211640.57,1302439660.21,629141267.26,2282154186.11,1713736996.49,1119306877.54,546966851.21,2150122291.20,1627260561.93,1112176494.11,564157341.31,2273291467.66,1752521564.72,1181664007.67,584771217.02,2233734880.98,1667055032.96,1086302088.52,521925035.88,2015659678.31,1563229420.80,1058992736.79,531567670.46,2486798588.96,2031311920.88,1346949576.74,650363573.78,2253137074.93,1609837515.10,1033900125.28,486168684.90,1726003918.06,1261831637.79,801451931.06,385078385.33,1678895472.15,1331747789.81,963263155.27,476749332.92,1660572016.04,1278883914.90,809946273.90,382947644.84,1449382608.13,1066266741.26,731096188.23,356387674.88,1439583404.30,1038997328.77,668611037.23,328592220.48,1448419015.01,1097698733.62,724427426.49,358969411.61,860047267.31,623992654.14,405166221.54,216812753.28,820145016.33,620928184.60,387589948.86,183110822.21,629255923.42,346463572.57,339595337.68,108147078.15,63893454.15,132952018.82,321865225.04,205267972.00,412037976.16,223624314.67,742427668.80,361783061.04,952584018.74,576242000.00,546804398.18,337473235.09,671151808.08,233978399.00,0.0
3,二、营业总成本,3033688872.09,2317190231.95,1559878055.69,795163396.88,2839649072.61,2145273570.99,1417591313.46,680735484.25,2475319313.37,1851345494.35,1227155553.27,599623606.69,2189658241.01,1612408885.27,1060476110.95,525798807.02,2117627085.70,1572562248.50,1077099001.28,547513611.97,2215906677.65,1677349598.47,1130055742.35,559659858.89,2180165218.07,1598880598.09,1041555378.80,497956117.20,2011022932.25,1528486968.23,1039439843.00,514221426.58,2440024187.05,1940153847.34,1277664773.30,616493186.90,2144833659.70,1533605997.22,985706216.36,464736457.08,1641690873.23,1201040700.22,761847270.94,369405713.30,1597800584.56,1243093618.90,900927926.90,449213921.46,1555022488.65,1194983424.85,756079133.99,364986527.62,1390104386.21,1025718137.32,703878536.94,343447698.26,1371551776.79,998665085.87,643371622.74,317462698.92,1379088800.96,1056513391.75,698339428.18,346263870.84,828326247.21,597338273.19,386813456.68,207080203.51,792360862.91,599137365.76,369680128.37,173066159.74,602536497.05,331756486.69,313092508.42,88225906.82,62314922.33,147872486.08,337438734.21,208270329.31,410292916.17,0,715828684.66,0,951559221.94,0,559053391.70,0,642168483.74,226479376.00,0.0
4,营业成本,2494216926.06,1902521176.79,1275994266.31,646724838.23,2291765626.83,1750303485.64,1150601104.43,546100532.57,1924391726.03,1469470227.61,965218857.97,467014334.10,1683348365.08,1257352554.96,819154763.31,406672012.65,1610077214.46,1228181271.31,842292704.10,430985809.87,1694250515.52,1309785133.90,887254229.32,448236579.97,1688364206.17,1276032712.68,833335428.31,404535997.00,1558550994.67,1228727635.91,839174785.04,427135188.14,1972094383.50,1634837561.65,1081836329.37,526632171.57,1799419038.23,1316494838.56,840233584.72,397230839.12,1334941668.83,974472598.46,613897825.95,295865000.81,1250185860.12,992319744.54,734086316.52,366168913.02,1248024675.75,972523979.04,610822389.39,291589099.85,1089717383.99,800305696.40,551436747.27,269516069.00,1112625232.35,804724715.90,513425748.74,253921512.41,1136298159.32,868852603.90,574059654.08,282437953.70,709497377.94,504618116.78,323368486.64,174819827.28,672445890.85,510108161.72,312323234.64,146945744.14,493132995.75,270458552.32,269001616.53,85134989.60,57579810.72,122194934.14,283223838.75,177352726.88,326957925.36,0,635824066.19,0,891056109.79,0,507959419.43,0,623187437.77,226479376.00,0.0
5,营业税金及附加,31325748.18,23630202.83,16456116.07,9075909.40,32174824.96,25491561.27,18759041.36,9784741.04,29713307.52,21811849.35,13273245.15,6767160.59,35772765.37,19312840.66,12683960.45,6576313.65,22135288.68,16740355.28,11679610.17,5507738.76,22789411.04,16493804.04,10717045.00,4550583.66,21887327.36,16536778.55,10973657.74,5701043.50,21775202.08,15720351.11,9767677.40,4949025.25,21483164.15,14971714.07,9856944.84,4636709.54,15201574.75,11567870.32,7729759.07,3659592.30,18000640.74,14285634.16,9695643.32,5240266.56,18097628.48,14422143.45,10495466.31,6192315.99,19445543.89,12697054.04,7749645.85,3235852.23,13701904.22,10076051.48,7261714.55,3443808.85,14058611.69,10814302.87,7551169.71,3488077.68,14429972.01,8460899.69,5416004.87,2769953.08,5575878.33,3760771.54,2626570.85,1350477.94,5149869.54,3903667.19,2677759.62,1265892.80,6334562.70,4215529.90,2557973.32,601453.01,121715.06,1027184.23,5529136.06,1712644.31,6835534.32,0,6534105.93,0,2213302.05,0,1679486.45,0,4643012.25,0,0.0
6,销售费用,135329747.70,111927448.49,74266835.39,32901050.70,126706456.02,99883309.32,57692529.18,25119389.37,115453255.13,86336186.04,60362035.53,32411720.29,110384818.26,82039381.04,56127538.83,25483484.54,101618962.43,73768019.32,48680667.51,23466242.36,107492192.00,85378763.73,55578779.07,26296377.42,108407354.15,79920288.67,49647809.03,21292907.32,97613013.79,69865066.32,43985651.71,21102204.34,98537720.01,72924231.75,46794673.82,20954823.39,70596827.51,45884014.03,29275971.99,13233944.51,68615294.20,50116048.51,30981624.63,14545140.05,80067675.89,60864748.49,41716013.02,19027949.18,78041499.53,57209705.72,36737292.61,20363788.74,76389600.85,55348257.98,38017797.23,18498913.22,77028437.60,54726944.64,36958922.00,17639978.88,66688827.34,56759601.27,37254462.72,18925444.64,31803784.71,23970404.33,16475161.33,8762683.82,28522842.20,20942266.68,12816169.12,5575417.79,17854134.15,10867869.40,8300004.73,3076924.10,2945040.34,3408210.84,19851997.85,9454784.83,25846936.89,0,18414086.91,0,14133694.69,0,12921574.85,0,2769319.65,0,0.0
7,管理费用,208355123.45,162724626.25,107683053.85,53954524.00,208734325.80,176399988.22,174167106.34,83909123.22,316638042.04,240729353.79,165758692.95,86689214.55,300281933.52,238700483.90,161393110.31,81896969.27,311626912.61,230920781.94,151775245.32,74207351.65,307073905.49,232305088.38,155980857.81,72287900.34,289393310.57,193418122.86,123907177.10,55616961.56,274648423.48,189845143.25,124564708.90,54037925.66,281018005.70,191457935.59,122786911.36,57154760.61,229978250.28,140991600.39,95816790.04,45826104.02,204256128.71,155196568.59,102863643.40,52064072.38,226258799.65,162669692.87,106699710.54,54330707.92,192861844.39,146182721.31,96119498.57,47463507.87,198952606.72,149944886.14,100849899.28,48741534.24,157631952.37,120416135.89,79851259.62,39410868.70,153118110.04,114866541.60,76990164.97,39819060.37,76478463.53,60427385.42,41123089.13,20441590.78,77122173.91,58229485.68,37374905.16,17205866.05,79218680.97,40962555.25,24357926.18,-6601420.35,-292737.79,9954374.53,22745345.36,15339161.98,42299090.31,0,44631217.85,0,30000446.88,0,18162276.75,0,7703242.07,0,0.0
8,财务费用,15795903.77,8935187.24,12203958.70,14803120.14,1781207.99,-4889980.23,6516000.29,13972024.72,29006090.94,20916373.60,10737927.74,5762634.28,12471069.10,10118943.50,6479841.10,4609205.11,21168372.34,18027263.46,17945475.47,12283485.27,37414098.56,27563488.56,14804695.44,6942450.60,39785508.33,28473591.75,20857220.28,10500809.61,28930112.35,18825242.33,15840083.76,3735586.18,38305456.15,18723548.89,9563007.87,3411422.95,23154953.23,14240313.81,9949835.44,4785977.13,11326471.75,6433108.85,3858701.86,1691233.50,17170240.07,11846085.37,6959216.33,3494035.35,12172937.89,5780368.51,4060711.34,2334278.93,11342890.43,10043245.32,6312378.61,3247372.95,10207542.78,7982986.57,5584522.67,3002261.25,8553732.25,7573745.29,4619141.54,2311459.05,4970742.70,4561595.12,3220148.73,1705623.69,9120086.41,5953784.49,4488059.83,2073238.96,5996123.48,5251979.82,7033710.67,5154051.64,1475874.77,11287782.34,6088416.19,4411011.31,8353429.29,0,10425207.78,0,14155668.53,0,18330634.22,0,3865472.00,0,0.0
