,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20101231,20091231,20081231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,482026067.40,357480220.56,159475948.25,953971733.45,706798110.83,462802293.33,169031715.54,964123774.96,736711250.33,436572883.28,178511544.45,695683777.47,431576759.74,280730753.31,147192414.04,777067045.92,515935577.71,336667310.62,168994176.44,679706936.99,471184645.72,318730009.07,102264146.98,405034933.51,280997924.96,179942628.36,59553465.12,414892503.38,300389038.24,196919452.50,75302839.88,384812249.19,273694196.37,177980820.73,263215741.60,178231258.74,145944033.58,0.0
2,营业收入,482026067.40,357480220.56,159475948.25,953971733.45,706798110.83,462802293.33,169031715.54,964123774.96,736711250.33,436572883.28,178511544.45,695683777.47,430686083.37,280730753.31,146397928.13,777067045.92,515300704.52,336667310.62,168994176.44,679706936.99,471028089.27,318730009.07,102264146.98,405034933.51,280997924.96,179942628.36,59553465.12,414892503.38,300389038.24,196919452.50,75302839.88,384812249.19,273694196.37,177980820.73,263215741.60,178231258.74,145944033.58,0.0
3,二、营业总成本,442810532.66,309436977.35,140264177.55,1526294807.94,594077408.33,392247373.47,149097755.98,1161134218.39,614966258.94,351995768.12,139946192.81,575541113.58,369608058.17,243078186.36,125947283.32,695200506.48,485000331.16,319327217.63,162020365.58,653848349.99,438902323.05,296068504.80,94367958.84,380727996.98,254803945.11,163958822.22,53821382.66,372767335.13,261745388.52,170837775.93,67344583.98,339190034.61,237063451.08,152632242.76,231149907.01,158216711.83,132637014.91,0.0
4,营业成本,336178316.25,241818374.43,109705534.81,678345597.55,476678372.77,315632904.28,116624067.06,675212587.63,507330875.34,288354398.04,116691011.72,457961155.36,300831280.96,199215824.50,104745831.40,585159672.08,402766163.09,272549886.14,136985372.76,558715984.11,377060480.72,256995796.94,74043418.12,309712530.21,211155597.01,137486271.24,41326367.90,318278502.75,219357287.36,145120340.55,53917673.73,290645533.40,204768454.49,131272603.71,199846116.00,135790038.78,110416625.41,0.0
5,营业税金及附加,1838431.80,1340128.31,551767.70,5456753.14,3230519.23,1896597.75,1235024.17,6224932.42,3642637.82,2235250.81,1062288.02,4197808.26,1775692.38,1219307.96,501794.65,2652036.98,2321449.47,1525795.11,482610.61,4412746.43,2859223.87,2198114.46,655215.93,3638656.77,5622326.52,4737760.70,3661906.84,10498408.39,10204986.47,6683419.92,2555541.32,12797272.51,9056317.39,5730146.92,7283300.47,4827970.28,4210252.20,0.0
6,销售费用,13604033.01,9522116.03,5163407.36,26408907.12,20021941.55,14058458.69,8370676.03,27943748.73,20437063.06,13257467.94,6815960.95,24857330.42,19808692.71,12873094.50,6673989.33,29103734.12,25183527.01,15285994.93,7469256.75,26369372.32,14909497.09,9071377.04,5493866.46,19030597.52,8175158.87,4734468.54,599571.97,16100932.75,11434701.21,6522363.86,2844746.57,14698355.65,9904294.17,6582136.12,11052242.52,9202678.79,8277334.06,0.0
7,管理费用,51767375.12,31175565.72,14427359.68,69310242.86,58334596.37,54484628.07,24474061.42,108775658.53,76047996.92,46270956.23,17334195.31,65854457.12,45859629.82,29862507.70,14716470.56,62645411.01,45946862.88,23997731.73,11974793.03,44002107.16,31898674.59,19276249.06,9297668.20,28500294.44,17702023.94,8200954.11,4991288.82,15169496.29,10768838.45,6697425.97,7091602.73,13182085.76,9651646.32,6518621.13,10335713.76,7538331.04,7824616.28,0.0
8,财务费用,8134276.72,5174377.00,2544633.69,16713656.16,12742555.31,8034237.00,2367597.80,10904946.77,6615139.40,3305639.83,1337356.08,5871007.07,1881799.22,779038.53,-621072.14,14135066.20,12527002.99,8321128.42,3990659.18,11934426.07,8212831.65,4979366.42,3041534.23,8364355.03,5953501.62,3847521.47,1602881.21,5975837.40,4271806.48,3239619.65,1443818.14,4074029.48,2877399.33,1723395.50,2176052.97,571470.73,1191301.55,0.0
