21,五、净利润,2118857000.00,1894848000.00,1648306000.00,888497000.00,3556193000.00,2146152000.00,874361000.00,264141000.00,4916936000.00,3461878000.00,2165163000.00,781366000.00,5480012000.00,3971651000.00,2469067000.00,897646000.00,3138196000.00,2182542000.00,624196000.00,153291000.00,739870000.00,618330000.00,561582000.00,87514000.00,775866000.00,623886000.00,536258000.00,156009000.00,212890000.00,139093000.00,104154000.00,53606000.00,1595076000.00,511943000.00,394532000.00,324099000.00,2918590000.00,2717623000.00,2588027000.00,1790398000.00,4078440000.00,1275649000.00,742728000.00,1702329000.00,646651000.00,1020930000.00,368433000.00,902682000.00,858537000.00,703928000.00,0.0
22,归属于母公司所有者的净利润,1614450000.00,1574296000.00,1454573000.00,749732000.00,2780194000.00,1527053000.00,479099000.00,102425000.00,4066478000.00,2791435000.00,1722914000.00,605795000.00,5052154000.00,3664126000.00,2259696000.00,850708000.00,2823441000.00,1961360000.00,466660000.00,120946000.00,433525000.00,388909000.00,360691000.00,11966000.00,553059000.00,465100000.00,426938000.00,112387000.00,81377000.00,20881000.00,16269000.00,27040000.00,1384625000.00,352730000.00,275363000.00,266741000.00,2523414000.00,2432521000.00,2421178000.00,1704127000.00,3793576000.00,1021249000.00,595664000.00,1611711000.00,640996000.00,1010190000.00,368639000.00,894096000.00,829997000.00,658303000.00,0.0
23,少数股东损益,504407000.00,320552000.00,193733000.00,138765000.00,775999000.00,619099000.00,395262000.00,161716000.00,850458000.00,670443000.00,442249000.00,175571000.00,427858000.00,307525000.00,209371000.00,46938000.00,314755000.00,221182000.00,157536000.00,32345000.00,306345000.00,229421000.00,200891000.00,75548000.00,222807000.00,158786000.00,109320000.00,43622000.00,131513000.00,118212000.00,87885000.00,26566000.00,210451000.00,159213000.00,119169000.00,57358000.00,395176000.00,285102000.00,166849000.00,86271000.00,284864000.00,254400000.00,147064000.00,90618000.00,5655000.00,10740000.00,-206000.00,8586000.00,28540000.00,45625000.00,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.500000,0.510000,0.490000,0.250000,0.930000,0.490000,0.130000,0.020000,1.400000,0.960000,0.590000,0.200000,1.880000,1.383500,0.870000,0.320000,1.120000,0.787300,0.190000,0.050000,0.180000,0.162400,0.150000,0.010000,0.230000,0.197600,0.180000,0.050000,0.030000,0.008900,0.010000,0.010000,0.600000,0.153100,0.120000,0.120000,1.110000,1.069200,1.060000,0.750000,1.770000,0.500000,0.290000,2.990000,1.190000,0,0,0,0,0,0.0
26,稀释每股收益(元/股),0.500000,0.510000,0.490000,0.250000,0.930000,0.490000,0.130000,0.020000,1.400000,0.960000,0.590000,0.200000,1.880000,0,0,0,0,0,0,0,0.180000,0,0,0,0.230000,0,0.180000,0,0.030000,0,0,0.010000,0,0.153100,0.120000,0,0,1.069200,1.060000,0,0,0,0,0,1.190000,0,0,0,0,0,0.0
27,七、其他综合收益,246097000.00,278487000.00,239478000.00,654731000.00,-1565392000.00,-1263154000.00,-518596000.00,11263000.00,313066000.00,632936000.00,265502000.00,218884000.00,173313000.00,-191599000.00,-208653000.00,-589788000.00,963822000.00,-18093000.00,5997000.00,11494000.00,2107000.00,24107000.00,38968000.00,7136000.00,-63796000.00,-67894000.00,-49141000.00,29504000.00,-7375000.00,-770000.00,-41196000.00,12724000.00,-110861000.00,-89887000.00,-7816000.00,-19260000.00,7833000.00,10017000.00,8843000.00,9040000.00,35127000.00,-111733000.00,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,2364954000.00,2173335000.00,1887784000.00,1543228000.00,1990801000.00,882998000.00,355765000.00,275404000.00,5230002000.00,4094814000.00,2430665000.00,1000250000.00,5653325000.00,3780052000.00,2260414000.00,307858000.00,4102018000.00,2164449000.00,630193000.00,164785000.00,741977000.00,642437000.00,600550000.00,94650000.00,712070000.00,555992000.00,487117000.00,185513000.00,205515000.00,138323000.00,62958000.00,66330000.00,1484215000.00,422056000.00,386716000.00,304839000.00,2926423000.00,2727640000.00,2596870000.00,1799438000.00,4113567000.00,1163916000.00,0,0,0,0,0,0,0,0,0.0
29,归属于母公司所有者的综合收益总额,1858537000.00,1853043000.00,1693300000.00,1403953000.00,1219142000.00,270009000.00,-35730000.00,114953000.00,4376910000.00,3422689000.00,1985747000.00,822046000.00,5183038000.00,3450801000.00,2037343000.00,259996000.00,3796021000.00,1950516000.00,473772000.00,132371000.00,437595000.00,404932000.00,407956000.00,16148000.00,512780000.00,421351000.00,395715000.00,132868000.00,72467000.00,15674000.00,-14513000.00,31167000.00,1319439000.00,291978000.00,270522000.00,252466000.00,2528745000.00,2438868000.00,2427543000.00,1710408000.00,3816606000.00,948773000.00,0,0,0,0,0,0,0,0,0.0
30,归属于少数股东的综合收益总额,506417000.00,320292000.00,194484000.00,139275000.00,771659000.00,612989000.00,391495000.00,160451000.00,853092000.00,672125000.00,444918000.00,178204000.00,470287000.00,329251000.00,223071000.00,47862000.00,305997000.00,213933000.00,156421000.00,32414000.00,304382000.00,237505000.00,192594000.00,78502000.00,199290000.00,134641000.00,91402000.00,52645000.00,133048000.00,122649000.00,77471000.00,35163000.00,164776000.00,130078000.00,116194000.00,52373000.00,397678000.00,288772000.00,169327000.00,89030000.00,296961000.00,215143000.00,0,0,0,0,0,0,0,0,0.0
