,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010930,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19961231,19951231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1939226217.50,1267589555.75,802619583.61,407454405.80,1293010074.58,951978579.75,694798276.62,313088321.23,1811500220.68,1292212243.46,970034865.50,547048223.09,2537934266.13,1771055469.37,1198345687.56,552390072.51,1261395057.73,819168061.08,607666987.38,249844080.44,743204362.45,528034867.54,395359835.74,174589260.81,855470301.79,656635009.00,511365667.15,255496979.51,1243195266.41,1009305280.11,853520060.98,397067760.09,1522455466.46,1118976814.52,871274860.88,491674937.56,2333992064.86,1716481446.79,1342949028.43,705916581.32,2155195062.11,1626963735.66,1106044992.86,459974952.23,1754328579.47,1333834065.82,969149858.28,446764698.28,1852536167.82,1387266764.19,1087222017.49,428425254.80,2150123902.37,1582123233.78,1150240878.20,638837400.20,2271486759.57,1703494372.42,1270951856.24,580477628.51,2527130807.24,1989054442.40,1531155714.59,785267161.35,2890442199.32,1935437723.74,1277090157.15,674380222.11,2195481898.07,1561661623.23,1136533550.46,536419274.49,1844774107.66,1375929193.00,1030306327.58,1555279440.95,793844097.72,1237726365.27,595678526.95,1254224844.60,644924612.87,1129026187.70,1151550018.12,1048221824.72,0.0
2,营业收入,1939226217.50,1267589555.75,802619583.61,407454405.80,1293010074.58,951978579.75,694798276.62,313088321.23,1811500220.68,1292212243.46,970034865.50,547048223.09,2537934266.13,1771055469.37,1198345687.56,552390072.51,1261395057.73,819168061.08,607666987.38,249844080.44,743204362.45,528034867.54,395359835.74,174589260.81,855470301.79,656635009.00,511365667.15,255496979.51,1243195266.41,1009305280.11,853520060.98,397067760.09,1522455466.46,1118976814.52,871274860.88,491674937.56,2333992064.86,1716481446.79,1342949028.43,705916581.32,2155195062.11,1626963735.66,1106044992.86,459974952.23,1754328579.47,1333834065.82,969149858.28,446764698.28,1852536167.82,1387266764.19,1087222017.49,428425254.80,2136634371.25,1581009308.36,1148072197.07,638088256.66,2254668958.54,1695608089.62,1265397547.06,578840998.89,2512024754.64,1983104999.38,1528367087.00,784458701.79,2888113709.59,1933744263.97,1276221272.38,674062231.97,2190992767.04,1559544644.44,1136503827.48,537857871.89,1851434461.02,1379019218.00,1032565820.96,1554098329.61,793338556.11,1239784648.10,595943334.93,1250309335.04,642784800.35,1125466828.84,1157293432.65,1047637234.61,0.0
3,二、营业总成本,1917426093.57,1279312368.68,816239517.77,412611860.61,1298296496.82,897942381.04,701500366.41,319199236.58,1809320935.43,1275567207.41,955778134.82,539062687.47,2534397674.88,1763025530.61,1193977955.65,574743358.03,1306614458.33,813301497.03,566090651.87,280294716.72,826977162.62,640488807.14,461797934.85,212252351.05,1490164088.42,771731190.42,576983405.17,295844122.98,1392389514.26,1038412436.95,861077740.31,401302279.64,1607772511.40,1180088504.46,886419068.26,490154814.41,2321013912.32,1702029931.19,1325961263.21,698772426.96,2176272545.97,1593135305.61,1070433116.83,466076580.47,1879655965.24,1394684311.05,989551501.56,468233370.65,1975796419.88,1439989297.60,1100241088.98,428845211.81,2174361541.21,1578922790.86,1134345100.78,630964774.49,2216018386.83,1645061899.46,1214651692.63,564855439.89,2429610823.72,1912402068.01,1462702214.64,766265509.48,2795044444.27,1884489116.20,1237092047.76,657492889.03,2063662085.94,1501028230.48,1086035651.64,532921319.37,1725277179.49,1284605487.00,944314013.75,1387695715.56,704802672.62,1079612519.88,483801964.00,1084832702.59,535781062.96,994502458.34,1029141207.46,956652225.41,0.0
4,营业成本,1653171147.53,1111699973.89,708050744.75,363715443.37,1146256278.66,830575187.91,608910017.81,275429321.48,1567751225.34,1127470709.87,857268760.92,492858572.76,2226574642.13,1572017468.35,1063580941.91,511870315.54,1163175823.57,751920083.70,556793612.53,226912729.11,699013383.73,506544856.51,370155985.09,170379963.65,856784855.30,638192424.29,493315797.13,254575187.08,1115079631.58,883379632.11,750753583.99,351323658.93,1402544382.76,1012933179.48,770831287.32,429357019.92,2039932086.06,1510778330.00,1187861051.29,633615980.59,1899211399.03,1424225317.12,966171184.23,418060776.06,1684952248.99,1272180253.11,905840924.39,414481325.43,1682192048.45,1260830939.95,976445241.06,393980651.45,1957545721.07,1429645030.05,1030160364.00,572900077.96,1992252485.17,1462001874.29,1070788620.74,503300138.50,2114508398.20,1674271502.94,1289056409.91,677173393.98,2419510185.98,1653506142.73,1082638234.34,572514386.55,1784596244.23,1283291508.17,928173148.87,445813604.28,1445363315.49,1084849056.00,798043727.50,1183081639.46,595918333.25,914021586.76,411914804.74,916818121.32,453469003.64,787742988.13,803004566.76,802142532.16,0.0
5,营业税金及附加,11213486.58,8291805.43,4904324.25,3331521.10,7579579.00,6500225.10,5284442.25,1931494.94,9671134.39,5795007.74,5000264.36,3121128.31,10967068.02,5411440.72,4959857.92,2701621.94,4149662.29,3344144.39,2960075.41,937412.52,2156380.11,1075948.88,1075948.88,0,0,0,0,0,5040393.53,5040393.53,5040393.53,2780507.49,5647475.24,2779321.71,2442287.21,958522.86,8824569.45,6391290.66,5227358.75,3043971.03,7105067.49,6672232.85,4366428.09,2022889.70,5235056.14,3736272.23,2708355.27,823690.93,6900784.63,992810.64,992810.64,204085.67,6348195.41,4541525.02,2755596.64,2285597.73,8508966.26,6220563.81,5067295.67,2534259.67,9598954.01,7087036.61,5632533.29,4410849.82,11533639.80,7924963.97,3783055.37,2353061.10,9111845.79,6410867.67,6327335.73,2651591.28,9725624.88,7322766.00,5502838.99,9432260.44,5157946.82,9225070.33,4554239.63,8262100.83,4818888.91,8465373.53,8463245.14,8459360.74,0.0
6,销售费用,58126305.11,37409835.34,21973699.19,5236106.45,47448116.81,31747641.89,20408449.24,9981617.31,61172151.51,31259744.45,19608952.72,7335531.65,78539238.61,49101793.19,35906833.66,13382190.40,60809028.10,35839077.03,26070353.70,9460985.51,35019058.31,22306051.95,14062225.33,4926855.72,33342925.12,17254945.72,10937849.47,5618039.85,37194274.42,24224268.06,16832746.61,6406337.36,38585931.76,28192367.65,14820530.61,8794826.66,42145592.08,30953263.88,22701153.94,9027297.36,37869811.21,22127875.19,14109968.30,5304344.78,22237339.15,14710781.04,10798482.32,6569161.42,44165619.94,32951010.56,22305521.59,6563420.61,52675889.68,39965034.93,23861830.66,10218836.47,40505021.31,27580176.94,23019138.53,10388390.63,48437757.04,38798346.35,28850368.89,13767237.39,90812654.13,39634269.78,26070455.84,14179856.82,50239623.12,40873628.00,26733629.88,11695386.81,48804445.12,36058515.00,25642601.78,32713982.75,15680660.18,20943128.99,11703952.47,14964996.19,5659579.35,15383330.34,13072144.43,8682985.31,0.0
7,管理费用,150633731.51,93430900.70,62550921.38,30425768.59,133556761.50,81066956.51,63967268.19,29856757.57,163482944.86,98935104.95,69219567.80,30029758.32,200356575.76,126479112.70,83108729.24,44289039.41,179063093.05,121902812.88,81793265.23,39825891.54,152914889.39,104998778.06,72884996.75,35557358.83,201540218.08,115094854.97,72401519.59,35227559.84,174748201.74,113295808.44,77269749.84,39073360.76,192199929.46,132769096.13,92053512.43,46367821.04,193907638.05,141423155.29,98657529.96,52198392.82,185965236.76,124774368.50,76492126.85,33904200.69,144078943.46,96766976.52,69448538.71,34913432.67,120774393.49,96595022.22,60213293.24,26733889.72,144951620.94,99772607.08,72223397.02,42402932.64,162449937.72,143771791.69,111511529.99,47181675.30,242999823.77,180388317.29,128493301.50,71450159.95,272450440.20,183812206.13,124767259.86,70977031.23,215575936.92,167921897.36,123767828.83,60552248.56,220332946.62,156034104.00,112848121.71,160547730.52,85771863.54,122152160.74,48711903.37,116844914.58,60812490.72,135894953.10,144367972.91,83386749.87,0.0
8,财务费用,17836849.61,12654478.60,8518755.19,4579696.90,14720238.12,9998882.60,6015813.63,2000045.28,16133847.27,16879133.63,9453082.25,5717696.43,14602941.46,8428190.16,4834067.43,2500190.74,10362090.82,8158333.40,6336299.37,3157698.04,7441002.32,5238220.75,3293827.81,1388172.85,3449760.00,1887613.80,1026887.34,423336.21,5414910.26,4455388.23,3164319.76,1718415.10,8479624.96,6524615.21,6097727.28,4676623.93,13805929.95,7071011.14,6101289.05,886785.16,26073677.90,19019498.65,12977396.06,6784369.24,39912625.92,30736883.96,24202056.68,11445760.20,29903733.56,16429403.16,8094111.38,1363164.36,12840114.11,4998593.78,5343912.46,3157329.69,12301976.37,5487492.73,4265107.70,1450975.79,14065890.70,11856864.82,10669601.05,-536131.66,737524.16,-388466.41,-166957.65,-2531446.67,4138435.88,2530329.28,1033708.33,513101.63,1050847.38,341046.00,2276723.77,1920102.39,2273868.83,13270573.06,6917063.79,27942569.67,11021100.34,47015813.24,60233278.22,53980597.33,0.0
