,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20051231,20041231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,2642188852.97,1729874938.24,832847667.40,3581253925.15,2622958220.82,1786787310.70,867815132.91,3235675454.52,2433419573.88,1679690336.24,887782489.36,2530114414.00,1749859426.78,1015925153.61,441641945.07,1534687492.10,1039638131.88,651360926.43,302652829.06,843535682.27,577490412.13,398130533.13,60113388.09,919805335.91,832550576.05,574701087.23,251514624.09,825485836.95,557152383.26,199595071.55,54331932.94,305986545.04,226840813.26,139074407.69,48299154.22,345446531.79,246250984.78,150089141.76,57813918.61,278339774.85,212872775.58,128067705.51,55250285.95,287438147.95,241964457.96,169135845.28,58046177.53,280982950.12,239418447.22,140825891.94,54005722.28,193482422.05,156604956.82,161504555.97,103134917.76,0.0
2,营业收入,2642188852.97,1729874938.24,832847667.40,3581253925.15,2622958220.82,1786787310.70,867815132.91,3235675454.52,2433419573.88,1679690336.24,887782489.36,2530114414.00,1749859426.78,1015925153.61,441641945.07,1534687492.10,1039638131.88,651360926.43,302652829.06,843535682.27,577490412.13,398130533.13,60113388.09,919805335.91,832550576.05,574701087.23,251514624.09,825485836.95,557152383.26,199595071.55,54331932.94,305986545.04,226840813.26,139074407.69,48299154.22,345446531.79,246250984.78,150089141.76,57813918.61,278339774.85,212872775.58,128067705.51,55250285.95,287438147.95,241964457.96,169135845.28,58046177.53,280982950.12,239418447.22,140825891.94,54005722.28,193482422.05,156604956.82,161504555.97,103134917.76,0.0
3,二、营业总成本,2107313966.15,1449813823.67,682260365.11,2925634113.03,2166495040.87,1471264152.68,654496507.35,2702131246.35,2045769539.51,1380369713.43,715904553.45,2034482203.80,1426427858.13,783331820.56,330349521.78,1114264865.82,713120508.02,443663805.24,195225892.94,499901775.22,368810729.36,265713687.14,68368194.62,952241407.83,852507079.86,581783603.19,253909307.08,821697749.60,557654069.48,198636506.92,57443837.09,310900936.90,228325157.30,138885846.30,51356594.58,335371493.62,236570485.86,145489899.13,56569225.46,269654067.90,201383235.82,123484480.91,53571473.91,289365849.02,234569545.04,165091071.60,56607603.88,254815797.25,213930256.78,126651091.31,48447877.61,174022093.86,137884870.76,148995968.21,93081249.33,0.0
4,营业成本,1217962556.41,811925930.01,378402629.83,1572940281.07,1177445951.29,758075185.66,309265113.55,1547560960.24,1238643911.58,889114267.02,492552644.82,1325281122.78,945848934.27,496992721.36,202906539.16,644313422.73,409594388.16,244971224.09,111462758.85,256207194.64,193803206.23,162327573.48,51270048.36,872271983.32,792786874.53,549892051.18,240029974.77,755661107.96,510751470.14,168695205.04,44377257.04,252381803.16,185759939.00,112645772.96,39424673.92,286444578.86,202439654.06,123400129.91,47100545.91,236763547.56,180232766.05,109159807.63,47259083.62,252674363.02,208396379.38,144583373.88,46715713.21,227304447.05,194314236.30,113489476.45,43702488.38,156751847.71,124848409.13,134494663.40,87364202.30,0.0
5,营业税金及附加,15550019.26,12259361.19,7438675.48,24498129.90,16740526.14,12756683.97,4623453.93,20213804.46,14543291.43,10543372.01,5358767.29,16848940.92,7373608.66,1933792.29,1636652.22,9886710.83,4074092.25,2427112.43,1153042.60,15631647.67,10736611.76,7982049.11,499548.11,1450791.20,1024030.93,581287.25,266028.99,1561179.25,1326540.99,922190.41,7825.59,625334.31,123134.79,100921.27,47692.02,244148.28,126730.93,53102.00,5993.01,318008.05,114934.38,112922.20,35966.25,278580.68,426894.41,264192.68,391924.27,591048.14,492134.87,301901.44,164388.94,362253.68,292766.51,278176.07,197907.99,0.0
6,销售费用,267563514.29,191386484.81,87478023.98,408083890.23,380629335.75,275286926.12,131291286.46,293714016.63,217360067.04,125097234.98,60614190.05,183153223.97,130085560.86,72633217.87,30111937.10,109686587.77,71336558.45,46693784.84,26136831.10,56382110.93,62835587.06,34395526.96,2898328.05,16950801.32,12515655.89,8850924.75,3794440.95,19567818.77,12756045.33,7710988.00,4020298.26,16263787.53,10671004.07,6680611.92,2913998.80,15564841.98,10297765.72,6712745.32,2688174.79,12072637.20,7258613.55,5151745.94,1489597.91,7749942.18,4466470.85,2447160.40,920754.46,5471511.33,3222230.18,2247795.44,633735.52,3680337.99,3338256.76,4259133.14,1347033.78,0.0
7,管理费用,344267370.30,236913447.98,109915639.59,453429895.71,307013885.34,390547745.85,171272745.69,679699769.03,442892895.35,268131446.12,127084531.49,440916878.00,291435334.47,183894539.01,79970598.24,324808090.70,214966582.52,139287412.66,53971928.00,174154829.91,105971342.77,64048223.81,12673561.44,46928685.60,31244054.06,17106155.05,7897835.95,35890869.94,25234278.86,15550790.24,6815408.68,31668532.89,24115517.90,15919710.86,7926321.50,24873724.42,17443717.83,10969433.77,4894027.30,17172700.08,10812999.96,7426683.04,3426573.30,22031749.68,14170331.58,9727995.62,4975591.48,12098344.61,8635245.02,5290978.40,2443170.99,8783350.49,6913883.70,6973313.55,3711726.14,0.0
8,财务费用,18994324.70,37600572.66,4440581.24,79737653.80,51082057.08,26619623.48,23453951.80,90518822.84,113347989.31,75746623.37,17179007.11,33148812.42,27831267.18,15600127.42,6186162.04,12020330.53,5710692.00,4153778.67,105438.38,-6350864.09,-5762799.73,-4274411.86,1048219.64,9414902.11,7271281.83,4612260.61,2026071.03,9524818.32,6575774.82,4285027.17,2223047.52,8752723.31,6992089.05,2372793.94,1043908.34,6558250.42,4447645.81,3734497.89,1880484.45,2248156.97,1248511.34,740994.72,1328191.75,6558573.26,5639512.85,4663961.55,3398620.46,8002944.43,5611417.12,3665946.29,1504093.78,3841626.10,2491554.66,1633245.49,433711.88,0.0
