,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110630,20101231,20091231,20081231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,193608924.42,114639826.43,82461662.03,39318469.15,211284379.99,167504944.67,112198650.19,43693093.65,250401283.80,167561586.99,103454695.43,42177734.83,244877317.98,153457483.59,96791959.36,38916808.71,243429616.23,250535451.78,188213717.18,115869358.25,40104215.21,258885224.42,169375473.39,89325390.72,31570963.72,195374903.09,118199908.61,65880514.87,23279609.96,168719330.03,68806976.28,149147864.79,110825653.44,98223249.59,0.0
2,营业收入,193608924.42,114639826.43,82461662.03,39318469.15,211284379.99,167504944.67,112198650.19,43693093.65,250401283.80,167561586.99,103454695.43,42177734.83,244877317.98,153457483.59,96791959.36,38916808.71,243429616.23,250535451.78,188213717.18,115869358.25,40104215.21,258885224.42,169375473.39,89325390.72,31570963.72,195374903.09,118199908.61,65880514.87,23279609.96,168719330.03,68806976.28,149147864.79,110825653.44,98223249.59,0.0
3,二、营业总成本,199392516.68,122949729.02,85921505.87,41589730.55,205529145.95,155351910.69,105143300.05,40510730.34,226121563.91,153676295.40,96583492.68,38731897.18,216866329.42,139033475.39,89917347.28,36214669.46,225466691.31,233647767.45,177482959.62,110805375.13,39295259.81,232607744.85,147131337.15,79890769.67,28918434.87,177085991.70,104038630.19,59227824.00,24125481.00,147872095.37,61966959.74,128972030.71,99878429.44,94342590.40,0.0
4,营业成本,128679209.77,84305813.86,60458190.66,29641561.04,148664437.19,117012704.08,79107252.65,28656963.66,169671269.99,113604368.03,71646203.31,29161190.85,167416669.72,105389405.31,66925856.33,24832566.88,170315177.50,178624935.79,138153411.13,84298802.02,29057407.96,176191889.20,111241110.82,58199529.13,20839301.30,134659115.43,78154748.96,44990716.63,17309354.60,114991877.70,50195678.91,105420513.77,84906416.98,81850239.32,0.0
5,营业税金及附加,3244002.56,2145573.86,1407613.79,839728.88,2663076.65,2068595.90,1450050.13,848127.97,2763074.86,1964097.70,1314673.16,635510.30,2964514.61,1505860.73,1075033.35,602234.03,2574292.65,1680213.31,1255498.28,653490.33,343172.10,2255626.99,1393849.58,633633.73,362689.51,1027134.74,546906.94,303685.76,228199.57,957537.39,144930.98,658097.40,663046.68,271357.05,0.0
6,销售费用,19013452.23,12427563.03,7722545.83,3108309.87,19104164.07,14956350.84,9542151.07,3520006.91,17220331.98,12769611.39,8127844.41,2230195.74,15075527.07,10931788.91,7092900.52,2443857.96,15003125.12,15874340.00,13335437.23,8666366.09,3402678.73,15427193.42,11288405.15,6695611.75,2089491.00,10440068.74,7929399.50,4411524.06,1176824.22,10564357.01,4514290.55,6097661.62,3556748.90,4322333.67,0.0
7,管理费用,25544385.59,14574493.01,9631520.36,2709948.37,16257011.63,11618214.30,13481689.12,4804602.61,27025901.26,20903899.02,13594081.70,5905158.00,25896382.92,18934284.78,12912844.65,7414641.81,28298917.12,27125221.09,20204879.20,14208268.08,4977442.97,29666600.90,17724829.50,10486137.65,3781268.89,23283019.70,13111156.24,6746005.44,4287459.92,17639974.64,6039963.39,14318089.80,10012155.71,6456635.26,0.0
8,财务费用,6376101.69,-42616.43,935994.01,2338138.84,-2258906.49,-3104406.32,-432678.94,2349304.98,5168732.11,3658283.89,2430167.20,1130639.82,96563.05,1138337.08,819887.65,921368.78,2465509.10,5734046.97,4523083.78,2967798.61,1503908.05,6999898.44,5487458.19,3875857.41,1845684.17,5915100.82,3748208.66,2295313.52,1123642.69,3424194.09,1025594.33,1768333.24,920259.37,503809.89,0.0
9,研发费用,16535364.84,9538901.69,5765641.22,1525591.94,12167301.03,8949973.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,-65712.83,8932061.87,3850477.94,1994836.02,331724.21,4272253.71,776035.37,-529477.10,-330797.53,5416672.05,1133798.58,1090824.78,0,6809669.82,4609010.29,10650.00,10650.00,10650.00,2066535.90,-4316.09,0,0,1761552.27,548209.89,480578.59,0,294154.54,46501.58,709334.88,-180198.20,938215.21,0.0
11,公允价值变动收益,3575.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229700.00,-553945.00,0,0,0,324245.00,0,0,0,86703.86,0,-575.70,-575.70,-51685.02,-35018.84,-35018.84,6249.82,0,0.0
12,投资收益,28147.48,0,0,0,0,0,0,0,121812.02,121812.02,31346.27,0,32986.30,32986.30,32986.30,28000.00,58199.87,-42686.17,-30526.86,-94652.08,5712.03,228097.50,177842.36,136970.14,43630.14,-87279.56,-575.70,0,0,0,0,0,5216.44,0,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,-28391307.78,-13376631.80,-6923497.44,34630.26,6761182.16,12710530.98,7797063.59,3307281.53,25700025.88,14007103.61,6902549.02,3445837.65,28043974.86,14456994.50,6907598.38,2730139.25,18250824.79,16291053.16,10700230.70,4969331.04,814667.43,26829822.07,22421978.60,9571591.19,2696158.99,18288335.69,14160702.72,6652115.17,-846446.74,20795549.64,6804997.70,20140815.24,10958690.26,3880659.19,0.0
16,加:营业外收入,394136.83,150000.00,0,0,1616511.11,1131208.23,1071208.23,37833.96,3764976.22,2156726.57,1986301.57,200330.00,3567407.47,2072256.55,1904566.79,264946.22,8458852.54,8444456.91,888174.34,406140.72,666137.28,8178874.14,1145792.02,1125769.62,201184.62,6924491.09,1927020.03,1901979.02,1590001.00,4902000.00,0,1340858.00,2012876.00,0,0.0
17,减：营业外支出,294613.01,33630.79,456.04,0,43201.89,42583.03,0,0,24397.16,485225.78,0,0,418597.09,410154.47,409154.47,25378.27,223266.30,611664.15,540457.66,526016.56,322927.54,1310111.59,48327.43,43327.43,2102.31,746236.14,707141.20,686610.74,18888.36,56995.44,30088.88,30280.27,14613.21,35538.33,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,485225.78,0,0,417594.58,409154.47,409154.47,25378.27,191219.38,578834.04,0,0,0,1243063.28,0,0,0,680618.32,0,0,0,0,0,0,0,0,0.0
19,四、利润总额,-28291783.96,-13260262.59,-6923953.48,34630.26,8334491.38,13799156.18,8868271.82,3345115.49,29440604.94,15678604.40,8888850.59,3646167.65,31192785.24,16119096.58,8403010.70,2969707.20,26486411.03,24123845.92,11047947.38,4849455.20,1157877.17,33698584.62,23519443.19,10654033.38,2895241.30,24466590.64,15380581.55,7867483.45,724665.90,25640554.20,6774908.82,21451392.97,12956953.05,3845120.86,0.0
