,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20071231,20061231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,9832592822.70,6204038810.90,3141996049.85,13878229147.69,10230215719.73,7026384337.01,3047638544.98,10752142991.69,7266773635.01,4286529846.38,1692627343.39,7835898467.16,5178154600.77,3285756320.66,1231711694.89,5117166480.23,3217470752.81,2254469403.84,804669103.51,3908856340.92,2892485724.97,1870407860.04,755622963.19,3486028287.86,2150759305.75,1328485271.92,535852797.76,1418421038.62,887350702.29,552115253.80,242589836.43,918614435.95,651394356.09,398849727.61,170640127.43,570004048.39,412193440.11,264697382.30,111030566.83,367726002.35,262217821.38,158783385.51,58234138.66,304384591.63,240797677.46,219492586.94,103664170.88,0.0
2,营业收入,9832592822.70,6204038810.90,3141996049.85,13878229147.69,10230215719.73,7026384337.01,3047638544.98,10752142991.69,7266773635.01,4286529846.38,1692627343.39,7835898467.16,5178154600.77,3285756320.66,1231711694.89,5117166480.23,3217470752.81,2254469403.84,804669103.51,3908856340.92,2892485724.97,1870407860.04,755622963.19,3486028287.86,2150759305.75,1328485271.92,535852797.76,1418421038.62,887350702.29,552115253.80,242589836.43,918614435.95,651394356.09,398849727.61,170640127.43,570004048.39,412193440.11,264697382.30,111030566.83,367726002.35,262217821.38,158783385.51,58234138.66,304384591.63,240797677.46,219492586.94,103664170.88,0.0
3,二、营业总成本,9197689300.53,5750075260.63,2982050379.42,13108251552.53,9588416880.55,6496555561.38,2850668787.52,9969143473.11,6801306618.73,3961726734.86,1583597348.90,7597484538.53,5018603318.34,3127495290.40,1179534296.46,4969886726.61,3045393327.32,2128461702.36,767046018.06,3753853978.56,2759684839.13,1799011739.77,729738290.65,3396247316.52,2057284833.71,1262902392.52,512090994.81,1341639344.82,801982097.38,491883713.60,220907905.99,832493868.54,568830483.56,352728168.63,155587565.49,495516983.10,354024231.59,225420427.91,97667962.94,309282202.75,218902318.18,133532349.91,52886675.71,264083434.59,205650336.03,179193337.68,92256859.24,0.0
4,营业成本,7931273272.22,5002263495.30,2558632250.26,11219747261.64,8263848603.62,5615115736.87,2444992735.77,8612879120.58,5776194388.06,3353665982.86,1327621466.80,6605015108.16,4456816439.53,2776209108.50,1014383493.27,4240883766.57,2625086375.51,1840737731.32,647056965.78,3180826116.39,2373766814.30,1513409556.13,606786663.22,2908462167.66,1728725561.40,1049307020.84,413639880.45,1052181389.96,638589848.69,387365579.93,176429118.95,627556098.28,428821957.42,269050809.16,114836514.69,366804378.40,266284097.86,172519476.65,74422291.21,242827388.23,179306357.24,110070543.63,42069708.43,217693713.47,173039805.37,157200491.02,77321374.16,0.0
5,营业税金及附加,52970937.29,34246871.91,18230540.97,87848850.90,65671018.05,44135973.97,22801979.82,74245777.77,49337485.93,27269689.85,11049202.11,53076428.50,9601504.56,4380727.40,741117.72,11643207.30,3353565.86,2361819.13,291037.52,9723175.82,4892102.39,2907965.66,878447.17,9327907.15,6401746.13,5416403.47,2365799.64,6426150.82,3412718.23,1614028.29,233060.51,2293305.45,1502530.03,833351.60,423414.80,3353893.41,2680486.24,1682053.51,470889.18,1805624.05,1242333.59,717050.42,178938.47,2104947.10,1617579.85,1574207.70,731242.33,0.0
6,销售费用,75700593.77,48149767.91,18841875.53,78693129.23,55625056.90,37885775.70,16977075.63,80671459.30,54048887.18,35093912.75,18750417.13,57686769.39,40597372.31,26327628.17,12587527.74,53525659.82,23548647.71,20805297.01,10311647.50,37502529.86,24576208.59,16532855.86,8017968.92,31769576.79,20898659.44,12213260.98,5513843.16,22434173.32,14334451.54,12782490.47,6091626.62,25020458.79,18446615.19,10947670.37,5329663.65,16578465.79,11154091.89,7425259.69,3097389.58,5891543.15,3984115.05,2670042.05,1159044.79,5753301.34,4224455.95,3056194.98,2588577.59,0.0
7,管理费用,346504020.05,202960821.82,110744385.85,444751577.90,352012802.06,466427487.03,200970433.15,678599082.60,492829494.18,282271868.97,108183875.89,459535193.84,250443173.52,148933820.11,72257166.81,336958827.06,214159604.81,132144273.98,47572399.24,273121410.82,176390478.04,132193639.87,45076122.25,226083341.90,136423291.18,93610954.81,37070339.70,165814055.67,91023850.83,56914599.56,24860968.64,118027252.06,69636409.69,38993397.39,19911117.24,73865248.17,48280103.46,29333977.83,11202495.03,39378590.55,20207189.37,12645748.68,6703363.62,27888990.92,18792255.34,13071898.97,9555971.01,0.0
8,财务费用,463347373.54,296529448.16,169618308.76,619040672.86,416835869.20,303375311.57,153809763.40,464224368.92,333885789.25,221785866.96,110131986.39,391579175.68,238808057.28,153344244.91,70173881.76,307115043.18,188647849.28,112284562.33,50064984.96,230533169.45,160610120.01,111282241.51,56179792.07,201056443.97,153427213.63,96770595.68,47389947.41,91049805.87,50780084.08,31300803.26,10374953.68,57119788.48,45919866.57,28623063.47,12170151.72,30068161.40,18861468.77,10585900.64,5825772.25,19093780.36,13904446.72,7171088.92,2775620.40,10858742.30,7401718.62,3729215.10,1839102.56,0.0
9,研发费用,327893103.66,165924855.53,93168631.84,420957751.64,349160115.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
