,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010930,20010630,20010331,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19961231,19951231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,4621274158.31,3438452401.71,2238373331.36,1069579320.18,5262654919.00,3845376573.92,2562670823.75,1215083365.16,4817014523.02,3431553762.71,2226225364.95,1103200759.98,3360746121.51,2198898639.95,1335076090.98,601074035.53,3522898599.35,2584239389.58,1737085307.69,837583273.14,4856373860.23,3766735889.46,2475198900.65,1195625056.05,4315314238.98,3039485970.04,2022177581.89,981347467.77,4943090779.10,3720069944.73,2568270085.94,1294676433.00,7534107697.06,5757839007.62,3951802173.26,1899950052.25,6923233192.81,4957915031.17,3275911935.14,1519923634.13,5458641159.87,3861633071.25,2431223243.09,1072018547.28,8577631135.73,7266553456.29,5158730754.10,2688694565.51,8605389226.17,6338338162.66,4382948437.40,2203687358.29,8355954177.66,5883122389.10,3561852716.18,1835247647.00,6932625154.47,5081491347.26,3335688894.28,1684918113.79,4420847030.11,3157252646.79,1871786150.27,834369411.91,2664538772.77,1933978949.30,1301737501.49,569921522.83,1882557485.37,1412008768.05,862139710.62,418704860.68,1446073176.79,1134578550.00,733939546.62,349075469.00,1177509133.00,537288319.90,969897143.54,499231474.72,1084285826.16,571303704.03,1035329040.00,980153183.00,854673354.00,0.0
2,营业收入,4621274158.31,3438452401.71,2238373331.36,1069579320.18,5262654919.00,3845376573.92,2562670823.75,1215083365.16,4817014523.02,3431553762.71,2226225364.95,1103200759.98,3360746121.51,2198898639.95,1335076090.98,601074035.53,3522898599.35,2584239389.58,1737085307.69,837583273.14,4856373860.23,3766735889.46,2475198900.65,1195625056.05,4315314238.98,3039485970.04,2022177581.89,981347467.77,4943090779.10,3720069944.73,2568270085.94,1294676433.00,7534107697.06,5757839007.62,3951802173.26,1899950052.25,6923233192.81,4957915031.17,3275911935.14,1519923634.13,5458641159.87,3861633071.25,2431223243.09,1072018547.28,8577631135.73,7266553456.29,5158730754.10,2688694565.51,8605389226.17,6338338162.66,4382948437.40,2203687358.29,8338083464.13,5869444556.98,3552756511.09,1832902607.67,6924752863.23,5076592011.76,3331000932.20,1683108367.24,4412972920.04,3153295207.20,1869795021.89,834119185.87,2653984509.08,1928784264.12,1298148095.07,568092193.76,1882302813.60,1410802587.04,860812011.01,419266297.99,1439028480.19,1128611417.00,731146151.13,348793183.00,1174452491.79,535947295.63,974919318.02,502226790.87,1080337406.85,569361791.38,1033834568.00,977126192.00,854673354.00,0.0
3,二、营业总成本,4394159435.30,3134766318.65,1977768236.31,953167351.94,4713745268.22,3390768394.10,2221370266.37,1106623162.99,4125958239.90,2904739802.87,1890482694.87,828305526.30,3163000926.09,2101278323.11,1268437082.41,555237867.67,3357333528.54,2475912065.22,1625240572.66,749855510.53,4779951173.19,3742786787.98,2472614273.66,1199993060.92,5464549003.81,3583905827.65,2367422119.52,1175785705.34,5738633451.43,4179199224.89,2787885406.59,1392729788.06,7049344127.04,5306924463.61,3658145224.48,1768730674.89,6811584710.07,4925122632.69,3233077863.19,1491558687.85,6398009054.58,4641652415.98,2779262655.28,1255549319.37,8300240885.57,6676867130.67,4739009410.85,2541311830.56,8047089867.96,5928859032.29,4097489552.02,2054720937.06,7885889720.07,5549003976.46,3319494521.99,1712414832.61,6529029793.72,4794328287.22,3125653120.85,1570251476.45,4152778385.50,2978129036.35,1752166355.87,775340136.23,2453257724.77,1776928968.90,1185698130.46,509889732.05,1684387830.27,1261703218.36,767488490.73,372083981.64,1238493422.75,961453875.00,611194157.81,283650100.00,995307952.56,471828675.46,846683008.91,438204855.71,912213024.72,492012277.66,873449949.00,815834201.00,698822247.00,0.0
4,营业成本,4010761755.79,2899345615.84,1835398641.22,869170438.11,4279410075.35,3105543632.12,2030312425.08,1036639924.19,3660466933.83,2633308868.06,1707607387.42,743326369.41,2807029128.03,1863935239.55,1111912013.49,484222140.85,2997051545.04,2198318629.46,1435756626.79,653663023.87,4233195460.91,3344253791.24,2208064705.55,1076566236.13,4176497790.70,3002518717.97,1990644743.16,986419041.72,4871868040.85,3650435741.18,2442128754.30,1219786113.04,6258153498.68,4722049185.96,3255030844.99,1576056741.56,5955017546.15,4381978978.92,2860290782.85,1319861932.67,5326870592.19,3796355781.92,2397277938.23,1091104729.94,7545059830.87,6102968154.37,4334570779.62,2331925605.48,7404866827.72,5455555875.29,3787421142.10,1900938895.82,7275256694.24,5086038299.03,3039341520.54,1582902826.75,6033552082.86,4398947671.58,2852643394.18,1430605286.89,3768902157.21,2668820591.14,1559495380.53,686804235.62,2188592570.44,1565512270.35,1047829677.78,447176319.22,1481073250.83,1093213654.15,665971065.18,321781903.83,1059339819.56,812049460.00,513191543.48,237341655.00,855973842.61,410350766.95,717062934.54,372805063.02,757040715.41,402041399.28,714603019.00,657627217.00,566827098.00,0.0
5,营业税金及附加,66630661.54,54402837.48,37808315.95,20027622.00,78294699.23,65952830.20,47077817.32,21542199.59,71334987.16,52131984.68,32199012.72,17977752.53,72724444.14,42263965.80,29321921.16,14243947.78,70845444.95,54360293.40,37601580.11,20111341.93,55097219.79,45423553.81,31631895.16,10829882.49,55599472.87,44999120.02,31498647.16,11802215.32,66944104.41,50423522.00,34345829.44,15460382.16,97883522.76,70474047.40,46494568.27,21047019.92,78003070.45,54089099.00,34524563.42,16266310.86,57414392.09,40912562.50,23957408.99,9599797.96,67605037.77,56300662.07,39837940.47,20065886.04,51326400.09,37889126.34,27810257.06,15954041.24,43243044.44,28718285.72,20809184.61,7445666.61,32460627.47,20299345.93,11807056.83,4444533.77,17792850.22,11736432.50,7020353.79,1877237.22,12085522.54,9304044.14,6105900.76,3770521.33,9183872.90,6513519.86,3543842.45,1964950.18,11416490.69,6932397.00,4574749.03,2376362.00,8004801.23,3885930.60,8486496.37,4242534.72,8247865.51,4087302.30,7531595.00,12062100.00,10512482.00,0.0
6,销售费用,155836347.47,110959118.30,70238560.35,34623643.95,162970082.17,119017293.43,76567943.01,36551516.95,157623689.85,109110198.60,70854350.25,34345280.33,131938715.88,88927988.51,53548307.17,23586275.56,147507530.62,108805757.60,69390080.36,35680285.64,152222989.65,113433549.49,72034807.29,33035709.17,151452214.74,113490721.62,78975696.64,40228431.80,211683583.25,158704706.18,111229912.96,58611387.45,279171477.02,214725428.96,154059353.00,78169936.98,275855637.04,196731645.05,135539102.92,61695655.27,191975381.61,133683453.55,86680623.11,37278996.96,256991550.67,215186215.39,154146097.35,81787940.76,241834065.32,169595464.40,110121178.02,57756780.54,198523944.51,148106315.19,96297507.75,42318829.45,186712987.16,146171740.81,100631843.17,51960732.28,156002959.97,113347679.16,72387585.57,31779506.51,115156097.12,77214251.81,46331291.56,20308049.13,80451725.53,57787782.57,37033324.77,18063166.87,65630597.26,46190430.00,27382029.93,12241114.00,51020566.71,25039025.93,48182335.85,21135350.91,31255327.31,15840332.13,28227170.00,41916067.00,27028246.00,0.0
7,管理费用,163564088.78,76619192.11,38196983.13,28022948.75,205545037.89,118754102.63,75932851.70,23894014.60,156579826.66,99175975.23,71932857.77,29755655.12,159331946.60,112320476.53,80959610.58,26689759.47,94017466.71,98206946.64,69497932.35,34727463.77,207002583.30,139939574.41,93859344.53,45296060.89,260547056.70,206811577.28,115895893.59,59053548.85,255284283.83,185677541.46,124759889.81,60107234.67,223128080.19,161821160.96,110136616.63,52710968.34,267410870.40,177271332.42,122166166.98,53959490.07,224962409.74,170009736.85,118421083.27,62841248.63,205353402.39,163317729.74,114724241.76,52243454.71,157060399.66,136346292.28,88794688.93,42321121.87,236099997.40,164216955.87,90702039.66,44207802.58,167154005.20,150041409.18,109735288.39,54661578.66,127596284.39,121307781.38,74529271.47,36212412.49,100811866.25,100091033.26,69873013.39,32685927.52,77964901.07,76229608.38,41770245.27,18960206.39,56008588.96,63856210.00,45200815.37,22267999.00,50009916.30,21160850.02,41223371.16,22114891.09,69479372.14,40393337.80,87333623.00,74656933.00,47893073.00,0.0
8,财务费用,-3920849.88,-6560445.08,-3874264.34,-774223.62,5710977.13,320542.50,2237635.00,2664572.27,4698215.74,3436531.79,2134128.68,1067326.99,8505566.09,6809238.38,5723397.09,3276073.69,21576630.48,12901044.47,10855218.26,5677147.96,115844284.86,96335322.99,64094351.59,30275142.51,129809138.02,94743152.68,63095561.28,31188932.80,118759950.31,89599201.45,63862002.08,32766639.83,135129461.06,103233714.23,74563260.29,36713102.89,125618795.74,95757140.50,63748486.53,33319738.48,156600056.69,136065182.05,98355983.28,36343894.43,153907870.93,132456825.17,89878427.10,43602178.17,154693478.67,123675179.21,79732588.54,42350580.92,132766039.48,121924120.65,72344269.43,35539707.22,109150091.03,78868119.72,50835538.28,28579344.85,82484133.71,62916552.17,38733764.51,18666744.39,36611668.42,24807369.34,15558246.97,5948914.85,35714079.94,27958653.40,19170013.06,11313754.37,46097926.28,32425378.00,20845020.00,9422970.00,30298825.71,11392101.96,31727870.99,17907015.97,46189744.35,29649906.15,35754542.00,29571884.00,46561348.00,0.0
