,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20011231,20001231,19991231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,7176088957.61,4734851653.73,2338735629.65,8815570622.72,6378823050.32,3881289797.33,1765510790.88,6316141422.60,4281717490.10,2537169512.27,1130983795.70,3384732695.02,1742274371.76,941821467.78,310403715.22,2369539264.89,1475542039.73,1135531485.51,413123606.91,3357249307.77,2481815157.93,1937450427.14,967667754.25,4483766368.03,3103660614.43,2157205545.21,1078998839.37,5188691179.33,4013555606.71,2871794812.53,1561543149.78,5505921258.99,4114147610.14,2508061517.44,1498724616.00,4943194924.50,3420894800.40,2070297706.25,936530459.11,3740366227.65,2645142490.01,1635788343.52,675574027.66,6378306842.07,5066812095.02,3578086882.24,1392434007.83,3823990499.67,2770354374.31,1765999908.62,791871967.55,2720702514.66,2009853285.67,1320962703.13,547617165.82,2074374036.09,1498024476.12,1083579958.09,614094528.36,1822855784.51,1165567735.07,650630615.59,338112242.76,977862561.07,712395099.63,465263045.92,217758298.02,688109006.54,458964477.64,304703425.53,670878433.01,605485082.15,350075879.72,0.0
2,营业收入,7176088957.61,4734851653.73,2338735629.65,8815570622.72,6378823050.32,3881289797.33,1765510790.88,6316141422.60,4281717490.10,2537169512.27,1130983795.70,3384732695.02,1742274371.76,941821467.78,310403715.22,2369539264.89,1475542039.73,1135531485.51,413123606.91,3357249307.77,2481815157.93,1937450427.14,967667754.25,4483766368.03,3103660614.43,2157205545.21,1078998839.37,5188691179.33,4013555606.71,2871794812.53,1561543149.78,5505921258.99,4114147610.14,2508061517.44,1498724616.00,4943194924.50,3420894800.40,2070297706.25,936530459.11,3740366227.65,2645142490.01,1635788343.52,675574027.66,6378306842.07,5066812095.02,3578086882.24,1392434007.83,3823990499.67,2770354374.31,1765999908.62,791871967.55,2719078136.89,2008797646.56,1319977740.22,547120166.98,2070411303.62,1497309004.87,1082162099.45,612768464.80,1822219812.21,1165275516.58,650630615.59,337968113.02,975554356.62,708939817.89,462244057.27,214950873.36,684442430.94,456355447.37,303593851.08,668797590.10,605473939.55,349845726.27,0.0
3,二、营业总成本,6969113370.91,4617439647.59,2318823460.93,8190601429.20,5994311145.92,3632828802.99,1736375836.46,6390239530.30,4265660309.73,2592730751.23,1189256531.97,3918523824.30,2153362102.71,1263443886.67,430794710.22,2756543908.18,1919505966.16,1443767560.38,714237119.86,4220941427.48,2912810639.61,2220967393.64,1044794599.94,4877921836.67,3282552359.71,2244468766.22,1099396146.84,5203982966.51,4006637064.99,2851582686.84,1592946197.56,5949883260.16,4373575618.22,2676949089.87,1493101225.73,4953592622.31,3462526622.81,2132135603.62,982393235.49,4185029482.22,2873250090.77,1808633926.40,761271420.63,6361565061.72,4783640065.56,3318795779.76,1255728184.83,3485488422.46,2530299005.12,1625904894.39,749994968.31,2657574803.98,1957083551.44,1307606199.93,569268632.19,1871799767.43,1290925275.67,921905576.72,497833328.45,1549786191.90,931125484.53,511404673.05,266602759.75,864769128.35,629773073.13,411416424.08,193574984.25,614955566.46,420557849.63,275722190.25,612623761.43,537394214.00,326562711.99,0.0
4,营业成本,6596460835.35,4359897569.92,2187351008.53,7462330373.61,5630795309.25,3444356127.04,1562331200.78,5668991560.32,3760911538.07,2265358095.76,1035871145.97,3205865916.16,1695100812.35,940435116.20,316410912.66,2297872094.96,1445499583.66,1093831057.54,431958355.08,3240733307.30,2329042092.48,1811328894.09,883279134.83,4185637156.77,2855571180.33,1958306581.08,953329616.51,4581471876.47,3561874385.31,2549127517.00,1443619710.02,5320122011.29,3933115214.46,2381737419.93,1352572449.13,4457351759.90,3092239458.83,1906972654.42,871470088.51,3773449417.05,2606463905.03,1648783057.64,682061638.84,5410427810.69,4152619288.88,2889912518.53,1072209947.91,3078337927.70,2225473739.29,1435532343.90,662093216.69,2328590755.17,1717612509.72,1142935769.42,502054344.64,1582656314.86,1080390122.09,760179753.61,395900946.03,1043859873.91,608011309.91,290580162.69,176399466.03,632305922.73,443041655.45,290873467.23,134304521.24,466881587.53,331642133.01,213289090.44,416496428.61,356498171.73,212966318.04,0.0
5,营业税金及附加,20737999.48,13696931.49,5781461.60,46987944.81,28620827.19,17259677.35,9676353.27,31693744.55,20461004.00,11774349.38,4462017.41,46042066.60,495508.93,494055.71,0,12506468.48,7224052.48,13781724.38,0,15089423.36,7813409.35,4315511.71,1516883.16,22755299.22,11959317.26,5686929.69,3220428.74,18712467.64,10151734.21,5586162.29,1731260.45,8929787.03,5335330.27,3908580.72,1320053.81,11974754.04,6590285.72,5426809.93,3274999.38,9834455.04,6982964.14,3490297.86,2010505.35,276925217.17,206090648.18,150910141.84,48933610.59,52218103.78,43458812.96,26429452.71,9598109.94,31342166.27,8440170.18,5125643.74,1974994.27,12411416.10,9839616.18,6585166.82,3369363.69,5103491.43,2262285.42,1063266.88,386844.50,1554054.78,802084.51,535204.32,215931.63,2047243.57,1533492.11,1041841.16,3427991.15,2055231.25,725609.36,0.0
6,销售费用,116652538.21,80122138.28,45009454.75,238663626.52,190647614.61,133656948.39,55269780.84,220884012.76,157633741.14,85726331.66,36109632.76,147197591.58,96485657.81,58594729.77,24287367.44,105932034.65,68409466.29,55491468.23,29956600.03,186323137.20,132890643.50,90551816.81,36738045.48,132629724.25,78229823.20,57140143.86,29149383.80,107273094.03,71530726.37,48159179.62,16975098.80,110159421.04,81438341.15,49417359.00,20520838.07,98062853.45,65853062.01,41806343.79,18409990.22,63505171.45,39828761.80,19249893.74,9903801.11,205265943.02,168778749.75,113989165.38,51767902.06,156979417.54,108464454.98,69522726.21,30531220.63,124892754.24,103182981.03,76186866.83,27668332.79,128028652.16,94542254.37,77064797.86,61277295.32,383234850.36,252709536.76,180062586.43,71550470.82,171173421.62,143139909.18,93905602.67,46617875.78,110891035.64,62411138.23,43749562.68,157531201.97,144524537.05,83086424.12,0.0
7,管理费用,138768624.46,95738912.57,48809542.56,266305212.86,93805874.10,52384199.82,25375644.82,132006944.43,87975453.41,59970956.81,34294996.51,117317252.45,89912050.63,66141321.50,27030107.05,126450085.99,89956906.17,62673821.72,35428667.45,248534663.36,149898740.38,98824136.55,51649254.44,238681290.04,165430729.22,107984717.97,54412851.85,210508479.96,155743885.64,107574797.06,49739058.11,185504843.42,165997371.39,116139107.75,47594801.97,187013085.98,157248572.27,92370363.02,39785477.71,148586056.91,108150607.67,70435037.10,34173371.57,176880938.94,141047126.53,93405048.84,42076379.83,107929071.09,82206411.46,44657115.69,21856796.37,82106707.02,59951856.13,39501385.05,17927772.65,64488110.80,47797163.89,32686030.58,16545935.34,44239337.03,22116922.51,11484844.44,5371871.88,25868165.06,19089338.36,11355171.91,5849480.36,15266045.01,11372428.69,7693242.02,17350986.32,11252088.93,10038093.04,0.0
8,财务费用,96130962.77,67693849.41,29861551.88,190245572.50,144894867.20,108240151.99,43578899.46,229419349.23,166660129.98,114450326.74,65849191.44,290589261.49,201857503.88,132495476.18,58283059.50,97042343.21,240735276.40,154398009.54,69705776.79,336567267.76,218910687.82,144655251.59,56602437.99,253430410.47,170678311.43,117405937.60,51321629.78,285836211.74,207370350.41,140068506.40,81235805.60,258012288.42,183090807.24,122810768.36,68525373.99,196241914.68,140448188.80,85435316.28,49310918.08,150155676.90,111277768.91,67344209.64,34836801.39,150107813.88,115476311.75,72226365.68,38080658.08,83408650.49,63874225.25,44154935.28,21465849.48,90642421.28,67896034.38,43856534.89,19643187.84,84215273.51,58356119.14,45389827.85,20739788.07,73348639.17,46025429.93,28213812.61,12894106.52,33867564.16,23700085.63,14746977.95,6587175.24,19869654.71,13598657.59,9948453.95,17817153.38,23064185.04,19746267.43,0.0
