,code,name,roe,net_profit_ratio,gross_profit_rate,net_profits,eps,business_income,bips
163,603043,广州酒家,32.17,14.46,52.9958,225.0351,0.6356,1555.2849,4.3935
164,000651,格力电器,32.05,10.27,36.1003,14155.1672,4.706,137750.3584,45.7967
165,603697,有友食品,31.97,13.47,29.4049,118.54700000000001,0.7901,879.7146,5.8635
166,603076,乐惠国际,31.95,6.89,26.5637,50.5262,0.9046,732.8516,13.1217
167,002815,崇达技术,31.91,17.19,37.9271,273.5389,0.7598,1590.8602,4.419
168,603579,荣泰健康,31.88,8.51,30.3526,61.5792,1.1729,723.1419,13.7741
169,603203,快克股份,31.69,34.23,57.2251,74.2969,1.0767,217.0139,3.1451
170,603926,铁流股份,31.67,14.93,34.0241,109.9962,1.2221,736.3108,8.1812
171,300516,久之洋,31.63,30.54,48.8557,93.1039,1.0344,304.8367,3.387
172,000049,德赛电池,31.61,3.67,10.6943,234.5429,1.1427,6389.598000000001,31.1317
173,300446,乐凯新材,31.61,36.52,63.1304,76.893,1.6715,210.5376,4.5769
174,300723,一品红,31.6,5.08,50.6106,40.3101,0.3359,792.5548,6.6046
175,002415,海康威视,31.43,27.07,44.4194,4665.3687,1.1616,17233.113999999998,4.2908
176,002970,锐明技术,31.42,9.75,37.2783,39.777,,407.7234,
177,603187,海容冷链,31.42,9.11,27.7416,52.151,0.9648,572.3572,10.5894
178,300485,赛升药业,31.39,34.34,61.8496,202.5715,2.2507,589.8464,6.5538
179,300482,万孚生物,31.38,26.91,64.8734,98.36399999999999,1.4903,365.3959,5.5363
180,603650,彤程新材,31.03,8.06,24.388,144.2758,,1788.1583,
181,300471,厚普股份,31.03,18.75,44.1953,179.5945,3.1843,957.5938,16.9786
182,603508,思维列控,30.99,37.16,63.5769,238.4556,1.9871,641.6623,5.3471
183,603956,威派格,30.98,16.47,66.3971,69.8099,1.3961,423.6469,8.4729
184,603127,昭衍新药,30.86,26.51,53.1901,48.9962,0.7992,184.8149,3.0149
185,603877,太平鸟,30.73,8.74,53.5067,436.9267,1.0403,4999.0533,11.9025
186,300414,中光防雷,30.7,21.37,38.3327,97.5944,1.5443,456.5284,7.2241
187,300555,路通视信,30.65,20.99,37.3147,65.8617,1.0976,313.7248,5.2287
188,600556,ST慧球,30.61,1.28,30.6176,0.6068,0.0015,47.3688,0.1199
189,002892,科力尔,30.5,11.56,25.5528,49.3922,0.7483,427.2627,6.4736
190,603398,邦宝益智,30.46,19.67,33.9474,58.7949,0.8165,298.7754,4.1496
191,300514,友讯达,30.35,12.67,44.038999999999994,47.6361,0.6351,375.9658,5.0128
192,601877,正泰电器,30.34,14.35,33.185,1832.7781,1.8119999999999998,12767.23,12.6224
193,000966,长源电力,30.26,10.46,23.9038,690.252,1.2456,6595.8222,11.9027
194,300567,精测电子,30.17,19.73,55.9011,50.2199,0.8369,254.4646,4.2410000000000005
195,002504,弘高创意,30.14,6.62,16.9627,206.138,0.4994,3110.4428,7.5361
196,002795,永和智控,30.1,12.49,29.8214,65.0179,0.8669,520.4644,6.9395
197,603858,步长制药,30.07,12.8,80.4179,1323.6273,2.1627,10333.6161,16.8849
198,002749,国光股份,29.92,21.17,48.7557,123.5868,2.0597,583.5147,9.7252
199,688118,普元信息,29.91,19.06,65.8003,34.3835,,180.3689,
200,603639,海利尔,29.88,14.49,35.2015,132.5308,1.4725,914.4209,10.1602
201,603138,海量数据,29.87,9.43,19.9478,31.3217,0.5092,332.1394,5.4006
202,002899,英派斯,29.77,10.76,37.431999999999995,74.3199,0.8257,690.4529,7.6716
203,300633,开立医疗,29.61,20.59,63.1456,131.7525,0.3659,639.7243,1.777
204,300624,万兴科技,29.57,21.89,98.3407,50.1194,,228.8946,
205,300017,网宿科技,29.56,25.31,43.5794,483.7002,1.5244,1910.7671,6.0219
206,002745,木林森,29.53,10.83,25.846999999999998,433.7623,1.0844,4001.6679,10.0041
207,603063,禾望电气,29.51,33.61,58.9079,244.6156,0.6794,727.6671,2.0212
208,000625,长安汽车,29.49,14.28,18.2327,7561.0816,1.6215,52913.3321,11.3477
209,603429,集友股份,29.49,29.05,50.6954,39.2063,0.7687,134.9521,2.6461
210,300669,沪宁股份,29.47,12.47,27.7888,29.7434,0.4709,238.4301,3.7756
211,603767,中马传动,29.42,15.17,29.8463,159.2758,1.4479,1049.872,9.5442
212,300570,太辰光,29.38,20.49,34.3126,84.2558,0.8792,411.1192,4.2899
213,603506,南都物业,29.31,8.06,26.7276,31.5185,,390.8615,
214,603922,金鸿顺,29.28,12.1,25.5379,114.5945,1.1936,946.6104,9.8605
215,603656,泰禾光电,29.17,26.62,54.8448,72.7022,1.2761,273.0297,4.7925
216,300589,江龙船艇,29.13,9.01,22.1415,29.2269,0.4496,324.0881,4.9859
217,002829,星网宇达,29.02,30.74,46.7733,80.2265,1.4074,260.9411,4.5779
218,603059,倍加洁,28.98,10.07,24.5336,45.0501,,446.9464,
219,000403,双林生物,28.97,25.02,57.0895,122.5166,0.4494,489.4957,1.7958
220,300788,中信出版,28.95,10.4,47.3672,64.0886,0.5106,615.9005,4.9075
221,002790,瑞尔特,28.86,18.25,33.6196,139.5473,1.1628,764.2985,6.3691
222,300687,赛意信息,28.83,10.75,30.6351,25.9575,0.4326,241.2704,4.0211
223,603757,大元泵业,28.81,8.75,26.7919,51.0904,0.8135,583.3579,9.2891
224,603177,德创环保,28.8,12.58,38.38,80.1854,0.5292,637.2081,4.2059
225,002837,英维克,28.79,15.44,38.6072,42.5306,0.7088,275.4217,4.5903
226,300638,广和通,28.75,8.63,26.4829,25.2257,0.4204,292.1963,4.8699
227,600519,贵州茅台,28.72,48.61,92.5934,15349.8043,13.4411,31573.9285,27.6479
228,603416,信捷电气,28.6,25.72,41.4263,75.6561,1.0047,294.1215,3.9059
229,300540,深冷股份,28.59,13.8,32.4006,70.5937,1.1765,511.3014,8.5216
230,300550,和仁科技,28.56,20.44,45.8286,46.4392,0.7739,227.1754,3.7862
231,300463,迈克生物,28.56,24.19,59.2534,226.2109,1.5233,934.8461,6.2952
232,603032,德新交运,28.5,13.92,31.7407,54.9925,0.5499,395.059,3.9505
233,300578,会畅通讯,28.44,16.35,45.2421,38.6399,0.7155,236.3207,4.3763
234,300711,广哈通信,28.39,19.89,60.9768,46.701,0.43200000000000005,234.7704,2.1718
235,603788,宁波高发,28.36,16.55,31.1032,95.9205,0.9348,579.3702,5.6468
236,600535,天士力,28.28,10.88,37.4796,1368.2708,1.3247,12566.9019,12.1672
237,603337,杰克股份,28.28,11.29,28.3432,194.5574,1.2552,1723.1717,11.1172
238,603890,春秋电子,28.25,4.71,15.1938,56.6921,0.5517,1202.9944,11.7079
239,300549,优德精密,28.19,15.76,38.1046,48.6718,0.9734,308.6941,6.1738
240,300620,光库科技,28.16,22.25,50.9871,24.4358,0.3702,109.8058,1.6637
241,600933,爱柯迪,28.13,19.68,41.4984,255.3908,0.3755,1297.5085,1.9081
242,300795,米奥会展,28.11,12.93,36.9368,28.4128,0.6669,219.6053,5.155
243,300815,玉禾田,28.07,4.57,20.8333,39.5367,0.3953,864.4567,8.6445
244,688058,宝兰德,28.0,26.76,98.0163,11.1379,,41.6119,
245,300581,晨曦航空,27.98,24.92,50.0687,46.351000000000006,1.3672,185.9703,5.4858
246,002920,德赛西威,27.96,6.27,24.2733,165.5251,0.3678,2636.6885,5.8593
247,002927,泰永长征,27.92,21.88,57.0412,55.558,0.7897,253.9169,3.6093
248,603288,海天味业,27.91,21.29,40.4069,2090.2757,1.3901,9817.1897,6.5292
249,600988,赤峰黄金,27.81,26.87,58.1554,228.8722,0.4039,851.5819,1.5029
250,603378,亚士创能,27.81,13.93,38.8167,98.6824,0.6768,708.1319,4.8568
251,603698,航天工程,27.79,22.78,42.924,281.5845,0.8532,1235.8786,3.745
252,002940,昂利康,27.77,7.35,23.1463,50.1277,,681.5085,
253,300726,宏达电子,27.7,42.98,73.362,141.567,0.3932,329.36199999999997,0.9148
254,300577,开润股份,27.64,10.07,28.6444,42.0129,0.8402,416.9617,8.3392
255,300616,尚品宅配,27.61,6.8,44.8247,130.1299,1.6065,1912.2382,23.6078
256,603356,华菱精工,27.61,9.58,23.5863,55.1783,0.5517,575.5552,5.7555
257,002969,嘉美包装,27.59,8.81,19.9604,253.0394,0.2951,2871.5246,3.3492
258,002294,信立泰,27.57,36.15,73.4669,1042.2971,1.5943,2882.6446,4.4093
259,300827,上能电气,27.51,10.04,34.4022,21.1668,,210.6266,
260,603229,奥翔药业,27.49,10.67,53.9773,21.500999999999998,0.1791,201.4173,1.6784
261,300642,透景生命,27.47,30.45,81.4724,36.0032,0.8,118.20100000000001,2.6266
262,603899,晨光文具,27.46,11.15,25.655,339.57,0.8489,3043.28,7.6082
263,002950,奥美医疗,27.36,13.14,33.1085,198.4254,,1509.0263,
264,603657,春光科技,27.29,14.6,32.4854,47.3489,,324.0927,
265,300394,天孚通信,27.24,44.19,62.9583,88.6753,1.5004,200.6438,3.3949
266,601595,上海电影,27.23,22.96,37.4499,161.4006,0.5764,702.9492,2.5105
267,300662,科锐国际,27.11,8.06,27.7216,50.5287,0.3742,626.3559,4.6396
268,600996,贵广网络,27.07,20.05,42.6683,350.8258,0.4213,1749.3042,2.101
269,601689,拓普集团,27.04,14.57,29.5135,398.9894,0.7672,2736.8617,5.2631
270,300475,聚隆科技,27.03,34.5,48.0026,158.065,1.0537,458.0897,3.0539
271,600252,中恒集团,26.96,49.6,77.9853,1594.5364,1.3765,3214.4064,2.7749
272,600306,商业城,26.96,2.15,16.7629,32.2597,0.18100000000000002,1493.6965,8.385
273,300474,景嘉微,26.94,40.13,82.4379,82.1849,0.8218,204.7954,2.0479
274,300435,中泰股份,26.88,18.46,37.5349,79.9326,1.3322,432.7705,7.2128
275,603686,龙马环卫,26.84,10.96,32.8447,129.6544,1.2965,1181.9395,11.8193
276,002886,沃特股份,26.84,6.54,18.1296,34.9171,0.5935,533.6602,9.0722
277,002769,普路通,26.81,3.43,5.3995,107.7433,1.9413,3132.5786,56.4428
278,000688,国城矿业,26.74,32.68,48.9029,322.6059,0.2836,986.9219,0.8677
279,300202,聚龙股份,26.72,32.6,52.9956,369.5988,0.6726,1133.4594,2.0626
280,002739,万达电影,26.71,15.0,34.2726,800.9505,1.6019,5338.9921,10.6779
281,300512,中亚股份,26.67,24.06,49.6176,125.0707,1.2352,519.7657,5.1334
282,300484,蓝海华腾,26.65,24.75,48.5216,50.6883,1.2996,204.7254,5.2493
283,002832,比音勒芬,26.61,16.54,62.0681,107.5046,1.3438,649.6827,8.121
284,000333,美的集团,26.6,7.41,25.4104,10502.2203,2.4911,141668.1752,33.604
285,603358,华达科技,26.59,9.93,21.8028,221.2402,1.8436,2225.9511,18.5495
286,603990,麦迪科技,26.57,21.74,65.7442,39.2465,0.6541,180.4706,3.0078
287,603556,海兴电力,26.56,20.6,41.6359,354.1018,1.2646,1718.6731,6.1381
288,002776,柏堡龙,26.52,19.52,29.8476,107.3807,1.3651,549.9173,6.9910000000000005
289,603321,梅轮电梯,26.51,10.75,31.2651,88.4221,0.3844,821.8125,3.573
290,603326,我乐家居,26.5,7.19,34.1667,37.4254,0.3118,520.3853,4.3365
291,300647,超频三,26.44,12.6,32.2359,44.4193,0.4935,352.4025,3.9155
292,002853,皮阿诺,26.39,12.76,40.1975,64.1926,1.3794,502.9325,10.8072
293,002847,盐津铺子,26.34,9.47,42.2917,48.3489,0.5198,510.3995,5.4881
294,603866,桃李面包,26.29,13.26,33.2212,272.9545,0.6737,2058.0338,5.0801
295,000957,中通客车,26.28,7.74,15.151,279.5989,1.1722,3611.9785,15.1442
296,300780,德恩精工,26.24,18.08,36.0893,79.6244,0.7962,440.1855,4.4018
297,002774,快意电梯,26.21,12.19,35.1199,101.0463,0.4024,828.7167,3.3003
298,300470,中密控股,26.2,24.9,58.1043,88.9085,2.2227,356.9839,8.9245
299,603798,康普顿,26.19,9.48,29.066,66.7282,0.8897,703.8332,9.3844
300,300545,联得装备,26.16,22.93,38.249,47.9793,0.8972,209.1654,3.9113
301,603826,坤彩科技,26.15,26.3,45.9369,82.8737,0.3069,315.0783,1.1669
302,002081,金螳螂,26.15,9.07,18.4317,1877.2641,1.0652,20688.5959,11.7401
303,300507,苏奥传感,26.13,14.94,28.041,68.9911,1.3798,461.5474,9.2309
304,688020,方邦股份,26.07,32.08,63.0802,32.4066,,100.9912,
305,603056,德邦股份,26.07,4.49,17.7714,471.5507,1.2344,10493.1219,27.4689
306,002373,千方科技,26.06,18.31,28.8353,249.236,0.493,1360.7183,2.6917
307,000895,双汇发展,26.05,8.84,19.9296,4039.8638,1.8358,45695.7287,20.7653
308,300543,朗科智能,25.99,9.06,18.7382,53.2733,1.1838,587.9288,13.065
309,603110,东方材料,25.98,14.54,34.5042,55.8567,0.7254,383.8949,4.9856
310,300715,凯伦股份,25.93,9.77,30.8709,17.6512,0.353,180.5268,3.6105
311,300429,强力新材,25.93,24.63,45.7408,67.9886,1.1369,275.9334,4.6142
312,603313,梦百合,25.92,11.25,30.0412,130.8247,0.7268,1162.1502,6.4563
313,603499,翔港科技,25.82,21.34,34.5952,51.4473,0.6859,241.0344,3.2137
314,603997,继峰股份,25.81,19.81,38.4056,201.6493,0.5601,1017.9166,2.8275
315,300725,药石科技,25.81,29.32,66.7465,22.4715,0.4494,76.6391,1.5327
316,603158,腾龙股份,25.77,16.16,35.4152,89.3157,1.1164,552.4414,6.9055
317,603607,京华激光,25.74,11.4,31.6907,53.9888,0.7904,473.2267,6.9286
318,300686,智动力,25.74,14.56,30.5603,59.3626,0.6321,407.6623,4.3414
319,300538,同益股份,25.73,4.93,14.1479,40.7154,0.9694,824.3709,19.6278
320,300495,美尚生态,25.65,18.78,34.4369,107.5631,2.1512,572.7284,11.4545
321,603218,日月股份,25.64,16.82,31.7184,243.1791,0.6754,1445.1197,4.0142
