,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20021231,20011231,20001231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,3411652507.98,2576520105.57,1637087917.74,657171587.72,1741001362.31,1248430672.80,788637064.58,402841092.68,1557826143.06,1286220173.84,748702905.93,449597791.66,1213021077.92,806901488.41,524688608.17,133755075.14,1001798459.07,831413162.90,416723948.36,191737112.10,1101198907.88,671579110.56,401555751.88,130298391.31,772834320.65,489055780.80,333411133.42,170270474.07,1017104915.81,787158348.36,511274941.74,291211535.97,991838394.88,624443808.94,378046559.18,143376438.57,859087091.29,311827174.00,163757877.33,76762749.36,939109668.33,679796733.82,445265147.32,226115260.33,875176880.22,640550414.53,406939327.15,206345799.69,848274143.30,639921138.30,403988284.25,186440523.64,721837268.65,506492323.88,324030990.22,166412336.40,575118259.92,422245124.75,286828543.06,131078548.57,227739775.52,155232568.96,95997925.90,47758620.19,167914533.89,126733843.11,82875552.32,131214836.57,110026401.58,86594513.37,0.0
2,营业收入,3411652507.98,2576520105.57,1637087917.74,657171587.72,1741001362.31,1248430672.80,788637064.58,402841092.68,1557826143.06,1286220173.84,748702905.93,449597791.66,1213021077.92,806901488.41,524688608.17,133755075.14,1001798459.07,831413162.90,416723948.36,191737112.10,1101198907.88,671579110.56,401555751.88,130298391.31,772834320.65,489055780.80,333411133.42,170270474.07,1017104915.81,787158348.36,511274941.74,291211535.97,991838394.88,624443808.94,378046559.18,143376438.57,859087091.29,311827174.00,163757877.33,76762749.36,939109668.33,679796733.82,445265147.32,226115260.33,875176880.22,640550414.53,406939327.15,206345799.69,848274143.30,639921138.30,403988284.25,186440523.64,721223744.90,506361617.27,323935092.22,166375724.15,574848444.84,422042021.46,286712677.53,131030156.40,227484869.27,155074673.31,95883690.14,47714404.18,167620372.79,126461298.05,82697989.93,131031757.69,109901083.13,86465009.80,0.0
3,二、营业总成本,3296297412.19,2475318299.05,1559707667.53,641928219.97,1716735412.57,1212924880.03,772201950.73,415070613.45,1549280137.08,1273157979.19,763035708.35,447084652.43,1145653039.38,757172941.50,480710539.97,119360845.02,979653687.03,811760471.89,388563257.08,185392406.35,1011476772.30,571253759.77,314494580.71,119845811.63,746518426.55,459976736.40,317329456.15,161332693.12,965472425.99,748030459.01,492444913.60,288418659.86,934556674.40,580893204.48,339516744.32,124571578.95,780484563.46,258206740.64,133692977.29,64988878.05,881386754.21,632278110.77,409761462.95,208769217.64,844343432.16,628856954.82,404091854.13,204519338.15,803846206.01,600517734.42,376194953.54,176222409.87,682242502.51,474648140.92,303530353.75,157630205.27,548387961.69,405521447.16,278592990.81,127643604.76,203479397.26,135799093.16,81354797.22,40674414.70,134709985.54,99306630.01,65722717.09,103079748.92,84088677.11,68242235.59,0.0
4,营业成本,2983534429.42,2245415225.10,1403907991.20,602158119.65,1514891064.92,1071474402.02,672408975.61,350711178.30,1339528160.17,1111097786.17,638436812.01,381589531.01,1011098604.28,674927146.93,431599252.98,97378147.29,872023262.25,736595400.74,342616675.43,160135453.15,899427215.00,502083175.73,266209829.02,94999274.98,644804050.29,388587589.56,274615757.28,138067633.60,850414196.75,676047148.86,442085340.08,262833757.72,869239786.87,529277082.90,310619565.40,109200957.13,740418336.75,230316081.38,115326112.34,56821052.01,833481170.85,598282768.04,387476629.81,196954768.16,805368283.30,598061261.79,383488745.36,193533454.56,761010165.09,569267063.96,356320591.81,165457276.63,573021065.14,395279192.09,255857366.83,129755843.58,453028957.71,338010355.30,234217150.62,105926155.50,187516854.69,125836314.25,75430892.71,37660568.91,123045718.27,90632346.60,59890474.51,94906518.71,77164440.17,61636870.69,0.0
5,营业税金及附加,13823914.63,9994416.11,6708445.90,1344756.87,5647244.65,4119211.21,3518267.47,1001158.97,4870451.58,3658625.62,3007641.40,1156695.83,2100126.08,1336570.23,1016712.62,425092.52,4235476.10,3584057.69,4147514.13,1328888.42,10699585.12,7426763.04,6254017.15,2037413.16,3590183.36,2695296.00,1881262.78,1297651.61,4580747.10,3778307.54,1863431.00,793326.08,4822538.72,2655347.45,1710182.00,848636.90,3747643.28,2730590.14,1633271.10,730842.67,3412218.37,1842710.31,767689.76,340365.16,2748623.45,1975935.27,1560030.72,650728.64,3501574.49,2745912.48,1757622.17,802267.23,2996486.97,2318035.67,1420534.04,731386.66,2077575.64,1266860.43,806326.72,314730.43,1511403.30,1054217.33,730734.84,368009.21,1382680.05,1165517.40,718694.74,1070636.73,331420.33,266407.12,0.0
6,销售费用,102570803.71,80055264.65,51381318.00,15199238.95,56108325.67,37174922.62,24422469.83,11584801.15,52437651.87,38012400.28,22575848.95,11464023.08,46846964.03,33054213.05,21149618.20,9599635.17,44413014.04,31220609.12,20148118.02,9422469.36,42488921.94,28285319.69,17955596.41,8961155.58,36907355.08,26103393.60,17197154.05,8953667.36,38144694.97,29025351.84,19222642.11,9587210.72,37008910.86,25840781.17,15163662.16,8398133.18,17446921.40,13662706.17,8619470.28,4396755.69,18615062.64,11688181.69,7815855.27,4139761.82,13064086.62,10485815.64,7229082.99,3747714.06,14615180.44,10849368.66,6890166.53,2932020.18,84335229.26,60901379.14,34986373.98,20861095.79,76420811.15,53151347.46,34939863.04,16276870.23,2875757.83,0,0,0,0,0,0,0,0,0,0.0
7,管理费用,153569382.74,105998351.35,70303771.39,16492293.84,70993555.82,44971331.82,29893815.58,14389154.53,58749029.21,41272692.90,25622185.87,11073721.93,60228020.32,36487384.84,25022360.79,11710060.22,47736189.48,31675099.87,20492262.76,10038523.91,49297409.07,28473406.90,18549300.19,9884047.14,41490459.70,27682155.87,17485052.07,9241613.42,39048553.42,24961063.31,15342433.31,8328642.41,20316224.23,16359734.73,11067761.70,6686952.03,17707027.39,11802616.87,7683832.92,3013139.41,16646188.52,11019574.08,7087465.73,4264443.58,15077096.88,11603645.01,7673179.04,4664939.60,13552474.53,9314507.32,6282838.40,4057571.60,14657915.62,10841850.00,7862194.88,4707100.42,12256194.94,8761281.43,5732225.45,3456614.33,8485675.72,6592543.97,3655080.46,1938304.42,7289470.28,5228960.85,3641879.62,5028577.83,5247059.24,4604051.64,0.0
8,财务费用,42798881.69,33855041.84,27406141.04,3713514.57,19230536.40,13788799.54,7858307.36,7031913.11,14538519.33,10699667.20,5941712.36,2743056.70,9800539.73,4961975.76,1799207.62,146069.35,-4248783.89,-1799794.77,-1899154.22,1479986.45,2368402.80,3555827.68,3511908.14,2912014.95,13037468.95,11289382.61,7644636.81,3822809.74,15997369.38,12817686.74,8902570.99,4286839.71,3293882.69,-1782635.84,-2160782.73,-622549.99,-1362525.62,-1167628.94,-609502.41,-319721.70,10599855.67,8649568.68,5412398.43,2367820.95,7401974.93,6538481.44,4293329.04,2187893.69,10925095.97,7925173.26,4415076.53,2290415.51,7231805.52,5307684.02,3403884.02,1574778.82,4604422.25,4331602.54,2897424.98,1669234.27,3089705.72,2316017.61,1538089.21,707532.16,2992116.94,2279805.16,1471668.22,2074015.65,1345757.37,1734906.14,0.0
9,研发费用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,118898.82,49864685.11,41396212.82,34100114.88,30352407.39,79156324.92,68416807.02,67451507.76,39057623.88,15578784.94,6405650.69,123387.76,101840.47,15494529.05,10485099.24,3057840.96,2987085.06,7195238.37,1429266.73,2013929.80,1051905.82,6688909.17,3618918.76,-1494406.84,-50682.61,17286864.37,1400900.72,5028496.11,2588883.22,-124668.97,8542894.07,3116355.79,59449.70,2527160.26,862375.02,1039793.06,346809.97,-1367741.84,795307.97,1201423.95,702057.97,683366.98,191815.67,-152513.02,-265392.40,241715.49,415708.74,528658.10,682858.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,公允价值变动收益,-23456094.03,-16498548.87,-24203634.39,-9898911.78,18338804.07,-6068616.41,-9921405.33,15106927.06,25323198.54,30151913.71,62728880.01,79623972.90,-16967648.88,-9379749.59,-12338529.09,-2084596.17,-20742316.63,-19878972.91,-15735072.40,2042502.71,28971829.86,21815164.29,16267059.85,11902055.28,-17044417.44,-11272120.18,-12473717.13,4059272.48,10373733.52,-1511198.61,14732811.07,18663289.64,-11902872.75,-2318846.62,14940702.15,2142578.09,9353182.10,2526066.69,0,0,0,0,0,0,0,28500.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,76437115.70,63174906.56,47419355.50,25867749.41,167040207.91,145434020.88,113494876.67,23150681.65,99851585.82,80088189.14,37068502.00,-30860248.44,60010898.64,28350473.20,18365054.08,7893577.67,117992993.27,107401627.34,82654210.30,34742208.86,83137345.92,36661687.03,24268095.31,19603913.75,135933781.87,46708703.89,27371630.33,10121962.48,8851758.65,7090446.26,18532918.60,12690592.69,70136972.12,63408426.46,17113368.26,13799172.14,6160145.46,367061.66,60914.35,60914.35,830872.88,684033.82,0,0,1162820.54,1153194.07,843792.85,471204.43,6385621.37,2544578.20,346212.53,0,-131512.80,-98634.60,-65756.40,-32878.20,-131512.80,-98634.60,-65756.39,-32878.20,-1514800.09,-1199057.16,-1188040.89,-11016.27,666638.10,961818.64,972834.91,912546.77,433417.02,0,0.0
13,其中:对联营企业和合营企业的投资收益,3871931.78,5206321.92,164308.15,-181432.46,-744111.39,-447130.98,-134878.28,-1709.80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
