,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20051231,20041231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,358811284.06,168300230.31,84134180.35,44493210.59,247528361.93,171930322.30,124270714.29,49465821.91,503368707.63,263042309.03,143174586.15,75590470.66,479468769.42,256183876.86,139345102.03,55636660.54,389801152.84,187432231.40,96986528.71,34281957.74,438495236.54,182048330.73,113847578.12,62199168.11,340956365.19,200976596.08,109023148.16,55667475.95,397791742.02,240888304.67,173175205.68,84499959.00,526203154.87,339802065.58,205445247.59,94755402.08,275263739.81,168500218.02,100364292.30,50169157.47,181175634.28,97942923.97,58318554.92,32476636.32,142898014.86,68939024.23,45443684.42,6407623.67,195411437.23,117844365.39,86352168.66,46667194.01,181230859.28,120917212.19,69385694.09,0.0
2,营业收入,358811284.06,168300230.31,84134180.35,44493210.59,247528361.93,171930322.30,124270714.29,49465821.91,503368707.63,263042309.03,143174586.15,75590470.66,479468769.42,256183876.86,139345102.03,55636660.54,389801152.84,187432231.40,96986528.71,34281957.74,438495236.54,182048330.73,113847578.12,62199168.11,340956365.19,200976596.08,109023148.16,55667475.95,397791742.02,240888304.67,173175205.68,84499959.00,526203154.87,339802065.58,205445247.59,94755402.08,275263739.81,168500218.02,100364292.30,50169157.47,181175634.28,97942923.97,58318554.92,32476636.32,142898014.86,68939024.23,45443684.42,6407623.67,195411437.23,117844365.39,86352168.66,46667194.01,181230859.28,120917212.19,69385694.09,0.0
3,二、营业总成本,345768340.02,177214926.86,93893739.40,46734538.99,377429285.67,177819373.79,123279368.76,45133843.70,502661236.51,275017392.99,160503332.88,86157176.07,479018379.85,282007339.89,162239021.08,64345891.71,388467614.69,198149206.41,110300655.75,40963904.39,451112878.40,206392030.37,136902063.43,71948238.31,410133043.32,220358153.79,136815363.99,70417519.11,356383827.92,228083096.23,160351498.46,80538303.48,462951654.94,309372152.78,188104074.39,93516109.60,247585326.50,159343345.19,93627523.41,50125026.74,161668261.90,95236585.45,54555109.50,32171212.81,127662190.93,69538310.45,42920499.30,13468323.39,155985170.52,98903315.11,75947251.37,37318921.73,146373800.57,100120873.36,57754012.55,0.0
4,营业成本,294345891.45,149829533.37,75348797.03,39443515.82,217249646.32,149810432.63,103738910.67,42980102.27,416375825.27,220732202.02,130775893.95,70805254.86,365284914.56,210311407.61,114743457.02,45166830.45,291637381.60,146695539.46,76759510.00,28051319.62,301296472.24,129879917.86,82979068.24,42831994.29,241000475.45,125772867.88,69255346.76,39415905.98,207737641.30,148504774.78,105217733.36,52960804.86,330807695.21,240809391.93,145450810.03,73833049.38,166370202.93,123579052.48,73003298.92,38010677.08,120955913.31,77789498.03,43946134.92,23237117.59,91906380.85,49576524.65,31003600.32,6339238.81,121477197.76,76278020.67,61772402.47,28958969.23,112018082.42,74747892.62,43720503.21,0.0
5,营业税金及附加,1091279.77,747188.77,482913.85,239345.97,2370011.93,2095060.65,1825136.21,281758.98,4001562.44,1978598.93,1508153.26,1206947.47,2858086.78,1392207.19,1149979.94,636570.27,5362925.75,2412758.20,1232075.58,564116.56,6824925.79,2368583.94,1788478.71,1094266.69,7272596.29,3585735.46,2056707.79,1064844.05,8776459.95,5133314.71,3678036.26,1766269.73,9810273.82,6351542.19,3434955.45,1165531.54,5214742.54,2872605.57,1728917.52,843738.85,2853668.47,1565484.04,975173.62,707260.92,3545823.46,1194866.09,869822.35,96664.52,3011551.25,865471.20,659513.99,345919.90,1388409.54,897166.48,464605.59,0.0
6,销售费用,11977736.31,7413489.88,5484500.71,2991281.79,15469793.05,13677751.47,9364427.89,4343619.91,26394706.18,20315703.20,14211883.02,7032819.67,34412024.57,26891997.03,19072502.80,8821608.78,29293257.82,24014557.39,16349436.33,7293198.38,24810659.34,18842155.93,13645251.43,8545952.03,32542045.10,20745725.05,15111621.45,7175286.06,30753358.70,20215862.54,9810993.15,6253000.34,26250484.20,17629441.57,6564244.67,4118365.06,15413079.87,9423183.94,3270486.58,2667146.53,8929095.12,5667149.83,3619155.11,2160681.82,7770968.54,4929090.21,2913984.64,1472851.96,7367434.22,3998690.77,3030853.02,1693790.26,12014398.49,10373031.85,6929519.36,0.0
7,管理费用,25378371.08,14393470.67,9463206.28,5184741.06,29870327.29,16924203.41,18535884.37,6542011.07,41095678.63,28221249.27,20102897.92,9664693.39,56840391.26,35217663.93,21865145.61,11323268.09,54623049.14,35376668.22,24359631.61,11205857.98,69414043.32,53462673.22,37450429.66,19215888.06,100359719.82,70001514.61,50801018.54,22913319.87,101900807.05,56267319.07,43224109.52,20072261.30,89556139.76,46129111.83,34179461.75,14592236.86,62437275.05,26677711.06,18639566.35,8785633.69,33977858.25,16078790.93,11656408.19,6628399.04,25882039.99,13949266.35,7901593.88,5267187.39,21112441.33,16662562.19,9650249.19,5542474.25,19585799.09,14379861.54,7221330.71,0.0
8,财务费用,780287.01,1800031.62,1339976.94,914871.33,890106.40,1122140.05,1023539.30,1236265.47,870084.72,204837.05,-23428.92,-127927.79,-506146.53,13670.32,-66195.76,247720.64,29031.03,-37214.66,432729.78,-105351.48,2560489.81,1840015.47,1038835.39,260137.24,1159617.56,141166.85,-409330.55,-151836.85,-4556310.92,-2038174.87,-1579373.83,-514032.75,-1639448.31,-1547334.74,-1525397.51,-193073.24,-3750533.04,-3209207.86,-3014745.96,-182169.41,-6092053.45,-5864337.38,-5641762.34,-562246.56,-1138814.22,-111436.85,231498.11,292380.71,107627.60,47877.83,61421.79,4957.18,169166.49,-68600.51,-65144.10,0.0
9,研发费用,12194774.40,3031212.55,1774344.59,708969.88,11031896.03,8980602.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,-2748186.86,100547504.65,-14790816.60,-11208529.68,-10249914.00,13923379.27,3564802.52,-6072066.35,-2424611.53,20129109.21,8180393.81,5474131.47,-1850106.52,7521969.35,-10313102.20,-8832727.55,-6045236.67,46206287.90,-1316.05,0,0,27798589.10,111143.94,0,0,11771871.84,0,0,0,8166510.26,0,0,0,1900559.15,0,0,0,1043780.20,0,0,0,-304207.69,0,0,0,2908918.36,1050692.45,772810.91,772810.91,1197944.54,-208478.62,-516802.22,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,102866013.53,519538.42,314904.64,-297374.95,5594.79,0,0,0,1392.60,1392.60,1392.60,1392.60,1392.60,0,0,0.00,0,0,0,0,-7933.46,-7933.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
13,其中:对联营企业和合营企业的投资收益,-123850.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
