,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20071231,20061231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,711438973.51,535066418.00,356254588.92,149069266.47,1102974424.76,787552543.09,502445240.28,212099201.30,1032480739.29,752328085.71,485536662.20,214577478.66,977172460.43,734261246.21,484389368.60,198973809.98,1080167412.47,790173599.16,510722699.23,211831364.71,1080319622.01,785275655.42,508352057.80,207157208.07,1064445174.71,792193324.80,513764580.09,203436573.69,1138647851.30,843121705.37,520439761.67,216921999.45,1104988534.84,820228193.26,507748280.15,198017825.50,963797025.57,709997052.86,436181044.07,180549887.78,934634234.86,714309336.11,404846328.78,158191502.18,812711785.88,617629628.35,785831398.18,652262791.23,0.0
2,营业收入,711438973.51,535066418.00,356254588.92,149069266.47,1102974424.76,787552543.09,502445240.28,212099201.30,1032480739.29,752328085.71,485536662.20,214577478.66,977172460.43,734261246.21,484389368.60,198973809.98,1080167412.47,790173599.16,510722699.23,211831364.71,1080319622.01,785275655.42,508352057.80,207157208.07,1064445174.71,792193324.80,513764580.09,203436573.69,1138647851.30,843121705.37,520439761.67,216921999.45,1104988534.84,820228193.26,507748280.15,198017825.50,963797025.57,709997052.86,436181044.07,180549887.78,934634234.86,714309336.11,404846328.78,158191502.18,812711785.88,617629628.35,785831398.18,652262791.23,0.0
3,二、营业总成本,785988504.82,598506255.97,401184768.83,177466487.78,1268855827.36,861460830.97,547673449.40,241004883.50,1109456260.24,792738493.69,514844228.72,228005517.40,1011808933.16,745950899.81,488686341.68,203127460.52,1116987929.99,816931859.33,532001439.11,228065978.03,1014728210.01,730096496.19,468975656.29,195811861.88,962703465.43,709360887.69,460102517.68,186298283.87,1039098954.55,767866674.02,474234295.60,197839865.26,1001893469.89,740275111.13,458530868.73,180420250.30,882660141.01,651221531.54,400704294.85,171714494.88,818492036.58,615947849.83,343884196.07,138370160.95,748083468.37,569738327.79,724374911.78,620092961.00,0.0
4,营业成本,658444400.21,504761762.88,339219191.37,146539363.41,1037098151.44,740477762.70,469328311.46,203747027.83,945055534.66,680569430.55,442432927.20,199713350.06,863508311.42,647421511.98,425577322.81,178271155.02,978664305.15,721170248.79,469130233.34,198175147.02,900016102.11,641270782.24,411915576.39,171296977.27,862550317.15,638347915.64,411584036.10,165573860.55,945964855.43,705082627.14,433444436.77,181079486.53,920753086.15,681303499.54,420825073.48,165093290.13,794030423.12,587225970.47,359174973.93,149056621.82,713577747.51,546131957.52,298578257.03,116746635.88,652347612.47,498575098.46,646381371.46,567997139.74,0.0
5,营业税金及附加,6398117.26,4425435.85,2918544.76,1248102.94,9440499.32,6531696.09,4290052.92,1852918.11,8029317.82,5736746.19,3714785.08,1254100.25,6034621.64,2493033.82,1372899.51,261198.41,3694210.42,2747920.21,1613792.31,426985.11,2480614.62,1466936.41,216479.85,16882.11,4287486.19,2022750.06,1542898.41,256598.30,4394221.89,3132497.06,1969704.63,577217.94,5047742.75,3834827.15,2410601.89,873968.92,806337.12,371354.47,224335.09,66745.92,456372.09,366619.67,233526.33,94362.36,361267.33,282160.11,224637.59,145724.88,0.0
6,销售费用,68755564.25,51207008.91,32981636.56,16836418.77,84059351.01,59563839.61,45489016.70,21260752.47,92332360.04,66604199.24,42941480.89,17830274.71,83675847.22,62379411.07,39633625.32,14664475.56,82055933.80,57147848.90,37791977.70,17982497.62,65822803.81,44693903.55,28173200.50,10932807.17,67096862.18,48541974.55,32561245.47,15036987.68,62197443.05,40912840.37,28149242.17,11958934.04,63218174.47,43913039.99,28284948.00,11106182.94,59185927.98,43238690.96,26283188.36,10455343.04,59799774.56,42108227.34,26737491.84,11237075.85,51792777.79,35468345.99,34849278.91,25843003.27,0.0
7,管理费用,41029794.00,30875301.81,20953142.17,11846708.32,60585344.46,46852894.85,30437308.03,14890300.42,61956982.59,42450967.49,27661952.03,13775539.80,56362630.80,39486804.58,26890316.69,13124944.62,56823543.86,41406178.08,27911928.10,14014068.03,52759010.25,47503670.52,32020557.29,15298354.16,39299124.04,28896056.27,20168433.63,8962704.98,40665808.27,29187683.28,18452493.15,8664863.51,35012279.77,24880844.78,15687015.68,6962333.37,36989985.70,26512053.62,18570436.90,11646636.84,39780475.63,23315015.73,15572007.13,9019169.18,33219457.75,27217980.00,25514593.79,18716343.38,0.0
8,财务费用,-1595161.24,-991865.69,-692915.07,-123288.74,-312942.59,-346193.58,-185420.21,-97102.92,-752484.61,-725885.73,-475665.52,-2966956.08,-1365881.14,-3682285.99,-2484595.21,-839829.84,-6724149.09,-5540336.65,-4446492.34,-2532719.75,-6350320.78,-4838796.53,-3350157.74,-1733158.83,-10540215.75,-8447808.83,-5754095.93,-3531867.64,-14266394.65,-10448973.83,-7781581.12,-4440636.76,-22146110.87,-13657100.33,-8676770.32,-3615525.06,-8392752.04,-6126537.98,-3548639.43,489147.26,4993459.02,4142012.99,2878897.16,1388901.10,10567440.81,8399831.01,9570229.99,7372043.46,0.0
9,研发费用,12955790.34,8228612.21,5805169.04,1436447.59,13471975.68,10618830.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,-317264.51,64513448.04,-2237998.98,-1685819.50,-649012.41,2834549.74,-1896964.05,-1431250.96,-1600791.34,3593403.22,-2147575.65,-2303227.44,-2354483.25,2474085.85,0,0,0,0,0,0,0,9891.62,0,0,0,143020.56,21818.78,21818.78,0,8297.62,0,0,0,40219.13,0,0,0,-115792.23,-115983.42,-115983.42,-115983.42,-205087.78,-205087.78,7834800.04,18706.27,0.0
11,公允价值变动收益,1731657.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,633975.00,245225.00,59975.00,622150.00,-488050.00,341575.00,96300.00,-585025.00,-111450.00,-203775.00,-360450.00,-357725.00,84725.00,-88250.00,-361650.00,91175.00,-383450.00,-410600.00,-254425.00,-253525.00,264250.00,211250.00,4925.00,0,315625.00,315625.00,315625.00,637925.00,-315625.00,0,0,0,0.0
12,投资收益,97117736.42,100368772.99,96586485.09,93679262.77,468948.90,989332.39,407273.24,30009.78,4691505.57,1589145.62,3211303.21,-920736.16,-2934329.77,-3356241.20,-1833106.26,-753602.64,-2564180.38,-1505722.00,-777658.00,-457714.00,-172198.00,-266786.00,-628786.00,-255784.00,-692455.00,-486570.00,-364115.00,-121675.00,-631530.00,-301750.00,-128360.00,-45960.00,127845.00,388520.00,196215.00,134110.00,267090.00,141430.00,34440.00,0,108530.00,108530.00,108530.00,171900.00,-655780.00,0,0,0,0.0
13,其中:对联营企业和合营企业的投资收益,-4016474.21,-1755575.15,-1291681.64,-577394.33,-2548468.35,-1144871.45,-1144796.46,-792696.20,-1798669.49,-4025536.00,-1240930.71,-920736.16,0,0,-1833106.26,-753602.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,38864138.01,40350193.73,53594488.66,65401153.08,-159454531.72,-68460900.31,-44822877.19,-28395163.05,-71190474.40,-38821262.36,-26096263.31,-14348774.90,-37570802.50,-15045894.80,-6130079.34,-4907253.18,-38750722.90,-28018757.17,-21996422.88,-16070177.32,64931164.00,55253948.23,38843915.51,10504537.19,100937804.28,82142092.11,52937497.41,16658889.82,99002091.75,74843212.57,45693637.29,19127349.19,102839459.95,79931002.13,49159201.42,17478160.20,81668224.56,59128201.32,35516114.22,8835392.90,116566353.28,98785641.28,61386287.71,20631166.23,63656912.51,47891300.56,61456486.40,32169830.23,0.0
16,加:营业外收入,67025.78,573458.44,546521.13,40000.00,727759.77,503023.52,1589594.32,1182701.80,43303623.08,36402257.89,26648181.51,4645908.74,234687535.54,205566566.55,204787437.77,480000.25,281336184.51,140071591.26,140106939.30,420000.00,530536.07,508886.07,252909.89,184448.89,2132599.54,1120950.57,873750.57,332550.57,1501767.00,1433767.00,270800.40,108000.40,629390.01,592665.01,523375.01,92848.00,2564015.63,1524951.33,477451.33,402451.33,634530.82,515453.45,330253.45,284253.45,2404208.35,1827203.35,1542098.25,5924086.93,0.0
17,减：营业外支出,1608754.04,1549273.10,1316833.79,1209946.55,1991619.26,575229.08,558182.34,200054.86,170004.08,245737.41,111986.19,39918.05,821645.01,335402.93,309268.93,116510.77,992392.58,111629.33,48587.74,12622.58,407632.57,242248.58,16295.43,9509.79,630209.38,197408.92,24384.62,25331.88,603111.84,402058.23,262326.25,35896.20,954099.51,435867.10,282757.06,139589.06,5681754.02,976382.95,168000.00,68000.00,3444411.38,2038435.92,1657935.92,149653.50,2843527.96,2996839.01,2805971.72,2387844.01,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,54158.89,30890.35,23918.05,362674.26,156978.87,156844.87,107220.97,516592.57,78086.70,48587.74,12622.58,235845.07,71971.09,16087.54,0,220158.02,66427.59,0,0,135223.24,98844.63,89257.05,0,17067.65,16094.84,0,0,4355944.87,309882.95,0,0,1760757.88,0,0,0,0,0,0,0,0.0
