,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20021231,20011231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,5186843636.05,3796044739.11,2517795034.93,1135851745.99,4631795440.00,3433580777.39,2325489138.03,1252783530.67,4373293978.76,3065019109.09,1856874954.30,866283094.95,3504600953.08,2669729382.40,1731674790.50,822875211.35,2434929765.84,1822751700.43,1218107238.55,594147475.59,1684984365.05,1061545118.54,437684283.61,192922159.01,698020773.91,493781717.17,336694651.61,176800252.50,644191139.20,481940266.10,321638459.27,162721515.35,495734761.62,372030750.35,234821588.10,114989876.19,379884873.79,300858512.29,205287582.64,100495581.15,405987288.90,292463856.61,196100931.94,104743214.16,479922561.30,408285077.41,295993704.17,155456619.51,764741628.68,547920712.52,334292243.23,134911922.51,347989818.97,258771119.41,173494663.97,95743460.71,270627774.77,207769190.00,134438837.08,58198846.93,246267340.56,177516187.24,114002677.26,60721454.82,177421926.49,126120059.56,89323471.83,131239230.58,91724906.28,0.0
2,营业收入,5186843636.05,3796044739.11,2517795034.93,1135851745.99,4631795440.00,3433580777.39,2325489138.03,1252783530.67,4373293978.76,3065019109.09,1856874954.30,866283094.95,3504600953.08,2669729382.40,1731674790.50,822875211.35,2434929765.84,1822751700.43,1218107238.55,594147475.59,1684984365.05,1061545118.54,437684283.61,192922159.01,698020773.91,493781717.17,336694651.61,176800252.50,644191139.20,481940266.10,321638459.27,162721515.35,495734761.62,372030750.35,234821588.10,114989876.19,379884873.79,300858512.29,205287582.64,100495581.15,405987288.90,292463856.61,196100931.94,104743214.16,479922561.30,408285077.41,295993704.17,155456619.51,764741628.68,547920712.52,334292243.23,134911922.51,347989818.97,258771119.41,173494663.97,95743460.71,269314416.08,207105280.89,134010850.83,58012333.79,245057645.81,176801490.59,113521757.53,60509888.53,176767037.40,125763466.64,89087466.34,130946997.64,91335360.06,0.0
3,二、营业总成本,4151330926.26,3026421426.43,1985044235.89,954472817.43,3762968130.02,2619420952.67,1700520745.68,870782283.00,2903142028.52,1998853792.35,1288549451.91,619714054.79,2605768070.23,1959812996.47,1262844264.73,652148492.74,2073792655.93,1532713435.28,1005522752.79,485100995.00,1387028172.57,912694185.15,335869927.47,155465789.56,672676342.76,478508086.76,327161528.37,172957211.72,692880740.56,488203677.22,322579975.90,158645265.01,722992469.54,390709279.29,252284743.89,125828523.35,564698079.78,307472169.60,205472770.82,97644613.06,376894639.73,261964895.89,181139417.85,100662585.78,426664427.22,318662393.08,206248209.90,98161416.72,416023248.79,304546717.87,198730236.72,106802793.99,334271390.94,239723353.86,161383013.64,87798783.01,239177323.59,181120789.40,111057524.54,47475224.34,206346512.43,144111354.52,85138862.91,46435529.34,147922283.85,103614466.82,70766499.99,106259764.74,66053582.31,0.0
4,营业成本,2794112173.99,2110589986.69,1420218389.85,658554313.07,2590216890.15,1878777335.53,1196980001.94,544567263.59,1870294940.70,1331853297.85,861751439.86,381582259.58,1733061812.54,1377456864.77,896442734.75,461174319.07,1451424653.80,1092771810.89,734651177.15,350898625.07,1012450343.12,656120934.84,232085176.42,109999258.29,501909677.88,359374985.50,247386494.42,133885830.97,497407780.43,376645972.43,251283215.73,126942368.78,386732463.50,283243144.19,182022464.85,89771392.84,280584405.78,214122820.11,142499562.40,67932656.56,270403736.49,187930633.56,134232784.61,76400284.30,278048725.56,228443600.60,142780256.25,61291898.80,275527752.14,202526217.14,132858232.04,70056294.30,225217445.90,173922304.84,121130252.87,68736668.94,188725215.58,142981857.09,89231422.91,40083401.13,164217710.15,110572583.43,68319177.25,37346738.70,121146185.88,86296963.91,59458936.15,87711714.18,54820499.38,0.0
5,营业税金及附加,41784376.60,31404614.98,21037114.89,9396850.79,50981649.98,40614716.54,28843650.09,16174988.47,61335121.66,38988631.17,25367170.24,11266348.65,49932805.45,26554667.16,15657455.20,9033087.21,18521467.72,14906740.66,10003877.76,4466267.79,13470396.32,8057921.21,3277785.84,865483.35,4817430.14,3236232.08,2110964.37,1039777.44,3601104.46,2356463.72,1272949.74,159855.89,2440296.99,1596938.02,1044210.57,179567.51,1250045.61,1065112.33,597679.46,381072.15,3605633.71,2822566.34,2123237.42,1050179.86,5104615.93,4796844.99,4018138.78,2150387.70,11147953.59,7828555.21,3200207.58,1252544.40,3104359.62,2477944.15,1761310.14,767070.35,2557036.04,2013165.74,1151214.96,295936.27,1383846.76,983002.09,676167.64,318849.92,911539.58,614044.81,434273.20,658671.99,435524.90,0.0
6,销售费用,628194763.11,434178065.14,283875932.39,143690723.39,552507562.66,375573957.45,237447462.76,140724633.86,437638471.50,293693931.68,200205899.40,132692600.63,428022516.20,292511474.97,208789784.64,107866366.13,368449663.90,271575401.06,164330695.66,77416782.69,258707242.51,186088941.89,17498069.43,7573391.77,34382044.11,22827105.11,14066186.48,5980221.24,29051152.22,18337381.02,12525722.26,5126057.98,25950096.45,16694789.56,10194182.71,4440741.42,20339560.88,15179475.56,10025768.34,4612597.85,20229870.50,14421014.00,7244344.61,2436212.77,36584692.94,23425888.85,16574488.55,10205287.20,43140633.49,34691778.14,23117236.88,14273165.76,53790605.44,29831427.74,19265389.57,9890665.28,13219009.02,10076136.41,6204999.80,2566879.63,9576676.47,6753029.59,4125172.10,2340859.07,6071002.20,4924873.35,3345208.92,3562873.94,3090819.35,0.0
7,管理费用,430315227.91,296965054.48,178481372.10,81514443.50,310776170.48,208125374.38,201453999.83,102926964.51,383024827.99,251849686.77,153449051.48,71853106.20,325519341.19,214173731.00,122927173.23,65084438.75,188065726.22,129285848.32,80056107.92,41384373.33,94439562.61,49529440.00,67022537.14,28527674.07,92005861.89,61740927.46,41805893.66,19581091.28,93405333.73,65486130.39,40927207.89,19983097.05,110766156.84,67430851.95,47501249.66,25451480.55,100655968.95,66176458.09,41972508.74,21904072.89,71546573.40,50803615.91,32706277.71,14086243.06,86397901.14,53722380.55,38048127.84,19780474.00,62238546.05,43176185.44,26928769.76,14727635.24,37838144.75,24018694.05,13562877.63,5556409.28,27415749.87,21681456.80,12303620.23,3636310.06,29620099.65,23182174.79,10041558.22,5830495.89,16301028.33,9131023.97,6166119.64,12392271.04,6241502.99,0.0
8,财务费用,48431229.41,28563414.78,19500325.92,27184577.09,14903404.91,17954682.33,34778417.45,62860090.63,90660525.91,62731732.30,39239043.86,16238579.63,19119800.34,20935077.39,9895873.63,6300346.75,10357986.48,4226904.16,8162338.86,8486016.99,1927029.40,-3050836.89,11672615.24,5705282.60,31263493.19,26502179.68,18945888.59,10212898.01,28925277.73,21563593.93,14668322.96,4870381.83,33729246.43,21264957.98,10971952.81,5131547.82,19520563.32,9438919.11,8377340.93,3004396.47,7036582.60,5017121.09,4031227.96,5459372.40,13101475.62,11483693.93,7277022.33,5795708.85,20205557.49,13954271.46,9912860.50,5211849.89,12502525.44,7721028.20,5036148.83,2220934.56,7260313.08,4368173.36,2166266.64,892697.25,1548179.40,2620564.62,1976787.70,598585.76,3492527.86,2647560.78,1361962.08,1934233.59,1465235.69,0.0
9,研发费用,208493155.24,124720290.36,61931100.74,23192859.34,167017302.85,99375195.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,10939050.25,76565148.99,-1000309.02,1017213.61,3528341.94,60188140.76,19736512.58,8536847.07,6081160.10,50111794.51,28181181.18,9131243.28,2689934.83,36973157.81,19946730.19,8318555.44,2448929.13,6033598.61,15947784.10,4313743.40,2794699.48,8297835.55,4826656.93,2846100.85,2257392.78,40490091.99,3814135.73,1902557.32,1563503.48,163374209.33,478597.59,550683.29,853793.21,142347535.24,1489384.40,1999910.95,-190182.86,4072243.03,969944.99,801545.54,1230293.39,7427016.03,-3210015.84,-2449823.85,-1062339.83,3762806.03,2369710.48,2712929.96,1281304.40,1818309.79,1751954.88,627034.60,627034.60,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,公允价值变动收益,0,0,0,-910826.65,8018592.11,-1932729.20,6489389.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
