,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19961231,19951231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,3806556336.27,2809730910.72,1857178331.18,914127359.15,3599235357.66,2663134530.12,1759259627.18,849002379.31,3320807949.85,2430123832.10,1568211139.92,744408708.15,3036308570.36,2220796814.76,1453976936.57,729059323.47,2952551019.09,2218073249.22,1476714611.11,725242981.26,2973304175.88,2162979622.65,1412888192.97,688791595.52,2546432153.80,1855134955.08,1212156857.73,590859902.68,2473300589.47,1620223326.15,1216389318.98,530541750.66,2023340374.76,1506560665.84,1002906900.42,492217710.07,1899466194.00,1398698466.52,925026227.43,461143340.76,1662716619.50,1229265003.45,794780903.13,383652179.30,1515798842.06,1124847876.50,761032908.60,367073981.49,1241726907.01,916810180.21,599752801.99,290181981.28,1160625134.86,861302585.32,574506860.45,283155899.47,1035217315.47,748795122.73,487622084.54,236723017.83,930608988.95,693285494.17,465799215.96,230172627.50,756941793.78,548469618.59,359187963.53,188114808.51,720892728.26,548305142.81,347571697.07,172510505.88,610539172.11,295193886.53,458162483.99,203253979.35,371946272.19,176539695.23,252384075.69,123969621.07,239441431.66,204196157.16,170616946.62,0.0
2,营业收入,3806556336.27,2809730910.72,1857178331.18,914127359.15,3599235357.66,2663134530.12,1759259627.18,849002379.31,3320807949.85,2430123832.10,1568211139.92,744408708.15,3036308570.36,2220796814.76,1453976936.57,729059323.47,2952551019.09,2218073249.22,1476714611.11,725242981.26,2973304175.88,2162979622.65,1412888192.97,688791595.52,2546432153.80,1855134955.08,1212156857.73,590859902.68,2473300589.47,1620223326.15,1216389318.98,530541750.66,2023340374.76,1506560665.84,1002906900.42,492217710.07,1899466194.00,1398698466.52,925026227.43,461143340.76,1662716619.50,1229265003.45,794780903.13,383652179.30,1515798842.06,1124847876.50,761032908.60,367073981.49,1241726907.01,916810180.21,599752801.99,290181981.28,1142099654.06,852356310.37,567996341.26,279517689.71,1012713041.58,738805628.33,480402088.75,232573423.07,917152707.31,686726475.85,460741351.78,227904680.20,747982659.84,541845201.71,354521009.70,186014230.61,711985078.34,540497208.26,344718357.62,171010598.24,602979485.94,291630533.35,452737139.66,199809575.19,366568680.65,158469452.36,247189429.58,122734823.97,233957860.08,201336166.69,168685500.73,0.0
3,二、营业总成本,3050088174.37,2179559010.50,1420372935.31,708992875.13,2814285987.98,1980331749.82,1312755775.92,661536430.31,2517888411.59,1809870181.98,1159726988.94,565456399.78,2329167785.90,1699867979.79,1117413546.07,555233163.35,2207967478.84,1761482212.98,1181379962.62,597350617.94,2634080261.18,1875280883.20,1218531093.78,592759369.13,1824659829.66,1201628540.62,770882582.61,371124905.07,1738661084.79,1031943574.84,847189357.61,301302892.31,1228016903.30,862983383.96,568527824.77,271217203.98,1118842236.59,753474436.69,484604419.24,230883267.63,980281115.89,687293608.88,451481300.22,201863913.96,855052085.15,626651910.32,394203056.50,183542677.85,716820878.64,509774249.76,332547114.48,161677624.35,687296299.94,492203461.75,336769826.68,164146077.86,626313882.51,451055143.12,269008773.31,134675531.78,578676041.71,404228202.10,263250091.04,124344498.67,449338452.70,308956989.38,199780405.26,97095911.70,394812544.93,282275591.81,169573487.00,84282259.20,373906588.84,161113699.80,283461463.15,93933591.00,183480771.47,71319768.86,119946720.92,53560054.36,142108927.07,110352681.19,88053605.10,0.0
4,营业成本,2903812831.93,2071919964.19,1349006787.16,652124873.07,2667581553.08,1850313192.39,1220036810.24,607872333.01,2361828687.39,1703598540.54,1084582183.99,538624260.45,2208477290.89,1612006499.13,1052345316.36,524482307.51,2059071333.62,1607631592.46,1066234589.04,529988073.72,2354279632.35,1662560995.07,1079471259.59,530545537.51,1679723764.45,1116992913.01,709880594.76,344313309.07,1457967991.52,821273517.40,680220638.37,262407171.01,1064067042.41,741764936.80,484792156.18,235038256.35,996143906.94,668743355.68,430438129.77,204342890.91,846909278.50,587685008.37,377713307.88,178480704.01,768213415.00,551117527.76,339728948.79,159910242.33,628282051.89,444347691.51,288689999.57,139416056.60,593148585.89,420910968.52,286012571.23,137653228.04,537184054.81,385155698.85,228091922.75,114222012.36,486569046.66,339102511.57,219634458.84,105797725.99,379112821.11,262743913.57,168448288.60,82050250.73,331139389.06,235486699.61,139058714.72,70233537.88,304297149.12,129495913.84,221711209.45,71679968.94,142320367.46,57219323.67,87159900.46,38585333.14,87163231.92,64395442.41,51957303.50,0.0
5,营业税金及附加,80994894.65,60149284.22,40030847.87,20507048.09,83252106.16,63670802.61,42933877.76,21221328.87,81613493.10,58510933.37,38678928.53,4399285.87,53070476.81,32133601.04,26897870.93,16892891.45,61680416.18,45036502.80,30074868.10,14489037.37,58754834.22,41816431.98,27228298.68,12682368.54,46760276.75,30386387.99,20012631.85,9252776.33,93781507.73,73966605.13,49055792.93,24315882.55,92072590.44,67697040.25,44624526.58,21652599.46,78451649.77,56948657.36,37551062.10,18710450.92,67926886.25,49498818.62,32142606.22,15301590.36,62156314.32,45696631.54,30931390.11,15118900.19,49831627.34,35871511.69,23301374.54,11102742.62,44562402.51,32760728.44,21862688.05,10709196.05,39212428.08,28087994.37,18264672.45,8814220.01,34832743.11,25376880.32,17044231.73,8356981.53,25778852.62,17721579.68,12521193.04,6842428.26,26569851.95,19770391.98,13123416.45,6356738.09,23033949.38,10949772.07,17582476.60,7791304.70,14413481.36,5971800.42,8594837.98,4254396.36,8528741.86,2831870.61,6629621.50,0.0
6,销售费用,1117403.87,1611460.41,1611460.41,1611460.41,8455614.27,8587165.44,4858747.94,2940792.48,23412070.49,6292328.49,4663768.07,1574384.38,17166966.88,3345165.75,1829490.97,928168.22,2931818.00,2053713.37,1398262.43,701711.51,5074415.74,3988817.84,3108191.37,781071.34,4754489.83,3499126.86,1786319.25,814500.49,3516637.01,2298354.38,1448805.99,606892.48,3615067.09,2453085.57,1377015.88,563394.06,3295697.71,2228710.22,1434511.39,723040.41,3633182.75,2397845.03,1769492.51,793533.22,3766204.05,2626053.95,1673858.14,692546.60,3186914.13,1735615.14,755350.78,339319.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7673109.18,0,0,0,0,0,0,0,294035.55,0,0,0,0.0
7,管理费用,115500301.02,83787425.27,55044920.76,27458028.68,103708699.63,79729182.37,51642028.87,25795175.08,91391517.46,70051475.28,44575926.13,21545495.76,84433718.97,63089919.39,40976882.62,20626745.02,58026739.11,58288612.93,37769155.55,19258429.80,86815963.91,63324259.03,41962783.01,21166488.29,83945400.13,62854307.95,40573374.03,19461192.18,79966050.91,56707571.31,37111152.99,17351857.69,74136450.05,51637334.32,33086459.23,15304302.97,69082820.67,44375452.03,29020559.44,14330670.84,62536667.69,42609399.12,28647273.70,13664981.16,58952312.66,40435593.25,25235558.55,13711571.06,58286808.24,39369592.53,26273512.26,12481549.84,65564045.05,44137130.92,30233030.94,14934375.30,54070063.64,39809502.67,23969946.55,11662274.33,56734857.45,39018150.22,26112613.35,10683421.62,46035004.77,29293196.13,19001971.82,8600418.01,38365802.26,26567371.58,17514950.10,18874.05,37185862.66,12969251.58,30456231.92,11115213.13,22377759.84,9081247.16,24085337.45,7534252.45,26792698.22,30350164.92,27107196.27,0.0
8,财务费用,-51337257.10,-37909123.59,-25321080.89,-10320641.86,-49239484.05,-34012149.53,-20536580.66,-10178059.78,-48320136.06,-38024591.62,-26108809.54,-11387181.71,-33975164.88,-24467051.27,-15819693.57,-7625020.85,30033731.34,40047903.58,37215498.14,32913365.55,123240677.71,91383508.48,56887581.42,27583903.45,5714663.21,-17936543.00,-7532535.20,-2716873.00,-4742172.27,-6986475.01,-5808425.11,-3378911.42,-7157136.57,-7961424.01,-2614744.13,-1258775.66,-25501194.66,-20459704.45,-15477809.31,-7223785.45,-25552244.72,-18848221.04,-12593449.76,-6376894.79,-41422463.40,-22151985.29,-12294788.20,-5890582.33,-25978201.45,-15542975.98,-10465937.54,-1662043.99,-15978733.51,-5605366.13,-1338463.54,849278.47,-4152664.02,-1998052.77,-1317768.44,-22974.92,539394.49,730659.99,458787.12,-493630.47,-1588225.80,-801700.00,-191048.20,-397185.30,-1262498.34,451128.64,-123594.27,0,9389627.68,7698762.31,13711545.18,3347104.23,4369162.81,-952602.39,106645.03,2892036.86,19624255.07,12775203.25,2359483.83,0.0
