,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20161231,20151231,20141231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1439978422.27,1061490884.85,655404235.62,307621946.65,1592519755.40,1261747341.97,808847219.82,371190071.38,1426122040.87,1049849087.76,628811112.00,1173866784.59,1130583857.72,1485684292.06,0.0
2,营业收入,1439978422.27,1061490884.85,655404235.62,307621946.65,1592519755.40,1261747341.97,808847219.82,371190071.38,1426122040.87,1049849087.76,0,1173866784.59,1130583857.72,1485684292.06,0.0
3,二、营业总成本,1294927785.82,951040526.86,586249328.21,279032964.97,1471022296.51,1163833125.38,742290014.08,342613240.48,1319095162.73,966957390.01,0,1070175561.42,1099623090.11,1438356479.61,0.0
4,营业成本,1123735520.41,828673983.20,514238375.80,240549494.67,1298263884.87,1031787731.14,663402274.01,306161549.75,1161188666.82,848731430.23,0,913312167.84,914147601.69,1287324877.59,0.0
5,营业税金及附加,3557100.11,2672103.33,1651174.77,803625.63,3756759.95,3050712.88,2150202.83,906446.39,3463176.18,2245175.07,0,3110242.13,2412713.33,2120798.43,0.0
6,销售费用,46038148.52,33044621.06,19961288.86,9974642.45,41873317.09,32607051.76,17340335.33,8419411.72,44182271.36,32551770.39,0,43032960.26,38690812.06,38781614.45,0.0
7,管理费用,63443444.14,42658657.76,25211476.12,13409960.98,52271566.49,35584007.00,55604022.87,9562439.59,108250583.86,33354126.67,0,97902867.44,135568990.13,86411690.36,0.0
8,财务费用,-5087353.73,-4891607.20,-3109288.88,-950577.10,-43873.45,204403.44,549740.38,1562853.55,3498600.12,2635624.10,0,2169232.55,6047047.23,13524355.72,0.0
9,研发费用,63240926.37,48882768.71,28296301.54,13176626.78,66595286.04,55791294.53,0,14844500.28,0,45077478.85,0,0,0,0,0.0
10,资产减值损失,0,0,0,2069191.56,8305355.52,4807924.63,3243438.66,1156039.20,-1488135.61,2361784.70,0,10648091.20,2755925.67,10193143.06,0.0
11,公允价值变动收益,39475.34,-130410.96,-38356.17,863013.69,805479.45,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,4445208.92,3198462.33,2048752.85,0,1743929.79,0,0,0,2054438.70,2054438.70,0,2895876.33,650703.45,340362.71,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,152255707.76,116585332.78,75301441.72,30085767.56,131785028.28,102749512.95,67981884.64,28908515.35,128032941.83,99552360.99,47842300.07,106629904.28,31611471.06,47668175.16,0.0
16,加:营业外收入,30138.86,28856.01,28856.00,3000.00,50500.13,41918.65,17418.65,1500.00,125827.37,23357.97,0,6893936.54,6638888.77,4000832.11,0.0
17,减：营业外支出,398772.11,123572.11,72533.20,57233.20,1329034.28,100600.00,100450.00,100150.00,200200.00,114400.00,0,406891.53,372558.01,151950.00,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
19,四、利润总额,151887074.51,116490616.68,75257764.52,30031534.36,130506494.13,102690831.60,67898853.29,28809865.35,127958569.20,99461318.96,61043530.23,113116949.29,37877801.82,51517057.27,0.0
20,减：所得税费用,19731685.13,14800499.94,9365297.91,3707842.76,14409680.54,10664437.45,8202026.47,4475041.75,16468935.15,12869962.86,0,14359410.54,8499799.56,4242507.64,0.0
21,五、净利润,132155389.38,101690116.74,65892466.61,26323691.60,116096813.59,92026394.15,59696826.82,24334823.60,111489634.05,86591356.10,61043530.23,98757538.75,29378002.26,47274549.63,0.0
22,归属于母公司所有者的净利润,132155389.38,101690116.74,65892466.61,26323691.60,115454115.13,91383695.69,59054128.36,23858999.36,110203187.27,85869006.70,52615980.76,97945785.37,28871694.57,47039784.28,0.0
23,少数股东损益,0,0,0,0,642698.46,642698.46,642698.46,475824.24,1286446.78,722349.40,0,811753.38,506307.69,234765.35,0.0
24,六、每股收益,,,,,,,,,,,,,,,
25,基本每股收益(元/股),1.240000,0.950000,0.620000,0.250000,1.300000,1.100000,0.740000,0.300000,1.380000,1.070000,0.660000,1.220000,0,0,0.0
26,稀释每股收益(元/股),1.240000,0.950000,0.620000,0.250000,1.300000,1.100000,0.740000,0.300000,1.380000,1.070000,0,1.220000,0,0,0.0
27,七、其他综合收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,132155389.38,101690116.74,65892466.61,26323691.60,116096813.59,92026394.15,59696826.82,24334823.60,111489634.05,86591356.10,0,98757538.75,29378002.26,47274549.63,0.0
29,归属于母公司所有者的综合收益总额,132155389.38,101690116.74,65892466.61,26323691.60,115454115.13,91383695.69,59054128.36,23858999.36,110203187.27,85869006.70,0,97945785.37,28871694.57,47039784.28,0.0
30,归属于少数股东的综合收益总额,0,0,0,0,642698.46,642698.46,642698.46,475824.24,1286446.78,722349.40,0,811753.38,506307.69,234765.35,0.0
