,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20101231,20091231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,4063596912.31,2565439954.46,1419896186.80,4977403119.88,3810812176.45,2504824862.76,1153089007.99,4546360160.20,3477156144.81,2191270846.35,946405907.81,4001028306.64,2946912303.40,1708237529.34,810662492.21,3299993906.16,2630564688.79,1704219077.17,754364358.05,3464065719.16,2647741890.68,1694759055.37,789835649.34,2912889187.93,2167348610.54,1322761853.63,655522945.62,2583353298.20,1990401429.57,1295516778.05,599905340.17,2331266869.22,1765292428.37,2008451429.69,1360919715.99,0.0
2,营业收入,4063596912.31,2565439954.46,1419896186.80,4977403119.88,3810812176.45,2504824862.76,1153089007.99,4546360160.20,3477156144.81,2191270846.35,946405907.81,4001028306.64,2946912303.40,1708237529.34,810662492.21,3299993906.16,2630564688.79,1704219077.17,754364358.05,3464065719.16,2647741890.68,1694759055.37,789835649.34,2912889187.93,2167348610.54,1322761853.63,655522945.62,2583353298.20,1990401429.57,1295516778.05,599905340.17,2331266869.22,1765292428.37,2008451429.69,1360919715.99,0.0
3,二、营业总成本,3938498172.07,2487014653.02,1394144353.86,4929749421.41,3771455275.51,2485936348.69,1153402681.30,4552514140.11,3506622281.59,2222791067.60,966913868.14,4010985003.58,2937197284.78,1720540804.04,832614551.57,3213375523.02,2564584913.97,1655897248.56,739295224.52,3327351818.55,2539120435.69,1626376590.56,768178666.66,2762483652.25,2052244447.48,1254650130.71,623372600.33,2451312472.73,1869219110.25,1215821146.06,569955304.42,2201573181.57,1650694448.75,1914499867.37,1329775419.36,0.0
4,营业成本,3521325783.57,2235798795.47,1264241647.30,4418445678.84,3393574126.74,2238119966.33,1038765065.16,4119909901.51,3127644522.19,1979588740.50,843738579.08,3525608871.43,2603836867.17,1500937259.72,718772160.83,2741714964.66,2177336956.79,1422620242.68,614199110.31,2817471344.73,2162785208.00,1403509140.25,672587191.99,2363451711.08,1760765304.37,1085844571.55,546051740.51,2099876843.44,1630485869.61,1071790140.56,503291687.19,1913682575.48,1453706808.32,1674742297.36,1190014782.69,0.0
5,营业税金及附加,17175480.59,9768540.15,5422410.67,21769719.68,18161416.13,11442409.05,4925520.65,18760193.60,15049157.61,8733348.55,3180161.32,19499961.38,8923741.28,5997532.63,3139278.60,11735164.59,11680426.50,7824487.42,2891784.10,9415841.16,8186812.10,4116422.01,1940109.01,4610143.42,3322750.66,2493802.74,1710435.99,5805332.49,4409119.71,1796050.44,805039.42,8133145.36,7696476.35,5098528.08,2776167.86,0.0
6,销售费用,144904117.74,97170765.51,59599680.11,194432118.05,167069027.27,111350922.75,53933567.74,170088065.94,145968412.00,98958117.61,47670414.91,180944132.13,127596659.26,79976206.01,45318367.78,156451016.17,150805397.17,93751662.45,55262554.35,209326947.60,171381894.01,94722636.95,37416970.76,157338089.91,106704527.94,61715150.07,29723815.90,113466130.92,85768197.86,53785443.70,28755492.61,101358986.93,79765169.00,104977460.01,63212943.62,0.0
7,管理费用,141209550.75,72051936.41,32048162.37,124182524.99,118028137.78,71153223.28,33382836.74,129923734.22,133162875.20,82560891.44,44914095.27,184508243.87,131055118.81,89798533.20,47678917.09,176644433.81,131003470.43,75346596.25,39100523.46,181282134.54,117660724.93,70714713.86,29600131.50,156865114.30,126070432.81,67704013.61,33265404.31,148160097.05,92179650.78,51149079.93,24119980.57,128186765.82,73869568.59,98603529.11,48348812.02,0.0
8,财务费用,45735954.01,40024978.91,21353359.14,93463973.44,73579682.09,53415274.76,28569965.52,108895185.47,85496995.06,54014544.63,26520845.80,88284312.07,63148951.33,40791109.61,22164443.92,117027037.20,91367462.76,56180001.23,27888602.91,97321749.80,74443006.87,49555142.02,23829461.14,75867501.70,53853853.72,36091943.20,14953179.06,72198187.29,55832589.45,35369864.11,12983104.63,48929101.38,35656426.49,25936587.19,20912483.02,0.0
9,研发费用,68147285.41,32199636.57,11886220.30,36066815.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,-407126.03,41388591.14,1042885.50,454552.52,-6174274.51,4937059.37,-699680.47,-1064575.13,889771.76,12139482.70,2635946.93,3040162.87,-4458616.65,9802906.59,2391200.32,174258.53,-47350.61,12533800.72,4662789.78,3758535.47,2804802.26,4351091.84,1527577.98,800649.54,-2331975.44,11805881.54,543682.84,1930567.32,0,1282606.60,0,5141465.62,4510230.15,0.0
11,公允价值变动收益,2987000.00,2987000.00,0,0,0,0,0,0.00,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,5780040.25,5780040.25,0,193003.74,0.00,0.00,0.00,9468954.48,8298199.70,7269663.94,2275300.14,7734471.06,5997677.46,3712682.07,1787722.22,2258895.19,199945.21,0,0,0,0,0,0,0,0,0,0,0,190075.20,0,414051.37,0,595260.63,0,0,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,193003.74,0,0,0,539631.55,0,0,0.00,-300000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,120552864.46,70841436.44,28457502.07,60685399.91,49529518.94,27504950.08,1360300.03,5383420.07,-19775302.10,-23322133.99,-18232660.19,-2222225.88,15712696.08,-8590592.63,-20164337.14,88877278.33,66179720.03,48321828.61,15069133.53,136713900.61,108621454.99,68382464.81,21656982.67,150405535.68,115104163.06,68111722.92,32150345.29,132040825.47,121372394.52,79695631.99,30364087.12,129693687.65,115193240.25,93951562.32,31144296.63,0.0
16,加:营业外收入,2727103.52,2229246.27,1694106.36,1737446.57,2820463.52,2404686.12,1190634.70,19473195.49,12971033.96,10568285.58,3940106.96,22196921.96,10626518.07,6140175.19,3880674.68,30553378.08,22729522.29,21260727.12,15423118.76,22604696.52,8565835.95,3735847.57,1220514.72,12769743.22,6225783.03,4733157.76,2687829.59,13692512.68,6054241.90,3606824.32,608051.59,11639219.29,4596674.78,7491239.33,7532573.19,0.0
17,减：营业外支出,161123.32,36374.37,18840.13,803368.54,927646.49,308106.30,109239.22,327445.34,1074227.22,699270.13,588603.64,3405859.10,1677245.81,658396.30,334056.52,1371685.76,370587.15,236221.05,36773.61,1451390.56,636635.03,50543.69,40816.34,508925.38,217716.65,201158.25,200000.00,781572.16,522846.94,777879.07,103543.22,89832.31,4354549.61,872533.87,67177.52,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,9307.98,2310.33,1406.66,66357.59,47125.85,17637.35,0,148592.27,133605.42,133605.42,0,934870.01,341839.48,17780.45,5683.97,26732.02,13521.77,1158.25,0,552357.21,0,415165.58,0,44837.40,0,23195.21,29473.38,0.0
19,四、利润总额,123118844.66,73034308.34,30132768.30,61619477.94,51422335.97,29601529.90,2441695.51,24529170.22,-7878495.36,-13453118.54,-14881156.87,16568836.98,24661968.34,-3108813.74,-16617718.98,118058970.65,88538655.17,69346334.68,30455478.68,157867206.57,116550655.91,72067768.69,22836681.05,162666353.52,121112229.44,72643722.43,34638174.88,144951765.99,126903789.48,82524577.24,30868595.49,141243074.63,115435365.42,100570267.78,38609692.30,0.0
20,减：所得税费用,33802090.06,18871098.96,9221987.48,17347867.65,14571571.45,9271783.21,2692665.78,7813016.59,7202271.65,8546014.53,3527945.66,4545850.11,10897439.85,7736078.67,3600456.76,30818328.53,23289137.33,16552943.64,7330722.00,26308001.61,20682577.10,13689116.50,7440724.78,30795358.91,22022459.35,11961145.47,6304047.04,28053655.51,26779375.75,17587093.84,8356288.86,12311102.50,20395365.07,14943899.74,12134032.74,0.0
21,五、净利润,89316754.60,54163209.38,20910780.82,44271610.29,36850764.52,20329746.69,-250970.27,16716153.63,-15080767.01,-21999133.07,-18409102.53,12022986.87,13764528.49,-10844892.41,-20218175.74,87240642.12,65249517.84,52793391.04,23124756.68,131559204.96,95868078.81,58378652.19,15395956.27,131870994.61,99089770.09,60682576.96,28334127.84,116898110.48,100124413.73,64937483.40,22512306.63,128931972.13,95040000.35,85626368.04,26475659.56,0.0
22,归属于母公司所有者的净利润,73764338.12,50354462.68,19634513.34,41891579.79,28664360.00,15558200.31,-2629933.16,6631286.38,-19952757.92,-23502613.45,-20055344.10,9885070.79,12494057.76,-9584480.01,-17276501.00,87348094.99,63173161.72,51514365.49,22508659.81,128623259.74,93586723.84,57477805.71,16515679.68,127610182.10,94872332.78,58863207.89,28072450.60,107297212.18,87693695.88,56011553.35,20381936.98,111412880.50,81842237.33,70748016.26,17663998.38,0.0
23,少数股东损益,15552416.48,3808746.70,1276267.48,2380030.50,8186404.52,4771546.38,2378962.89,10084867.25,4871990.91,1503480.38,1646241.57,2137916.08,1270470.73,-1260412.40,-2941674.74,-107452.87,2076356.12,1279025.55,616096.87,2935945.22,2281354.97,900846.48,-1119723.41,4260812.51,4217437.31,1819369.07,261677.24,9600898.30,12430717.85,8925930.05,2130369.65,17519091.63,13197763.03,14878351.78,8811661.18,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.090000,0.060000,0.020000,0.050000,0.030000,0.020000,0.000000,0.010000,-0.020000,-0.030000,-0.020000,0.010000,0.010000,-0.010000,-0.020000,0.120000,0.080000,0.080000,0,0.210000,0,0.090000,0,0.200000,0,0.090000,0,0.170000,0,0.090000,0,0.220000,0,0.140000,0,0.0
26,稀释每股收益(元/股),0.090000,0.060000,0.020000,0.050000,0.030000,0.020000,0.000000,0.010000,-0.020000,-0.030000,-0.020000,0.010000,0.010000,-0.010000,-0.020000,0.120000,0.080000,0.080000,0,0.210000,0,0.090000,0,0.200000,0,0.090000,0,0.170000,0,0.090000,0,0.220000,0,0.140000,0,0.0
27,七、其他综合收益,18259993.10,-2163366.10,-17655822.18,15350675.99,16857522.68,-2827283.40,-21431344.51,-15929532.45,-10070028.05,-2359035.91,-1180978.99,25772185.80,21640231.44,16343125.96,5425714.42,-158790.21,-3574001.10,-8268154.75,-992580.03,-6570007.70,-2128318.47,647421.61,12538752.56,-8931034.39,-6733223.96,-5518058.08,0,-1743992.03,0,0,0,311399.58,0,0,0,0.0
28,八、综合收益总额,107576747.70,51999843.28,3254958.64,59622286.28,53708287.20,17502463.29,-21682314.78,786621.18,-25150795.06,-24358168.98,-19590081.52,37795172.67,35404759.93,5498233.55,-14792461.32,87081851.91,61675516.74,44525236.29,22132176.65,124989197.26,93739760.34,59026073.80,27934708.83,122939960.22,92356546.13,55164518.88,28334127.84,115154118.45,100124413.73,64937483.40,22512306.63,129243371.71,95040000.35,85626368.04,26475659.56,0.0
29,归属于母公司所有者的综合收益总额,89889106.14,48943431.50,5738094.86,54560031.38,42527186.20,13608023.75,-20436338.39,-8369534.00,-29826388.86,-26600731.63,-21279795.64,31121061.23,29787992.47,3531823.74,-13363735.43,88792449.31,60194879.78,48258384.61,21729611.48,127754724.34,94284510.78,57480328.54,28458007.59,121358458.02,90159076.02,55000567.23,28072450.60,106076417.76,87693695.88,56011553.35,20381936.98,111630860.21,81842237.33,70748016.26,17663998.38,0.0
30,归属于少数股东的综合收益总额,17687641.56,3056411.78,-2483136.22,5062254.90,11181101.00,3894439.54,-1245976.39,9156155.18,4675593.80,2242562.65,1689714.12,6674111.44,5616767.46,1966409.81,-1428725.89,-1710597.40,1480636.96,-3733148.32,402565.17,-2765527.08,-544750.44,1545745.26,-523298.76,1581502.20,2197470.11,163951.65,261677.24,9077700.69,12430717.85,8925930.05,2130369.65,17612511.50,13197763.03,14878351.78,8811661.18,0.0
