9,研发费用,28189615.23,17274797.01,6140060.29,38200078.38,22004568.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,54148447.67,16266076.18,16266076.18,0,-2766637.68,14227047.60,14227047.60,0,9880547.79,11930427.19,11930427.19,715230.47,14140923.30,11826408.92,11906022.86,0,-966149.31,3334787.54,3334787.54,0,8712240.28,10460882.80,10460882.80,0,7711276.65,9295648.54,9295648.54,0,5372857.52,7648522.66,7648522.66,0,1246943.43,1494964.45,1494964.45,0,810886.87,185976.80,190472.65,0,5009850.20,1655390.42,1655390.42,0,27552.16,76367.81,76367.81,0,-50211.89,-252426.10,-252426.10,0,0,0,0,0,0.0
11,公允价值变动收益,-2164869.56,-2164869.56,-3762526.74,-1577354.14,5696382.01,321271.62,0,0,0,-1234946.50,-298796.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,82776763.54,56732542.47,31663510.32,180236079.06,143030419.45,4447699.38,0,2609354.94,5020760.85,3872321.25,0,5415961.17,4523590.52,4523590.52,141249.79,4412042.28,4326441.60,4326441.60,0,4614856.64,5919230.02,5919230.02,0,6459717.32,6441907.11,6441907.11,5940000.00,6866960.12,7168287.78,7168287.78,5940000.00,6319395.60,5288188.55,5288188.55,0,5479304.38,4825060.01,4825060.01,0,3056266.15,2731967.21,2731967.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
13,其中:对联营企业和合营企业的投资收益,83518015.69,57310686.03,0,164353190.88,124273.50,124273.50,0,48581.77,69941.09,69941.09,0,1059961.17,167590.52,167590.52,0,12042.28,-73558.40,-73558.40,0,-1325143.36,0,-20769.98,0,519717.32,0,0,0,323777.74,1228287.78,1228287.78,0,1699395.60,668188.55,0,0,1519304.38,0,0,0,324298.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,210008876.44,121038865.20,34773611.38,352420444.66,358789890.25,156648653.58,74448833.53,705614299.11,559946631.72,355148587.57,173221534.45,614671396.07,477356445.47,311353147.68,127259271.49,267408141.78,203532894.11,119541104.40,43309614.99,218675018.37,156834636.37,97139101.73,28610365.04,198848127.87,142844235.78,85660059.87,29496812.88,156138206.69,116190958.22,67839613.08,26776258.57,129035531.16,99418588.55,52800107.80,14645889.22,153669279.72,102276417.51,63911221.35,25623346.02,130794794.02,97402351.74,52820421.40,13382338.89,54032168.41,39945699.91,21607446.24,2992216.43,27515478.30,19336640.96,12545490.40,1957334.79,34061060.09,21622360.19,13460984.82,1698720.44,33107233.91,21326539.20,32005549.80,29552868.26,0.0
16,加:营业外收入,2029674.65,1974561.48,140192.75,1133758.65,727420.53,448851.23,241976.47,3921021.58,10677267.70,8561789.64,3102872.60,7552939.73,8446062.14,7251692.46,2666529.79,10862863.04,8171259.57,5297630.72,2937362.50,8339077.57,5855567.25,3285421.52,1601613.51,6728655.04,3914936.85,2335503.82,1172836.66,8672947.67,3464745.23,1025631.00,733839.25,6611835.19,3520552.48,1600220.92,1255533.83,3020460.10,2424069.20,1341614.55,110530.40,1574007.00,480801.06,477368.64,444003.64,573587.03,29998.18,29998.18,31698.38,98103.79,81281.85,81281.85,81198.82,0,0,0,0,0,1298.71,14631.75,56.68,0.0
17,减：营业外支出,230583.85,70000.00,20000.00,937588.31,11500.00,10000.00,10000.00,6888556.79,32755.88,29822.78,10643.50,9474842.18,1263067.74,711636.80,10330.39,7269612.20,6504579.67,6504579.67,3703533.43,539121.61,261488.89,251488.89,101002.89,1472029.86,1470217.69,1005009.52,5000.00,339951.80,178219.05,178219.05,30720.42,801922.37,769956.28,414886.38,764285.71,1163278.99,390409.14,368409.14,0,5930323.88,4153675.93,3967835.25,0,2452441.85,319282.39,3539.63,0,1438115.71,0,0,0,194902.79,194817.13,194817.13,151431.45,10111.50,10091.82,205301.28,12209.18,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,22755.88,19822.78,643.50,3025876.29,1207558.55,681636.80,10330.39,7259609.11,6504579.67,6504579.67,3703533.43,5021.06,4629.67,4629.67,0,455208.17,0,0,0,30262.57,19507.52,0,0,358726.17,354512.27,0,0,742672.85,45134.72,45134.72,0,5645150.08,4102786.73,3956946.05,0,2016699.06,1651.63,1651.63,0,1438115.71,0,0,0,194902.79,0,194817.13,0,0,0,0,0,0.0
19,四、利润总额,211807967.24,122943426.68,34893804.13,352616615.00,359505810.78,157087504.81,74680810.00,702646763.90,570591143.54,363680554.43,176313763.55,612749493.62,484539439.87,317893203.34,129915470.89,271001392.62,205199574.01,118334155.45,42543444.06,226474974.33,162428714.73,100173034.36,30110975.66,204104753.05,145288954.94,86990554.17,30664649.54,164471202.56,119477484.40,68687025.03,27479377.40,134845443.98,102169184.75,53985442.34,15137137.34,155526460.83,104310077.57,64884426.76,25733876.42,126438477.14,93729476.87,49329954.79,13826342.53,52153313.59,39656415.70,21633904.79,3023914.81,26175466.38,19417922.81,12626772.25,2038533.61,33866157.30,21427543.06,13266167.69,1547288.99,33097122.41,21317746.09,31814880.27,29540715.76,0.0
20,减：所得税费用,46898092.57,30349709.11,7343878.98,59892527.37,50895243.09,34084400.38,19658015.15,157588233.82,125586428.63,78474580.69,38913228.93,126167165.82,97337880.60,61130900.72,26262749.58,55605053.06,48845977.69,27683414.71,10761479.16,57187087.36,40421911.85,24865695.28,7586470.98,52184447.29,34697144.37,20189526.45,6118062.81,40089082.13,27182585.97,15060181.07,9833612.57,33313156.98,23433997.97,11954398.16,3962792.34,35307484.01,24247191.84,14390496.35,5865943.35,16000918.80,16540222.59,7791080.10,1771385.31,3773289.09,6668027.53,3226164.58,763448.31,2764851.04,6495543.42,4166834.84,672716.09,3339710.25,3275613.70,1931102.75,274579.96,3158259.07,2649596.70,1439626.69,578198.26,0.0
21,五、净利润,164909874.67,92593717.57,27549925.15,292724087.63,308610567.69,123003104.43,55022794.85,545058530.08,445004714.91,285205973.74,137400534.62,486582327.80,387201559.27,256762302.62,103652721.31,215396339.56,156353596.32,90650740.74,31781964.90,169287886.97,122006802.88,75307339.08,22524504.68,151920305.76,110591810.57,66801027.72,24546586.73,124382120.43,92294898.43,53626843.96,17645764.83,101532287.00,78735186.78,42031044.18,11174345.00,120218976.82,80062885.73,50493930.41,19867933.07,110437558.34,77189254.28,41538874.69,12054957.22,48380024.50,32988388.17,18407740.21,2260466.50,23410615.34,12922379.39,8459937.41,1365817.52,30526447.05,18151929.36,11335064.94,1272709.03,29938863.34,18668149.39,30375253.58,28962517.50,0.0
22,归属于母公司所有者的净利润,170046594.46,96839463.49,29020940.66,297880237.42,310088968.53,123379764.91,55487216.95,545280027.17,444894210.92,284933701.97,137272484.11,487319497.79,387201559.27,256762302.62,103652721.31,214632809.65,155062397.91,89964711.38,31314973.45,167102025.48,120392300.45,73974326.61,21844791.76,149355595.03,109012070.42,65942057.61,24050210.21,121702671.00,90318480.71,52687362.57,17012414.85,100598022.09,78331578.05,42208137.60,11341251.93,116063946.20,77002225.46,48064502.13,18469924.59,102079124.07,70659840.90,37593741.22,10274021.38,43514329.51,29343359.70,15961589.12,2260466.50,23410615.34,12922379.39,8459937.41,1365817.52,30526447.05,18151929.36,11335064.94,1272709.03,29938863.34,18668149.39,30375253.58,28962517.50,0.0
23,少数股东损益,-5136719.79,-4245745.92,-1471015.51,-5156149.79,-1478400.84,-376660.48,-464422.10,-221497.09,110503.99,272271.77,128050.51,-737169.99,0,0,0,763529.91,1291198.41,686029.36,466991.45,2185861.49,1614502.43,1333012.47,679712.92,2564710.73,1579740.15,858970.11,496376.52,2679449.43,1976417.72,939481.39,633349.98,934264.91,403608.73,-177093.42,-166906.93,4155030.62,3060660.27,2429428.28,1398008.48,8358434.27,6529413.38,3945133.47,1780935.84,4865694.99,3645028.47,2446151.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
24,六、每股收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,基本每股收益(元/股),0.119900,0.068300,0.020500,0.210100,0.218700,0.087000,0.050900,0.499900,0.407900,0.260000,0.210000,0.790000,0.630000,0.420000,0.170000,0.350000,0.250000,0.150000,0.090000,0.490000,0.350000,0.220000,0.060000,0.440000,0.320000,0.190000,0.070000,0.370000,0.280000,0.170000,0.060000,0.330000,0.260000,0.140000,0.070000,0.690000,0.460000,0.290000,0.190000,1.060000,0.740000,0.400000,0.140000,0.630000,0.430000,0.230000,0.030000,0.350000,0.190000,0.130000,0.020000,0.600000,0.360000,0.220000,0.030000,0,0,0,0,0.0
26,稀释每股收益(元/股),0.119900,0.068300,0.020500,0.210100,0.218700,0.087000,0.050900,0.499900,0.407900,0.260000,0.210000,0.790000,0.630000,0.420000,0.170000,0.350000,0.250000,0.150000,0.090000,0.490000,0.350000,0.220000,0.060000,0.440000,0.320000,0.190000,0.070000,0.370000,0.280000,0.170000,0.060000,0.330000,0.260000,0.140000,0.070000,0.690000,0.460000,0.290000,0.190000,1.060000,0.740000,0.400000,0.140000,0.630000,0.430000,0.230000,0.030000,0.350000,0.190000,0.130000,0.020000,0.600000,0.360000,0.220000,0.030000,0,0,0,0,0.0
27,七、其他综合收益,-4778830.42,-3330984.51,2938610.92,8058223.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,160131044.25,89262733.06,30488536.07,300782311.04,308610567.69,123003104.43,55022794.85,545058530.08,445004714.91,285205973.74,137400534.62,486582327.80,387201559.27,256762302.62,103652721.31,215396339.56,156353596.32,90650740.74,31781964.90,169287886.97,122006802.88,75307339.08,22524504.68,151920305.76,110591810.57,66801027.72,24546586.73,124382120.43,92294898.43,53626843.96,17645764.83,101532287.00,78735186.78,42031044.18,11174345.00,120218976.82,80062885.73,50493930.41,19867933.07,110437558.34,77189254.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
29,归属于母公司所有者的综合收益总额,165267764.04,93508478.98,31959551.58,305938460.83,310088968.53,123379764.91,55487216.95,545280027.17,444894210.92,284933701.97,137272484.11,487319497.79,387201559.27,256762302.62,103652721.31,214632809.65,155062397.91,89964711.38,31314973.45,167102025.48,120392300.45,73974326.61,21844791.76,149355595.03,109012070.42,65942057.61,24050210.21,121702671.00,90318480.71,52687362.57,17012414.85,100598022.09,78331578.05,42208137.60,11341251.93,116063946.20,77002225.46,48064502.13,18469924.59,102079124.07,70659840.90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,归属于少数股东的综合收益总额,-5136719.79,-4245745.92,-1471015.51,-5156149.79,-1478400.84,-376660.48,-464422.10,-221497.09,110503.99,272271.77,128050.51,-737169.99,0,0,0,763529.91,1291198.41,686029.36,466991.45,2185861.49,1614502.43,1333012.47,679712.92,2564710.73,1579740.15,858970.11,496376.52,2679449.43,1976417.72,939481.39,633349.98,934264.91,403608.73,-177093.42,-166906.93,4155030.62,3060660.27,2429428.28,1398008.48,8358434.27,6529413.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
