,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010930,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,262017718.33,202346759.45,133148773.65,70454860.94,419189442.94,360517105.98,220035072.93,111926381.39,419502543.16,323468277.13,258116535.14,149896169.86,744574204.61,414615986.29,287423708.93,110122071.40,808805222.14,515686202.47,348435899.00,139253739.15,1108870132.26,714620034.31,435464506.70,189307645.78,1181709696.47,856939484.51,556263866.35,319943906.36,1118869820.05,783224527.40,554369803.98,231695043.60,1209836888.86,717694799.74,451988181.89,186347331.39,696564251.95,50955404.95,45177889.92,4914847.48,63649936.57,46213635.30,20183742.82,9165076.27,39089941.12,28548354.59,18715997.03,9656066.69,37562320.14,28517516.96,18649123.58,9299291.78,54952351.66,40116395.17,26543589.69,15024756.14,48153037.51,35941140.29,23036210.69,17538237.49,126990331.35,109131242.47,51132456.92,24850329.13,365754116.15,343419671.60,238888018.04,84843960.56,232929597.54,167952673.70,126099866.74,44674304.28,50934701.08,48543507.06,30266780.09,92231284.57,52389710.00,109921913.00,54180017.00,116685159.00,63345391.64,146648616.00,159715334.00,215699623.00,93062502.95,139264274.96,0.0
2,营业收入,262017718.33,202346759.45,133148773.65,70454860.94,419189442.94,360517105.98,220035072.93,111926381.39,419502543.16,323468277.13,258116535.14,149896169.86,744574204.61,414615986.29,287423708.93,110122071.40,808805222.14,515686202.47,348435899.00,139253739.15,1108870132.26,714620034.31,435464506.70,189307645.78,1181709696.47,856939484.51,556263866.35,319943906.36,1118869820.05,783224527.40,554369803.98,231695043.60,1209836888.86,717694799.74,451988181.89,186347331.39,696564251.95,50955404.95,45177889.92,4914847.48,63649936.57,46213635.30,20183742.82,9165076.27,39089941.12,28548354.59,18715997.03,9656066.69,37562320.14,28517516.96,18649123.58,9299291.78,54952351.66,40116395.17,26543589.69,15024756.14,46175166.04,34636816.34,22306282.16,17278734.72,119277368.28,103643300.47,45954043.12,23560615.63,340636029.77,327890670.38,231134153.92,83505393.62,225726218.38,159193755.83,118954277.57,42214835.31,39080183.80,41518271.21,25855520.67,92199253.82,50922310.00,107054344.00,53658635.00,114839513.00,58940882.08,145413591.00,159180184.00,215220512.00,93062502.95,139264274.96,0.0
3,二、营业总成本,208959665.31,142964496.94,90609408.74,47525128.55,1222248541.82,282574429.66,159687607.89,75976466.56,979344705.98,240900711.05,205052405.25,126476129.48,961057858.52,519577294.89,506866187.37,208077875.33,1435541979.99,786909964.77,537168730.15,223844993.09,1480318826.56,930661537.25,515403015.24,199160559.49,1212267261.33,894429323.09,575496465.79,325882056.45,1052746369.08,749662387.81,519375183.87,232161678.16,1040251596.86,636115269.44,391458799.05,165611371.04,582321167.25,46260899.22,41553386.54,4080524.21,60329848.30,41540129.51,16729648.88,7921384.55,37957728.06,26391148.37,18105735.35,8919031.20,37448243.80,29722993.19,19484707.52,9613680.15,62642373.62,44559817.67,31236977.31,18293483.02,72845661.43,47376935.54,32569780.50,23997464.62,159239726.38,115045762.19,54915809.75,24898466.06,331455738.09,300617436.13,209962599.18,78102626.08,240175246.30,163496747.53,122912218.61,45436109.55,56743380.29,49890031.34,34125455.07,163872868.16,74443078.00,152869980.00,81618722.00,137730103.00,60177171.95,142515346.00,0,190941714.00,0,114989005.74,0.0
4,营业成本,134973082.06,91737162.04,56845717.10,29633560.50,230964134.21,233051774.16,126814065.44,60279741.12,299294165.78,200786309.48,179149068.26,115091193.95,710883506.41,431773624.91,350018410.48,138266493.19,872475851.40,517481783.91,353660304.90,135081271.04,1060414350.49,654958899.77,359370194.06,129916004.82,866693153.46,640340580.94,403737575.67,240096572.74,726369479.25,515640224.42,366005438.53,155157602.38,688658215.87,420835396.55,254211972.10,116985075.24,391204964.95,34331887.16,33494348.80,178867.10,36598342.50,25428567.96,5942202.33,2680503.46,11479066.90,8643575.62,5987406.53,3303699.37,12382674.70,8908014.22,5902526.63,3267241.48,24972934.50,18541015.34,13622262.06,8578199.64,24004182.87,14466707.15,9465996.46,8303723.09,82452474.62,72607113.86,29081683.46,12818017.24,274490706.10,259509765.70,186862643.38,66353525.42,180727884.21,125752788.11,97731499.17,33342819.57,24564211.07,25605203.51,17627487.30,70700170.22,39087583.00,87972301.00,40415180.00,79019530.00,37862240.20,102619292.00,0,173809506.00,0,100665716.02,0.0
5,营业税金及附加,4392594.15,3369910.66,2224804.23,965994.80,4907297.60,3253143.33,2186879.86,937052.24,4241119.08,2733196.84,1917819.12,878293.68,7575646.18,4576176.50,3261514.41,910042.41,14885752.34,9715922.30,5726426.56,1865084.56,15729761.45,7981016.88,5859121.60,2673863.82,16448742.14,12516654.45,8025389.77,4456067.30,17541727.45,11107200.63,7916655.98,3588906.50,67985861.15,59826362.57,35289689.98,7137490.07,29839425.90,2037748.94,1327462.76,654502.58,3500312.42,2653648.61,1877901.47,878672.22,3907686.68,2770437.67,1766023.33,932033.82,3724467.83,1599633.70,1046168.38,526525.54,2743610.34,1893793.30,1203009.92,589616.86,2496775.33,1717255.87,1126331.68,890703.51,3145029.16,2248473.15,1327995.02,742280.84,2356416.76,2095972.10,1120239.74,428997.69,1908054.84,1380160.70,756236.28,314980.11,976194.74,853769.46,502061.67,1557159.86,889021.00,2045452.00,1040053.00,2985857.00,1545897.63,2634041.00,0,636057.00,0,379893.46,0.0
6,销售费用,4703503.45,2586491.14,1577601.30,761745.14,1189612.19,622152.57,445534.53,203185.04,2694468.69,579285.45,417551.28,203673.39,7040485.07,6521929.16,5802812.34,3082325.53,20151626.37,15934364.64,10866429.62,2269013.23,34174258.69,9419571.09,6271866.14,2089365.34,12779695.80,13378698.87,7050281.36,2454013.56,8077889.63,5396941.96,3827154.37,2052417.23,32401303.82,27673998.19,16870684.40,4650042.36,14159243.01,564830.40,374098.80,182360.13,4566508.76,3059081.46,2100707.30,1027486.56,4316520.38,3186280.46,2305409.54,1390037.56,4322058.26,4482057.29,2740855.64,1329261.39,10079977.27,7027055.85,4787049.84,2610447.79,11881316.90,8764673.09,6689545.40,5310537.22,12234612.10,8782878.89,5238570.75,2733853.93,9473870.51,5686120.01,3024961.01,1360327.04,5687678.20,4306065.58,2629022.41,1536531.00,8534213.94,6630912.06,4953342.49,25143720.88,12847431.00,27854260.00,13818505.00,29849075.00,13045151.88,20404303.00,0,1139349.00,0,3226167.74,0.0
7,管理费用,64315505.26,44971108.97,29807280.25,13456342.84,56918277.69,37900686.14,24585156.78,11595792.41,47812141.34,32546367.40,21553336.80,9121775.21,115220522.42,101534134.41,78580860.30,34704071.85,168381155.47,124798914.67,96959306.42,53805275.36,181296044.67,107804685.27,61502004.85,30492941.48,150626257.41,117322164.36,80704897.34,41222446.02,163058331.97,113540709.78,73283719.64,39176278.65,148100173.11,76645209.75,50499854.21,22097953.06,89596480.53,8221194.87,5601884.13,2607883.60,14675658.10,9527077.26,6287278.42,3130840.27,15331307.77,10380526.49,6857695.23,2869966.02,12053353.46,11223556.65,7459699.49,3328850.93,18488945.37,13534751.05,9201444.74,5300416.57,29526216.54,18513307.16,12673035.81,8176454.36,41585547.50,21076039.90,13490040.33,5138919.41,29701725.65,19571251.69,10231803.94,5394381.29,35037583.08,21350562.24,14254882.39,5773587.83,12787446.87,11562950.71,7550097.02,57012796.12,15797065.00,24564354.00,19680608.00,15890246.00,5338989.05,10328307.00,0,6819205.00,0,8415309.58,0.0
8,财务费用,574980.39,299824.13,154005.86,44941.81,419480.93,585339.59,369584.17,-4144.37,2272465.07,2224846.38,1974558.10,1181193.25,85465020.16,84511449.35,71163303.11,31114942.35,153732335.31,116368813.56,70183323.30,30824348.90,158475664.90,111209401.55,68163854.49,33988384.03,139934177.54,96620042.39,66555588.06,30949460.14,139623485.93,103662347.69,67558558.12,31106585.99,100307803.12,48155845.66,31608141.64,15228332.93,56470549.21,948985.63,599339.83,297503.91,1164450.05,901185.09,550990.23,203882.04,1511609.18,1410328.13,1189200.72,423294.43,4744620.22,3509731.33,2335457.38,1164404.44,4873978.18,3563202.13,2423210.75,1214802.16,4937169.79,3914992.27,2614871.15,1316046.44,19822063.00,10331256.39,5777520.19,3465394.64,15433019.07,13754326.63,8722951.11,4565394.64,16814045.97,10707170.90,7540578.36,4468191.04,9881313.67,5237195.60,3492466.59,9527954.08,4287877.00,9140434.00,6664376.00,9985395.00,2384893.19,6529403.00,0,8537597.00,0,2301918.94,0.0
