,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19971231,19961231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,10493293115.71,7738366006.29,5062384258.54,2496328836.03,10032423279.18,7629350441.43,5017869518.74,2494844789.39,8651549179.12,6439317649.58,4077468446.60,1859506018.28,7446333673.92,5519435166.50,3716358879.89,1762206167.56,7054787299.99,5232256665.68,3453165822.49,1655850177.05,6268153539.62,4417209388.72,2833986152.38,1163308775.19,5209641310.30,3908953746.58,2576462756.18,1166986014.63,5103082383.84,4073954759.94,2663523631.86,1126695854.98,5038391742.61,3997083428.96,2786172547.89,1433901486.26,4765021506.34,3344649546.50,2252484377.27,787762812.29,3170935643.57,2324722764.76,1473613838.66,586145145.23,4008368540.67,3240421841.72,2048507807.23,919037929.09,3200867436.59,2253130432.95,1423961816.58,650752968.05,2040995771.89,1420150794.83,869393082.10,358866293.60,1486491715.24,1110004213.80,738316154.47,369455782.76,1160217249.33,826206101.75,537487136.94,235294706.39,859491238.80,574202186.52,370822241.48,168389915.78,654995934.90,457531227.87,288974006.64,120102448.75,535787195.29,254662082.06,373775871.42,201538581.05,379417088.38,162917667.29,335773920.77,373172911.27,289186107.88,0.0
2,营业收入,10493293115.71,7738366006.29,5062384258.54,2496328836.03,10032423279.18,7629350441.43,5017869518.74,2494844789.39,8651549179.12,6439317649.58,4077468446.60,1859506018.28,7446333673.92,5519435166.50,3716358879.89,1762206167.56,7054787299.99,5232256665.68,3453165822.49,1655850177.05,6268153539.62,4417209388.72,2833986152.38,1163308775.19,5209641310.30,3908953746.58,2576462756.18,1166986014.63,5103082383.84,4073954759.94,2663523631.86,1126695854.98,5038391742.61,3997083428.96,2786172547.89,1433901486.26,4765021506.34,3344649546.50,2252484377.27,787762812.29,3170935643.57,2324722764.76,1473613838.66,586145145.23,4008368540.67,3240421841.72,2048507807.23,919037929.09,3200867436.59,2253130432.95,1423961816.58,650752968.05,2016801443.51,1405057941.95,859200018.92,355295596.92,1464189288.56,1093192015.39,728702462.24,366115810.94,1145653749.68,814030825.43,527378922.95,231882852.69,852231000.95,562844507.90,368622652.40,167345226.59,651264878.13,452010982.96,285019415.21,118392419.25,531323547.20,253008335.67,371880074.22,199830558.66,369546406.46,158499753.48,316337518.72,354463701.44,267882944.47,0.0
3,二、营业总成本,8298240412.64,6025447899.69,3930842433.03,1980997640.98,7255145439.10,5356333881.58,3514011559.69,1768159982.80,6273332591.19,4651801949.08,2912598896.54,1327740750.06,5692348353.09,4147449628.91,2781626622.77,1350943191.00,5881507020.58,4341767392.63,2893879552.81,1438507455.50,5673390119.55,4037071724.21,2643198946.07,1124037973.10,4979737109.78,3701441392.65,2439420077.12,1122223813.17,4822188695.34,3871519331.17,2568117769.28,1081168504.09,4571727894.79,3549319201.59,2435974586.55,1283103589.94,4353855456.32,3059420527.46,2079112067.61,738146209.94,3609236406.67,2511835469.74,1540171349.03,630638877.74,3360705874.96,2508165374.04,1573099010.64,719233259.67,2587940651.62,1847415351.12,1201634376.08,557517130.14,1733230676.41,1233536517.20,762520249.71,318178675.67,1273520891.20,937999060.10,611922947.95,299126735.49,986982149.75,706413792.27,455954217.23,197663048.80,733578866.94,500260738.28,317516575.23,154318257.28,614895196.44,439970127.54,284536002.71,116319170.85,491704665.83,225907211.11,318223044.81,187622494.14,358901247.32,155561843.60,286083718.22,318161386.85,253510250.55,0.0
4,营业成本,6772702294.98,4649897055.91,3015211281.87,1468092968.35,5506842837.93,4188967262.94,2730563183.87,1365328951.63,4685862584.52,3522947583.64,2190641727.02,983819798.61,4116424876.34,3095138600.91,2088877983.90,1027415012.99,4211593626.06,3121732176.53,2053791413.92,1017983242.77,4050327752.77,2878918930.15,1873054581.11,790093644.81,3575218482.94,2697880169.97,1763625790.46,794714208.76,3384615888.54,2812654877.06,1876455382.73,758802524.96,3230119744.88,2619868747.58,1827345998.63,988002758.65,3285416515.12,2283835725.67,1539697254.98,519072391.21,2705716024.58,1882701249.68,1152710128.24,458864324.81,2710790588.68,2100279422.12,1330615022.73,598357178.71,2140500861.59,1505585557.06,983640052.84,438829292.18,1387348225.32,994994402.02,610470919.74,254792663.50,997729897.86,747922469.30,490019914.05,241825877.89,804543971.67,574881726.42,362849121.44,156258052.65,578883678.34,391861253.29,248195421.47,117576295.54,439008300.50,309994599.01,194522520.25,77030639.02,355280778.27,164148700.39,251435924.89,146537721.97,287606208.67,126861114.50,246268296.78,275567825.26,208651518.97,0.0
5,营业税金及附加,61345923.41,46753549.40,32542348.97,15732493.28,85535157.71,71807185.29,51985469.40,30339780.02,86828313.10,66266795.35,42186492.54,18907758.97,62404547.45,31479479.96,24386117.76,11058484.02,43527745.30,31992815.35,23583256.32,10236673.67,47405026.66,34753154.57,27633498.27,13023014.77,47870108.14,33333077.62,23515470.32,9685813.04,50141660.45,35759427.28,22851492.43,8418857.70,43899223.36,34623636.19,26153601.24,13406898.58,17004033.47,10170727.59,7164686.86,1915331.10,7889640.49,3734920.30,1862364.41,718376.77,15359052.58,12355581.08,8620755.58,3542147.66,13943474.95,10148780.64,6304572.00,2582719.46,6897802.63,4330407.51,2323809.48,951350.31,4280621.68,3080623.68,1930169.19,304684.66,2311535.68,2197597.21,1427053.34,549962.79,1274718.53,802652.61,526492.14,465161.23,2288214.55,1622073.68,986607.34,514929.18,2559722.36,1714691.34,3773878.75,2152673.56,2395807.15,666668.85,2139289.35,1435835.78,747509.40,0.0
6,销售费用,88309356.52,353795925.80,223641701.94,128491412.85,385689900.71,314306620.90,195416483.26,97274187.74,321286725.11,246142417.41,159340432.96,72004062.25,295479170.05,211999783.32,149708852.62,64543290.83,281168427.94,175773631.28,122497301.32,62218152.38,201421910.27,135503010.24,81929017.78,38007241.46,173195284.28,112751578.70,72984659.47,33396744.31,174633902.79,101810652.89,68965359.20,29397049.81,160692724.95,110932259.87,71630975.30,36080158.10,121317073.51,83835039.26,52388546.95,22537112.44,81335991.99,54530526.32,34587500.85,16019180.60,78908948.83,58885806.80,36546457.85,13977036.95,76753513.93,51044614.98,33621249.25,17860990.49,69224570.35,46137004.33,29915060.26,10778791.59,52743101.07,35800006.02,23000467.40,11173892.37,39153105.15,29211794.59,18744511.18,7546242.49,26882222.60,17897772.94,11841322.63,6162520.66,23203290.90,16134051.99,10156871.97,4055296.56,20163609.14,11312307.25,16986198.74,8427425.73,16011934.03,6846972.99,11236895.74,12823265.79,10816261.75,0.0
7,管理费用,576835053.68,406469035.20,256828208.18,114750900.89,538109752.92,333679837.22,342327141.40,153237630.58,719316383.96,509563859.26,323638929.81,156983591.40,655768663.13,491103527.73,316976703.52,137793989.86,569670144.51,434204128.78,294031688.52,139499835.43,570678893.29,389948447.85,259316485.94,113587258.93,505129816.92,352781559.80,235235868.56,113524475.71,485659782.96,362788609.59,228786215.69,112556588.16,472283678.17,340934810.94,213768055.18,109660522.67,424892331.41,270327068.92,170940414.61,74109675.26,314687806.46,198860253.01,102955725.22,55743832.51,214426505.83,162557375.52,112114945.60,56629631.86,189880203.77,133313143.02,82880981.70,43395402.20,152108995.18,87216271.67,61567398.52,24298211.31,120227157.52,84371696.30,56769002.31,28558044.86,84944561.59,62702490.19,48777274.73,21391148.74,84824210.15,59386703.55,38012325.67,22377301.90,114270989.21,84338757.40,61519183.54,23511939.84,87122128.26,37055366.27,49408930.20,20981029.03,35545809.55,11218859.97,16366864.13,15235529.24,17453859.65,0.0
8,财务费用,515241817.41,341421296.99,243651131.21,173943246.12,341228910.80,225484837.02,176881287.61,122967282.51,419995082.99,304693414.67,194301639.47,96440559.99,536379495.34,318106342.28,202055070.26,110132413.30,740571097.02,568542966.90,390454218.94,208569551.25,781789011.49,581481642.34,384798823.91,169326813.13,659060034.04,497279108.17,336926981.62,170902571.35,717285186.82,555974996.87,369231168.88,171993483.46,642983269.24,436616319.99,295959293.67,135953251.94,481472052.21,343194803.94,240628688.70,120511699.93,473761927.15,371491960.14,247539070.02,99301556.32,331645224.52,158579225.01,70598140.40,44454602.55,159042023.00,130852186.82,81738555.08,54848725.81,117651082.93,100858431.67,58243061.71,27357658.96,98540113.07,66824264.80,40203395.00,17264235.71,56028975.66,37420183.86,24156256.54,11917642.13,41714037.32,30312355.89,18941013.32,7736977.95,36124401.28,27880645.46,17350819.61,11206366.25,26578427.80,11676145.86,-3381887.77,9523643.85,17161320.83,9968227.29,10072372.22,13098930.78,15841100.78,0.0
