,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20071231,20061231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,112193396064.26,78770096210.20,50074704033.85,24027959841.71,90942694239.83,65367802756.62,42503599511.93,20569946865.03,71094296984.46,49825939334.57,32160932363.81,15470945937.16,57482698073.15,447574142.58,316637515.78,139586141.59,668465543.43,522748746.12,357289140.12,161929174.71,812645896.90,614346183.35,401828820.52,184372159.24,721994655.00,541881121.71,366505555.02,162278101.77,833419819.29,608196366.16,395555776.61,181164418.37,691126685.96,470163824.47,268545928.08,133094518.53,472930472.50,328274782.81,218741067.98,103695612.45,414234630.60,280009049.12,172740151.92,78553307.87,392935737.87,287900691.20,224209304.42,113115964.48,0.0
2,营业收入,112193396064.26,78770096210.20,50074704033.85,24027959841.71,90942694239.83,65367802756.62,42503599511.93,20569946865.03,71094296984.46,49825939334.57,32160932363.81,15470945937.16,57482698073.15,447574142.58,316637515.78,139586141.59,668465543.43,522748746.12,357289140.12,161929174.71,812645896.90,614346183.35,401828820.52,184372159.24,721994655.00,541881121.71,366505555.02,162278101.77,833419819.29,608196366.16,395555776.61,181164418.37,691126685.96,470163824.47,268545928.08,133094518.53,472930472.50,328274782.81,218741067.98,103695612.45,414234630.60,280009049.12,172740151.92,78553307.87,392935737.87,287900691.20,224209304.42,113115964.48,0.0
3,二、营业总成本,106501662812.83,73938791161.91,47044941528.55,22918155579.18,86479058248.97,61723152755.82,39772617002.57,19386479572.71,65948658675.00,46166621516.01,29651464941.81,14484339403.53,54035119496.95,428109475.38,303674577.38,134848471.79,640950523.60,499678462.99,341950299.02,155233946.46,783259040.19,584550704.68,382196953.73,176487233.20,693694012.08,512804590.43,347622249.83,155202938.91,792247470.68,573288559.33,373961323.37,170834262.05,652399600.79,438363251.57,247855079.90,121477089.80,445075207.69,301407589.41,198619619.16,93968031.35,365562120.45,247948578.87,151141768.07,69894790.45,348146325.54,254510317.28,187206744.82,100405501.63,0.0
4,营业成本,92649616205.69,63559164273.20,40152044224.73,19704095420.82,74642182863.72,53335981583.21,34467212820.18,16942033432.26,56823114268.34,39606212929.61,25347477265.57,12360711374.27,46165166641.49,373085772.06,264396105.67,116231395.43,572532142.72,448763233.48,309460292.85,140350465.70,705785116.77,526018009.29,345269297.34,158646296.90,621061121.46,459358267.50,311295777.19,137652649.25,722447323.00,524695498.04,342175259.74,154048680.78,599304709.62,398347226.63,223524092.03,109957041.22,395136650.23,269947090.14,178091272.38,84197272.12,328716791.69,221331770.12,134144346.10,61656502.08,308717254.57,226449952.20,164191726.02,84494048.75,0.0
5,营业税金及附加,279618311.94,193712116.73,121004877.04,62045394.97,222303431.60,161750274.64,109337864.95,55192050.21,199191336.78,136207347.02,85023617.25,41081964.48,203300318.34,1763216.20,1415231.94,414900.92,2068435.90,1683047.30,1281320.20,537066.53,1629986.91,1196294.12,776866.93,369462.43,1813208.88,1269415.35,747157.17,341646.13,2118471.45,1521736.51,889470.16,378841.82,1584101.56,1120124.70,668552.54,424727.62,1321103.19,1246198.45,1065414.98,216620.94,1019408.03,566630.70,469364.85,250606.30,1069604.07,919384.62,746080.23,285929.91,0.0
6,销售费用,1996887445.06,1428033492.92,884549456.76,424555279.97,1825817910.47,1445847462.47,959568129.92,433466500.63,1357257650.07,984659854.58,635612144.35,317580014.34,1150596698.85,30378403.05,20997745.32,10507480.30,34708963.99,24979278.48,15820745.70,7285546.14,34602879.93,26548545.13,15763849.27,7986275.83,32934748.75,24044830.04,14813663.40,6829290.61,34203958.35,24908868.87,15939031.25,8578071.12,23311306.81,19343545.64,11457743.01,5701368.01,20783899.38,15554395.10,9769333.65,5514871.37,17280122.53,13211383.19,7665619.16,3707669.18,21050893.90,14989349.18,12865549.28,8415936.48,0.0
7,管理费用,9699267908.83,7281420964.20,4843661455.94,2249127772.81,8414153879.90,5857017837.73,3815523582.62,1972710741.55,7349917130.45,5238661496.48,3410609675.59,1655318234.85,6079455133.67,21184849.03,14414379.47,6809889.73,26684436.74,19912223.43,13726602.10,6546357.06,29950505.48,20332934.52,13659550.20,7297963.37,25248716.04,18976682.04,12908774.67,6437244.25,25869864.61,18867089.63,12534289.74,6530732.50,20934699.79,15799513.25,10864364.08,5185482.47,23482910.87,12899739.62,7965618.18,3412342.42,11418969.11,8070914.29,5580731.04,2449641.30,9910620.33,7317582.29,5177347.04,3666421.47,0.0
8,财务费用,682991065.31,535387561.58,331609607.60,176602774.38,286745488.76,98377748.97,10327590.07,-17617992.33,155423931.26,186822142.15,164180999.14,111100297.60,417428212.60,2493757.21,2353814.31,778258.74,2023883.57,2527900.79,520911.21,-71074.49,11310753.42,9777705.05,6139559.06,2078152.71,10520711.01,8731833.88,6906401.56,3654774.99,6030253.37,3290241.16,1879709.49,1172475.75,3345611.74,1537010.31,517596.50,-1073591.63,2035846.99,1300464.24,1101317.62,402187.64,6205291.80,4386489.48,2900740.36,1595622.40,6453802.65,4591626.53,3835011.68,2675442.36,0.0
9,研发费用,1193281876.00,941072753.28,509094373.89,236810886.68,984314148.53,788593114.91,396939568.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,资产减值损失,0,0,54112179.14,0,103540525.99,35584733.89,13707446.49,694840.39,63754358.10,14057746.17,8561239.91,-1452482.01,19172492.00,-796522.17,97300.67,106546.67,2932660.68,1812779.51,1140426.96,585585.52,-20202.32,677216.57,587830.93,109081.96,2115505.94,423561.62,950475.84,287333.68,1577599.90,5125.12,543562.99,125460.08,3919171.27,2215831.04,822731.74,1282062.11,2314797.03,459701.86,626662.35,224736.86,921537.29,381391.09,380966.56,234749.19,944150.02,242422.46,391030.57,867722.66,0.0
11,公允价值变动收益,350137339.23,340178647.34,330207611.55,344586171.96,-5784709.35,-2791675.65,-4812095.66,40485.09,-3198658.84,-2728570.29,-2557614.40,-311934.60,-13005602.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,1075803394.65,439200084.03,386073900.85,78542106.10,1166485997.95,260484861.13,199187461.94,124831522.83,1156624812.34,1098185601.71,-14002194.77,14688604.28,258114563.37,269000.00,269000.00,0,222000.00,20541.10,8541.10,0,-2278759.70,220000.00,220000.00,0,-1340644.46,222408.98,12408.98,156189.18,-483368.92,-795796.65,258841.99,0,-25925.36,-168267.52,-168267.52,6001.21,0,0,0,0,0,0,0,0,0,0,0,4776.07,0.0
13,其中:对联营企业和合营企业的投资收益,-97816023.63,-71048137.62,-50985409.53,-14998916.44,-37319918.07,-28162325.47,8841240.97,765306.37,-125212855.06,-129983114.63,-81242764.48,-39894898.35,-99453785.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,7408608298.14,5635954917.00,3897514258.56,1556088842.65,5818118892.33,4035454981.02,2993105473.16,1342797579.65,6448970480.99,4842631786.76,2554467688.97,1000983203.31,3692687537.52,19733667.20,13231938.40,4737669.80,27737019.83,23090824.23,15347382.20,6695228.25,27108097.01,30015478.67,19851866.79,7884926.04,26959998.46,29298940.26,18895714.17,7231352.04,40688979.69,34112010.18,21853295.23,10330156.32,38701159.81,31632305.38,20522580.66,11623429.94,27855264.81,26867193.40,20121448.82,9727581.10,48672510.15,32060470.25,21598383.85,8658517.42,44789412.33,33390373.92,37002559.60,12715238.92,0.0
16,加:营业外收入,213003573.49,109503956.71,70153540.77,16546412.60,148049933.34,80161793.03,55622496.87,24767882.83,127591848.60,113092480.85,73917857.80,51902734.30,1579698135.15,603649.10,578233.10,-1972.95,3225382.36,2517592.90,940902.71,779545.31,1379138.40,1097716.43,920631.22,689427.70,20636104.34,14787475.56,10066626.04,5328131.05,15803032.32,10250902.79,7015872.79,3728585.93,11108449.04,5306807.01,5177354.13,282433.21,399471.33,19174.34,16817.44,9997.30,506705.89,492548.09,434876.37,199953.70,575260.03,689071.82,16434722.93,3073162.97,0.0
17,减：营业外支出,195300786.51,127357532.46,41761260.71,12566661.22,98620082.51,61932126.45,48368701.34,35996412.53,74525863.32,70041210.04,42108236.64,20131518.21,81654299.47,2477676.16,898743.75,687202.00,1685737.40,1279811.05,363081.84,181727.19,572310.77,457275.17,456424.67,278764.52,473008.55,318484.70,262682.70,34275.75,445566.86,1167875.50,662532.70,366241.63,793100.81,857452.63,583095.48,153432.09,634246.34,450273.44,395049.35,221528.62,314956.00,191418.88,50522.58,13269.05,122401.93,105177.64,96940.92,35069.70,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,22083928.12,13982754.73,5949798.94,28502390.44,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,1255.43,0,0,0,0,0,18308.59,0,55803.21,0,0,0,0,0,17473.00,0,0,0,0,0,0.0
