,报表日期,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19941231,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,710912672.84,4660047001.92,3202900092.07,2129345776.54,1076443782.90,4500505653.14,3089634636.68,1993629769.74,1034726458.86,4191928908.95,2863124419.13,1751575928.03,857996924.18,3702763356.54,2491765875.37,1519196108.29,692513313.37,3613482935.50,2501741321.41,1647734769.34,876132360.65,3487641068.94,1833987005.14,1164508418.29,579190554.20,2479485127.69,1462397502.34,929748025.66,430370588.32,2430042276.95,1680316855.32,1056091091.83,566260643.90,2142395293.37,1351247809.81,838146949.07,373632517.47,1674972074.22,1128305982.71,741785644.63,287430170.00,1284864419.97,591386069.94,399068260.69,201480618.58,1131037172.79,777236892.48,526538377.32,227234932.91,1009935655.50,519068547.03,318554329.26,141893845.31,897515837.15,570142709.99,360529873.13,172087742.43,865477066.49,499092249.26,345322530.80,143543162.17,678154186.44,1772238924.78,1238577822.09,677035376.24,3892912407.68,2837243969.20,1532858607.06,581762516.79,1335865560.48,688582088.62,339216110.52,114418328.93,877087726.15,571294875.93,592891632.59,601711254.84,1433049454.74,672006774.97,1674640110.42,1004670678.19,2551147783.48,1254722812.45,3459387624.44,1628467426.02,3465541869.03,3006816348.02,2515489499.10,0.0
2,营业收入,710912672.84,4660047001.92,3202900092.07,2129345776.54,1076443782.90,4500505653.14,3089634636.68,1993629769.74,1034726458.86,4191928908.95,2863124419.13,1751575928.03,857996924.18,3702763356.54,2491765875.37,1519196108.29,692513313.37,3613482935.50,2501741321.41,1647734769.34,876132360.65,3487641068.94,1833987005.14,1164508418.29,579190554.20,2479485127.69,1462397502.34,929748025.66,430370588.32,2430042276.95,1680316855.32,1056091091.83,566260643.90,2142395293.37,1351247809.81,838146949.07,373632517.47,1674972074.22,1128305982.71,741785644.63,287430170.00,1284864419.97,591386069.94,399068260.69,201480618.58,1131037172.79,777236892.48,526538377.32,227234932.91,1009935655.50,519068547.03,318554329.26,141893845.31,885049684.59,562310954.13,355706000.15,169473104.41,854407081.20,492305418.37,340026439.38,139517693.51,667243306.74,1757872853.95,1230728722.68,672928919.11,3874299181.54,2819805856.48,1523034474.64,572490880.80,1293686115.51,668396076.42,328825023.17,107652105.20,861560250.39,565738076.93,584247303.43,596461068.23,1430390641.25,670230860.87,1668923423.71,998630280.42,2537573253.18,1244142565.71,3450532330.30,1607050526.58,3441157235.00,2978899407.07,2477271797.01,0.0
3,二、营业总成本,761052771.25,4544961530.16,3130320030.43,2064814237.55,1063115999.69,4347390202.57,3003784249.64,1942308699.04,1008983385.82,4110185883.37,2829237982.04,1723647996.99,863226465.19,3672354844.96,2474243588.77,1541778314.35,709553656.36,3609796223.92,2466238944.53,1633625509.38,860556838.38,3473524555.34,1865069569.61,1193055419.34,592233538.14,2563590779.06,1530394591.68,972939312.07,464024805.90,2543579714.65,1765880990.51,1105060749.25,577753549.25,2207603007.62,1373294353.44,836283151.76,374080122.59,1764088182.28,1164847311.34,778954884.16,319732717.82,1437988605.94,692041249.85,458644945.49,228948144.58,1312738132.88,849349462.99,577025595.20,247105895.00,1124510135.77,602200503.57,402475187.36,174694195.56,1026176928.68,639528942.97,391273310.69,189539524.65,1037610074.68,596716524.40,397470595.96,165023599.85,771479314.38,1800558465.31,1279642474.24,671128766.32,3860149466.52,2831698609.39,1530339824.69,577237365.54,1361671256.28,723102550.63,373634578.45,129818412.02,1013802136.21,627719097.69,643205623.97,605632632.98,1556492278.83,919738115.24,2201067258.33,1204229367.16,2884160639.23,0,3270821609.25,1542815471.82,3280011688.85,2820261197.32,2308688940.66,0.0
4,营业成本,626133843.68,3955938472.70,2759794938.25,1823553320.49,930364290.18,3777408587.41,2627727779.04,1703793649.19,886505105.04,3595891091.43,2455080656.54,1501200035.86,748568722.73,3167855950.93,2128626455.63,1305905874.49,591614707.34,3080701274.16,2108550808.64,1408047579.81,745396000.92,2961809427.32,1576308232.06,1007939132.50,505761993.63,2128252323.83,1249399127.29,791201704.24,380032957.10,2158322667.82,1499680148.14,937450140.68,501509440.37,1852968753.01,1139463154.24,691315411.17,299926279.99,1421461185.77,979554822.31,657837656.83,254729495.00,1163124802.11,523031047.63,347599488.51,176690886.83,989407424.18,644204298.39,433817455.15,183083257.25,835578728.39,433747568.69,263685454.97,113594847.80,744210948.06,468635599.78,303862474.25,144989913.07,726720018.28,422769729.26,293245764.58,118630812.63,569469186.48,1525791794.03,1093331510.62,595350214.38,3421997084.79,2549078044.69,1372813067.28,495266202.16,1113208550.17,584653356.81,288841311.59,94746294.27,792495457.45,514008388.83,501124228.20,500200282.02,1337914579.44,688144010.80,1676180794.96,974311429.05,2309536151.92,0,2816453478.70,1320494779.94,2935278874.36,2532570016.86,2093677619.04,0.0
5,营业税金及附加,5703908.54,23174993.13,15791597.70,10655708.13,6468601.78,20600188.85,13108113.84,9410402.47,5330952.02,24613608.32,17441809.30,11656357.16,6697140.04,25290542.41,16047765.20,14190116.64,8946544.85,35075123.68,22407796.97,16697319.94,9995320.63,29036523.97,17048036.57,11651615.17,4452706.49,19279652.75,11883184.84,7793068.01,3455365.73,15253306.17,10964860.83,8064665.71,4427603.90,15718925.20,11168991.67,7769667.40,3883083.87,11859022.13,7408871.35,5290553.19,2634801.59,6970273.99,4555116.49,2988405.18,1208843.50,4756085.04,3476409.93,2534080.63,1187769.01,5378267.58,3844334.79,2191364.88,991334.91,4077133.92,3132615.71,2104166.60,1099556.37,3589920.21,2435192.27,1430488.27,715236.35,2602952.86,3767813.97,2021393.39,1313772.51,7500749.10,2165105.32,1247349.75,7444075.27,2261578.23,1362883.06,861292.33,304207.94,680246.39,525569.88,1257726.20,654969.77,7252717.84,1234186.32,874307.99,388396.32,1651490.08,0,8216476.26,6907172.85,9028235.17,9655127.88,23994336.73,0.0
6,销售费用,11340350.55,54111280.14,35165474.01,21892592.48,10203676.83,56473519.57,40654011.02,24842746.83,11640728.31,56106658.38,38058222.75,23862747.13,11593161.48,48349962.41,35252591.49,22239612.92,10736629.20,52987800.34,34607129.33,22080351.92,10350095.63,47797930.15,26087275.37,17363776.09,8228938.39,43283916.59,30901989.98,20273191.38,8497331.89,35451508.09,24944494.79,15551193.53,8519607.35,40689653.97,27280461.63,17574019.98,8773788.44,41416077.61,27776991.78,17541943.42,8553014.97,22538232.95,24399684.94,16447066.05,8605392.57,26501473.82,29307729.99,17200464.97,8577906.48,18282260.22,20505592.47,13481321.85,6694127.44,17904483.05,19434959.00,12661450.16,6758029.20,24536543.52,17592276.36,10919538.86,5415546.14,22612522.56,52334996.34,36656280.83,19420391.22,112640375.41,84049737.93,37859659.52,31462286.85,46159792.14,16573458.04,7196827.98,3156867.15,32500530.90,22504013.11,32492020.79,46506432.57,146053402.52,109127475.13,192793498.21,99154289.27,260732907.01,0,193212853.32,71569535.99,82284373.49,60093574.69,50953063.64,0.0
7,管理费用,60104890.19,270036371.18,159886234.10,105415293.63,59529099.71,249028876.39,152808767.70,99945852.85,102842312.88,422578779.59,303471744.67,182033834.58,97003121.94,426803729.36,309296160.99,211180446.91,99894345.72,426406618.48,306522070.10,188932303.66,96080102.51,400768184.73,240766109.54,149825608.68,73986897.11,296055711.16,219469444.60,138000485.42,67504233.53,269400570.34,179835752.75,127984889.76,57261590.16,255559254.05,174544646.87,111966209.09,55084861.21,221981559.64,136170991.26,89408344.84,49341230.15,190506628.18,117595830.17,76112918.08,37326746.41,207561960.72,108640132.29,74354645.62,38513757.05,165622102.97,89484826.87,67303917.16,38914291.89,207897850.21,107624010.12,46650811.66,24560621.12,226320298.40,108867793.52,61212690.46,24882693.75,166283445.54,135221679.07,111268233.52,34269466.21,247133206.64,137562799.21,82971801.30,28641045.28,150578478.08,87370879.76,54645557.26,20530892.50,143334766.09,67024440.05,104657538.37,45684053.77,-5297961.30,67682764.50,254592637.24,77618799.67,218964186.90,0,182671012.01,100272393.91,178078185.29,167198519.98,115373064.36,0.0
8,财务费用,4043391.99,2504014.29,-324378.13,-195797.60,264677.21,6575438.13,-5004760.01,370226.01,2971495.48,-5138469.04,-5184442.18,-2210703.19,-1780563.36,-5417075.71,-9708777.72,-10345705.77,-2241137.40,-11800026.20,-7430538.66,-2796183.86,-1811799.00,1161359.03,-4737348.94,-2588649.38,-2609229.58,19757255.23,16405670.09,13456430.82,5850014.02,29410228.99,21439498.00,12811236.92,3653266.22,24806419.77,17039936.06,11193312.83,5224474.92,23342207.15,15851007.09,10267781.73,4845119.38,34408135.20,28050439.02,19982230.42,9664767.74,48699363.35,44646685.37,31054390.69,14514682.98,61196960.25,43320025.41,26965821.19,13850311.31,52086513.44,40701758.36,25994408.02,12131404.89,56443294.27,45051532.99,30662113.79,15379310.98,10511206.94,83442181.90,36365055.88,20774922.00,70878050.58,58842922.24,35447946.84,14423755.98,49462857.66,33141972.96,22089589.29,11080150.16,44791135.38,23656685.82,35220890.54,12586894.85,65950196.94,48808680.51,76626019.93,50271452.85,93275903.32,0,70267788.96,43571589.13,75342020.54,50743957.91,24690856.89,0.0
