,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20091231,20081231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,413275171.64,274427727.19,149473607.07,602984114.96,388952808.84,237849566.51,137976029.29,404385389.09,325794143.33,214766063.13,95426458.65,428828917.93,407539325.08,334135043.96,182926061.69,712605067.95,511116446.56,369440378.99,133765506.70,746112065.96,489160167.57,380214122.42,143341118.54,484940359.54,363959091.39,242806517.12,90311794.98,403145027.74,287252829.82,178462416.53,70479027.74,333428732.56,194649272.75,126749394.50,47843191.33,172993662.56,101477674.73,67774577.73,0.0
2,营业收入,413275171.64,274427727.19,149473607.07,602984114.96,388952808.84,237849566.51,137976029.29,404385389.09,325794143.33,214766063.13,95426458.65,428828917.93,407539325.08,334135043.96,182926061.69,712605067.95,511116446.56,369440378.99,133765506.70,746112065.96,489160167.57,380214122.42,143341118.54,484940359.54,363959091.39,242806517.12,90311794.98,403145027.74,287252829.82,178462416.53,70479027.74,333428732.56,194649272.75,126749394.50,47843191.33,172993662.56,101477674.73,67774577.73,0.0
3,二、营业总成本,480151169.45,328157274.02,166405359.56,695806670.03,430961638.00,252472030.17,134262363.33,502472649.38,355719565.88,216488563.39,95860577.44,460154854.95,407492243.78,312351119.79,157195737.24,673882372.90,463451101.16,332066842.02,114764917.96,661339354.16,441022095.71,331154910.04,125375108.80,424249455.52,305601619.40,201949549.32,77668884.30,339960327.10,242805355.03,149193159.38,61208571.62,284483157.97,164656037.06,107385334.92,41101328.94,136010486.10,82397972.55,60252498.70,0.0
4,营业成本,336811904.18,227710738.72,115673363.09,488617352.77,302503860.92,183054291.51,103872822.38,320123846.61,229491906.78,147042389.68,68360898.70,312264526.05,301140683.28,251431593.76,134883632.65,519865982.10,364397910.85,267111991.73,88053108.06,529049307.12,354992069.16,270440764.04,101144034.85,356974429.09,264567102.26,174956868.36,64554058.25,287148730.82,206753466.55,127153082.44,49850124.58,243062743.31,141965832.48,93107452.29,35004254.77,121364351.64,73705137.19,50175013.54,0.0
5,营业税金及附加,2246113.65,2076322.29,1553050.11,6607456.37,4430665.61,3234730.92,1418123.00,3756158.92,2590822.26,1881647.84,1342933.87,9593541.21,6997078.71,6759869.38,4554655.16,15192771.41,12403116.02,7685169.92,2907763.70,17419805.91,10356178.46,8753661.24,2983503.84,10877920.24,9055420.26,6136005.87,2161799.46,11486787.52,8705209.47,5336569.16,1974170.01,9196982.84,5372779.59,3735334.00,1223607.02,4833662.46,3174274.33,2064053.45,0.0
6,销售费用,46207406.73,29851162.89,17998192.45,56521724.62,35026057.01,14025864.93,5986276.54,18837408.99,23586372.76,14527741.83,6528642.72,15652010.63,8549903.98,4963634.88,2471773.86,15369864.28,10490264.62,7625445.57,4738033.62,15801059.42,8658084.90,5618737.45,3830439.38,12868532.00,8799557.35,5263629.77,2708597.11,8397764.01,6284602.54,3897340.79,1853200.01,5716037.86,3086598.78,1866163.63,804668.64,1914567.66,683661.19,460745.50,0.0
7,管理费用,46143923.04,33263146.74,15788735.34,59631381.55,51953097.83,39625790.32,17861354.79,93290464.27,77382340.79,45568223.17,21616416.16,84268001.21,65556821.60,34824540.34,17269550.78,90438162.15,57350157.30,39926504.14,18558184.53,85990377.54,62750033.31,43588473.31,18303294.13,40249461.77,24888194.26,17627748.33,8912396.82,31059547.86,21697326.65,12792783.02,6844799.86,22178608.37,11996832.30,7275576.13,3639504.62,11140868.57,5890451.70,4069749.43,0.0
8,财务费用,20333178.37,14304546.85,6638130.52,21721833.69,15070229.66,10108556.19,6450607.57,13983032.74,11594361.24,2294222.73,-2665767.37,17726618.30,14336721.24,8759861.33,3512683.51,6735942.29,4344567.34,2621167.03,1274523.58,1352730.41,-62723.96,-314203.82,-684685.12,-5223009.38,-4229529.13,-2996832.96,-1649042.08,-4835407.60,-2595738.26,-1349944.46,426901.86,826823.72,363738.16,-181928.03,-215563.42,-3617467.55,828952.13,366344.92,0.0
