,报表日期,20191231,20190930,20190331,20181231,20171231,20161231,19700101
0,单位,元,元,元,元,元,元,
1,一、营业总收入,1492509837.86,1070263815.68,269523130.88,1010445516.72,693795944.88,270065036.65,0.0
2,营业收入,1492509837.86,1070263815.68,269523130.88,1010445516.72,693795944.88,270065036.65,0.0
3,二、营业总成本,1680340089.60,1212315424.47,286217316.81,1134319491.28,824342409.49,371016220.95,0.0
4,营业成本,1275416103.24,905565799.96,186483273.28,788242186.98,533648508.78,232715126.78,0.0
5,营业税金及附加,5831035.24,4136877.87,258153.28,1833036.11,515451.48,385200.70,0.0
6,销售费用,67269000.75,48468187.57,13678675.95,51846988.72,40634946.92,18427361.93,0.0
7,管理费用,174824377.07,129805080.74,50801055.50,158072932.84,120697878.20,92903594.33,0.0
8,财务费用,72842254.04,47509737.57,10957217.30,40852320.44,38704570.06,2887198.56,0.0
9,研发费用,84157319.26,62707535.99,18046616.07,83796206.51,90960311.96,21379247.87,0.0
10,资产减值损失,0,12812880.91,5931573.77,9675819.68,-819257.91,2318490.78,0.0
11,公允价值变动收益,-9012870.17,-11292633.29,-4811698.81,-6839363.63,2733168.94,-9074504.48,0.0
12,投资收益,17528845.83,17528845.83,17528845.83,1120063.68,258388223.98,472430.64,0.0
13,其中:对联营企业和合营企业的投资收益,-3576391.80,-3576391.80,-3576391.80,317422.60,-1885784.34,324327.90,0.0
14,汇兑收益,0,0,0,0,0,0,0.0
15,三、营业利润,-72774403.62,-28964204.46,16285038.46,36466242.13,227872366.81,-109553258.14,0.0
16,加:营业外收入,558785.83,522004.68,7187.54,355280.79,60769.28,18896876.14,0.0
17,减：营业外支出,1050969.03,796494.40,13974.37,1576723.60,2306788.98,0,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0.0
19,四、利润总额,-73266586.82,-29238694.18,16278251.63,35244799.32,225626347.11,-90656382.00,0.0
20,减：所得税费用,27991530.74,24243557.89,10806971.20,25565011.05,8015178.53,421145.47,0.0
21,五、净利润,-101258117.56,-53482252.07,5471280.43,9679788.27,217611168.58,-91077527.47,0.0
22,归属于母公司所有者的净利润,-89914508.46,-46508257.81,11294054.61,11205736.81,223553346.73,-87426804.50,0.0
23,少数股东损益,-11343609.10,-6973994.26,-5822774.18,-1525948.54,-5942178.15,-3650722.97,0.0
24,六、每股收益,,,,,,,
25,基本每股收益(元/股),-0.050000,-0.026000,0.007000,0,0,0,0.0
26,稀释每股收益(元/股),-0.050000,-0.026000,0.007000,0,0,0,0.0
27,七、其他综合收益,1215517166.10,1100593553.60,518814651.57,-237239782.62,844377041.07,631835989.53,0.0
28,八、综合收益总额,1114259048.54,1047111301.53,524285932.00,-227559994.35,1061988209.65,540758462.06,0.0
29,归属于母公司所有者的综合收益总额,1125602657.64,1054085295.79,530108706.18,-226034045.81,1067930387.80,544409185.03,0.0
30,归属于少数股东的综合收益总额,-11343609.10,-6973994.26,-5822774.18,-1525948.54,-5942178.15,-3650722.97,0.0
