,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20021231,20011231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,4086821951.82,2692122554.22,1458794696.45,6285633179.42,4640477713.45,3115546243.88,1694967232.72,6364091904.60,4902345043.73,3380649152.93,2053402175.78,6773818827.92,4059855237.47,2663088623.56,1550138175.80,5468189389.79,4282451635.77,2777263266.52,1532334250.08,5504826211.31,4056514244.99,2579868929.90,1413491000.38,5325324267.84,4032691126.17,2538439254.35,1269513323.91,4015757699.10,2888020924.09,1736591032.57,1047302872.52,3892406567.82,2788709247.36,1798295114.96,1034645467.15,3050647987.84,2116912258.14,1410690649.01,764915917.95,2021729125.73,1301716069.09,772026954.37,402342641.16,1082726539.89,721681663.39,448529512.47,233733533.89,634663268.10,404516841.28,280089573.07,172138661.85,510771324.24,335424230.69,241352187.39,140307982.17,439472481.70,289497519.56,206851803.75,127366224.06,348770643.74,236260100.47,168306842.53,98993211.27,313801427.36,198553454.55,137991197.80,256169132.83,232466891.56,0.0
2,营业收入,4086821951.82,2692122554.22,1458794696.45,6285633179.42,4640477713.45,3115546243.88,1694967232.72,6364091904.60,4902345043.73,3380649152.93,2053402175.78,6773818827.92,4059855237.47,2663088623.56,1550138175.80,5468189389.79,4282451635.77,2777263266.52,1532334250.08,5504826211.31,4056514244.99,2579868929.90,1413491000.38,5325324267.84,4032691126.17,2538439254.35,1269513323.91,4015757699.10,2888020924.09,1736591032.57,1047302872.52,3892406567.82,2788709247.36,1798295114.96,1034645467.15,3050647987.84,2116912258.14,1410690649.01,764915917.95,2021729125.73,1301716069.09,772026954.37,402342641.16,1082726539.89,721681663.39,448529512.47,233733533.89,634663268.10,404516841.28,280089573.07,172138661.85,509725366.86,334754536.81,240909643.49,140155652.30,438920944.03,289196033.16,206668097.98,127325904.70,348292855.76,235861360.51,168091375.80,98837518.96,313544695.07,198270854.34,137878261.40,255082479.34,231818353.92,0.0
3,二、营业总成本,4200100103.37,2791693560.73,1500488823.49,6273270043.56,4514900992.52,3048517575.71,1678501265.68,6931139095.47,5236944815.13,3511600967.22,1923547987.17,6545386712.29,3852672960.27,2508975613.99,1411124424.47,5193263691.31,3967801079.16,2580803948.63,1405450157.64,5201325939.21,3719620499.68,2359630771.35,1276097264.69,4930772263.11,3676683753.82,2324774205.09,1146250661.25,3688115281.03,2600187772.05,1558790668.35,939665836.73,3548488227.68,2509246248.39,1598788794.01,928103001.98,2725718673.19,1883956378.06,1238939652.28,672939720.16,1797913664.73,1135422617.02,654135245.23,339350905.63,951531523.55,627247393.33,376628323.50,193318599.96,560147917.63,354254983.65,241750852.36,145866148.30,445324682.66,294884595.16,206632000.62,116307629.17,393897844.89,258898439.17,182041953.25,111350245.90,314222360.63,209596878.11,146197973.89,84448548.39,274636107.51,175764947.49,118977997.24,219301951.79,196810115.11,0.0
4,营业成本,3201875590.28,2084909788.56,1126451732.12,4801410753.84,3562611021.19,2397461091.92,1288098089.54,5052353077.15,3956991662.41,2686981662.11,1474494983.52,4813853083.85,2754318084.41,1779499576.73,1021147683.16,3632759814.28,2872290963.33,1870272775.89,1036579431.69,3728290640.35,2801593950.38,1799992400.29,939584671.22,3498735544.76,2640687146.11,1666492208.40,839077397.40,2666935795.68,1919618752.61,1164796324.05,696135718.16,2518740309.59,1902544132.34,1244758323.98,683308852.51,2040255112.59,1413104491.85,926901550.39,509709239.69,1182749830.95,765811102.71,446336930.01,240337930.54,648485137.15,454554682.12,270848595.12,133880169.17,359351996.62,219200520.88,150634235.89,93009358.55,292000756.62,191236693.97,135866131.41,79024273.89,247844220.83,163836639.53,117870991.50,72917161.02,195267097.81,130154663.48,91193957.85,53365132.91,167365613.51,104265550.67,71638772.52,137925100.81,122874762.65,0.0
5,营业税金及附加,32284540.07,20551042.40,11066676.87,38780285.25,27393559.41,18732404.49,10428910.05,48613988.34,38618875.71,28997076.86,22224717.82,61363531.95,26423369.51,14363658.66,14383727.33,31586463.50,31203051.71,18237043.57,15395729.15,37025057.52,21436210.81,13873607.46,7886713.04,28213513.69,19836026.38,11508341.07,7395938.19,23263139.21,16863421.59,10381801.92,5923177.80,15832679.80,19712767.26,13310212.87,10276437.12,2850412.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,销售费用,776642324.21,529911627.50,247728564.30,1034898622.30,778277282.43,530351304.94,267971012.12,1244557088.43,937427974.27,632551130.26,355961259.39,1305332375.42,870381692.72,576969358.18,309724628.72,1245664907.35,898503715.78,577542490.04,294217722.17,1135576069.45,737048968.65,442790281.77,265498986.54,1099761513.46,859476056.74,541927330.17,252102772.14,780803494.80,538862374.93,301420457.13,190245331.18,825865186.61,469961100.72,273878502.81,189554216.92,526750392.13,368454223.80,250101254.20,135467907.12,508313363.17,306716786.75,170592927.40,78619747.69,259236198.35,143638626.77,88159635.39,45410201.03,149979014.46,93950128.56,62729660.05,36763725.26,121114286.75,77630733.95,51504562.29,28734081.60,108362178.05,73033910.39,48385842.68,27636878.37,91674075.58,60760427.49,42254443.82,21513740.20,84662952.53,56288756.79,36460534.96,62411542.21,61213572.50,0.0
7,管理费用,140649329.89,94467786.50,44281794.42,166239444.41,117870671.48,130614156.00,66178666.13,388585678.56,226685654.70,119594449.15,62322490.67,350330533.02,242022808.07,153014972.00,66109245.42,296741153.91,187106012.48,118235049.64,60217322.26,296732492.93,169066283.67,110300781.18,58962023.08,280462475.98,158806585.22,104510812.66,50427195.98,215292660.88,126263396.31,82726996.81,48077605.46,173828157.54,116681529.49,66112934.85,47135206.49,145617312.37,96745217.60,56378680.65,28241929.10,95026092.71,61892491.83,36108621.22,20158991.75,44101790.31,31649077.05,18974997.51,12088167.10,32639432.13,35554275.92,24753586.05,15041222.31,36984404.67,27117868.77,20199970.99,8804700.75,42602424.34,24780371.07,18416373.85,10882328.65,28809728.66,19066253.30,12870447.93,9626296.27,23567016.76,15741764.54,11266981.76,20137079.63,13693541.21,0.0
8,财务费用,-50426049.72,-2671881.27,31112548.12,-68472868.12,-76811312.59,-25510705.81,46657968.41,72045871.54,35786034.58,27927291.77,7222357.79,-34488001.51,-24344568.41,-17607668.39,-6744556.66,-54831110.12,-41986468.78,-23431142.06,-11969137.20,-26882325.75,-12995977.82,-9853468.47,-5480700.05,-6331650.27,-3443062.37,-985488.95,-2752642.46,-4410068.46,-3467522.60,-2582260.77,-715995.87,-6551322.47,-2010716.53,-1628615.61,-2176711.06,-1184296.04,-182249.26,-276527.03,-479355.75,-2513071.18,-2333984.46,-2239453.59,-1765764.35,-7955477.32,-2709128.50,-1469040.41,-59937.34,-6294962.08,-149941.71,-66629.63,51842.18,-4774765.38,-1100701.53,-938664.07,-255427.07,-4910978.33,-2752481.82,-2631254.78,-86122.14,-1528541.42,-384466.16,-120875.71,-56620.99,-959475.29,-531124.51,-388292.00,-1171770.86,-971761.25,0.0
