,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19981231,19971231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,1814195296.58,1220070579.98,572368681.92,2725247342.33,1801555349.16,1192004195.15,532367626.48,2698182813.35,1814114710.80,1208955523.25,553850693.94,2664832276.57,1841175950.61,1220727308.58,594009328.52,2568067842.25,1680802636.92,1129996697.83,533865126.08,2465998536.38,1681632820.11,1132188887.16,523297033.64,2249613733.69,1570764499.13,1026675198.77,470875495.64,2202089690.59,1477742156.84,960906497.76,439189562.05,1897836981.94,1231895832.07,799126521.42,356173126.61,1894346107.65,1346151096.65,974508045.11,332537588.76,1515997856.72,1043805053.23,678692227.79,276573319.35,1359764515.20,941333456.97,631777948.11,250618237.13,1184915659.57,780553448.22,495127413.58,216986632.42,1033294133.22,698182345.58,442094930.78,188051788.11,895548276.67,606373662.66,385184861.04,167764579.15,724858309.98,487612362.45,309110453.19,141403092.64,671012897.62,427007243.90,250280010.60,118542335.02,449764805.61,333284252.82,196162762.83,79085303.85,329965052.95,149284174.42,232563630.91,125365118.58,180587394.35,129237760.70,118379533.07,0.0
2,营业收入,1814195296.58,1220070579.98,572368681.92,2725247342.33,1801555349.16,1192004195.15,532367626.48,2698182813.35,1814114710.80,1208955523.25,553850693.94,2664832276.57,1841175950.61,1220727308.58,594009328.52,2568067842.25,1680802636.92,1129996697.83,533865126.08,2465998536.38,1681632820.11,1132188887.16,523297033.64,2249613733.69,1570764499.13,1026675198.77,470875495.64,2202089690.59,1477742156.84,960906497.76,439189562.05,1897836981.94,1231895832.07,799126521.42,356173126.61,1894346107.65,1346151096.65,974508045.11,332537588.76,1515997856.72,1043805053.23,678692227.79,276573319.35,1359764515.20,941333456.97,631777948.11,250618237.13,1184915659.57,780553448.22,495127413.58,216986632.42,1024216550.21,689634253.72,433762622.12,187482642.07,894781354.40,606089219.98,384963909.41,167605524.96,722838073.41,485640623.42,308957970.75,141351243.92,669771791.19,426386681.49,249812994.04,118179554.42,449082106.08,332649465.40,196043174.92,79017668.50,328643006.49,149170217.10,231726197.86,125070839.89,180307447.85,129237760.70,118379533.07,0.0
3,二、营业总成本,1473178710.99,969809202.19,476456722.94,2200332968.12,1356432407.66,915641538.52,431632212.42,2191004554.83,1366470136.38,900018568.70,409306779.81,2206264747.57,1450432999.86,958838956.99,477486074.18,2296360955.97,1562625561.88,1052200816.83,531941954.18,2363780855.66,1643470948.18,1100847718.65,546365737.34,2320313925.62,1613270542.81,1078787971.85,530735280.82,2315204643.29,1556232018.56,1042776351.54,505574526.21,1980468117.58,1272675335.83,830094728.58,379047554.58,1785956238.17,1223835679.92,872185191.08,292847642.91,1232720056.70,791475301.31,508649972.58,231021332.71,1093086671.57,698771375.86,460229189.28,199546926.41,832405454.90,523671133.54,333918362.05,157861298.39,660507146.49,437735740.33,287582375.00,132530655.30,574125784.51,392704118.34,257909868.60,121349855.00,480568483.94,329496311.94,210684209.21,102076292.40,441560345.95,300124286.74,190049483.64,92372011.93,310598063.42,194627749.24,123836738.44,47801029.63,190459896.81,76211860.94,113318426.87,53316884.83,84399534.67,44314144.45,32017811.36,0.0
4,营业成本,1367343701.09,904320409.74,420043387.61,2010496845.92,1269242855.54,854134535.42,397587734.58,1956098467.24,1251050732.00,819461721.08,378359228.11,1957071696.53,1308889897.64,877176401.07,425696428.38,2054643634.61,1392631403.18,939133439.66,460741259.47,2092165060.52,1447554018.31,970946224.35,474153870.33,2038008659.74,1418981406.08,950761565.87,463594186.07,2058926308.57,1397537612.95,940312617.68,452786056.40,1761487265.54,1139851213.94,748284682.95,336588259.01,1599699476.26,1107623398.21,794694078.11,261490524.12,1081223498.96,703875773.69,450115352.61,204206930.20,933473160.35,621059378.55,405137974.03,176140660.83,708425536.53,461312258.78,293560802.30,138682620.22,557590595.87,377996115.43,248154216.03,111967887.21,481814895.51,331425299.51,219387094.58,104232693.06,357553270.07,248718468.28,159159165.46,80608427.72,340451277.18,241795474.62,150396722.51,74484856.38,246229559.65,157391181.56,101979333.99,41775394.56,148261805.27,57073602.38,89317642.02,40656862.98,67140081.93,30771590.19,23477949.98,0.0
5,营业税金及附加,11775548.13,9448012.67,1767378.30,20217908.22,10871270.06,9364960.68,2200016.23,19147628.13,11002304.40,8938422.65,1622929.80,30137607.16,18253158.93,16169878.83,12708559.18,22115116.29,14328567.35,9968932.41,3839836.55,42457642.80,31325738.43,25626397.56,10541196.51,66208088.73,49405559.60,35298820.52,15904411.57,77979180.39,53048950.00,34483450.81,15345189.43,54132638.41,32518147.88,17931299.27,7521323.36,45151148.62,32033963.95,23896849.21,6752408.64,33082783.04,21692756.28,14122421.87,5542311.52,36083160.65,30477628.92,20799920.90,8086293.15,40926649.92,27276191.21,17702880.67,7352041.01,34426986.58,23506704.00,14886522.59,6575355.69,30835947.86,20954103.74,13315047.78,5615522.43,24657660.22,15883314.63,10378611.90,4399709.69,23007255.74,14825540.18,9926644.34,4300610.06,16036137.50,11436465.17,7288010.04,2797272.02,11119842.69,4930844.67,7945677.96,4487914.49,2323894.95,3216847.12,-1279364.69,0.0
6,销售费用,97715841.19,56703970.95,30147341.08,141599794.71,82450399.50,51657884.25,28098224.39,138248668.31,85400056.98,55392827.03,28820799.92,130769774.66,78097945.36,49668813.89,22893522.82,122628735.61,73210457.88,46553085.45,22937232.08,108106293.60,66473887.86,43818946.09,20141634.27,100036458.79,65123387.06,45067117.45,22771149.17,99597706.22,64116518.84,43766072.71,20149819.03,100556122.73,62534054.57,40474370.43,18984059.83,78355305.75,48527391.15,31785443.85,15031257.12,64632842.74,40898370.83,26808668.71,12211168.85,60498058.11,38345650.73,25699419.24,11275841.40,51318491.11,33425108.56,23385432.46,10056934.17,42957462.44,28883175.40,20584128.40,8919219.63,34856074.07,23122333.77,16179854.12,7573972.50,41219581.35,28460171.77,18692017.23,9464604.51,25572614.33,15595770.37,9894381.16,5061091.30,15301448.45,9538128.14,4869070.13,1295344.64,4894607.47,1880013.47,1970016.18,671596.09,639232.75,541185.68,520530.13,0.0
7,管理费用,71207564.15,47335070.47,18760911.70,119687778.91,65207976.34,61722968.38,29953452.68,144976062.49,88332489.37,57816859.87,28004863.50,144095931.89,94265533.69,62429295.45,29061122.02,148462302.19,93330197.40,62724905.05,28115686.00,122162147.77,73960044.61,48431451.15,26854156.96,134619866.26,74614616.24,49015603.17,24019518.54,98319504.90,53940254.43,36832591.59,17422343.19,97342073.63,54417232.65,36638882.19,16697988.33,89686347.08,49008053.50,31410105.61,12245342.79,77430220.15,41665204.31,28532470.37,12651336.01,61715836.99,36280096.38,22615268.78,9965936.80,65219753.67,26494636.52,15450867.97,8372663.96,58794340.47,30639243.09,20269536.79,11541768.35,40552727.37,25623738.99,16465101.12,6717609.94,64909883.92,40557169.20,25087761.75,9397084.32,60381813.25,31559546.10,22365676.14,10288675.04,46810805.90,28616807.00,18761915.39,7781030.17,32599408.89,15152315.69,14953992.69,7837639.98,15516430.61,11413979.00,10837719.06,0.0
8,财务费用,-111492890.01,-71506115.31,-15430906.09,-174015215.60,-124777012.24,-75538543.56,-33868315.28,-118821567.24,-90300668.63,-58895963.28,-32440857.72,-104329062.11,-74892434.70,-69731729.56,-19547631.95,-61728257.91,-23694457.81,-16707937.80,9932134.66,-11074868.84,10567292.17,857707.56,9620656.21,-24851945.63,-1486763.67,-6294874.61,1945963.35,-29423462.10,-16983092.02,-15826146.35,-2725208.71,-34223048.38,-19215202.31,-15454420.71,-2190799.65,-26978716.83,-14126098.23,-9637890.16,-3620342.28,-23545552.99,-16887485.05,-10899251.08,-4570213.12,-42661365.70,-28473512.77,-14637915.55,-6809955.85,-33309474.78,-24263421.95,-15803179.70,-6454988.40,-33262238.87,-23289497.59,-16312028.81,-6473575.58,-13933860.30,-8421357.67,-7437229.00,-2789942.93,-7771911.62,-4122811.94,-2633347.13,-1793533.84,-7852614.55,-3652044.53,-2533940.51,-1763220.85,-13779888.08,-12354832.63,-9061591.11,-5848011.76,-6415767.51,-2824915.27,-868901.98,-337128.71,-1220105.57,-1629457.54,-1539023.12,0.0
